ID,POINT_X,POINT_Y,SCIENTIFIC,ADDRESS,PLOTTYPE,PLOTLENGTH,PLOTWIDTH,POWERLINE,OWNER,SPONSOR,DATEPLANTED,DIAMETER,HEIGHT,CANOPYHEIGHT,CONDITION,CANOPYCONDITION
81300124,73.814851,18.549433,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300125,73.814872,18.549389,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300126,73.814904,18.549422,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300127,73.814933,18.549385,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300128,73.814933,18.549385,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,16,,Healthy,
81300129,73.814933,18.549385,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81300130,73.814981,18.549376,saraca asoca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81300131,73.814968,18.549436,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,14,,Healthy,
81300132,73.814692,18.549521,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,30,,Healthy,
81300133,73.814718,18.549604,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,25,,Healthy,
81300134,73.814785,18.549662,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,15,,Healthy,
81300135,73.814774,18.549676,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81300136,73.814774,18.549676,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,15,,Healthy,
81300137,73.814818,18.549692,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,15,,Healthy,
81300138,73.814864,18.549683,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,20,,Healthy,
81300139,73.814817,18.549668,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,25,,Healthy,
81300140,73.814854,18.549597,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,18,,Healthy,
81300141,73.81496,18.549532,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81300142,73.81496,18.549532,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,35,,Healthy,
81300143,73.815021,18.549741,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,45,,Healthy,
81300144,73.815092,18.549818,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,25,,Healthy,
81300145,73.814967,18.549876,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,35,,Healthy,
81300146,73.814919,18.549868,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,30,,Healthy,
81300147,73.814919,18.549868,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,45,,Healthy,
81300148,73.814869,18.549855,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,45,,Healthy,
81300149,73.814869,18.549855,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Diseased,
81300150,73.814776,18.549839,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,46,,Healthy,
81300151,73.81468,18.54985,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,35,,Healthy,
81300152,73.814775,18.549848,chambeyronia macrocarpa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,12,,Healthy,
81300153,73.814775,18.549848,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,35,,Healthy,
81300154,73.81481,18.549817,spondias pinnata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,25,,Healthy,
81300155,73.814681,18.549725,michelia champaca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81300156,73.814745,18.549783,annona reticulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,12,,Healthy,
81300157,73.814698,18.5498,annona reticulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,12,,Healthy,
81400091,73.813874,18.54998,plumeria pudica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,25,,Healthy,
81400092,73.813887,18.550012,syzygium aromaticum,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81400093,73.813875,18.550018,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,50,,Healthy,
81400094,73.813866,18.550022,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,45,,Healthy,
81400095,73.813946,18.549986,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,45,,Healthy,
81400096,73.813979,18.550019,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,45,,Healthy,
81400097,73.813854,18.54995,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,45,,Healthy,
81400098,73.813955,18.550003,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,45,,Healthy,
81400099,73.813955,18.550003,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,45,,Healthy,
81400100,73.813832,18.550121,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,45,,Healthy,
81400121,73.813856,18.550165,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,15,,Healthy,
81400122,73.813838,18.550253,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,15,,Healthy,
81400123,73.813847,18.55028,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.149840764,15,,Healthy,
81400124,73.813837,18.550275,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,17,,Healthy,
81400126,73.813884,18.550284,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.149840764,20,,Healthy,
81400127,73.813827,18.550305,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.149840764,18,,Healthy,
81400129,73.813884,18.550601,samanea saman (Albizia saman),"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,45,,Healthy,
81400130,73.813971,18.550906,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,25,,Healthy,
81400141,73.814206,18.550584,erythrina variegata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,22.56878981,35,,Healthy,
81400142,73.814212,18.550569,pongamia pinnata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,30,,Healthy,
81400156,73.814039,18.550386,artocarpus heterophyllus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,13.79203822,40,,Healthy,
81400157,73.814114,18.550319,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,45,,Healthy,
81400158,73.814112,18.550364,caryota mitis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,21.31496815,70,,Healthy,
81400159,73.814105,18.5504,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,25.07643312,40,,Healthy,
81400160,73.814074,18.550362,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,45,,Healthy,
81400155,73.81404,18.550308,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,27.58407643,45,,Healthy,
81400154,73.814008,18.550408,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,25,,Healthy,
81400166,73.814348,18.550496,ficus racemosa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,35,,Healthy,
81400166,73.814335,18.550352,bombax ceiba,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,50,,Healthy,
81400168,73.814349,18.550326,holoptelea integrifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,50,,Healthy,
81400169,73.814453,18.550154,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,19.93576433,30,,Healthy,
81400170,73.814564,18.550057,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.642197452,20,,Healthy,
81400181,73.814633,18.549855,callistemon citrinus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,12,,Diseased,
81400182,73.814614,18.549945,plumeria pudica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,14,,Healthy,
81400183,73.814484,18.550032,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,22.56878981,35,,Healthy,
81400184,73.81446,18.550023,michelia champaca,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,20,,Healthy,
81400185,73.814478,18.550064,plumeria pudica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.149840764,12,,Healthy,
81400211,73.814211,18.54993,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,25,,Healthy,
81400212,73.814211,18.54993,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,12,,Healthy,
81400213,73.814257,18.549942,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.149840764,25,,Healthy,
81400214,73.814188,18.549932,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.642197452,12,,Healthy,
81400215,73.814188,18.549932,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81400216,73.81423,18.549939,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,51.15592357,12,,Healthy,
81400217,73.81423,18.549939,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.642197452,22,,Healthy,
81400218,73.81423,18.549939,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.642197452,12,,Healthy,
81400219,73.81428,18.549937,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,30,,Healthy,
81400220,73.814245,18.549943,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,30,,Healthy,
81400236,73.814386,18.549782,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.91130573,25,,Healthy,
81400237,73.81434,18.549841,ficus benjamina var. nuda,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.642197452,12,,Healthy,
81400238,73.814281,18.549921,syzygium aromaticum,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,45,,Healthy,
81400239,73.8143,18.549751,manilkara zapota,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,30,,Healthy,
81400240,73.814283,18.549841,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,21.31496815,40,,Injured,
81500106,73.815101,18.550983,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,35,,Healthy,
81500108,73.815077,18.550989,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,35,,Healthy,
81500110,73.81511,18.551061,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.91130573,45,,Healthy,
81500112,73.815132,18.55112,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81500114,73.815082,18.551191,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Healthy,
81500116,73.815058,18.551231,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81500118,73.815062,18.551288,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Healthy,
81500120,73.81505,18.551332,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81500122,73.81495,18.551358,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,50,,Healthy,
81500123,73.815048,18.55148,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81500125,73.814986,18.551506,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Healthy,
81500127,73.814977,18.551589,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81500129,73.814936,18.55162,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Healthy,
81500131,73.814938,18.551665,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,55,,Healthy,
81500133,73.814926,18.551709,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,50,,Healthy,
81500135,73.814809,18.551747,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81500137,73.81484,18.551784,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,45,,Healthy,
81500139,73.814792,18.551799,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,45,,Healthy,
81500141,73.814741,18.551808,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,45,,Healthy,
81500142,73.814486,18.551949,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,50,,Healthy,
81500143,73.814654,18.551623,albizia lebbeck,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,45,,Healthy,
81200001,73.815707,18.548872,samanea saman (Albizia saman),"Sindh Socitey,Pune",,,,FALSE,PMC,,,31.3455414,45,,Healthy,
81200002,73.815657,18.54881,madhuca longifolia var. longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,45,,Healthy,
81200003,73.815535,18.549012,psidium guajava,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200004,73.815508,18.549026,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,45,,Healthy,
81200005,73.81551,18.549022,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,20,,Healthy,
81200007,73.815577,18.548995,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,10,,Healthy,
81200008,73.815564,18.548992,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81200009,73.815478,18.54903,drypetes roxburghii,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,25,,Healthy,
81200010,73.815491,18.548957,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81200011,73.815439,18.548962,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,30,,Healthy,
81200012,73.815501,18.548904,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,35.10700637,50,,Healthy,
81200013,73.815462,18.548937,drypetes roxburghii,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,25,,Healthy,
81200014,73.815485,18.548823,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81200015,73.815508,18.548857,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,25,,Healthy,
81200016,73.815466,18.548879,drypetes roxburghii,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,20,,Healthy,
81200017,73.815546,18.548851,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81200018,73.815444,18.548876,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81200019,73.815461,18.54889,bauhinia variegata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81200020,73.815541,18.548829,broussonetia papyrifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,20,,Healthy,
81200021,73.815483,18.548766,azadirachta indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,35,,Healthy,
81200022,73.815525,18.548806,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,25,,Healthy,
81200023,73.815541,18.548865,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,30,,Healthy,
81200024,73.815532,18.548897,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,30,,Healthy,
81200025,73.815543,18.548807,syzygium aromaticum,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,10,,Healthy,
81200026,73.815567,18.548787,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,20,,Healthy,
81200027,73.81562,18.548847,delonix regia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,26.33025478,35,,Healthy,
81200028,73.815687,18.548809,psidium guajava,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200029,73.815752,18.548921,cassia spectabilis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,30.09171975,35,,Healthy,
81200030,73.815791,18.548886,psidium guajava,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81200031,73.815716,18.548889,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,10,,Healthy,
81200032,73.815834,18.548996,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,40.12229299,45,,Healthy,
81200033,73.815856,18.548989,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81200034,73.815921,18.548999,ceiba speciosa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,20,,Healthy,
81200035,73.815983,18.549023,terminalia catappa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,20,,Healthy,
81200036,73.81599,18.549009,leucaena latisiliqua,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,30,,Healthy,
81200037,73.815866,18.54907,wodyetia bifurcata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81200038,73.815838,18.549016,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.880732484,10,,Healthy,
81200039,73.81586,18.549023,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,40,,Healthy,
81200040,73.815804,18.549023,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,35.10700637,45,,Healthy,
81200041,73.815752,18.549037,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,20,,Healthy,
81200042,73.815711,18.549088,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,20,,Healthy,
81200043,73.815715,18.549038,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,23.82261146,50,,Healthy,
81200044,73.815678,18.549066,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,20.0611465,50,,Healthy,
81200045,73.815691,18.549018,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,50,,Healthy,
81200046,73.815679,18.549046,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,45,,Healthy,
81200047,73.815629,18.549044,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,50,,Healthy,
81200048,73.815679,18.549041,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,50,,Healthy,
81200049,73.815624,18.54903,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,40,,Injured,
81200050,73.815605,18.549121,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,50,,Healthy,
81200051,73.815601,18.54908,casuarina equisetifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,50,,Healthy,
81200052,73.815572,18.54904,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,22.56878981,50,,Healthy,
81200053,73.815565,18.549005,ficus arnottiana,"Sindh Socitey,Pune",,,,FALSE,PMC,,,75.22929936,50,,Healthy,
81200054,73.81557,18.548957,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,17.55350318,50,,Healthy,
81200055,73.815548,18.548898,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,26.33025478,50,,Healthy,
81200056,73.815649,18.548916,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,18.80732484,50,,Healthy,
81200057,73.815658,18.548919,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,20.0611465,50,,Healthy,
81200058,73.815658,18.548919,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,50,,Healthy,
81200059,73.81576,18.548959,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,50,,Healthy,
81200060,73.81576,18.548959,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,50,,Healthy,
81200061,73.815784,18.548992,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,50,,Healthy,
81200062,73.815846,18.548999,roystonea oleracea,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,50,,Healthy,
81200063,73.815497,18.54949,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,45,,Healthy,
81200064,73.815479,18.549536,grevillea robusta,"Sindh Socitey,Pune",,,,FALSE,PMC,,,6.26910828,10,,Healthy,
81200065,73.815524,18.549591,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,45,,Healthy,
81200066,73.81552,18.549595,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81200067,73.81552,18.549595,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,35,,Healthy,
81200068,73.815471,18.549602,araucaria heterophylla,"Sindh Socitey,Pune",,,,FALSE,PMC,,,13.79203822,45,,Healthy,
81200069,73.815521,18.549596,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,30,,Healthy,
81200070,73.815516,18.549643,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81200071,73.815606,18.549607,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,40,,Healthy,
81200072,73.815652,18.549598,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,40,,Healthy,
81200073,73.815651,18.549587,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81200074,73.815694,18.549615,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,13.79203822,40,,Healthy,
81200075,73.815694,18.549615,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,12.53821656,40,,Healthy,
81200076,73.815694,18.549615,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,40,,Healthy,
81200077,73.81574,18.549486,spathodea campanulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,28.83789809,40,,Healthy,
81200078,73.815737,18.549545,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,37.61464968,40,,Healthy,
81200079,73.815741,18.549591,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.880732484,15,,Healthy,
81200080,73.815695,18.549604,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,20,,Healthy,
81200081,73.815704,18.549608,talauma mutabilis (did not find the name),"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200082,73.8158,18.549534,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,20,,Healthy,
81200083,73.815772,18.549494,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200084,73.815772,18.549494,artocarpus heterophyllus,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,40,,Healthy,
81200085,73.815775,18.549402,psidium guajava,"Sindh Socitey,Pune",,,,FALSE,PMC,,,5.015286624,15,,Healthy,
81200086,73.815785,18.549442,santalum album,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200087,73.815741,18.549417,leucaena latisiliqua,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,15,,Healthy,
81200088,73.815825,18.549463,terminalia catappa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,10.03057325,40,,Healthy,
81200089,73.815767,18.549416,emblica officinalis,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.761464968,30,,Healthy,
81200090,73.815818,18.549496,terminalia catappa,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,25,,Healthy,
81200091,73.815738,18.549435,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,13.79203822,45,,Healthy,
81200092,73.815726,18.549474,annona reticulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,15,,Healthy,
81200093,73.81572,18.549494,jacaranda mimosifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,16.29968153,35,,Healthy,
81200094,73.815767,18.549499,leucaena latisiliqua,"Sindh Socitey,Pune",,,,FALSE,PMC,,,2.507643312,20,,Healthy,
81200095,73.815696,18.549548,syzygium aromaticum,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,25,,Healthy,
81200096,73.815734,18.549405,annona reticulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,3.13455414,15,,Healthy,
81200097,73.815707,18.549445,annona reticulata,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,10,,Healthy,
81200097,73.815715,18.54949,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,1.253821656,12,,Healthy,
81200098,73.815674,18.549411,mangifera indica,"Sindh Socitey,Pune",,,,FALSE,PMC,,,30.09171975,40,,Healthy,
81200099,73.815583,18.549456,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,7.522929936,35,,Healthy,
81200100,73.815567,18.549473,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,8.776751592,12,,Healthy,
81200101,73.815542,18.549464,polyalthia longifolia,"Sindh Socitey,Pune",,,,FALSE,PMC,,,11.2843949,40,,Healthy,
81200102,73.815542,18.549464,cocos nucifera,"Sindh Socitey,Pune",,,,FALSE,PMC,,,15.04585987,25,,Healthy,
