-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells in use and their Potential Created/ Utilised according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.15.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells in use and their Potential Created/ Utilised according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.15.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,33,0,33,5150,0,5150,4073,0,4073
UTTAR PRADESH,GONDA,BELSAR,13,0,13,545,0,545,500,0,500
UTTAR PRADESH,GONDA,BHABHANJOT,3,0,3,310,0,310,219,0,219
UTTAR PRADESH,GONDA,COLONELGANJ,42,0,42,2917,0,2917,993,0,993
UTTAR PRADESH,GONDA,HALDAR MAU,3,0,3,3,0,3,0,0,0
UTTAR PRADESH,GONDA,ITIYATHOK,56,0,56,3977,0,3977,3037,0,3037
UTTAR PRADESH,GONDA,JHANJHRI,15,0,15,6131,0,6131,2192,0,2192
UTTAR PRADESH,GONDA,KATRA BAZAR,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,MANKAPUR,15,0,15,4443,0,4443,815,0,815
UTTAR PRADESH,GONDA,MUJEHNA,33,0,33,2387,0,2387,2225,0,2225
UTTAR PRADESH,GONDA,NAWABGANJ,0,1,1,0,10,10,0,10,10
UTTAR PRADESH,GONDA,PANDRIKRIPAL,25,0,25,1756,0,1756,643,0,643
UTTAR PRADESH,GONDA,PARASPUR,5,0,5,164,0,164,139,0,139
UTTAR PRADESH,GONDA,RUPIHDEEH,37,1,38,4886,100,4986,3847,100,3947
UTTAR PRADESH,GONDA,TARABGANJ,14,0,14,1278,0,1278,794,0,794
UTTAR PRADESH,GONDA,WAZIRGANJ,9,0,9,1363,0,1363,788,0,788
UTTAR PRADESH,GORAKHPUR,BANSGAON,48,2,50,1571,50,1621,1195,35,1230
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,19,0,19,636,0,636,505,0,505
UTTAR PRADESH,GORAKHPUR,BELGHAT,62,0,62,4418,0,4418,3104,0,3104
UTTAR PRADESH,GORAKHPUR,BHATHAT,17,0,17,461,0,461,427,0,427
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,40,4,44,1663,245,1908,1364,153,1516
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,126,0,126,9440,0,9440,7415,0,7415
UTTAR PRADESH,GORAKHPUR,CHARGANWA,17,0,17,950,0,950,590,0,590
UTTAR PRADESH,GORAKHPUR,GAGHA,48,0,48,960,0,960,864,0,864
UTTAR PRADESH,GORAKHPUR,GOLA,49,0,49,1824,0,1824,1542,0,1542
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,55,2,57,2291,3,2294,2104,3,2106
UTTAR PRADESH,GORAKHPUR,KAURIRAM,36,0,36,725,0,725,659,0,659
UTTAR PRADESH,GORAKHPUR,KHAJANI,96,0,96,4454,0,4454,3552,0,3552
UTTAR PRADESH,GORAKHPUR,KHORABAR,38,0,38,2254,0,2254,1309,0,1309
UTTAR PRADESH,GORAKHPUR,PALI,44,0,44,2000,0,2000,1073,0,1073
UTTAR PRADESH,GORAKHPUR,PIPRAICH,25,0,25,1000,0,1000,970,0,970
UTTAR PRADESH,GORAKHPUR,PIPRAULI,45,0,45,2373,0,2373,2135,0,2135
UTTAR PRADESH,GORAKHPUR,SAHJANWA,56,0,56,2332,0,2332,1545,0,1545
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,31,1,32,1838,70,1908,1556,35,1591
UTTAR PRADESH,GORAKHPUR,URUWA,78,0,78,5069,0,5069,3905,0,3905
UTTAR PRADESH,HAMIRPUR,GOHAND,22,19,41,1550,170,1720,1182,166,1348
UTTAR PRADESH,HAMIRPUR,KURARA,90,141,231,10674,2535,13209,9089,2535,11624
UTTAR PRADESH,HAMIRPUR,MAUDAHA,55,23,78,5758,796,6554,5242,766,6008
UTTAR PRADESH,HAMIRPUR,MUSKARA,11,0,11,1080,0,1080,632,0,632
UTTAR PRADESH,HAMIRPUR,RATH,0,50,50,0,320,320,0,311,311
UTTAR PRADESH,HAMIRPUR,SARILA,119,15,134,10276,269,10545,7549,152,7702
UTTAR PRADESH,HAMIRPUR,SUMREPUR,136,67,203,8431,1983,10414,8133,1980,10113
UTTAR PRADESH,HARDOI,AHIROURI,38,0,38,1900,0,1900,1900,0,1900
UTTAR PRADESH,HARDOI,BAVAN,40,0,40,2000,0,2000,2000,0,2000
UTTAR PRADESH,HARDOI,BHARAWAN,8,0,8,400,0,400,400,0,400
UTTAR PRADESH,HARDOI,BHARKHANI,60,0,60,3000,0,3000,3000,0,3000
UTTAR PRADESH,HARDOI,BILGRAM,50,0,50,2500,0,2500,2500,0,2500
UTTAR PRADESH,HARDOI,HARIYAWAN,36,0,36,1800,0,1800,1800,0,1800
UTTAR PRADESH,HARDOI,HARPALPUR,11,0,11,550,0,550,550,0,550
UTTAR PRADESH,HARDOI,KACHOUNA,3,0,3,150,0,150,150,0,150
UTTAR PRADESH,HARDOI,KOTHAWAN,27,0,27,1350,0,1350,1350,0,1350
UTTAR PRADESH,HARDOI,MAHDHOGANJ,20,0,20,1000,0,1000,1000,0,1000
UTTAR PRADESH,HARDOI,MALLAWAN,13,0,13,650,0,650,650,0,650
UTTAR PRADESH,HARDOI,PIHANI,47,0,47,2350,0,2350,2350,0,2350
UTTAR PRADESH,HARDOI,SANDI,25,0,25,1250,0,1250,1250,0,1250
UTTAR PRADESH,HARDOI,SANDILA,2,0,2,100,0,100,100,0,100
UTTAR PRADESH,HARDOI,SHAHABAD,85,0,85,4250,0,4250,4250,0,4250
UTTAR PRADESH,HARDOI,SURSA,28,0,28,1400,0,1400,1400,0,1400
UTTAR PRADESH,HARDOI,TANDIYAWA,36,0,36,1800,0,1800,1800,0,1800
UTTAR PRADESH,HARDOI,TODARPUR,22,0,22,1100,0,1100,1100,0,1100
UTTAR PRADESH,HATHRAS,HASAYAN,17,1,18,418,30,448,418,30,448
UTTAR PRADESH,HATHRAS,HATHRAS,9,0,9,223,0,223,223,0,223
UTTAR PRADESH,HATHRAS,MURSAN,12,0,12,317,0,317,277,0,277
UTTAR PRADESH,HATHRAS,SADABAD,0,2,2,0,13,13,0,13,13
UTTAR PRADESH,HATHRAS,SAHPAU,16,0,16,465,0,465,465,0,465
UTTAR PRADESH,HATHRAS,SASNI,37,0,37,1173,0,1173,1069,0,1069
UTTAR PRADESH,HATHRAS,SIKANDRARAO,24,2,26,638,50,688,610,50,660
UTTAR PRADESH,JALAUN,DAKOR,72,201,273,5144,2380,7524,5144,2380,7524
UTTAR PRADESH,JALAUN,ETKONCH,43,170,213,4065,1858,5923,4065,1858,5923
UTTAR PRADESH,JALAUN,JALAUN,54,118,172,4938,1439,6377,4938,1439,6377
UTTAR PRADESH,JALAUN,KADAURA,79,110,189,7499,1527,9026,7499,1527,9026
UTTAR PRADESH,JALAUN,KUTHAUND,53,111,164,5300,1332,6632,5280,1325,6605
UTTAR PRADESH,JALAUN,MADHO GANJ,16,55,71,1600,660,2260,1600,660,2260
UTTAR PRADESH,JALAUN,MAHEBA,139,129,268,12853,3151,16004,12121,2987,15108
UTTAR PRADESH,JALAUN,NADIGAON,40,125,165,4396,1006,5403,4396,1006,5403
UTTAR PRADESH,JALAUN,RAMPURA,24,36,60,2340,432,2772,2340,432,2772
UTTAR PRADESH,JAUNPUR,BAKSHA,8,0,8,653,0,653,640,0,640
UTTAR PRADESH,JAUNPUR,BARSOTHI,45,0,45,3607,0,3607,2867,0,2867
UTTAR PRADESH,JAUNPUR,DHARMA PUR,2,0,2,132,0,132,87,0,87
UTTAR PRADESH,JAUNPUR,DOBHI,38,0,38,2779,0,2779,2131,0,2131
UTTAR PRADESH,JAUNPUR,JALAL PUR,39,0,39,2879,0,2879,2191,0,2191
UTTAR PRADESH,JAUNPUR,KARNJAKALA,9,0,9,647,0,647,437,0,437
UTTAR PRADESH,JAUNPUR,KERAKAT,24,0,24,1787,0,1787,1399,0,1399
UTTAR PRADESH,JAUNPUR,KHUTHAN,35,0,35,2887,0,2887,2155,0,2155
UTTAR PRADESH,JAUNPUR,M.SHAHAR,34,0,34,2534,0,2534,1891,0,1891
UTTAR PRADESH,JAUNPUR,MADRIYAHU,10,0,10,777,0,777,567,0,567
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,18,0,18,1355,0,1355,1127,0,1127
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,50,0,50,3731,0,3731,2956,0,2956
UTTAR PRADESH,JAUNPUR,RAM NAGAR,26,0,26,2102,0,2102,1585,0,1585
UTTAR PRADESH,JAUNPUR,RAMPUR,51,0,51,4001,0,4001,3102,0,3102
UTTAR PRADESH,JAUNPUR,SHAH GANJ,6,0,6,665,0,665,435,0,435
UTTAR PRADESH,JAUNPUR,SIKRARA,18,0,18,1554,0,1554,1055,0,1055
UTTAR PRADESH,JAUNPUR,SIRKONI,31,0,31,2652,0,2652,2065,0,2065
UTTAR PRADESH,JAUNPUR,SUITHA KALA,37,0,37,2848,0,2848,2191,0,2191
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,4,0,4,232,0,232,162,0,162
UTTAR PRADESH,JHANSI,BABINA,0,26,26,0,167,167,0,167,167
UTTAR PRADESH,JHANSI,BADAGAON,0,16,16,0,110,110,0,110,110
UTTAR PRADESH,JHANSI,BAMAUR,11,42,53,475,330,805,475,315,790
UTTAR PRADESH,JHANSI,CHIRGAON,22,7,29,2138,275,2413,1516,275,1791
UTTAR PRADESH,JHANSI,GURSARAI,2,63,65,49,370,419,49,279,328
UTTAR PRADESH,JHANSI,MAURANIPUR,4,43,47,475,151,626,475,113,588
UTTAR PRADESH,JHANSI,MOTH,32,23,55,4455,545,5000,4445,545,4990
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,36,45,81,2589,103,2692,1366,94,1460
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,30,20,50,3347,258,3605,1937,258,2194
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,10,5,15,1585,10,1595,907,10,917
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,104,0,104,19192,0,19192,18629,0,18629
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,34,45,79,2429,103,2532,1251,94,1345
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,30,7,37,4665,335,5000,3035,233,3268
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,56,1,57,6115,5,6119,4099,4,4103
UTTAR PRADESH,KANNAUJ,HASERAN,4,0,4,379,0,379,240,0,240
UTTAR PRADESH,KANNAUJ,JALABAD,45,0,45,8404,0,8404,1651,0,1651
UTTAR PRADESH,KANNAUJ,KANNAUJ,47,0,47,8647,0,8647,5540,0,5540
UTTAR PRADESH,KANNAUJ,SAURIKH,6,0,6,1352,0,1352,190,0,190
UTTAR PRADESH,KANNAUJ,TALGRAM,37,0,37,5757,0,5757,1485,0,1485
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,16,2,18,1332,54,1386,1332,47,1379
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,77,589,666,4050,7642,11692,2845,6767,9612
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,14,14,28,580,2570,3150,214,947,1161
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,69,8,77,6346,575,6921,5942,539,6481
UTTAR PRADESH,KANPUR DEHAT,MALASA,34,246,280,1732,4016,5748,1602,3328,4930
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,13,42,55,703,1201,1904,648,1118,1766
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,3,0,3,300,0,300,275,0,275
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,13,7,20,703,647,1350,648,412,1060
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,36,1,37,3311,225,3536,1790,0,1790
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,28,4,32,3880,590,4470,636,82,718
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,17,74,91,720,2307,3027,585,2068,2653
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,4,0,4,590,0,590,82,0,82
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,175,487,662,6137,10407,16544,5320,9793,15113
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,4,1,5,281,170,451,170,77,247
UTTAR PRADESH,KANPUR NAGAR,PATARA,33,2,35,349,23,372,309,22,331
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,33,4,37,3866,590,4456,2849,590,3439
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,1,0,1,150,0,150,19,0,19
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,22,3,25,2191,120,2311,1635,110,1745
UTTAR PRADESH,KAUSHAMBI,CHAYAL,39,0,39,3347,0,3347,2672,0,2672
UTTAR PRADESH,KAUSHAMBI,KARA,28,0,28,2189,0,2189,1722,0,1722
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,35,14,49,2466,273,2739,1924,250,2174
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,26,4,30,3618,503,4121,3440,465,3905
UTTAR PRADESH,KAUSHAMBI,NEWADA,64,6,70,2734,82,2816,2162,82,2244
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,18,15,33,847,586,1433,710,401,1111
UTTAR PRADESH,KAUSHAMBI,SIRATHU,4,2,6,104,80,184,100,78,178
UTTAR PRADESH,KHERI,BANKEYGANJ,18,0,18,3379,0,3379,696,0,696
UTTAR PRADESH,KHERI,BEHJAM,103,0,103,18105,0,18105,7802,0,7802
UTTAR PRADESH,KHERI,BIJUA,12,0,12,1226,0,1226,512,0,512
UTTAR PRADESH,KHERI,ISANAGAR,7,0,7,744,0,744,313,0,313
UTTAR PRADESH,KHERI,KHUMBHIGOLA,73,6,79,8783,355,9138,3178,355,3533
UTTAR PRADESH,KHERI,LAKHIMPUR,45,1,46,5068,5,5072,3533,4,3537
UTTAR PRADESH,KHERI,MITAULI,65,0,65,6539,0,6539,3637,0,3637
UTTAR PRADESH,KHERI,MOHAMMADI,160,1,161,16127,90,16217,8344,36,8380
UTTAR PRADESH,KHERI,NAKAHA,54,0,54,4968,0,4968,2165,0,2165
UTTAR PRADESH,KHERI,NIGHASAN,11,0,11,1082,0,1082,207,0,207
UTTAR PRADESH,KHERI,PALIA,37,0,37,3877,0,3877,1333,0,1333
UTTAR PRADESH,KHERI,PASGAWAN,112,0,112,9274,0,9274,4957,0,4957
UTTAR PRADESH,KHERI,PHOOLBEHAR,17,0,17,2876,0,2876,663,0,663
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,7,0,7,434,0,434,270,0,270
UTTAR PRADESH,KUSHINAGAR,DUDAHI,14,0,14,174,0,174,174,0,174
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,13,0,13,419,0,419,404,0,404
UTTAR PRADESH,KUSHINAGAR,HATA,11,0,11,45,0,45,38,0,38
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,7,0,7,290,0,290,136,0,136
UTTAR PRADESH,KUSHINAGAR,KASAYA,19,0,19,119,0,119,86,0,86
UTTAR PRADESH,KUSHINAGAR,KHADDA,3,0,3,14,0,14,13,0,13
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,9,0,9,133,0,133,104,0,104
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,24,0,24,821,0,821,590,0,590
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,4,0,4,23,0,23,22,0,22
UTTAR PRADESH,KUSHINAGAR,SEVARI,3,0,3,280,0,280,118,0,118
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,12,0,12,55,0,55,44,0,44
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,15,0,15,427,0,427,373,0,373
UTTAR PRADESH,LALITPUR,BIRDHA,0,18,18,0,1070,1070,0,457,457
UTTAR PRADESH,LALITPUR,MANDAWARA,1,39,40,100,3549,3649,25,2267,2292
UTTAR PRADESH,LALITPUR,MEHRONI,0,22,22,0,2202,2202,0,1053,1053
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,20,62,82,1756,3893,5649,1228,3114,4342
UTTAR PRADESH,LUCKNOW,CHINHAT,15,33,48,2071,4478,6549,609,3826,4435
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,7,14,21,655,1506,2161,362,887,1249
UTTAR PRADESH,LUCKNOW,KAKORI,23,7,30,1453,572,2025,1169,509,1678
UTTAR PRADESH,LUCKNOW,MALIHABAD,9,26,35,416,1719,2135,318,1298,1616
UTTAR PRADESH,LUCKNOW,MALL,21,43,64,1373,4567,5940,1060,4262,5322
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,10,14,24,961,1142,2104,721,699,1420
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,3,24,27,220,2441,2661,218,2101,2318
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,54,11,65,5682,772,6454,3689,686,4375
UTTAR PRADESH,MAHARAJ GANJ,DHANI,5,2,7,261,80,341,201,80,281
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,3,0,3,244,0,244,195,0,195
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,4,2,6,380,180,560,210,180,390
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,3,0,3,211,0,211,142,0,142
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,6,2,8,440,170,610,275,130,405
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,3,1,4,235,85,320,191,50,241
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,21,0,21,1945,0,1945,1240,0,1240
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,2,0,2,220,0,220,192,0,192
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,48,10,58,4838,1026,5864,3289,643,3932
UTTAR PRADESH,MAHARAJ GANJ,SISWA,3,0,3,136,0,136,104,0,104
UTTAR PRADESH,MAHOBA,CHARKHARI,1,0,1,70,0,70,60,0,60
UTTAR PRADESH,MAHOBA,KABARAI,0,13,13,0,66,66,0,66,66
UTTAR PRADESH,MAHOBA,PANWADI,0,14,14,0,176,176,0,171,171
UTTAR PRADESH,MAINPURI,BARNAHAL,39,0,39,2762,0,2762,1940,0,1940
UTTAR PRADESH,MAINPURI,BEWAR,19,0,19,1631,0,1631,1031,0,1031
UTTAR PRADESH,MAINPURI,GHIROR,17,0,17,2094,0,2094,1500,0,1500
UTTAR PRADESH,MAINPURI,JAGIR,9,0,9,714,0,714,634,0,634
UTTAR PRADESH,MAINPURI,KARHAL,15,0,15,979,0,979,828,0,828
UTTAR PRADESH,MAINPURI,KISHANI,15,0,15,1163,0,1163,730,0,730
UTTAR PRADESH,MAINPURI,KURAWALI,61,0,61,4431,0,4431,3273,0,3273
UTTAR PRADESH,MAINPURI,MAINPURI,75,0,75,5698,0,5698,4132,0,4132
UTTAR PRADESH,MAINPURI,SULTANGANJ,50,0,50,2438,0,2438,1491,0,1491
UTTAR PRADESH,MATHURA,BALDEV,0,36,36,0,295,295,0,295,295
UTTAR PRADESH,MATHURA,MATHURA,2,0,2,8,0,8,8,0,8
UTTAR PRADESH,MAU,BADRAW,42,8,50,5656,1420,7076,3266,627,3893
UTTAR PRADESH,MAU,DOHARIGHAT,14,0,14,1051,0,1051,534,0,534
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,16,0,16,1958,0,1958,792,0,792
UTTAR PRADESH,MAU,GHOSI,16,0,16,2396,0,2396,846,0,846
UTTAR PRADESH,MAU,KOPAGANJ,26,5,31,4514,837,5351,1172,209,1381
UTTAR PRADESH,MAU,MUHAMMDABAD,47,0,47,5719,0,5719,2390,0,2390
UTTAR PRADESH,MAU,PARDHA,23,0,23,3146,0,3146,2250,0,2250
UTTAR PRADESH,MAU,RANIPUR,30,0,30,5199,0,5199,1663,0,1663
UTTAR PRADESH,MAU,RATANPURA,29,0,29,4819,0,4819,2079,0,2079
UTTAR PRADESH,MEERUT,DAURALA,11,1,12,1237,100,1337,682,35,717
UTTAR PRADESH,MEERUT,GEHTA,19,0,19,2445,0,2445,1420,0,1420
UTTAR PRADESH,MEERUT,HASTINAPUR,22,0,22,2989,0,2989,1873,0,1873
UTTAR PRADESH,MEERUT,JANI KHURD,11,0,11,1734,0,1734,806,0,806
UTTAR PRADESH,MEERUT,KHARKHODA,64,0,64,4773,0,4773,2900,0,2900
UTTAR PRADESH,MEERUT,MACHHRA,36,0,36,4072,0,4072,2669,0,2669
UTTAR PRADESH,MEERUT,MAWANA,6,0,6,297,0,297,153,0,153
UTTAR PRADESH,MEERUT,MEERUT,12,0,12,2567,0,2567,1026,0,1026
UTTAR PRADESH,MEERUT,PARIKSHITGARH,38,0,38,3317,0,3317,2266,0,2266
UTTAR PRADESH,MEERUT,RAJPURA,60,0,60,4503,0,4503,2986,0,2986
UTTAR PRADESH,MEERUT,SARDHANA,16,2,18,2469,257,2726,1091,126,1217
UTTAR PRADESH,MEERUT,SARURPUR KHURD,34,5,39,4163,610,4773,1460,344,1804
UTTAR PRADESH,MIRZAPUR,CHHANBEY,43,0,43,3664,0,3664,1998,0,1998
UTTAR PRADESH,MIRZAPUR,CITY,61,0,61,3188,0,3188,1535,0,1535
UTTAR PRADESH,MIRZAPUR,HALIYA,23,0,23,3380,0,3380,2043,0,2043
UTTAR PRADESH,MIRZAPUR,JAMALPUR,9,0,9,1796,0,1796,1141,0,1141
UTTAR PRADESH,MIRZAPUR,KONE,29,0,29,2594,0,2594,2142,0,2142
UTTAR PRADESH,MIRZAPUR,LALGANJ,26,0,26,2819,0,2819,2101,0,2101
UTTAR PRADESH,MIRZAPUR,MAJHWAN,147,0,147,6126,0,6126,5648,0,5648
UTTAR PRADESH,MIRZAPUR,MARIHAN,5,0,5,390,0,390,279,0,279
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,38,0,38,2971,0,2971,1758,0,1758
UTTAR PRADESH,MIRZAPUR,PAHARI,38,0,38,3851,0,3851,3414,0,3414
UTTAR PRADESH,MIRZAPUR,RAJGARH,11,0,11,178,0,178,89,0,89
UTTAR PRADESH,MIRZAPUR,SIKHAR,31,0,31,3904,0,3904,1194,0,1194
UTTAR PRADESH,MORADABAD,ASMOLI,37,0,37,3176,0,3176,2911,0,2911
UTTAR PRADESH,MORADABAD,BAHJOI,72,39,111,7794,512,8306,4407,512,4919
UTTAR PRADESH,MORADABAD,BANIYA KHERA,116,0,116,10193,0,10193,9240,0,9240
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,24,15,39,1901,20,1921,1877,20,1897
UTTAR PRADESH,MORADABAD,BILARI,120,0,120,10257,0,10257,9288,0,9288
UTTAR PRADESH,MORADABAD,BILARI-I,41,83,124,2871,488,3359,1591,461,2052
UTTAR PRADESH,MORADABAD,CHAILLAT,100,0,100,14051,0,14051,12025,0,12025
UTTAR PRADESH,MORADABAD,DINGPUR,99,2,101,13855,14,13868,11924,14,11937
UTTAR PRADESH,MORADABAD,MORADABAD,30,1,31,2268,4,2271,2062,4,2065
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,42,0,42,4019,0,4019,3813,0,3813
UTTAR PRADESH,MORADABAD,PAWASA,52,0,52,4363,0,4363,4243,0,4243
UTTAR PRADESH,MORADABAD,SAMBHAL,114,9,123,12393,233,12626,11729,233,11961
UTTAR PRADESH,MORADABAD,THAKURDWARA,60,119,179,8155,660,8816,6998,651,7649
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,25,0,25,840,0,840,749,0,749
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,82,2,84,1747,50,1797,1667,50,1717
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,24,3,27,2309,65,2373,786,62,848
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,43,1,44,2238,46,2284,1660,46,1706
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,19,0,19,3029,0,3029,2606,0,2606
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,33,0,33,2800,0,2800,1794,0,1794
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,35,0,35,2868,0,2868,1744,0,1744
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,31,7,38,843,209,1052,672,165,837
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,10,0,10,1099,0,1099,881,0,881
UTTAR PRADESH,MUZZAFARNAGAR,PURKAZI,34,1,35,7041,230,7271,1675,18,1693
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,35,0,35,794,0,794,742,0,742
UTTAR PRADESH,MUZZAFARNAGAR,SHAMLI,14,1,15,619,40,659,269,26,295
UTTAR PRADESH,MUZZAFARNAGAR,THANA BHAVAN,16,0,16,874,0,874,808,0,808
UTTAR PRADESH,MUZZAFARNAGAR,UN,70,1,71,1906,35,1941,1810,35,1845
UTTAR PRADESH,PILIBHIT,AMREYA,35,8,43,3827,104,3931,3827,104,3931
UTTAR PRADESH,PILIBHIT,BERKHEDA,5,0,5,619,0,619,619,0,619
UTTAR PRADESH,PILIBHIT,BILSANDA,5,1,6,256,30,286,256,30,286
UTTAR PRADESH,PILIBHIT,BISALPUR,18,0,18,1221,0,1221,1221,0,1221
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,4,0,4,370,0,370,370,0,370
UTTAR PRADESH,PILIBHIT,MARORI,47,2,49,2708,36,2744,2708,36,2744
UTTAR PRADESH,PILIBHIT,PURANPUR,1,0,1,240,0,240,240,0,240
UTTAR PRADESH,PRATAPGARH,BABAGANJ,1,0,1,50,0,50,30,0,30
UTTAR PRADESH,PRATAPGARH,BIHAR,2,0,2,168,0,168,131,0,131
UTTAR PRADESH,PRATAPGARH,GAURA,9,0,9,996,0,996,763,0,763
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,5,0,5,390,0,390,272,0,272
UTTAR PRADESH,PRATAPGARH,KUNDA,7,0,7,544,0,544,416,0,416
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,2,0,2,155,0,155,115,0,115
UTTAR PRADESH,PRATAPGARH,MANDHATA,7,0,7,369,0,369,258,0,258
UTTAR PRADESH,PRATAPGARH,MANGRAURA,25,0,25,2072,0,2072,1755,0,1755
UTTAR PRADESH,PRATAPGARH,PATTI,1,0,1,102,0,102,86,0,86
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,3,0,3,148,0,148,96,0,96
UTTAR PRADESH,PRATAPGARH,SADAR,7,0,7,451,0,451,365,0,365
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,12,0,12,910,0,910,732,0,732
UTTAR PRADESH,PRATAPGARH,SHIVGARH,12,0,12,972,0,972,762,0,762
UTTAR PRADESH,RAEBARELI,AMANWA,4,0,4,920,0,920,880,0,880
UTTAR PRADESH,RAEBARELI,BACHRAVAN,5,0,5,189,0,189,122,0,122
UTTAR PRADESH,RAEBARELI,BAHADUR PUR,1,1,2,80,5,85,40,4,44
UTTAR PRADESH,RAEBARELI,CHHATOH,4,0,4,670,0,670,40,0,40
UTTAR PRADESH,RAEBARELI,DALMAU,13,0,13,1489,0,1489,611,0,611
