-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by type. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by type", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Pucca,Kuchcha,"Dug-cum
Borewell",Others,"Total
"
TAMIL NADU,ERODE,SATHYAMANGALAM,4562,701,80,8,5351
TAMIL NADU,ERODE,THALAVADI,941,480,285,1,1707
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,2898,376,200,43,3517
TAMIL NADU,ERODE,UTHUKULI,3158,764,116,7,4045
TAMIL NADU,ERODE,VELLAKOIL,6474,311,15,2,6802
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,5376,363,54,0,5793
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,5342,84,0,0,5426
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,2643,6,277,1,2927
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,3701,56,7,8,3772
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,707,0,5,0,712
TAMIL NADU,KANCHEEPURAM,LATHORE,3278,10,13,0,3301
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,7223,140,1,15,7379
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,771,5,60,1,837
TAMIL NADU,KANCHEEPURAM,TAMBARAM,876,7,0,2,885
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,3710,1,189,0,3900
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,3515,17,3,13,3548
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,6913,392,249,0,7554
TAMIL NADU,KANCHEEPURAM,WALAJABAD,1765,21,283,0,2069
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,1156,0,1,0,1157
TAMIL NADU,KANYAKUMARI,KILLIYOOR,22,0,0,0,22
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,436,1,0,0,437
TAMIL NADU,KANYAKUMARI,MELPURAM,39,0,1,2,42
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,57,0,0,0,57
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,1205,0,1,0,1206
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,1,0,0,0,1
TAMIL NADU,KANYAKUMARI,THOVALAI,273,0,0,0,273
TAMIL NADU,KANYAKUMARI,THUCKALAY,5,0,0,0,5
TAMIL NADU,KARUR,ARAVAKURICHI,5854,111,7,2,5974
TAMIL NADU,KARUR,K.PARAMATHI,7428,180,7,116,7731
TAMIL NADU,KARUR,KADAVUR,6707,1365,111,13,8196
TAMIL NADU,KARUR,KARUR,4416,326,40,39,4821
TAMIL NADU,KARUR,KRISHNARAYAPURAM,6431,387,7,0,6825
TAMIL NADU,KARUR,KULITHALAI,1665,370,11,0,2046
TAMIL NADU,KARUR,THANTHONI,6391,327,4,0,6722
TAMIL NADU,KARUR,THOGAMALAI,5529,115,12,0,5656
TAMIL NADU,MADURAI,ALANGANALLUR,2773,850,266,343,4232
TAMIL NADU,MADURAI,CHELLAMPATTI,5140,2352,53,18,7563
TAMIL NADU,MADURAI,KALLIKUDI,1698,1319,7,361,3385
TAMIL NADU,MADURAI,KALLUPATTI(T),2100,1157,23,180,3460
TAMIL NADU,MADURAI,KOTTAMPATTI,3356,582,11,58,4007
TAMIL NADU,MADURAI,MADURAI EAST,1255,68,6,59,1388
TAMIL NADU,MADURAI,MADURAI WEST,1292,207,7,58,1564
TAMIL NADU,MADURAI,MELUR,4174,397,26,44,4641
TAMIL NADU,MADURAI,SEDAPATTI,5721,912,36,460,7129
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,2696,268,24,81,3069
TAMIL NADU,MADURAI,TIRUMANGALAM,2973,1846,15,266,5100
TAMIL NADU,MADURAI,USILAMPATTI,4272,658,14,1,4945
TAMIL NADU,MADURAI,VADIPATTI,3027,80,17,67,3191
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,12,0,5,0,17
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,201,0,0,0,201
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,5442,0,4,12,5458
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,3762,2,0,0,3764
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,5488,71,34,0,5593
TAMIL NADU,NAMAKKAL,KABILARMALAI,4509,5,611,2,5127
TAMIL NADU,NAMAKKAL,KOLLIHILLS,188,0,0,1,189
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,4343,161,0,0,4504
TAMIL NADU,NAMAKKAL,MOHANUR,4826,32,2,232,5092
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,6377,5,119,0,6501
TAMIL NADU,NAMAKKAL,NAMAKKAL,3687,51,1,2,3741
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,2325,0,0,0,2325
TAMIL NADU,NAMAKKAL,PARAMATHI,4467,206,0,0,4673
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,3938,257,4,0,4199
TAMIL NADU,NAMAKKAL,RASIPURAM,3080,1,2,0,3083
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,3919,36,0,0,3955
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,3971,82,20,0,4073
TAMIL NADU,NAMAKKAL,VENNANDHUR,4040,0,5,0,4045
TAMIL NADU,NILGIRIS,COONOOR,116,3,0,10,129
TAMIL NADU,NILGIRIS,GUDALUR,159,7,21,0,187
TAMIL NADU,NILGIRIS,KOTAGIRI,78,158,0,0,236
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,412,14,2,0,428
TAMIL NADU,PERAMBALUR,ALATHUR,7073,257,77,17,7424
TAMIL NADU,PERAMBALUR,ANDIMADAM,1772,211,3,6,1992
TAMIL NADU,PERAMBALUR,ARIYALUR,1676,115,70,7,1868
TAMIL NADU,PERAMBALUR,JAYANKONDAM,861,162,66,0,1089
TAMIL NADU,PERAMBALUR,PERAMBALUR,9956,1056,18,7,11037
TAMIL NADU,PERAMBALUR,SENDURAI,936,439,121,137,1633
TAMIL NADU,PERAMBALUR,THIRUMANUR,1232,222,5,5,1464
TAMIL NADU,PERAMBALUR,TPALUR,918,190,2,47,1157
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,12525,1546,44,3,14118
TAMIL NADU,PERAMBALUR,VEPPUR,4636,693,364,50,5743
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,5077,243,33,46,5399
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,1793,293,6,47,2139
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,820,9,7,13,849
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2882,87,53,2,3024
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,3039,147,11,3,3200
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,4805,63,164,4,5036
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,17,0,0,0,17
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,5517,104,6,6,5633
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,3679,215,46,15,3955
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,2597,22,9,4,2632
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,4153,489,148,20,4810
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,5908,695,50,25,6678
TAMIL NADU,RAMANATHAPURAM,BOGALUR,72,0,1,0,73
TAMIL NADU,RAMANATHAPURAM,KADALADI,406,4,5,28,443
TAMIL NADU,RAMANATHAPURAM,KAMUDI,651,17,306,0,974
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,2432,23,5,0,2460
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,20,0,1,0,21
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,83,3,10,0,96
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,228,1,22,0,251
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,112,1,0,0,113
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,443,0,2,0,445
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,1941,1035,2,6,2984
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,40,4,1,2,47
TAMIL NADU,SALEM,ATTUR,9058,1093,10,2,10163
TAMIL NADU,SALEM,AYODYAPATTANAM,5700,949,0,2,6651
TAMIL NADU,SALEM,EDAPPADI,3815,28,0,0,3843
TAMIL NADU,SALEM,GANGAVALLI,8204,322,0,30,8556
TAMIL NADU,SALEM,KADAYAMPATTI,6142,10,30,1,6183
TAMIL NADU,SALEM,KOLATHUR,3289,107,783,0,4179
TAMIL NADU,SALEM,KONGANAPURAM,2335,214,0,5,2554
TAMIL NADU,SALEM,MAGUDANCHAVADI,3165,105,1,0,3271
TAMIL NADU,SALEM,MECHERI,2390,161,205,0,2756
TAMIL NADU,SALEM,NANGAVALLI,2090,5,209,0,2304
TAMIL NADU,SALEM,OMALUR,6505,199,558,4,7266
TAMIL NADU,SALEM,PANAMARATHUPATTI,3414,265,1,0,3680
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7477,118,3,1,7599
TAMIL NADU,SALEM,SALEM,2488,30,2,0,2520
TAMIL NADU,SALEM,SANKARI,5271,11,0,0,5282
TAMIL NADU,SALEM,THALAIVASAL,10992,329,7,0,11328
TAMIL NADU,SALEM,THARAMANGALAM,3373,0,65,0,3438
TAMIL NADU,SALEM,VALAPPADY,6275,304,0,0,6579
TAMIL NADU,SALEM,VEERAPANDI,3471,73,24,6,3574
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,248,12,6,0,266
TAMIL NADU,SIVAGANGA,ILAYANGUDI,617,7,4,0,628
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,2494,91,60,0,2645
TAMIL NADU,SIVAGANGA,KALLAL,719,8,8,12,747
TAMIL NADU,SIVAGANGA,KANNANGUDI,71,0,3,0,74
TAMIL NADU,SIVAGANGA,MANAMADURAI,1463,8,119,0,1590
TAMIL NADU,SIVAGANGA,S. PUDUR,2289,87,64,0,2440
TAMIL NADU,SIVAGANGA,SAKKOTTAI,248,1,2,3,254
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,1522,2,2,0,1526
TAMIL NADU,SIVAGANGA,SIVAGANGA,3988,77,2,0,4067
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,2093,1,11,0,2105
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,2374,15,30,0,2419
TAMIL NADU,THANJAVUR,AMMAPETTAI,2,0,0,0,2
TAMIL NADU,THANJAVUR,BUDHALUR,521,11,41,0,573
TAMIL NADU,THANJAVUR,KUMBAKONAM,10,0,0,0,10
TAMIL NADU,THANJAVUR,MADHUKUR,26,0,0,0,26
TAMIL NADU,THANJAVUR,ORATHANADU,901,94,8,24,1027
TAMIL NADU,THANJAVUR,PATTUKOTTAI,69,1,2,0,72
TAMIL NADU,THANJAVUR,PERAVURANI,312,39,1,27,379
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,349,43,4,2,398
TAMIL NADU,THANJAVUR,THANJAVUR,796,21,69,7,893
TAMIL NADU,THANJAVUR,THIRUPANANDAL,74,0,0,0,74
TAMIL NADU,THANJAVUR,THIRUVAIYARU,18,0,0,0,18
TAMIL NADU,THANJAVUR,THIRUVONAM,895,451,17,3,1366
TAMIL NADU,THENI,ANDIPATTI,4274,800,2,0,5076
TAMIL NADU,THENI,BODI,2225,347,156,3,2731
TAMIL NADU,THENI,CHINNAMANNUR,3087,8,2,0,3097
TAMIL NADU,THENI,CUMBUM,1867,91,0,0,1958
TAMIL NADU,THENI,MYILADUMPARAI,2162,23,1,0,2186
TAMIL NADU,THENI,PERIYAKULAM,5559,3,2,0,5564
TAMIL NADU,THENI,THENI,2563,59,3,0,2625
TAMIL NADU,THENI,UTHAMAPALAYAM,2798,20,5,0,2823
TAMIL NADU,THIRUVALLUR,ELLAPURAM,359,9,173,0,541
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,1671,391,13,13,2088
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,418,6,525,27,976
TAMIL NADU,THIRUVALLUR,MINJUR,16,0,0,0,16
TAMIL NADU,THIRUVALLUR,PALLIPATTU,2251,33,341,0,2625
TAMIL NADU,THIRUVALLUR,POONAMALLEE,345,1,613,0,959
TAMIL NADU,THIRUVALLUR,POONDI,643,220,520,3,1386
TAMIL NADU,THIRUVALLUR,PUZAL,42,0,16,0,58
TAMIL NADU,THIRUVALLUR,R.K.PEET,3867,453,183,1,4504
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,66,7,7,1,81
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,2464,30,1070,2,3566
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,374,0,404,0,778
TAMIL NADU,THIRUVALLUR,TIRUTTANI,3460,25,158,15,3658
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,383,4,4,10,401
TAMIL NADU,THIRUVARUR,KOTTUR,27,1,13,0,41
TAMIL NADU,THIRUVARUR,MANNARGUDI,107,0,0,0,107
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,20,4,0,0,24
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,64,13,0,0,77
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,2,0,0,0,2
TAMIL NADU,THIRUVARUR,VALANGAIMAN,10,0,38,0,48
TAMIL NADU,TIRUCHIRAPPALLI,ANDANALLUR,813,24,0,0,837
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,333,87,12,3,435
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,5826,794,24,14,6658
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,1862,69,44,5,1980
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,5256,1807,35,14,7112
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,6996,609,30,69,7704
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,6816,646,27,11,7500
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,2532,773,68,1,3374
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,8245,886,13,26,9170
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,610,3,12,0,625
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,4736,509,18,2,5265
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,8846,1969,103,8,10926
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,8428,1312,14,19,9773
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,5924,354,16,0,6294
TAMIL NADU,TIRUNELVELI,ALANGULAM,8135,68,13,18,8234
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,295,1,5,1,302
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,1337,2,12,1,1352
TAMIL NADU,TIRUNELVELI,KADAYAM,2728,16,1,0,2745
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,5076,20,75,17,5188
TAMIL NADU,TIRUNELVELI,KALAKAD,2625,12,8,11,2656
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,7263,7,4,2,7276
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,7611,370,12,22,8015
TAMIL NADU,TIRUNELVELI,MANUR,5004,396,11,15,5426
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,7673,89,0,1,7763
TAMIL NADU,TIRUNELVELI,NANGUNERI,5173,206,12,12,5403
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,2698,15,17,9,2739
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,2048,15,18,2,2083
TAMIL NADU,TIRUNELVELI,RADHAPURAM,4162,6,229,13,4410
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,7047,85,5,23,7160
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1631,11,3,4,1649
TAMIL NADU,TIRUNELVELI,TENKASI,2103,10,1,11,2125
TAMIL NADU,TIRUNELVELI,VALLIOOR,5798,168,55,7,6028
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,8223,133,16,26,8398
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,6653,1201,10,2,7866
TAMIL NADU,TIRUVANNAMALAI,ARNI,5870,307,6,20,6203
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,6506,5698,192,9,12405
TAMIL NADU,TIRUVANNAMALAI,CHETPET,8823,610,167,42,9642
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,7095,467,14,149,7725
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,793,133,0,0,926
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,10071,358,11,3,10443
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,9294,1671,14,49,11028
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,8335,2471,38,2,10846
TAMIL NADU,TIRUVANNAMALAI,POLUR,11887,448,26,16,12377
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,7883,1188,22,44,9137
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,9603,1814,24,137,11578
TAMIL NADU,TIRUVANNAMALAI,THELLAR,10633,731,6,15,11385
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,10476,759,14,241,11490
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,11554,260,16,124,11954
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,9121,444,30,2,9597
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,6405,522,318,28,7273
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,7348,165,49,34,7596
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,1980,113,228,6,2327
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,1528,45,18,3,1594
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,5800,890,6,43,6739
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,3014,406,4,12,3436
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,3745,395,261,30,4431
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1225,821,0,19,2065
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,1046,138,3429,13,4626
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,629,47,14,14,704
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,1043,19,154,1,1217
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,1171,5,127,1,1304
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2248,0,0,3,2251
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,932,22,81,31,1066
TAMIL NADU,VELLORE,ALANGAYAM,4713,658,200,0,5571
TAMIL NADU,VELLORE,ANAICUT,7283,1345,47,53,8728
TAMIL NADU,VELLORE,ARAKONAM,1928,461,81,7,2477
TAMIL NADU,VELLORE,ARCOT,4979,238,13,13,5243
TAMIL NADU,VELLORE,GUDIYATHAM,7247,418,32,2,7699
TAMIL NADU,VELLORE,JOLARPET,4679,3223,8,608,8518
TAMIL NADU,VELLORE,K.V.KUPPAM,6778,860,59,5,7702
TAMIL NADU,VELLORE,KANDHILI,6907,1842,14,25,8788
TAMIL NADU,VELLORE,KANIYAMBADI,5164,148,63,0,5375
TAMIL NADU,VELLORE,KATPADI,3409,875,22,6,4312
TAMIL NADU,VELLORE,KAVERIPAKKAM,5954,149,568,12,6683
TAMIL NADU,VELLORE,MADHANUR,4177,1153,2,2,5334
TAMIL NADU,VELLORE,NATRAMPALLI,3955,1103,61,5,5124
TAMIL NADU,VELLORE,NEMILI,4465,39,1243,180,5927
TAMIL NADU,VELLORE,PERNAMBUT,7283,271,1,2,7557
TAMIL NADU,VELLORE,SHOLINGUR,5186,1084,491,49,6810
TAMIL NADU,VELLORE,THIMIRI,10000,364,35,69,10468
TAMIL NADU,VELLORE,THIRUPATTUR,5532,1847,16,37,7432
TAMIL NADU,VELLORE,VELLORE,3294,521,9,0,3824
TAMIL NADU,VELLORE,WALAJAH,3843,247,109,7,4206
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,9020,5172,39,15,14246
TAMIL NADU,VILLUPPURAM,GINGEE,9421,1806,15,279,11521
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,7256,2968,18,20,10262
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,1036,368,8,10,1422
TAMIL NADU,VILLUPPURAM,KANAI,4597,875,377,77,5926
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,167,5,350,5,527
TAMIL NADU,VILLUPPURAM,KOLIYANUR,990,170,280,1,1441
TAMIL NADU,VILLUPPURAM,MARAKKANAM,6388,2975,34,88,9485
TAMIL NADU,VILLUPPURAM,MAYILAM,5587,1883,161,49,7680
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,8394,4261,21,84,12760
TAMIL NADU,VILLUPPURAM,MUGAIYUR,6159,2177,320,25,8681
TAMIL NADU,VILLUPPURAM,OLAKKUR,6859,1599,14,273,8745
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,6975,1636,34,46,8691
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,7672,2026,36,20,9754
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,5839,647,351,8,6845
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,2956,578,17,11,3562
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,529,202,503,3,1237
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,6491,990,15,42,7538
TAMIL NADU,VILLUPPURAM,ULUNDURPET,6272,2654,45,107,9078
TAMIL NADU,VILLUPPURAM,VAANOOR,1207,1030,27,4,2268
TAMIL NADU,VILLUPPURAM,VALLAM,7728,3583,75,110,11496
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,2769,638,80,185,3672
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,1416,180,25,126,1747
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,2512,626,41,17,3196
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,1174,38,62,4,1278
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,8853,101,11,1,8966
TAMIL NADU,VIRUDHUNAGAR,SATTUR,2137,494,6,12,2649
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,3748,239,15,4,4006
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,7001,12,8,4,7025
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,2164,116,145,18,2443
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,3963,254,14,8,4239
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,2968,937,20,18,3943
TAMIL NADU,VIRUDHUNAGAR,WATRAP,5607,40,16,11,5674
TRIPURA,DHALAI,SALEMA,1,3,1,0,5
TRIPURA,SOUTH TRIPURA,BAGAFA,1,4,0,3,8
TRIPURA,SOUTH TRIPURA,KILLA,0,8,0,0,8
TRIPURA,SOUTH TRIPURA,RAJNAGAR,1,0,183,6,190
TRIPURA,WEST TRIPURA,BISHALGARH,1,0,1,3,5
TRIPURA,WEST TRIPURA,JAMPUIJALA,2,15,0,0,17
TRIPURA,WEST TRIPURA,KHOWAI,2,0,2,0,4
TRIPURA,WEST TRIPURA,MOHANPUR,5,3,0,0,8
TRIPURA,WEST TRIPURA,TELIAMURA,3,0,0,0,3
TRIPURA,WEST TRIPURA,TULASHIKHAR,1,0,10,0,11
UTTAR PRADESH,AGRA,ACHNERA,444,123,65,1,633
UTTAR PRADESH,AGRA,BAMROLI AHIR,15,0,1,0,16
UTTAR PRADESH,AGRA,BICHPURI,127,0,0,0,127
UTTAR PRADESH,AGRA,ETMADPUR,77,0,0,0,77
UTTAR PRADESH,AGRA,FATEHABAD,3,61,6,0,70
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,2,0,0,0,2
UTTAR PRADESH,AGRA,JAGNER,747,25,29,0,801
UTTAR PRADESH,AGRA,SHAMSABAD,0,0,23,0,23
UTTAR PRADESH,ALIGARH,AKRABAD,0,1,7,0,8
UTTAR PRADESH,ALIGARH,ATRAULI,3,0,7,0,10
UTTAR PRADESH,ALIGARH,CHANDOUS,1,0,9,0,10
UTTAR PRADESH,ALIGARH,DHANIPUR,0,0,12,0,12
UTTAR PRADESH,ALIGARH,GONDA,0,0,12,0,12
UTTAR PRADESH,ALIGARH,LODHA,0,1,14,0,15
UTTAR PRADESH,ALLAHABAD,BAHRIA,4,0,0,0,4
UTTAR PRADESH,ALLAHABAD,DHANUPUR,3,0,0,0,3
UTTAR PRADESH,ALLAHABAD,HOLAGARH,123,0,0,1,124
UTTAR PRADESH,ALLAHABAD,JASRA,50,2,0,0,52
UTTAR PRADESH,ALLAHABAD,KORAON,1170,19,28,2,1219
UTTAR PRADESH,ALLAHABAD,MAIJA,77,1,2,0,80
UTTAR PRADESH,ALLAHABAD,MANDA,690,34,65,1,790
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,117,6,3,0,126
UTTAR PRADESH,ALLAHABAD,SORAON,429,2,1,0,432
UTTAR PRADESH,ALLAHABAD,URUWAN,44,0,0,0,44
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,54,0,0,0,54
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,13,4,0,0,17
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,21,0,0,0,21
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,10,0,0,0,10
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,19,0,0,0,19
UTTAR PRADESH,AZAMGARH,MEHNAGAR,11,0,0,0,11
UTTAR PRADESH,BAGHPAT,BAGHPAT,4,0,5,0,9
UTTAR PRADESH,BAGHPAT,BINAULI,18,0,0,0,18
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,52,0,0,0,52
UTTAR PRADESH,BAHARAICH,CHITTAURA,31,0,0,2,33
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,34,2,0,0,36
UTTAR PRADESH,BALLIA,BANSDEEH,204,19,0,0,223
UTTAR PRADESH,BALLIA,BERUARBARI,3,0,0,0,3
UTTAR PRADESH,BALLIA,DUBHAR,24,0,0,0,24
UTTAR PRADESH,BALLIA,HANUMANGANJ,107,25,2,0,134
UTTAR PRADESH,BALLIA,MANIER,172,0,0,0,172
UTTAR PRADESH,BALLIA,MURLICHAPRA,105,0,0,0,105
UTTAR PRADESH,BALLIA,PANDAH,33,6,0,0,39
UTTAR PRADESH,BALLIA,REVOTI,28,0,0,0,28
UTTAR PRADESH,BALLIA,SEAR,4,0,0,0,4
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,107,10,0,0,117
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,1,0,0,0,1
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,4,0,0,0,4
UTTAR PRADESH,BANDA,BABERU,34,0,4,0,38
UTTAR PRADESH,BANDA,BADOKHAR KHURD,58,1,2,0,61
UTTAR PRADESH,BANDA,BISANDA,194,3,25,0,222
UTTAR PRADESH,BANDA,JASPURA,206,2,7,0,215
UTTAR PRADESH,BANDA,KAMASIN,329,1,44,0,374
