-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to social status . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.4.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Social status for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.4.csv"
}
-----
State,District,Block,Scheduled caste,Scheduled tribe,Other social status of farmers,Total,Owned by other than individual farmers,Total
UTTAR PRADESH,MEERUT,MEERUT,94,3,1118,1215,0,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,310,4,4180,4494,0,4494
UTTAR PRADESH,MEERUT,PILANA,57,32,2485,2574,0,2574
UTTAR PRADESH,MEERUT,RAJPURA,62,11,2192,2265,1,2266
UTTAR PRADESH,MEERUT,ROHTA,212,5,2539,2756,1,2757
UTTAR PRADESH,MEERUT,SARDHANA,124,5,3584,3713,2,3715
UTTAR PRADESH,MEERUT,SARURPUR KHURD,51,6,2053,2110,0,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,69,3,897,969,5,974
UTTAR PRADESH,MIRZAPUR,CITY,25,0,192,217,3,220
UTTAR PRADESH,MIRZAPUR,JAMALPUR,13,4,470,487,0,487
UTTAR PRADESH,MIRZAPUR,KONE,1,0,0,1,2,3
UTTAR PRADESH,MIRZAPUR,LALGANJ,9,4,3,16,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,0,2,2,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,12,2,210,224,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,36,3,144,183,1,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,0,47,47,0,47
UTTAR PRADESH,MORADABAD,AMROHA,481,40,3447,3968,2,3970
UTTAR PRADESH,MORADABAD,ASMOLI,431,111,1371,1913,0,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,870,42,1858,2770,4,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,830,6,3533,4369,1,4370
UTTAR PRADESH,MORADABAD,BHJOI,182,58,2362,2602,1,2603
UTTAR PRADESH,MORADABAD,BILARI,549,10,3378,3937,1,3938
UTTAR PRADESH,MORADABAD,CHHAJLET,136,9,2406,2551,0,2551
UTTAR PRADESH,MORADABAD,DHANORA,840,94,4584,5518,10,5528
UTTAR PRADESH,MORADABAD,DILARI,616,132,4901,5649,0,5649
UTTAR PRADESH,MORADABAD,GAJROLA,484,361,1502,2347,0,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,391,10,1987,2388,0,2388
UTTAR PRADESH,MORADABAD,HASANPUR,701,145,3549,4395,1,4396
UTTAR PRADESH,MORADABAD,JOYA,805,143,3859,4807,1,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,474,20,2871,3365,0,3365
UTTAR PRADESH,MORADABAD,MORADABAD,28,0,153,181,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,391,10,1987,2388,0,2388
UTTAR PRADESH,MORADABAD,PAWANSA,896,119,4125,5140,2,5142
UTTAR PRADESH,MORADABAD,SAMBHAL,831,47,4633,5511,1,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,525,63,4318,4906,0,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,274,22,4129,4425,2,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,56,20,3115,3191,1,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,1072,33,4504,5609,6,5615
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,389,95,3990,4474,1,4475
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,55,48,4755,4858,0,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,21,11,4194,4226,0,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,392,9,5174,5575,0,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,184,8,1868,2060,0,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,464,1,4305,4770,1,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,736,3,3055,3794,6,3800
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,77,71,3713,3861,2,3863
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,75,1,3393,3469,1,3470
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,583,17,5154,5754,0,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,384,18,6165,6567,2,6569
UTTAR PRADESH,NAINITAL,RAMNAGAR,154,0,31,185,1,186
UTTAR PRADESH,PILIBHIT,AMREYA,346,12,2658,3016,11,3027
UTTAR PRADESH,PILIBHIT,BERKHEDA,211,2,1457,1670,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,598,15,2973,3586,0,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,240,7,1849,2096,0,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,355,11,1428,1794,0,1794
UTTAR PRADESH,PILIBHIT,MARORI,500,29,4145,4674,1,4675
UTTAR PRADESH,PILIBHIT,PURANPUR,1996,113,7819,9928,3,9931
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,282,20,1774,2076,6,2082
UTTAR PRADESH,PRATAPGARH,BABAGANJ,15,0,2525,2540,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,12,4,2493,2509,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,5,0,2328,2333,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,3,0,1437,1440,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,0,0,1235,1235,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,169,36,2035,2240,0,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,176,1,2889,3066,0,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,307,8,2691,3006,1,3007
UTTAR PRADESH,PRATAPGARH,PATTI,6,0,4020,4026,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,245,111,2628,2984,0,2984
UTTAR PRADESH,PRATAPGARH,SADAR,126,2,1881,2009,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,183,3,2499,2685,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,211,5,2669,2885,0,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,3,0,3163,3166,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,163,3,1046,1212,0,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,611,9,1690,2310,0,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,148,1,860,1009,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,357,27,1492,1876,0,1876
UTTAR PRADESH,RAEBARELY,DALMAU,632,77,2277,2986,0,2986
UTTAR PRADESH,RAEBARELY,DEEH,409,10,1494,1913,0,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,598,8,1691,2297,0,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,403,27,2643,3073,0,3073
UTTAR PRADESH,RAEBARELY,KHEERO,336,13,792,1141,0,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,230,9,1821,2060,0,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,260,1,1133,1394,0,1394
UTTAR PRADESH,RAEBARELY,RAHI,574,130,3259,3963,0,3963
UTTAR PRADESH,RAEBARELY,SALON,338,32,2474,2844,0,2844
UTTAR PRADESH,RAEBARELY,SARANI,242,57,1688,1987,0,1987
UTTAR PRADESH,RAEBARELY,SATAON,600,41,2819,3460,0,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,483,0,1125,1608,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,381,3,1480,1864,0,1864
UTTAR PRADESH,RAEBARELY,TILOI,128,3,515,646,0,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,258,6,1805,2069,0,2069
UTTAR PRADESH,RAMPUR,BILASPUR,1117,19,8372,9508,0,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,592,11,3655,4258,0,4258
UTTAR PRADESH,RAMPUR,MILAK,875,17,7211,8103,0,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),590,12,4592,5194,0,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,892,17,7329,8238,0,8238
UTTAR PRADESH,RAMPUR,SUAR,1204,22,9286,10512,0,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,854,283,3850,4987,0,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,456,76,2203,2735,0,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,339,26,4704,5069,0,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,331,43,2531,2905,0,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,643,27,6271,6941,0,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,701,41,6989,7731,0,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,680,122,3892,4694,2,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,948,603,4054,5605,1,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,450,34,4017,4501,0,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,447,28,2623,3098,0,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,1005,31,6108,7144,0,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,62,1,973,1036,1,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,174,3,1482,1659,2,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,76,11,885,972,1,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,119,4,1471,1594,3,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,241,10,1750,2001,0,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,1063,542,8454,10059,15,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,1022,46,3502,4570,5,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,720,77,5586,6383,3,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,504,12,3586,4102,0,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,671,43,6663,7377,0,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,498,51,3884,4433,11,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,691,49,3100,3840,1,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,381,20,2565,2966,1,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,1487,50,6745,8282,4,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,445,14,3604,4063,0,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,760,9,4662,5431,8,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,909,298,3955,5162,6,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,623,34,2939,3596,1,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,495,8,3972,4475,1,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,100,8,864,972,0,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,162,82,1465,1709,0,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,297,103,2070,2470,23,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,209,15,666,890,0,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,149,5,1662,1816,1,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,239,5,1463,1707,0,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,211,8,1383,1602,0,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,205,22,1317,1544,5,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,139,30,2041,2210,1,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,192,6,1693,1891,0,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,233,10,1431,1674,0,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,131,12,773,916,2,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,70,13,205,288,0,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,473,54,2261,2788,180,2968
UTTAR PRADESH,SITAPUR,AILIYA,1034,181,1554,2769,0,2769
UTTAR PRADESH,SITAPUR,BEHTA,832,4,1475,2311,1,2312
UTTAR PRADESH,SITAPUR,BESWAN,942,88,2409,3439,1,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,844,18,1785,2647,0,2647
UTTAR PRADESH,SITAPUR,HARGAON,960,15,2064,3039,1,3040
UTTAR PRADESH,SITAPUR,KASMANDA,765,65,2014,2844,0,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,752,65,1878,2695,0,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,789,64,1903,2756,0,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,929,95,1971,2995,0,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,811,9,2796,3616,0,3616
UTTAR PRADESH,SITAPUR,MAHOLI,580,16,1610,2206,0,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,1245,17,2586,3848,0,3848
UTTAR PRADESH,SITAPUR,PAHLA,978,37,1988,3003,0,3003
UTTAR PRADESH,SITAPUR,PERSENDI,871,11,1736,2618,0,2618
UTTAR PRADESH,SITAPUR,PISWAN,1307,24,3850,5181,1,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,721,21,1235,1977,1,1978
UTTAR PRADESH,SITAPUR,REUSA,781,39,2141,2961,0,2961
UTTAR PRADESH,SITAPUR,SAKEREN,941,51,2183,3175,0,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,1301,17,2650,3968,1,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,81,9,1150,1240,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,420,30,2546,2996,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,132,10,1673,1815,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,6,2,55,63,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,205,6,1629,1840,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,159,19,1555,1733,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,93,3,1294,1390,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,94,18,1550,1662,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,124,16,1327,1467,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,57,2,982,1041,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,160,5,1193,1358,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,295,7,1075,1377,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,32,0,408,440,0,440
UTTAR PRADESH,SULTANPUR,JAMON,132,4,942,1078,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,197,8,1935,2140,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,142,8,1789,1939,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,64,10,2071,2145,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,222,15,1865,2102,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,152,9,1239,1400,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,148,81,1093,1322,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,83,9,1097,1189,0,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,41,6,572,619,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,301,1,1158,1460,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,93,195,1807,2095,1,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,39,129,1631,1799,2,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,339,23,2929,3291,331,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,362,49,2463,2874,16,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,303,2206,3031,5540,4,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,113,14,2677,2804,32,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,106,1527,1971,3604,47,3651
UTTAR PRADESH,UNNAO,ASOHA,523,8,1489,2020,0,2020
UTTAR PRADESH,UNNAO,AURAS,745,30,1233,2008,0,2008
UTTAR PRADESH,UNNAO,BANGARMAU,724,54,2025,2803,0,2803
UTTAR PRADESH,UNNAO,BICHHIYA,462,10,1634,2106,0,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,680,1,2573,3254,0,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,1128,13,3519,4660,0,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,625,3,2810,3438,0,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,1185,173,2263,3621,0,3621
UTTAR PRADESH,UNNAO,HILAULI,570,104,2003,2677,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,1000,122,2312,3434,0,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,949,58,2488,3495,0,3495
UTTAR PRADESH,UNNAO,PURWA,472,5,2003,2480,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,665,17,1508,2190,0,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,684,11,3105,3800,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,710,13,2639,3362,0,3362
UTTAR PRADESH,UNNAO,SUMERPUR,361,2,2049,2412,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,136,35,1419,1590,2,1592
UTTAR PRADESH,VARANASI,BADAGOAN,290,15,1430,1735,0,1735
UTTAR PRADESH,VARANASI,BARAHNI,23,24,516,563,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,47,8,1063,1118,0,1118
UTTAR PRADESH,VARANASI,CHAKIYA,31,2,471,504,0,504
UTTAR PRADESH,VARANASI,CHANDOULI,49,15,818,882,0,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,111,2,1357,1470,0,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,201,88,1446,1735,0,1735
UTTAR PRADESH,VARANASI,DHANAPUR,42,13,1141,1196,0,1196
UTTAR PRADESH,VARANASI,HARAHUAA,101,12,1528,1641,1,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,46,4,725,775,0,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,9,1,99,109,3,112
UTTAR PRADESH,VARANASI,PINDRA,354,79,2354,2787,0,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,36,0,572,608,0,608
UTTAR PRADESH,VARANASI,SAKELDIHA,45,9,783,837,0,837
UTTAR PRADESH,VARANASI,SAVAPURI,45,17,949,1011,0,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,0,3,3,0,3
WEST BENGAL,BANKURA,BANKURA - II,35,3,449,487,17,504
WEST BENGAL,BANKURA,BARJORA,391,13,1109,1513,3,1516
WEST BENGAL,BANKURA,BISHNUPUR,344,76,2143,2563,74,2637
WEST BENGAL,BANKURA,CHHATNA,0,1,21,22,0,22
WEST BENGAL,BANKURA,INDAS,425,37,2816,3278,20,3298
WEST BENGAL,BANKURA,INDPUR,3,3,5,11,0,11
WEST BENGAL,BANKURA,JOYPUR,120,9,1320,1449,7,1456
WEST BENGAL,BANKURA,KHATRA - I,0,0,2,2,0,2
WEST BENGAL,BANKURA,KOTALPUR,514,30,2269,2813,25,2838
WEST BENGAL,BANKURA,MEJHIA,114,0,35,149,6,155
WEST BENGAL,BANKURA,ONDA,259,47,2148,2454,30,2484
WEST BENGAL,BANKURA,PATRASAYER,620,53,1998,2671,67,2738
WEST BENGAL,BANKURA,RAIPUR - I,43,13,153,209,24,233
WEST BENGAL,BANKURA,RAIPUR - II,80,59,624,763,21,784
WEST BENGAL,BANKURA,SIMLAPAL,18,23,309,350,29,379
WEST BENGAL,BANKURA,SONAMUKHI,651,28,1539,2218,228,2446
WEST BENGAL,BANKURA,TALDANGRA,95,50,469,614,31,645
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,204,109,906,1219,8,1227
WEST BENGAL,BIRBHUM,DUBRAJPUR,115,31,609,755,10,765
WEST BENGAL,BIRBHUM,ILLAMBAZAR,281,53,1714,2048,6,2054
WEST BENGAL,BIRBHUM,KHAYRASOLE,122,0,450,572,4,576
WEST BENGAL,BIRBHUM,LABPUR,194,50,1624,1868,3,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,254,14,713,981,1,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,187,11,1252,1450,55,1505
WEST BENGAL,BIRBHUM,MD.BAZAR,24,21,192,237,0,237
WEST BENGAL,BIRBHUM,MURARAI II,17,12,764,793,1,794
WEST BENGAL,BIRBHUM,MURARAI-I,62,7,472,541,2,543
WEST BENGAL,BIRBHUM,NALHATI-I,487,6,543,1036,16,1052
WEST BENGAL,BIRBHUM,NALHATI-II,216,4,1261,1481,5,1486
WEST BENGAL,BIRBHUM,NANUR,235,29,2297,2561,4,2565
WEST BENGAL,BIRBHUM,RAJNAGAR,0,0,3,3,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,115,0,357,472,2,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,205,0,616,821,37,858
WEST BENGAL,BIRBHUM,SAINTHIA,257,100,1632,1989,1,1990
WEST BENGAL,BIRBHUM,SURI-I,8,2,92,102,11,113
WEST BENGAL,BIRBHUM,SURI-II,44,12,338,394,0,394
WEST BENGAL,BURDWAN,ANDAL,5,0,20,25,9,34
WEST BENGAL,BURDWAN,AUSGRAM - I,191,12,1264,1467,26,1493
WEST BENGAL,BURDWAN,AUSGRAM - II,327,69,873,1269,30,1299
WEST BENGAL,BURDWAN,BHATAR,151,38,2093,2282,71,2353
WEST BENGAL,BURDWAN,BURDWAN - I,149,9,1206,1364,118,1482
WEST BENGAL,BURDWAN,BURDWAN - II,194,123,1755,2072,19,2091
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,4,3,83,90,0,90
WEST BENGAL,BURDWAN,GALSI - I,113,27,777,917,29,946
WEST BENGAL,BURDWAN,GALSI - II,249,38,2086,2373,57,2430
WEST BENGAL,BURDWAN,JAMALPUR,365,114,2599,3078,42,3120
WEST BENGAL,BURDWAN,KALNA - I,27,38,1017,1082,330,1412
WEST BENGAL,BURDWAN,KALNA - II,160,22,1143,1325,463,1788
WEST BENGAL,BURDWAN,KANKSA,226,46,867,1139,49,1188
WEST BENGAL,BURDWAN,KATWA - I,107,32,946,1085,28,1113
WEST BENGAL,BURDWAN,KATWA - II,194,18,1343,1555,10,1565
WEST BENGAL,BURDWAN,KETUGRAM - I,387,3,2103,2493,4,2497
WEST BENGAL,BURDWAN,KETUGRAM - II,324,32,1832,2188,14,2202
WEST BENGAL,BURDWAN,KHANDAGHOSH,244,3,1734,1981,12,1993
WEST BENGAL,BURDWAN,MEMARI - I,94,33,922,1049,47,1096
WEST BENGAL,BURDWAN,MEMARI - II,117,61,1107,1285,280,1565
WEST BENGAL,BURDWAN,MONGALKOTE,188,42,2365,2595,85,2680
WEST BENGAL,BURDWAN,MONTESWAR,162,37,2888,3087,27,3114
WEST BENGAL,BURDWAN,PURBASTHALI - I,182,5,1346,1533,123,1656
WEST BENGAL,BURDWAN,PURBASTHALI - II,320,61,1886,2267,216,2483
WEST BENGAL,BURDWAN,RAINA - I,225,34,1517,1776,111,1887
WEST BENGAL,BURDWAN,RAINA - II,247,38,1627,1912,169,2081
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,1132,4,1021,2157,79,2236
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,1083,17,840,1940,132,2072
WEST BENGAL,COOCHBEHAR,DINHATA - I,1415,17,1536,2968,164,3132
WEST BENGAL,COOCHBEHAR,DINHATA - II,990,10,1309,2309,21,2330
WEST BENGAL,COOCHBEHAR,HALDIBARI,153,0,86,239,23,262
WEST BENGAL,COOCHBEHAR,MATHABHANGA - I,1470,20,921,2411,147,2558
WEST BENGAL,COOCHBEHAR,MATHABHANGA - II,1419,36,658,2113,38,2151
WEST BENGAL,COOCHBEHAR,MEKLIGANJ,97,0,43,140,122,262
WEST BENGAL,COOCHBEHAR,SITAI,670,1,214,885,29,914
WEST BENGAL,COOCHBEHAR,SITALKUCHI,769,3,380,1152,9,1161
WEST BENGAL,COOCHBEHAR,TUFANGANJ - I,1571,61,1098,2730,353,3083
WEST BENGAL,COOCHBEHAR,TUFANGANJ - II,1234,25,855,2114,109,2223
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,577,370,1714,2661,548,3209
WEST BENGAL,DAKSHIN DINAJPUR,BANSHIHARI,197,33,479,709,23,732
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,906,308,2410,3624,142,3766
WEST BENGAL,DAKSHIN DINAJPUR,HILI,116,74,360,550,64,614
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,282,181,1226,1689,93,1782
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,596,41,295,932,35,967
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,597,182,870,1649,1,1650
WEST BENGAL,DARJEELING,KHONBANI,502,81,92,675,99,774
WEST BENGAL,DARJEELING,MATIGARA,92,18,122,232,47,279
WEST BENGAL,DARJEELING,NAXAL BARI,91,15,40,146,0,146
WEST BENGAL,DARJEELING,PHANSIDEOA,633,152,427,1212,181,1393
WEST BENGAL,HOOGLY,ARAMBAGH,343,14,1969,2326,10,2336
WEST BENGAL,HOOGLY,BALAGARH,277,28,1213,1518,10,1528
WEST BENGAL,HOOGLY,CHANDITALA - I,51,2,502,555,31,586
WEST BENGAL,HOOGLY,CHANDITALA - II,5,0,211,216,32,248
WEST BENGAL,HOOGLY,CHINSURAH-MOGRA,12,9,140,161,8,169
WEST BENGAL,HOOGLY,DHANIAKHALI,202,26,1514,1742,66,1808
WEST BENGAL,HOOGLY,GOGHAT - I,275,25,859,1159,7,1166
WEST BENGAL,HOOGLY,GOGHAT - II,156,46,1098,1300,26,1326
WEST BENGAL,HOOGLY,HARIPAL,86,15,540,641,23,664
WEST BENGAL,HOOGLY,JANGIPARA,169,17,736,922,50,972
WEST BENGAL,HOOGLY,KHANAKUL - I,252,5,1487,1744,8,1752
WEST BENGAL,HOOGLY,KHANAKUL - II,31,0,172,203,2,205
WEST BENGAL,HOOGLY,PANDUA,255,78,1100,1433,245,1678
WEST BENGAL,HOOGLY,POLBA-DADPUR,213,26,1121,1360,59,1419
WEST BENGAL,HOOGLY,PURSURAH,187,7,1693,1887,8,1895
WEST BENGAL,HOOGLY,SERAMPUR UTTARPARA,12,0,71,83,3,86
WEST BENGAL,HOOGLY,SINGUR,68,4,938,1010,92,1102
WEST BENGAL,HOOGLY,TARAKESWAR,126,42,1508,1676,39,1715
WEST BENGAL,HOWRAH,AMTA - I,10,1,34,45,0,45
WEST BENGAL,HOWRAH,AMTA - II,1,0,1,2,0,2
WEST BENGAL,HOWRAH,JAGATBALLAVPUR,39,0,143,182,0,182
WEST BENGAL,HOWRAH,UDAYNARAYANPUR,60,2,747,809,12,821
WEST BENGAL,JALPAIGURI,ALIPURDUAR - I,300,28,227,555,243,798
