-----
{
 "description": "The table refers to block wise construction of shallow tubewells over the years . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.1.csv", 
 "title": "Download CSV for Block wise Construction of Shallow Tubewells over the years for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
ANDHRA PRADESH,GUNTUR,IPUR,2,0,2,0,0,0,4,6,14
ANDHRA PRADESH,GUNTUR,KAREMPUDI,21,13,2,9,5,4,11,1,66
ANDHRA PRADESH,GUNTUR,KARLAPALEM,22,0,2,1,1,3,11,0,40
ANDHRA PRADESH,GUNTUR,KOLLIPARA,761,154,127,113,144,143,115,118,1675
ANDHRA PRADESH,GUNTUR,KOLLUR,1765,219,175,128,125,74,31,16,2533
ANDHRA PRADESH,GUNTUR,KROSURU,0,0,0,0,0,0,1,3,4
ANDHRA PRADESH,GUNTUR,MACHERLA,4,6,23,25,32,8,2,8,108
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,494,304,45,12,10,6,9,10,890
ANDHRA PRADESH,GUNTUR,NADENDLA,0,0,0,0,0,1,0,0,1
ANDHRA PRADESH,GUNTUR,NAGARAM,8,2,5,2,2,2,3,9,33
ANDHRA PRADESH,GUNTUR,NARASARAOPET,0,0,1,0,0,0,2,0,3
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,2,1,0,1,0,0,0,1,5
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,33,7,4,0,3,4,4,2,57
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,86,2,0,0,0,0,0,1,89
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,0,0,0,1,0,0,4,0,5
ANDHRA PRADESH,GUNTUR,PONNUR,885,2,42,0,1,20,5,6,961
ANDHRA PRADESH,GUNTUR,PRATHIPADU,7,1,1,5,4,1,0,2,21
ANDHRA PRADESH,GUNTUR,RAJUPALEM,11,1,0,0,2,2,0,9,25
ANDHRA PRADESH,GUNTUR,RENTACHINTALA,6,1,3,6,8,5,0,0,29
ANDHRA PRADESH,GUNTUR,REPALLE,20,11,13,9,6,9,5,15,88
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,0,0,0,1,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,SAV'PURAM KANUM'PUDI,0,0,0,0,0,6,0,0,6
ANDHRA PRADESH,GUNTUR,TADEPALLE,1002,1,10,0,2,4,0,0,1019
ANDHRA PRADESH,GUNTUR,TADIKONDA,143,31,31,43,35,31,10,3,327
ANDHRA PRADESH,GUNTUR,TENALI,229,50,113,288,30,107,20,22,859
ANDHRA PRADESH,GUNTUR,THULLUR,1372,86,90,134,81,38,177,77,2055
ANDHRA PRADESH,GUNTUR,TSUNDUR,280,133,80,26,9,2,2,0,532
ANDHRA PRADESH,GUNTUR,VELDURTHY,2,11,31,86,69,76,75,63,413
ANDHRA PRADESH,GUNTUR,VEMURU,195,17,25,53,51,48,80,65,534
ANDHRA PRADESH,GUNTUR,VINUKONDA,0,0,1,3,7,5,1,0,17
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,6,2,0,1,6,18,8,16,57
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,6,1,0,0,7,0,0,0,14
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,0,0,0,0,10,0,0,0,10
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,1,0,0,0,3,5,5,5,19
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,18,7,4,3,1,0,1,8,42
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,0,0,0,0,0,1,0,0,1
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,1,7,3,7,0,14,21,11,64
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,0,0,0,2,5,0,0,0,7
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,0,0,0,0,0,0,4,3,7
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,0,0,0,0,0,8,0,0,8
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,1,0,0,0,0,0,0,3,4
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,0,0,0,2,1,0,0,0,3
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,1,0,0,0,0,0,2,8,11
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,44,9,0,1,2,8,6,28,98
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,2,0,0,0,1,2,0,0,5
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,0,2,11,19,16,3,2,0,53
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,0,0,3,0,0,0,0,0,3
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,74,0,0,0,0,0,0,0,74
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,0,0,0,0,0,0,3,16,19
ANDHRA PRADESH,KARIMNAGAR,METPALLE,5,2,0,0,0,0,0,0,7
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,1,2,0,0,0,0,0,0,3
ANDHRA PRADESH,KARIMNAGAR,SHANKARA PATNAM,0,0,0,0,0,1,0,0,1
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,160,27,21,19,26,49,41,37,380
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,5,0,3,22,4,20,21,25,100
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,9,3,3,6,0,0,3,2,26
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,15,0,0,0,0,0,0,0,15
ANDHRA PRADESH,KHAMMAM,CHERLA,63,93,57,60,92,17,6,0,388
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,572,32,19,27,41,30,26,5,752
ANDHRA PRADESH,KHAMMAM,ENKURU,0,0,1,0,6,35,65,12,119
ANDHRA PRADESH,KHAMMAM,GUNDALA,0,0,0,0,0,0,1,0,1
ANDHRA PRADESH,KHAMMAM,KHAMMAM (RURAL),0,0,0,0,0,0,0,5,5
ANDHRA PRADESH,KHAMMAM,KHAMMAM (URBAN),7,0,0,0,0,0,0,7,14
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,28,0,0,1,0,1,5,0,35
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,0,2,6,0,0,0,0,0,8
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,2,1,1,1,19,16,158,191,389
ANDHRA PRADESH,KHAMMAM,MADHIRA,58,11,11,16,16,5,22,21,160
ANDHRA PRADESH,KHAMMAM,MANUGUR,23,0,0,14,14,8,11,0,70
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,10,0,0,0,0,3,6,5,24
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,4,0,0,0,22,11,0,0,37
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,0,0,0,0,4,0,0,0,4
ANDHRA PRADESH,KHAMMAM,PALWANCHA,20,4,1,6,6,6,3,0,46
ANDHRA PRADESH,KHAMMAM,PENUBALLI,1,8,4,1,4,10,12,2,42
ANDHRA PRADESH,KHAMMAM,PINAPAKA,271,114,103,94,52,43,41,9,727
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,17,30,44,62,45,3,4,0,205
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,4,0,1,0,6,6,4,0,21
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,2,0,6,26,7,36,53,85,215
ANDHRA PRADESH,KHAMMAM,VEMSOOR,4,2,2,10,17,50,78,76,239
ANDHRA PRADESH,KHAMMAM,WAZEED,21,0,25,9,5,5,0,0,65
ANDHRA PRADESH,KHAMMAM,WYRA,8,3,3,4,1,0,2,0,21
ANDHRA PRADESH,KHAMMAM,YELLANDU,2,0,1,0,1,0,0,0,4
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,176,4,4,10,3,5,0,0,202
ANDHRA PRADESH,KRISHNA,A.KONDURU,2,0,0,1,0,0,0,0,3
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,0,0,0,0,10,0,0,1,11
ANDHRA PRADESH,KRISHNA,AVANIGADDA,192,7,10,11,3,1,0,0,224
ANDHRA PRADESH,KRISHNA,BAPULAPADU,0,0,0,4,8,3,0,0,15
ANDHRA PRADESH,KRISHNA,CHALLAPALLE,200,17,8,50,35,41,52,5,408
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,69,2,2,5,6,16,9,5,114
ANDHRA PRADESH,KRISHNA,CHATRAI,9,1,6,5,15,4,17,13,70
ANDHRA PRADESH,KRISHNA,G.KONDURU,146,91,17,27,21,19,8,38,367
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,69,4,21,3,0,2,6,6,111
ANDHRA PRADESH,KRISHNA,GANNAVARAM,3,0,1,9,5,2,6,5,31
ANDHRA PRADESH,KRISHNA,GHANTASALA,241,4,1,2,0,0,0,1,249
ANDHRA PRADESH,KRISHNA,GUDIVADA,73,12,6,4,3,6,3,20,127
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,24,1,5,1,0,5,1,1,38
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,255,27,49,30,17,6,6,0,390
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,128,46,29,28,11,10,8,22,282
ANDHRA PRADESH,KRISHNA,KANKIPADU,711,129,138,146,78,99,50,62,1413
ANDHRA PRADESH,KRISHNA,KODURU,85,0,0,0,0,0,0,0,85
ANDHRA PRADESH,KRISHNA,MOPIDEVI,337,58,9,17,6,6,14,21,468
ANDHRA PRADESH,KRISHNA,MOVVA,340,3,2,1,0,0,0,0,346
ANDHRA PRADESH,KRISHNA,MUSUNURU,23,3,11,5,14,1,0,0,57
ANDHRA PRADESH,KRISHNA,MYLAVARAM,12,1,1,4,4,10,0,14,46
ANDHRA PRADESH,KRISHNA,NANDIGAMA,159,55,18,12,3,1,0,0,248
ANDHRA PRADESH,KRISHNA,NANDIVADA,21,0,0,0,0,0,0,1,22
ANDHRA PRADESH,KRISHNA,PAMARRU,81,24,31,30,11,26,18,21,242
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,646,44,17,31,90,66,39,43,976
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,314,18,53,32,33,4,5,8,467
ANDHRA PRADESH,KRISHNA,PENAMALURU,1039,8,37,42,30,16,6,1,1179
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,106,7,15,11,4,2,6,0,151
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,47,0,0,0,5,2,2,1,57
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,1135,100,109,129,163,235,127,71,2069
ANDHRA PRADESH,KRISHNA,TIRUVURU,58,0,0,3,0,2,1,9,73
ANDHRA PRADESH,KRISHNA,UNGUTURU,358,1,16,35,57,23,12,2,504
ANDHRA PRADESH,KRISHNA,VATSAVAI,2,5,0,0,0,0,0,0,7
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,57,0,0,0,0,0,2,0,59
ANDHRA PRADESH,KRISHNA,VIJAYAWADA (URBAN),87,0,1,0,0,0,0,0,88
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,155,7,26,44,29,30,20,3,314
ANDHRA PRADESH,KRISHNA,VISSANNAPET,12,1,13,7,11,33,35,25,137
ANDHRA PRADESH,KRISHNA,VUYYURU,907,52,56,55,48,49,36,44,1247
ANDHRA PRADESH,KURNOOL,ADONI,28,0,7,20,16,50,59,49,229
ANDHRA PRADESH,KURNOOL,ALLAGADDA,14,0,19,25,9,2,4,0,73
ANDHRA PRADESH,KURNOOL,ALUR,7,9,8,25,21,21,19,7,117
ANDHRA PRADESH,KURNOOL,ASPARI,37,15,10,31,17,11,15,13,149
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,154,70,51,53,45,30,53,76,532
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,9,10,6,28,53,41,24,9,180
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,21,11,19,73,109,180,150,80,643
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,0,1,0,2,1,2,6
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,0,0,0,18,70,38,8,134
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,17,3,5,1,6,2,4,18,56
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,123,81,70,46,26,23,12,4,385
ANDHRA PRADESH,KURNOOL,DHONE,25,11,16,30,82,18,7,10,199
ANDHRA PRADESH,KURNOOL,GADIVEMULA,22,1,57,45,19,92,37,30,303
ANDHRA PRADESH,KURNOOL,GONEGANDLA,103,12,19,26,25,18,19,26,248
ANDHRA PRADESH,KURNOOL,GOSPADU,0,12,1,3,4,0,1,2,23
ANDHRA PRADESH,KURNOOL,GUDUR,3,1,2,5,6,6,3,0,26
ANDHRA PRADESH,KURNOOL,HALAHARVI,1,0,6,1,1,5,5,5,24
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,14,3,10,14,8,12,7,4,72
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,2,2,4,3,4,3,2,10,30
ANDHRA PRADESH,KURNOOL,KALLUR,138,45,62,62,133,84,45,27,596
ANDHRA PRADESH,KURNOOL,KODUMUR,61,11,18,12,101,83,104,28,418
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,1,0,0,4,18,9,14,2,48
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,64,5,25,43,8,22,19,2,188
ANDHRA PRADESH,KURNOOL,KOSIGI,0,0,0,0,2,0,4,1,7
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,1,0,0,0,0,13,3,10,27
ANDHRA PRADESH,KURNOOL,KOWTHALAM,1,5,46,21,10,20,2,21,126
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,102,13,7,31,5,3,14,4,179
ANDHRA PRADESH,KURNOOL,KURNOOL,54,0,21,23,24,46,23,24,215
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),5,1,2,15,1,3,8,8,43
ANDHRA PRADESH,KURNOOL,MAHANANDI,20,43,29,134,98,97,33,2,456
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,0,0,0,1,1,1,1,1,5
ANDHRA PRADESH,KURNOOL,MIDTHUR,4,1,12,14,29,29,21,33,143
ANDHRA PRADESH,KURNOOL,NANDAVARAM,0,0,0,2,2,6,2,3,15
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,28,12,9,13,8,24,9,4,107
ANDHRA PRADESH,KURNOOL,NANDYAL,11,5,9,31,29,25,15,2,127
ANDHRA PRADESH,KURNOOL,ORVAKAL,35,28,47,60,87,85,54,23,419
ANDHRA PRADESH,KURNOOL,OWK,2,8,4,10,7,16,26,0,73
ANDHRA PRADESH,KURNOOL,PAMULAPADU,0,0,0,0,1,2,4,3,10
ANDHRA PRADESH,KURNOOL,PANYAM,41,16,59,47,67,110,99,66,505
ANDHRA PRADESH,KURNOOL,PATTIKONDA,3,3,4,3,11,15,6,25,70
ANDHRA PRADESH,KURNOOL,PEAPALLY,80,22,51,64,57,81,60,46,461
ANDHRA PRADESH,KURNOOL,PEDDA KADALUR,1,1,2,2,1,6,2,4,19
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,7,18,21,51,61,116,38,8,320
ANDHRA PRADESH,KURNOOL,SANJAMALA,3,4,12,18,53,39,64,32,225
ANDHRA PRADESH,KURNOOL,SIRVEL,22,0,0,11,46,72,59,15,225
ANDHRA PRADESH,KURNOOL,TUGGALI,6,0,2,3,0,2,7,3,23
ANDHRA PRADESH,KURNOOL,UYYALAWADA,0,0,0,1,0,5,4,0,10
ANDHRA PRADESH,KURNOOL,VELDURTHI,75,1,1,0,10,33,18,0,138
ANDHRA PRADESH,KURNOOL,VELGODE,1,0,0,0,0,1,0,1,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,22,1,11,15,15,18,13,17,112
ANDHRA PRADESH,MAHABOOB NAGAR,ACHAMPETA,1,0,2,1,13,1,8,15,41
ANDHRA PRADESH,MAHABOOB NAGAR,ADDAKAL,148,17,44,66,102,116,109,34,636
ANDHRA PRADESH,MAHABOOB NAGAR,AIZA,11,0,0,4,1,3,28,47,94
ANDHRA PRADESH,MAHABOOB NAGAR,ALAMPUR,0,0,0,7,5,6,7,0,25
ANDHRA PRADESH,MAHABOOB NAGAR,AMANGAL,0,1,4,46,92,61,56,18,278
ANDHRA PRADESH,MAHABOOB NAGAR,AMRABAD,3,3,3,4,17,9,8,18,65
ANDHRA PRADESH,MAHABOOB NAGAR,ATMAKUR,3,2,1,8,12,17,18,26,87
ANDHRA PRADESH,MAHABOOB NAGAR,BALANAGAR,23,10,15,29,71,92,181,257,678
ANDHRA PRADESH,MAHABOOB NAGAR,BALMOOR,5,7,0,0,6,13,18,45,94
ANDHRA PRADESH,MAHABOOB NAGAR,BHOOTHPUR,9,1,8,22,65,69,221,76,471
ANDHRA PRADESH,MAHABOOB NAGAR,BIJINAPALLE,56,11,27,81,107,209,161,164,816
ANDHRA PRADESH,MAHABOOB NAGAR,BOMRASPETA,1,0,2,15,26,19,77,116,256
ANDHRA PRADESH,MAHABOOB NAGAR,CHINNACHITAKUNTA,221,21,54,101,74,70,70,65,676
ANDHRA PRADESH,MAHABOOB NAGAR,DAMARAGIDDA,2,1,1,4,6,19,60,65,158
ANDHRA PRADESH,MAHABOOB NAGAR,DEVARAKADARA,101,62,34,22,73,89,81,112,574
ANDHRA PRADESH,MAHABOOB NAGAR,DHANWADA,36,6,17,48,79,144,88,57,475
ANDHRA PRADESH,MAHABOOB NAGAR,DHARUR,0,0,0,0,0,2,4,0,6
ANDHRA PRADESH,MAHABOOB NAGAR,DOULATABAD,3,3,30,12,19,32,43,70,212
ANDHRA PRADESH,MAHABOOB NAGAR,FAROOQNAGAR,13,11,51,45,63,258,572,680,1693
ANDHRA PRADESH,MAHABOOB NAGAR,GADWAL,0,0,0,11,14,2,29,4,60
ANDHRA PRADESH,MAHABOOB NAGAR,GHANPUR,58,4,15,12,15,113,175,83,475
ANDHRA PRADESH,MAHABOOB NAGAR,GOPALPETA,3,3,5,4,33,41,47,51,187
ANDHRA PRADESH,MAHABOOB NAGAR,HANWADA,0,0,3,14,10,16,22,67,132
ANDHRA PRADESH,MAHABOOB NAGAR,ITIKYAL,2,1,1,1,2,2,6,17,32
ANDHRA PRADESH,MAHABOOB NAGAR,JADCHERLA,11,9,3,55,128,176,182,130,694
ANDHRA PRADESH,MAHABOOB NAGAR,KALWAKURTHY,140,38,48,37,38,79,163,278,821
ANDHRA PRADESH,MAHABOOB NAGAR,KESHAMPETA,42,41,80,95,122,214,256,100,950
ANDHRA PRADESH,MAHABOOB NAGAR,KODAIR,4,1,4,0,1,6,3,36,55
ANDHRA PRADESH,MAHABOOB NAGAR,KOILKONDA,0,43,25,44,37,72,77,148,446
ANDHRA PRADESH,MAHABOOB NAGAR,KOLLAPUR,0,0,0,0,0,1,0,2,3
ANDHRA PRADESH,MAHABOOB NAGAR,KONDURG,19,7,39,42,89,67,86,79,428
ANDHRA PRADESH,MAHABOOB NAGAR,KOSGI,49,15,10,23,31,66,78,93,365
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHAKOTA,17,2,2,14,21,47,58,38,199
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHUR,3,3,15,74,133,341,506,184,1259
ANDHRA PRADESH,MAHABOOB NAGAR,LINGAL,0,0,0,1,3,1,5,7,17
ANDHRA PRADESH,MAHABOOB NAGAR,MADDUR,2,3,5,4,2,46,82,98,242
ANDHRA PRADESH,MAHABOOB NAGAR,MADGUL,53,5,20,72,123,216,148,33,670
ANDHRA PRADESH,MAHABOOB NAGAR,MAGANOOR,244,5,4,0,0,10,1,2,266
ANDHRA PRADESH,MAHABOOB NAGAR,MAHBUBNAGAR,283,25,33,45,25,46,80,118,655
ANDHRA PRADESH,MAHABOOB NAGAR,MAKTHAL,23,4,10,23,33,32,52,29,206
ANDHRA PRADESH,MAHABOOB NAGAR,MALDAKAL,1,0,0,0,8,5,14,26,54
ANDHRA PRADESH,MAHABOOB NAGAR,MANOPADU,0,0,0,0,4,5,4,2,15
ANDHRA PRADESH,MAHABOOB NAGAR,MIDJIL,96,22,52,107,162,253,384,248,1324
ANDHRA PRADESH,MAHABOOB NAGAR,NAGARKURNOOL,50,21,24,35,34,27,26,38,255
ANDHRA PRADESH,MAHABOOB NAGAR,NARAYANPET,9,8,14,10,74,13,31,78,237
ANDHRA PRADESH,MAHABOOB NAGAR,NARVA,18,27,28,55,62,70,74,20,354
ANDHRA PRADESH,MAHABOOB NAGAR,NAWABPET,91,14,32,36,51,122,72,141,559
ANDHRA PRADESH,MAHABOOB NAGAR,PANGAL,17,0,3,3,10,13,25,29,100
ANDHRA PRADESH,MAHABOOB NAGAR,PEBBAIR,2,0,0,0,0,2,0,0,4
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAKOTHAPALLE,0,0,3,2,11,3,13,3,35
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAMANDADI,3,10,11,46,34,17,31,38,190
ANDHRA PRADESH,MAHABOOB NAGAR,TADOOR,65,18,211,38,53,70,21,72,548
ANDHRA PRADESH,MAHABOOB NAGAR,TALAKONDAPALLE,9,5,16,7,76,126,125,64,428
ANDHRA PRADESH,MAHABOOB NAGAR,TELKAPALLE,26,14,13,27,28,24,25,24,181
ANDHRA PRADESH,MAHABOOB NAGAR,THIMMAJIPETA,218,1,12,60,78,42,41,33,485
ANDHRA PRADESH,MAHABOOB NAGAR,UPPUNUNTHALA,40,19,0,12,2,7,14,15,109
ANDHRA PRADESH,MAHABOOB NAGAR,UTKOOR,13,24,37,47,72,50,30,34,307
ANDHRA PRADESH,MAHABOOB NAGAR,VANGOOR,76,5,16,35,42,52,17,60,303
ANDHRA PRADESH,MAHABOOB NAGAR,VEEPANGANDLA,16,10,12,4,10,15,1,5,73
ANDHRA PRADESH,MAHABOOB NAGAR,VELDANDA,6,2,0,26,18,37,49,43,181
ANDHRA PRADESH,MAHABOOB NAGAR,WADDEPALLE,0,2,2,0,1,4,2,9,20
ANDHRA PRADESH,MAHABOOB NAGAR,WANAPARTHY,3,3,16,5,11,26,60,45,169
ANDHRA PRADESH,MEDAK,ALLADURG,59,40,11,34,65,73,44,26,352
ANDHRA PRADESH,MEDAK,ANDOLE,34,28,84,89,159,132,81,18,625
ANDHRA PRADESH,MEDAK,CHEGUNTA,184,58,77,98,109,189,251,204,1170
ANDHRA PRADESH,MEDAK,CHINNAKODUR,1,5,1,2,9,15,20,13,66
ANDHRA PRADESH,MEDAK,DOULTABAD,56,1,7,59,590,626,701,118,2158
ANDHRA PRADESH,MEDAK,DUBBAK,7,240,6,2,35,114,194,62,660
ANDHRA PRADESH,MEDAK,GAJWEL,318,338,479,445,293,275,165,36,2349
ANDHRA PRADESH,MEDAK,HATHNOORA,204,3,21,53,155,137,113,139,825
ANDHRA PRADESH,MEDAK,JAGDEVPUR,91,34,56,153,291,127,123,76,951
ANDHRA PRADESH,MEDAK,JHARASANGAM,1,0,1,5,4,9,10,12,42
ANDHRA PRADESH,MEDAK,JINNARAM,18,4,20,73,275,304,365,181,1240
ANDHRA PRADESH,MEDAK,KALHER,177,30,55,63,37,58,54,6,480
ANDHRA PRADESH,MEDAK,KANGTI,12,2,2,7,4,4,4,0,35
ANDHRA PRADESH,MEDAK,KOHIR,20,3,10,4,6,12,34,48,137
ANDHRA PRADESH,MEDAK,KONDAPAK,4,18,18,122,43,157,170,196,728
ANDHRA PRADESH,MEDAK,KONDAPUR,35,18,86,65,38,55,37,18,352
ANDHRA PRADESH,MEDAK,KOWDIPALLI,495,171,265,153,254,465,261,483,2547
ANDHRA PRADESH,MEDAK,KULCHARAM,270,65,53,81,124,195,97,91,976
ANDHRA PRADESH,MEDAK,MEDAK,75,73,61,116,297,443,361,161,1587
ANDHRA PRADESH,MEDAK,MIRDODDI,86,72,55,56,195,209,172,150,995
ANDHRA PRADESH,MEDAK,MULUG,189,259,230,94,120,246,230,272,1640
ANDHRA PRADESH,MEDAK,MUNPALLE,20,1,4,19,72,17,41,46,220
ANDHRA PRADESH,MEDAK,NANGANUR,28,33,16,15,5,7,23,20,147
ANDHRA PRADESH,MEDAK,NARAYANKHED,3,5,7,3,2,4,2,31,57
ANDHRA PRADESH,MEDAK,NARSAPUR,72,34,113,357,548,181,162,103,1570
ANDHRA PRADESH,MEDAK,NYALKAL,0,2,0,2,10,31,24,20,89
ANDHRA PRADESH,MEDAK,PAPANNAPET,9,4,6,11,78,118,131,125,482
ANDHRA PRADESH,MEDAK,PATANCHERU,7,6,11,42,134,190,153,23,566
ANDHRA PRADESH,MEDAK,RAIKODE,3,1,1,5,2,5,8,7,32
ANDHRA PRADESH,MEDAK,RAMAYAMPET,268,68,25,21,56,99,93,46,676
ANDHRA PRADESH,MEDAK,RAMCHANDRAPURAM,68,39,9,41,19,63,30,13,282
ANDHRA PRADESH,MEDAK,REGODE,2,4,6,6,11,28,12,16,85
ANDHRA PRADESH,MEDAK,SADASIVPET,62,47,54,73,115,117,69,71,608
ANDHRA PRADESH,MEDAK,SANGAREDDY,57,36,60,161,210,191,155,45,915
ANDHRA PRADESH,MEDAK,SHANKARAMPET[A],18,7,8,11,11,27,22,9,113
ANDHRA PRADESH,MEDAK,SHANKARAMPET[R],4,0,80,308,126,75,1,0,594
ANDHRA PRADESH,MEDAK,SHIVAMPET,115,21,56,70,44,61,31,183,581
ANDHRA PRADESH,MEDAK,SIDDIPET,7,6,12,12,13,23,35,30,138
ANDHRA PRADESH,MEDAK,TEKMAL,14,7,14,20,82,89,122,99,447
ANDHRA PRADESH,MEDAK,TUPRAN,121,17,9,12,3,51,44,29,286
ANDHRA PRADESH,MEDAK,WARGAL,68,88,84,103,363,908,403,196,2213
ANDHRA PRADESH,MEDAK,YELDURTHY,119,18,70,110,99,42,93,8,559
ANDHRA PRADESH,MEDAK,ZAHIRABAD,50,16,26,30,41,70,58,40,331
ANDHRA PRADESH,NALGONDA,ALAIR,41,5,30,69,49,17,12,18,241
ANDHRA PRADESH,NALGONDA,ANUMULA,302,71,23,22,9,4,6,5,442
ANDHRA PRADESH,NALGONDA,ATMAKUR(M),8,0,0,0,3,3,5,4,23
ANDHRA PRADESH,NALGONDA,ATMAKUR(S),28,17,80,34,94,107,75,90,525
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,37,23,64,63,30,90,61,67,435
ANDHRA PRADESH,NALGONDA,BIBINAGAR,23,18,10,33,69,75,77,59,364
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,34,1,1,1,110,142,138,168,595
ANDHRA PRADESH,NALGONDA,CHANDAM PET,1,1,18,14,6,16,21,8,85
ANDHRA PRADESH,NALGONDA,CHANDUR,55,20,35,77,99,130,115,30,561
ANDHRA PRADESH,NALGONDA,CHILKUR,0,0,0,2,1,0,0,0,3
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,1,0,0,0,1,2,6,16,26
ANDHRA PRADESH,NALGONDA,CHITYALA,51,17,17,63,36,174,50,72,480
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,38,17,2,6,13,19,7,0,102
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,20,24,25,21,56,49,43,24,262
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,0,1,4,9,14,13,10,24,75
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,14,0,0,0,0,0,0,0,14
