-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to the farmers holding size . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.3.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to The Farmers holding size for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.3.csv"
}
-----
State,District,Block,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
PUNJAB,AMRITSAR,TARSIKKA,380,1683,4218,71,6352
PUNJAB,AMRITSAR,VALTOHA,8,53,4004,607,4672
PUNJAB,AMRITSAR,VERKA,77,661,4353,339,5430
PUNJAB,BATHINDA,BATHINDA,62,551,4592,783,5988
PUNJAB,BATHINDA,MAUR,209,498,2117,359,3183
PUNJAB,BATHINDA,NATHANA,117,805,2115,165,3202
PUNJAB,BATHINDA,PHUL,569,1728,6524,648,9469
PUNJAB,BATHINDA,RAMPURA,97,714,2751,389,3951
PUNJAB,BATHINDA,SANGAT,15,158,1908,738,2819
PUNJAB,BATHINDA,TALWANDI SABO,63,359,2695,479,3596
PUNJAB,FARIDKOT,BAGHAPURANA,6829,5060,6252,564,18705
PUNJAB,FARIDKOT,FARIDKOT,4021,2328,5859,897,13105
PUNJAB,FARIDKOT,GIDDERBAHA,82,542,3493,557,4674
PUNJAB,FARIDKOT,KOTKAPURA,558,1683,6960,649,9850
PUNJAB,FARIDKOT,LAMBI,23,53,1444,448,1968
PUNJAB,FARIDKOT,MALAUT,37,144,2770,420,3371
PUNJAB,FARIDKOT,MOGA I,3313,5819,5071,311,14514
PUNJAB,FARIDKOT,MOGA II,3944,3540,3897,461,11842
PUNJAB,FARIDKOT,MUKTSAR,101,562,5259,1230,7152
PUNJAB,FARIDKOT,N.S. WALA,8569,4528,4850,179,18126
PUNJAB,FATEHGARH SAHIB,AMLOH,647,1016,3271,440,5374
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,711,2050,4734,257,7752
PUNJAB,FATEHGARH SAHIB,KHAMANO,321,717,2442,210,3690
PUNJAB,FATEHGARH SAHIB,SIRHIND,1313,1606,4426,573,7918
PUNJAB,FEROZEPUR,ABOHAR,78,219,1687,913,2897
PUNJAB,FEROZEPUR,FAZILKA,167,774,5626,1220,7787
PUNJAB,FEROZEPUR,FEROZEPUR,2570,3755,11619,914,18858
PUNJAB,FEROZEPUR,GHAL KHURD,57,1004,6820,395,8276
PUNJAB,FEROZEPUR,GURUHARSAI,512,2427,6432,3048,12419
PUNJAB,FEROZEPUR,JALALABAD,238,1317,5754,1614,8923
PUNJAB,FEROZEPUR,KHUIAN SERVER,55,507,1710,351,2623
PUNJAB,FEROZEPUR,KOT ISEH KHAN,1998,4523,8382,719,15622
PUNJAB,FEROZEPUR,ZIRA,2587,3231,11371,3201,20390
PUNJAB,GURDASPUR,BANNIAL,9,75,177,41,302
PUNJAB,GURDASPUR,BATALA,424,1562,3873,212,6071
PUNJAB,GURDASPUR,DERA BABA NANAK,1182,1721,4137,165,7205
PUNJAB,GURDASPUR,DHAR KALAN,20,21,69,36,146
PUNJAB,GURDASPUR,DHARIWAL,873,2618,2827,61,6379
PUNJAB,GURDASPUR,DINANAGAR,284,450,2132,699,3565
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,226,1649,4388,67,6330
PUNJAB,GURDASPUR,GURDASPUR,480,1330,3701,309,5820
PUNJAB,GURDASPUR,KAHNUWAN,157,865,5247,82,6351
PUNJAB,GURDASPUR,KALANAUR,443,1843,2602,62,4950
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,81,328,852,46,1307
PUNJAB,GURDASPUR,PATHANKOT,252,502,960,218,1932
PUNJAB,GURDASPUR,QADIAN,835,703,1906,582,4026
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,528,1233,3655,196,5612
PUNJAB,HOSHIARPUR,BALACHAUR,436,952,1307,193,2888
PUNJAB,HOSHIARPUR,BHUNGA,737,1408,2179,148,4472
PUNJAB,HOSHIARPUR,DASUYA,1644,2370,3944,193,8151
PUNJAB,HOSHIARPUR,GARHSHANKAR,942,1629,2472,217,5260
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,1620,1988,4799,260,8667
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,1003,778,1272,98,3151
PUNJAB,HOSHIARPUR,MAHILPUR,552,1128,1870,71,3621
PUNJAB,HOSHIARPUR,MUKERIAN,462,817,2198,412,3889
PUNJAB,HOSHIARPUR,SAROYA,70,537,936,61,1604
PUNJAB,HOSHIARPUR,TALWARA,112,95,126,75,408
PUNJAB,HOSHIARPUR,TANDA,1679,2725,4540,211,9155
PUNJAB,JALANDHAR,ADAMPUR,1461,1131,2145,17,4754
PUNJAB,JALANDHAR,AUR,431,1294,3743,114,5582
PUNJAB,JALANDHAR,BANGA,799,1683,4533,351,7366
PUNJAB,JALANDHAR,BHOGPUR,1730,1888,3315,130,7063
PUNJAB,JALANDHAR,EAST JALANDHAR,1034,1618,3191,91,5934
PUNJAB,JALANDHAR,NAKODAR,542,1563,8287,36,10428
PUNJAB,JALANDHAR,NAWAN SHAHAR,1487,2373,3569,729,8158
PUNJAB,JALANDHAR,NURMAHAL,718,997,4400,402,6517
PUNJAB,JALANDHAR,PHILLAUR,717,1468,4593,106,6884
PUNJAB,JALANDHAR,RURKAKALAN,759,1511,2688,34,4992
PUNJAB,JALANDHAR,SHAHKOT,1375,4187,6858,428,12848
PUNJAB,JALANDHAR,WEST JALANDHAR,1478,2258,3917,760,8413
PUNJAB,KAPURTHALA,KAPURTHALA,1207,3140,7859,407,12613
PUNJAB,KAPURTHALA,NADALA,1162,3581,5063,752,10558
PUNJAB,KAPURTHALA,PHAGWARA,516,1538,3791,454,6299
PUNJAB,KAPURTHALA,SULTANPUR LODHI,457,2062,7264,772,10555
PUNJAB,LUDHIANA,DEHLON,728,1526,7108,434,9796
PUNJAB,LUDHIANA,DORAHA,1135,1978,5447,276,8836
PUNJAB,LUDHIANA,JAGRAON,849,2893,8575,555,12872
PUNJAB,LUDHIANA,KHANNA,352,937,5534,553,7376
PUNJAB,LUDHIANA,LUDHIANA,1408,2154,4409,436,8407
PUNJAB,LUDHIANA,MACHIWARA,393,1162,5075,785,7415
PUNJAB,LUDHIANA,MANGAT,805,1318,7239,1619,10981
PUNJAB,LUDHIANA,PAKHOWAL,1200,2261,6136,534,10131
PUNJAB,LUDHIANA,SAMRALA,309,674,3854,360,5197
PUNJAB,LUDHIANA,SIDHWAN BET,914,1456,7048,1284,10702
PUNJAB,LUDHIANA,SUDHAR,678,1824,9175,1443,13120
PUNJAB,MANSA,BHIKHI,887,972,4387,1559,7805
PUNJAB,MANSA,BUDHLADA,610,1821,6041,948,9420
PUNJAB,MANSA,JHUNIR,275,908,2892,612,4687
PUNJAB,MANSA,MANSA,384,1464,4181,947,6976
PUNJAB,MANSA,SARDULGARH,152,515,2983,649,4299
PUNJAB,PATIALA,BHUNERHERI,1162,2809,8564,489,13024
PUNJAB,PATIALA,DERA BASSI,609,891,2640,286,4426
PUNJAB,PATIALA,GHANOUR,432,1246,4486,808,6972
PUNJAB,PATIALA,NABHA,2151,2943,11057,1755,17906
PUNJAB,PATIALA,PATIALA,624,1058,7775,2315,11772
PUNJAB,PATIALA,RAJPURA,610,1468,4374,658,7110
PUNJAB,PATIALA,SAMANA,1886,3077,8892,1116,14971
PUNJAB,ROPAR,ANANDPUR SAHIB,314,299,319,57,989
PUNJAB,ROPAR,CHAMKOR SAHIB,961,1826,2590,93,5470
PUNJAB,ROPAR,KHARAR,582,1835,2020,47,4484
PUNJAB,ROPAR,MAJARI,487,942,1377,70,2876
PUNJAB,ROPAR,MORINDA,203,595,1399,55,2252
PUNJAB,ROPAR,NURPUR BEDI,421,826,1005,100,2352
PUNJAB,ROPAR,ROPAR,1306,1789,2302,43,5440
PUNJAB,SANGRUR,AHMEDGARH,1396,1471,7783,926,11576
PUNJAB,SANGRUR,BARNALA,2790,1967,9130,1122,15009
PUNJAB,SANGRUR,BHAWANIGARH,391,914,6338,1484,9127
PUNJAB,SANGRUR,DHURI,1185,1311,8847,1257,12600
PUNJAB,SANGRUR,LEHRAGAGA,249,1904,7365,975,10493
PUNJAB,SANGRUR,MALERKOTLA,1441,1718,8090,608,11857
PUNJAB,SANGRUR,MEHAL KALAN,669,894,4028,1968,7559
PUNJAB,SANGRUR,SANGRUR,864,1810,6847,937,10458
PUNJAB,SANGRUR,SEHNA,562,2188,5065,70,7885
PUNJAB,SANGRUR,SUNAM,1708,3013,8533,1477,14731
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARHBAS,605,1885,2803,157,5450
RAJASTHAN,ALWAR,LAXMANGARH,347,1231,4516,256,6350
RAJASTHAN,ALWAR,RAMGARH,134,280,539,74,1027
RAJASTHAN,ALWAR,TIJARA,104,608,4075,143,4930
RAJASTHAN,BANSWARA,BAGIDORA,0,4,7,0,11
RAJASTHAN,BANSWARA,GHATOL,0,0,1,0,1
RAJASTHAN,BARAN,ATRU,9,33,197,31,270
RAJASTHAN,BARAN,BARAN,51,113,636,106,906
RAJASTHAN,BARAN,CHHIPABARAD,0,0,20,6,26
RAJASTHAN,BARAN,MANGROL,1,8,503,8,520
RAJASTHAN,BARAN,SHABAD,27,68,213,8,316
RAJASTHAN,BHARATPUR,BAYANA,141,271,2294,105,2811
RAJASTHAN,BHARATPUR,BEIR,156,779,2026,105,3066
RAJASTHAN,BHARATPUR,BHARATPUR,174,536,3827,172,4709
RAJASTHAN,BHARATPUR,DEEG,33,272,2364,16,2685
RAJASTHAN,BHARATPUR,KAMAN,225,448,1495,107,2275
RAJASTHAN,BHARATPUR,KUMHER,222,652,1429,121,2424
RAJASTHAN,BHARATPUR,NADBAI,130,461,2107,82,2780
RAJASTHAN,BHARATPUR,NAGAR,202,535,1820,143,2700
RAJASTHAN,BHARATPUR,PAHARI,301,863,1929,130,3223
RAJASTHAN,BHARATPUR,RUPBAS,163,498,2034,136,2831
RAJASTHAN,BHILWARA,BANERA,0,2,3,0,5
RAJASTHAN,BHILWARA,BHILWARA,1,2,3,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,0,0,1,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,1,2,0,3
RAJASTHAN,BIKANER,NOKHA,0,0,13,7,20
RAJASTHAN,BUNDI,BUNDI,0,16,74,2,92
RAJASTHAN,CHITTORGARH,BEDISARDI,0,0,16,1,17
RAJASTHAN,CHITTORGARH,BEGHRU,0,0,3,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,0,7,46,0,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,0,0,14,0,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,0,6,2,8
RAJASTHAN,CHITTORGARH,GANGRAR,0,0,5,2,7
RAJASTHAN,CHITTORGARH,NIMBAHERA,11,50,179,48,288
RAJASTHAN,CHITTORGARH,PRATAPGARH,0,1,18,7,26
RAJASTHAN,CHITTORGARH,RASHMI,0,0,0,4,4
RAJASTHAN,CHURU,CHURU,6,6,64,7,83
RAJASTHAN,CHURU,DUNGARGARH,0,0,1,1,2
RAJASTHAN,CHURU,RATANGARH,1,0,0,1,2
RAJASTHAN,CHURU,TARANAGAR,0,0,1,0,1
RAJASTHAN,DAUSA,LALSOT,99,231,531,60,921
RAJASTHAN,DAUSA,MAHUWA,268,914,1205,58,2445
RAJASTHAN,DHOLPUR,BARI,361,880,1001,12,2254
RAJASTHAN,DHOLPUR,BASERI,118,538,584,12,1252
RAJASTHAN,DHOLPUR,DHOLPUR,3,23,345,108,479
RAJASTHAN,DHOLPUR,RAJAKHERA,11,29,60,1,101
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,0,2,1,3
RAJASTHAN,DUNGARPUR,SAGWARA,0,3,9,0,12
RAJASTHAN,DUNGARPUR,SIMALWARA,0,2,1,0,3
RAJASTHAN,JAIPUR,DUDU,2,3,17,1,23
RAJASTHAN,JAISALMER,POKARAN,0,0,10,8,18
RAJASTHAN,JALORE,AHORE,0,2,15,2,19
RAJASTHAN,JALORE,JALORE,0,11,34,1,46
RAJASTHAN,JHALAWAR,KANPUR,1,3,42,21,67
RAJASTHAN,JHALAWAR,PIRAWA,0,0,1,1,2
RAJASTHAN,JODHPUR,BHOPALGARH,0,0,11,3,14
RAJASTHAN,JODHPUR,BILADA,0,0,18,2,20
RAJASTHAN,JODHPUR,JODHPUR,0,7,41,6,54
RAJASTHAN,JODHPUR,OSIAN,0,0,3,3,6
RAJASTHAN,JODHPUR,PHALODI,0,0,6,15,21
RAJASTHAN,JODHPUR,SHERGARH,1,3,82,63,149
RAJASTHAN,KOTA,DIGOD,5,36,490,170,701
RAJASTHAN,KOTA,LADPURA,19,76,478,80,653
RAJASTHAN,KOTA,PIPALDA,1,3,34,41,79
RAJASTHAN,KOTA,SANGOD,5,54,366,53,478
RAJASTHAN,NAGAUR,DEGANA,0,3,11,4,18
RAJASTHAN,NAGAUR,JAYAL,4,3,17,2,26
RAJASTHAN,NAGAUR,MERTA,1,8,126,27,162
RAJASTHAN,NAGAUR,NAGOUR,1,26,285,1,313
RAJASTHAN,NAGAUR,PARBATSAR,0,0,2,0,2
RAJASTHAN,PALI,BALI,0,0,2,0,2
RAJASTHAN,PALI,DESURI,0,0,2,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,1,2,30,84,117
RAJASTHAN,PALI,PALI,0,0,1,0,1
RAJASTHAN,PALI,SOJAT,2,1,5,4,12
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,1,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,0,3,3,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,13,44,55,6,118
RAJASTHAN,SAWAI-MADHOPUR,HINDON,163,484,967,41,1655
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,0,0,3,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,0,3,17,2,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,1,2,30,0,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,49,160,321,16,546
RAJASTHAN,SIROHI,REVDAR,0,0,0,1,1
RAJASTHAN,TONK,UNIYARA,0,2,3,0,5
RAJASTHAN,UDAIPUR,GIRWA,3,4,4,0,11
RAJASTHAN,UDAIPUR,HAVLI,0,3,12,0,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,0,3,0,3
TAMIL NADU,COIMBATORE,ANNUR,99,159,266,15,539
TAMIL NADU,COIMBATORE,KARRMADAI,14,17,11,5,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,0,19,0,19
TAMIL NADU,COIMBATORE,PONGALUR,1,3,3,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,0,0,4,0,4
TAMIL NADU,COIMBATORE,SULUR,2,5,0,0,7
TAMIL NADU,COIMBATORE,TIRUPUR,73,30,20,0,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,0,23,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,1811,1408,1098,47,4364
TAMIL NADU,CUDDALORE,BHUVANAGIRI,1,3,1,1,6
TAMIL NADU,CUDDALORE,KADALUR,2013,1338,891,47,4289
TAMIL NADU,CUDDALORE,KAMMAPURAM,1226,664,521,53,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,53,31,38,3,125
TAMIL NADU,CUDDALORE,KUMARATCHI,73,135,72,21,301
TAMIL NADU,CUDDALORE,KURINJIPADI,810,909,698,93,2510
TAMIL NADU,CUDDALORE,MANGALORE,495,186,103,21,805
TAMIL NADU,CUDDALORE,NALLUR,966,632,411,34,2043
TAMIL NADU,CUDDALORE,PANRUTI,981,948,664,16,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,974,679,413,12,2078
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,2,0,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,0,4,0,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,56,15,0,0,71
TAMIL NADU,DINDIGUL,ATHOOR,2,0,0,0,2
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,0,0,0,0
TAMIL NADU,DINDIGUL,NATHAM,0,0,0,0,0
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,0,0,0,0
TAMIL NADU,DINDIGUL,PALANI,0,0,0,0,0
TAMIL NADU,DINDIGUL,SHANARPATTI,1,0,0,0,1
TAMIL NADU,DINDIGUL,THOPPAMPATTI,3,0,0,0,3
TAMIL NADU,DINDIGUL,VEDASANDUR,23,14,0,0,37
TAMIL NADU,ERODE,DHARAPURAM,6,5,19,0,30
TAMIL NADU,ERODE,GOBI,9,5,2,0,16
TAMIL NADU,ERODE,NAMBIYUR,19,7,5,0,31
TAMIL NADU,ERODE,PERUNDURAI,23,3,5,0,31
TAMIL NADU,ERODE,THALAVADI,0,1,0,0,1
TAMIL NADU,ERODE,UTHUKUZLI,14,38,15,4,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,144,41,42,0,227
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,28,26,7,0,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,86,77,90,0,253
TAMIL NADU,KANCHIPURAM,LATHUR,207,53,24,10,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,553,357,166,0,1076
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,120,43,28,10,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,160,81,77,0,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,510,240,304,28,1082
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,117,52,28,0,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,14,36,39,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,41,14,0,0,55
TAMIL NADU,KARUR,KADAVUR,0,0,1,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,29,13,5,0,47
TAMIL NADU,KARUR,THOGAMALAI,43,70,134,6,253
TAMIL NADU,MADURAI,MADURAI WEST,27,4,2,0,33
TAMIL NADU,MADURAI,VADIPATTI,11,5,0,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,258,205,143,1,607
TAMIL NADU,NAGAPATTINAM,KUTTALAM,27,11,14,3,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,5,8,4,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,755,470,206,9,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,112,6,7,0,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,5,9,1,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,0,0,21,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,138,72,48,1,259
TAMIL NADU,PERAMBALUR,ANDIMADAM,105,32,17,10,164
TAMIL NADU,PERAMBALUR,ARIYALUR,0,0,0,2,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,88,4,7,2,101
TAMIL NADU,PERAMBALUR,PERAMBALUR,2,0,0,0,2
TAMIL NADU,PERAMBALUR,SENTHURAI,1527,80,48,1,1656
TAMIL NADU,PERAMBALUR,T.PALUR,213,110,59,8,390
TAMIL NADU,PERAMBALUR,THIRUMANUR,0,0,0,23,23
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,61,72,37,3,173
TAMIL NADU,PERAMBALUR,VEPPORE,267,141,87,1,496
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,0,0,3,1,4
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,54,18,1,0,73
TAMIL NADU,PUDUKOTTAI,ARIMALAM,13,3,16,0,32
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,1,0,0,0,1
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,63,90,54,5,212
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,2,2,1,2,7
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,19,24,17,0,60
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,10,0,0,0,10
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,106,70,15,0,191
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,BOGALUR,18,5,3,0,26
TAMIL NADU,RAMNATHAPURAM,MUDUKULATHUR,18,20,19,1,58
TAMIL NADU,RAMNATHAPURAM,NAINARKOIL,38,27,15,0,80
TAMIL NADU,RAMNATHAPURAM,PARAMAKUDI,16,25,16,0,57
TAMIL NADU,RAMNATHAPURAM,R.S. MANGALAM,23,11,8,0,42
TAMIL NADU,RAMNATHAPURAM,RAMNAD,9,0,7,0,16
TAMIL NADU,SALEM,SANGAGRI,35,32,26,0,93
TAMIL NADU,SALEM,THARAMANGALAM,3,0,2,0,5
TAMIL NADU,SALEM,VEERAPANDI,38,9,2,0,49
TAMIL NADU,SIVAGANGA,ILAYANKUDI,5,5,6,1,17
TAMIL NADU,SIVAGANGA,MANAMADURAI,2,0,1,0,3
TAMIL NADU,SIVAGANGA,SINGAMPUNARI,0,2,8,0,10
TAMIL NADU,SIVAGANGA,THIRUPPATUR,0,1,7,0,8
TAMIL NADU,THANJAVUR,AMMAPETTAI,743,783,440,15,1981
TAMIL NADU,THANJAVUR,BUDALUR,690,168,13,0,871
TAMIL NADU,THANJAVUR,KUMBAKONAM,211,104,56,0,371
TAMIL NADU,THANJAVUR,MADUKKUR,300,362,408,13,1083
TAMIL NADU,THANJAVUR,ORATHANAD,289,699,618,53,1659
TAMIL NADU,THANJAVUR,PAPANASAM,1581,874,479,234,3168
TAMIL NADU,THANJAVUR,PATTUKOTTAI,131,302,163,14,610
TAMIL NADU,THANJAVUR,PERAVURANI,314,126,33,0,473
TAMIL NADU,THANJAVUR,SETHUBASATHIRAM,168,199,168,22,557
TAMIL NADU,THANJAVUR,THANJAVUR,231,282,243,29,785
TAMIL NADU,THANJAVUR,THIRUPPANANTHAL,1266,945,395,35,2641
TAMIL NADU,THANJAVUR,THIRUVAIYARU,1238,750,406,0,2394
TAMIL NADU,THANJAVUR,THIRUVIDAIMARUDUR,700,351,88,81,1220
TAMIL NADU,THANJAVUR,THIRUVONAM,28,103,68,153,352
TAMIL NADU,THANJAVUR,VALANGAIMAN,194,89,43,0,326
TAMIL NADU,THENI,ANDIPATTI,5,1,0,0,6
TAMIL NADU,THENI,BODI,128,2,1,0,131
TAMIL NADU,THENI,CHINNAMANUR,23,12,8,6,49
TAMIL NADU,THENI,CUMBUM,9,8,3,0,20
TAMIL NADU,THENI,PERIYAKULAM,116,57,14,0,187
TAMIL NADU,TIRUNELVELI,KADAYAM,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKADU,2,0,0,0,2
TAMIL NADU,TIRUNELVELI,MANOOR,2,0,0,0,2
TAMIL NADU,TIRUNELVELI,PALAYAMCOTTAI,6,0,0,0,6
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,0,3,0,3
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,7,0,0,0,7
TAMIL NADU,TIRUNELVELI,TENKASI,6,0,0,0,6
TAMIL NADU,TIRUNELVELI,VALLIYOOR,2,1,0,3,6
TAMIL NADU,TIRUVALLUR,EEKKADU,131,121,155,5,412
TAMIL NADU,TIRUVALLUR,ELLAPURAM,143,36,49,4,232
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,272,199,86,0,557
TAMIL NADU,TIRUVALLUR,KADAMBATTUR,21,47,79,4,151
TAMIL NADU,TIRUVALLUR,KANAGAMMA CHATHIRAM,13,14,11,0,38
TAMIL NADU,TIRUVALLUR,MINJUR,568,358,542,11,1479
TAMIL NADU,TIRUVALLUR,PALLIPATTU,45,29,17,0,91
TAMIL NADU,TIRUVALLUR,POONAMALLEE,15,7,12,0,34
TAMIL NADU,TIRUVALLUR,POONDI,210,177,174,1,562
TAMIL NADU,TIRUVALLUR,POONDI,13,22,11,0,46
TAMIL NADU,TIRUVALLUR,R.K. PETTAI,8,1,1,0,10
TAMIL NADU,TIRUVALLUR,SOZHAVARAM,327,266,399,11,1003
TAMIL NADU,TIRUVALLUR,THIRUVAALANGADU,186,205,128,0,519
TAMIL NADU,TIRUVALLUR,TIRUTTANI,0,1,0,0,1
TAMIL NADU,TIRUVALLUR,TIRUVELLORE,11,12,11,0,34
TAMIL NADU,TIRUVARUR,KORADACHERI,260,297,149,29,735
TAMIL NADU,TIRUVARUR,KOTTUR,205,292,283,22,802
TAMIL NADU,TIRUVARUR,KUDAVASAL,807,637,440,8,1892
TAMIL NADU,TIRUVARUR,MANNARGUDI,450,683,441,27,1601
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,9,6,0,0,15
TAMIL NADU,TIRUVARUR,NANNILAM,845,709,481,25,2060
TAMIL NADU,TIRUVARUR,NEEDAMANGALAM,432,746,481,16,1675
TAMIL NADU,TIRUVARUR,THIRUTHURAIPOONDI,39,50,20,3,112
TAMIL NADU,TIRUVARUR,THIRUVARUR,144,158,162,13,477
TAMIL NADU,TIRUVARUR,VALANGAIMAN,786,654,483,21,1944
TAMIL NADU,TRICHIRAPPALLI,ANDTHANALLUR,36,3,2,5,46
TAMIL NADU,TRICHIRAPPALLI,LALGUDI,214,119,24,4,361
TAMIL NADU,TRICHIRAPPALLI,MANAPPARAI,0,0,16,0,16
TAMIL NADU,TRICHIRAPPALLI,MANIKANDAM,32,16,9,0,57
TAMIL NADU,TRICHIRAPPALLI,PULLAMBADI,184,6,1,0,191
TAMIL NADU,TRICHIRAPPALLI,T.PET,0,0,5,0,5
TAMIL NADU,TRICHIRAPPALLI,THIRUVERAMBUR,50,17,5,0,72
TAMIL NADU,VILLUPURAM,GINGEE,4,3,1,0,8
TAMIL NADU,VILLUPURAM,KANAI,198,141,120,4,463
TAMIL NADU,VILLUPURAM,KANDAMANGALAM,168,76,73,1,318
TAMIL NADU,VILLUPURAM,KOLIYANUR,819,326,213,19,1377
TAMIL NADU,VILLUPURAM,MARAKKANAM,289,131,85,27,532
TAMIL NADU,VILLUPURAM,MAYILAM,530,204,278,38,1050
TAMIL NADU,VILLUPURAM,MELMALAIYANUR,75,26,7,0,108
TAMIL NADU,VILLUPURAM,OLAKKUR,1,6,0,0,7
TAMIL NADU,VILLUPURAM,THIRUKKOYILUR,16,5,1,0,22
TAMIL NADU,VILLUPURAM,THIRUNAVALUR,91,29,2,2,124
TAMIL NADU,VILLUPURAM,THIRUVENNAINALLUR,85,28,23,3,139
TAMIL NADU,VILLUPURAM,THIYAGADHURGAM,11,14,15,1,41
TAMIL NADU,VILLUPURAM,ULUNDURPET,0,1,0,0,1
TAMIL NADU,VILLUPURAM,VAANOOR,542,359,335,81,1317
TAMIL NADU,VILLUPURAM,VALLAM,43,20,22,2,87
TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,105,84,68,13,270
TRIPURA,DHALAI,SALEMA,41,0,0,14,55
TRIPURA,NORTH,PANISAGAR,5,0,0,0,5
TRIPURA,SOUTH,BAGAFA,29,3,0,0,32
TRIPURA,SOUTH,MATABARI,2,0,0,0,2
TRIPURA,SOUTH,RAJNAGAR,0,0,0,2,2
TRIPURA,SOUTH,SATCHAND,0,0,0,0,0
TRIPURA,WEST,MELAGHAR,1,2,7,0,10
TRIPURA,WEST,MOHANPUR,0,2,0,0,2
UTTAR PRADESH,AGRA,ACHNERA,1420,1347,922,11,3700
UTTAR PRADESH,AGRA,AKOLA,1061,1084,954,16,3115
UTTAR PRADESH,AGRA,BAH,0,0,959,0,959
