-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Horse Power of Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.10.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Horse Power of Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.10.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
ANDHRA PRADESH,GUNTUR,REPALLE,1,0,29,59,3,1,0,93
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,0,0,0,1,0,0,0,1
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,0,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,0,0,1,19,0,0,0,20
ANDHRA PRADESH,GUNTUR,TADIKONDA,6,16,45,268,2,0,5,342
ANDHRA PRADESH,GUNTUR,TENALI,11,1,142,1125,2,1,7,1289
ANDHRA PRADESH,GUNTUR,THADEPALLE,4,1,767,261,1,1,7,1042
ANDHRA PRADESH,GUNTUR,THULLUR,13,8,2002,117,6,11,3,2160
ANDHRA PRADESH,GUNTUR,TSUNDUR,5,0,236,386,12,0,0,639
ANDHRA PRADESH,GUNTUR,VEMURU,10,3,209,404,21,2,4,653
ANDHRA PRADESH,GUNTUR,VINUKONDA,2,0,3,12,0,0,0,17
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,0,0,125,878,0,0,0,1003
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,0,0,32,36,4,0,0,72
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,0,0,238,126,0,0,0,364
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,0,0,61,237,0,0,0,298
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,0,0,102,236,0,0,0,338
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,0,0,1,13,0,0,0,14
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,0,0,183,72,0,0,0,255
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,0,0,162,696,1,13,0,872
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,15,0,117,858,21,15,5,1031
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,0,0,298,495,0,0,0,793
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,0,0,1,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,0,0,156,104,0,0,0,260
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,0,0,12,17,0,0,0,29
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,0,0,54,22,0,1,0,77
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,0,0,20,9,0,0,0,29
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,0,0,249,1036,0,0,0,1285
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,0,0,42,30,0,0,0,72
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,0,0,431,464,1,0,12,908
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,0,0,176,533,0,0,0,709
ANDHRA PRADESH,KARIMNAGAR,KORATLA,0,0,64,67,0,0,0,131
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,0,0,0,302,0,0,0,302
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO,0,0,10,54,0,0,0,64
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,0,0,64,2,0,0,0,66
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,0,0,16,18,0,0,0,34
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,0,0,121,159,0,0,0,280
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,0,0,51,249,0,0,0,300
ANDHRA PRADESH,KARIMNAGAR,METPALLE,0,0,237,393,0,0,0,630
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,0,0,119,534,0,0,0,653
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,0,0,34,41,0,0,0,75
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,0,0,0,3,0,0,0,3
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,0,0,11,5,0,0,0,16
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,0,0,24,57,0,0,0,81
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,0,0,124,2046,0,0,0,2170
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,0,0,65,56,10,0,0,131
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,0,0,239,341,0,0,0,580
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,0,0,1150,2397,2,3,0,3552
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,0,0,1,87,1,0,0,89
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,0,0,0,147,12,0,0,159
ANDHRA PRADESH,KHAMMAM,BAYYARAM,0,0,8,23,0,0,0,31
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,0,0,0,27,0,0,0,27
ANDHRA PRADESH,KHAMMAM,BONAKAL,0,1,16,5,0,0,0,22
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,0,1,35,0,0,1,0,37
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,0,0,27,29,1,0,0,57
ANDHRA PRADESH,KHAMMAM,CHERLA,0,0,6,186,0,0,0,192
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,0,1,165,439,130,5,0,740
ANDHRA PRADESH,KHAMMAM,ENKURU,0,0,135,98,16,0,0,249
ANDHRA PRADESH,KHAMMAM,JULURPAD,0,0,33,43,1,0,0,77
ANDHRA PRADESH,KHAMMAM,KALLURU,0,0,0,27,0,0,0,27
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,0,0,81,3,0,0,0,84
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,0,0,42,6,0,0,0,48
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,0,0,22,43,0,0,0,65
ANDHRA PRADESH,KHAMMAM,KONIJERLA,0,0,0,6,0,0,0,6
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,0,0,119,47,1,0,0,167
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,0,0,2,27,10,12,0,51
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,0,8,909,8,0,0,0,925
ANDHRA PRADESH,KHAMMAM,MADHIRA,0,3,114,120,0,0,0,237
ANDHRA PRADESH,KHAMMAM,MANUGURU,0,0,124,28,0,0,0,152
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,0,0,141,53,0,0,0,194
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,0,0,0,39,1,4,0,44
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,0,1,30,20,0,0,0,51
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,0,0,21,207,0,0,0,228
ANDHRA PRADESH,KHAMMAM,PENUBALLI,0,6,95,279,21,0,0,401
ANDHRA PRADESH,KHAMMAM,PINAPAKA,0,0,43,869,0,0,0,912
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,0,26,76,165,36,35,0,338
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,0,0,0,14,0,0,0,14
ANDHRA PRADESH,KHAMMAM,THALLADA,0,0,1,30,0,1,0,32
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,0,0,509,27,0,0,0,536
ANDHRA PRADESH,KHAMMAM,VEMSOOR,0,0,245,570,15,4,0,834
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,0,0,16,53,0,0,0,69
ANDHRA PRADESH,KHAMMAM,WAZEED,0,9,0,141,0,0,0,150
ANDHRA PRADESH,KHAMMAM,WYRA,0,0,2,30,0,0,0,32
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,0,13,362,78,0,2,0,455
ANDHRA PRADESH,KRISHNA,A KONDURU,0,0,1,1,0,0,0,2
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,0,0,2,25,1,0,0,28
ANDHRA PRADESH,KRISHNA,AVANIGADDA,2,0,18,251,0,0,2,273
ANDHRA PRADESH,KRISHNA,BAPULAPADU,0,0,0,14,0,1,0,15
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,4,12,3,490,0,1,0,510
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,2,0,1,183,0,0,0,186
ANDHRA PRADESH,KRISHNA,CHATRAI,0,0,13,114,28,15,5,175
ANDHRA PRADESH,KRISHNA,G KONDURU,44,1,277,49,2,7,0,380
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,3,0,23,123,0,0,0,149
ANDHRA PRADESH,KRISHNA,GANNAVARAM,0,0,2,84,11,4,5,106
ANDHRA PRADESH,KRISHNA,GHANTASALA,4,2,130,226,9,0,0,371
ANDHRA PRADESH,KRISHNA,GUDIVADA,2,2,6,129,2,3,0,144
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,0,0,0,37,0,0,0,37
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,10,0,32,577,6,0,4,629
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,0,0,1,53,0,0,0,54
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,1,4,244,79,0,0,0,328
ANDHRA PRADESH,KRISHNA,KANKIPADU,14,0,218,1302,9,2,16,1561
ANDHRA PRADESH,KRISHNA,KODURU,1,0,0,86,0,0,0,87
ANDHRA PRADESH,KRISHNA,MOPIDEVI,4,0,213,553,0,0,0,770
ANDHRA PRADESH,KRISHNA,MOVVA,7,0,26,331,23,6,4,397
ANDHRA PRADESH,KRISHNA,MUSUNURU,0,0,6,5,25,34,2,72
ANDHRA PRADESH,KRISHNA,MYLAVARAM,0,1,13,29,6,0,0,49
ANDHRA PRADESH,KRISHNA,NANDIGAMA,1,0,0,265,0,0,1,267
ANDHRA PRADESH,KRISHNA,PAMARRU,4,6,12,261,2,12,1,298
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,28,1,105,933,8,1,0,1076
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,0,4,82,487,2,0,0,575
ANDHRA PRADESH,KRISHNA,PENAMALURU,7,0,146,1232,47,0,1,1433
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,0,0,51,115,0,0,0,166
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,1,1,32,40,13,0,0,87
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,15,13,751,1460,0,1,2,2242
ANDHRA PRADESH,KRISHNA,TIRUVURU,0,0,60,53,0,0,0,113
ANDHRA PRADESH,KRISHNA,UNGUTURU,8,0,8,534,17,0,0,567
ANDHRA PRADESH,KRISHNA,VATSAVAI,0,0,0,9,2,0,0,11
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,5,0,5,98,0,0,0,108
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,2,0,173,434,2,1,3,615
ANDHRA PRADESH,KRISHNA,VISSANNAPET,1,0,4,138,9,36,0,188
ANDHRA PRADESH,KRISHNA,VUYYURU,9,1,175,1156,2,0,2,1345
ANDHRA PRADESH,KURNOOL,ADONI,7,0,0,768,1,1,0,777
ANDHRA PRADESH,KURNOOL,ALLAGADDA,4,0,0,201,0,0,0,205
ANDHRA PRADESH,KURNOOL,ALUR,4,0,2,428,1,0,0,435
ANDHRA PRADESH,KURNOOL,ASPARI,1,0,9,292,0,0,0,302
ANDHRA PRADESH,KURNOOL,ATMAKUR,7,0,0,44,0,0,0,51
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,5,0,4,1130,113,4,0,1256
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,7,0,2,330,77,2,0,418
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,26,0,0,1055,0,0,0,1081
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,0,4,0,4,0,8
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,0,0,0,1,0,0,1
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,0,0,4,84,0,0,0,88
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,1,0,44,470,6,0,0,521
ANDHRA PRADESH,KURNOOL,DHONE,4,0,1,297,92,0,2,396
ANDHRA PRADESH,KURNOOL,GADIVEMULA,13,3,1,490,0,0,1,508
ANDHRA PRADESH,KURNOOL,GONEGANDLA,3,0,0,300,4,1,0,308
ANDHRA PRADESH,KURNOOL,GOSPADU,1,0,0,85,0,0,0,86
ANDHRA PRADESH,KURNOOL,GUDUR,0,0,0,43,0,0,0,43
ANDHRA PRADESH,KURNOOL,HALAHARVI,0,0,0,46,0,0,0,46
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,0,0,21,236,0,0,0,257
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,3,0,0,112,1,0,0,116
ANDHRA PRADESH,KURNOOL,KALLUR,12,12,154,524,20,59,22,803
ANDHRA PRADESH,KURNOOL,KODUMUR,35,0,1,455,1,6,0,498
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,0,0,0,102,2,0,0,104
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,8,0,0,417,1,1,0,427
ANDHRA PRADESH,KURNOOL,KOSIGI,0,10,0,55,0,0,0,65
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,1,0,0,49,0,0,0,50
ANDHRA PRADESH,KURNOOL,KOWTHALAM,5,0,0,367,0,0,0,372
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,10,3,122,213,2,15,1,366
ANDHRA PRADESH,KURNOOL,KURNOOL,6,0,12,272,15,0,0,305
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,1,0,0,56,5,0,0,62
ANDHRA PRADESH,KURNOOL,MAHANANDI,2,0,0,394,101,71,2,570
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,0,0,0,49,4,0,0,53
ANDHRA PRADESH,KURNOOL,MIDTHUR,0,0,6,203,4,0,0,213
ANDHRA PRADESH,KURNOOL,NANDAVARAM,0,0,0,61,11,5,0,77
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,2,0,6,113,4,1,0,126
ANDHRA PRADESH,KURNOOL,NANDYAL,1,0,0,150,24,2,0,177
ANDHRA PRADESH,KURNOOL,ORVAKAL,10,1,8,681,19,5,1,725
ANDHRA PRADESH,KURNOOL,OWK,0,0,1,230,141,17,0,389
ANDHRA PRADESH,KURNOOL,PAGIDYALA,0,0,0,12,0,0,0,12
ANDHRA PRADESH,KURNOOL,PAMULAPADU,1,0,0,10,0,0,0,11
ANDHRA PRADESH,KURNOOL,PANYAM,3,0,0,532,214,0,0,749
ANDHRA PRADESH,KURNOOL,PATTIKANDA,0,3,9,200,0,0,0,212
ANDHRA PRADESH,KURNOOL,PEAPALLY,31,0,0,633,47,0,0,711
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,2,0,0,242,0,0,0,244
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,0,0,0,158,160,0,0,318
ANDHRA PRADESH,KURNOOL,SANJAMALA,4,0,0,219,185,3,3,414
ANDHRA PRADESH,KURNOOL,SIRVEL,16,0,0,297,8,0,1,322
ANDHRA PRADESH,KURNOOL,TUGGALI,1,0,0,154,0,0,0,155
ANDHRA PRADESH,KURNOOL,UYYALAWADA,1,0,0,50,4,24,0,79
ANDHRA PRADESH,KURNOOL,VELDURTHI,2,0,0,244,0,0,0,246
ANDHRA PRADESH,KURNOOL,VELGODU,2,0,0,9,0,0,0,11
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,0,0,0,287,0,0,0,287
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,6,220,134,693,2,0,0,1055
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,23,0,30,1402,5,0,5,1465
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,5,0,2,693,9,0,3,712
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,15,15,18,134,7,2,2,193
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,0,1,64,1734,0,0,4,1803
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,4,0,9,341,0,0,1,355
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,5,0,3,195,0,0,0,203
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,106,2,40,2870,2,1,20,3041
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,12,2,138,995,0,0,2,1149
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,29,2,8,1395,10,0,6,1450
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,0,0,58,1493,0,0,15,1566
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,8,0,307,1011,0,0,1,1327
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,30,0,6,924,5,22,4,991
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,8,0,4,1306,0,0,1,1319
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,15,0,1,750,3,0,0,769
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,0,10,1,698,3,1,22,735
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,25,0,44,1126,19,0,4,1218
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,0,1,3,3808,3,1,18,3834
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,0,0,22,355,0,0,4,381
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,5,0,84,1329,3,0,1,1422
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,7,1,100,815,0,0,3,926
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,0,1,118,1787,8,0,5,1919
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,2,1,17,1195,7,0,1,1223
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,0,0,1,327,1,0,0,329
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,59,2,79,2378,2,8,5,2533
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,0,0,27,2430,72,1,17,2547
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,0,1,112,2108,6,0,40,2267
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,16,0,84,630,30,0,3,763
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,9,0,55,458,0,0,0,522
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,9,1,91,1568,4,0,0,1673
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,0,0,12,52,0,0,0,64
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,42,1,174,2441,1,0,5,2664
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,15,3,59,662,1,0,2,742
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,0,0,89,2128,2,0,17,2236
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,32,0,37,1706,2,1,1,1779
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,16,1,141,1808,0,0,5,1971
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,1,0,0,549,1,1,0,552
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,24,7,40,1459,8,0,4,1542
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,0,2,6,906,2,0,10,926
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,32,0,36,1264,0,0,2,1334
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,4,0,1,177,2,1,0,185
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,74,2,93,3070,4,8,10,3261
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,26,0,10,1269,16,0,1,1322
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,27,1,36,1371,0,0,1,1436
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,15,1,12,888,0,1,6,923
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,18,1,23,1875,1,0,5,1923
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,2,55,39,619,1,0,0,716
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,0,0,1,142,5,3,0,151
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,4,1,15,517,5,0,0,542
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,11,1,132,841,1,0,1,987
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,12,1,12,1762,2,14,4,1807
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,22,1,109,2838,10,1,4,2985
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,0,3,106,1238,0,0,0,1347
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,17,1,87,1104,0,0,2,1211
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,12,0,95,1533,10,0,0,1650
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,0,13,147,176,0,0,2,338
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,23,0,13,1424,1,0,3,1464
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,4,0,5,138,0,5,0,152
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,10,0,97,1087,0,0,8,1202
ANDHRA PRADESH,MEDAK,ALLADURG,0,0,120,889,0,0,0,1009
ANDHRA PRADESH,MEDAK,ANDOLE,0,0,421,1218,2,0,0,1641
ANDHRA PRADESH,MEDAK,CHEGUNTA,0,0,302,3335,0,0,0,3637
ANDHRA PRADESH,MEDAK,CHINNA KODUR,13,0,138,1195,0,0,0,1346
ANDHRA PRADESH,MEDAK,DOULTABAD,0,1,530,3019,0,0,0,3550
ANDHRA PRADESH,MEDAK,DUBBAK,0,15,97,4166,1,1,0,4280
ANDHRA PRADESH,MEDAK,GAJWEL,1,0,36,2619,73,0,0,2729
ANDHRA PRADESH,MEDAK,HATHNOORA,0,0,0,2412,0,0,0,2412
ANDHRA PRADESH,MEDAK,JAGDEVPUR,26,0,0,2316,13,0,0,2355
ANDHRA PRADESH,MEDAK,JHARASANGAM,0,1,0,278,7,1,0,287
ANDHRA PRADESH,MEDAK,JINNARAM,0,0,6,2002,5,0,0,2013
ANDHRA PRADESH,MEDAK,KALHER,0,0,0,1990,0,0,0,1990
ANDHRA PRADESH,MEDAK,KANGTI,0,0,1,391,0,0,0,392
ANDHRA PRADESH,MEDAK,KOHIR,0,0,0,35,0,0,0,35
ANDHRA PRADESH,MEDAK,KONDAPAK,15,0,147,3658,4,0,0,3824
ANDHRA PRADESH,MEDAK,KONDAPUR,0,0,53,1131,2,2,0,1188
ANDHRA PRADESH,MEDAK,KOWDIPALLE,0,155,5,3203,12,0,0,3375
ANDHRA PRADESH,MEDAK,KULCHARAM,0,0,0,2141,1,0,0,2142
ANDHRA PRADESH,MEDAK,MANOOR,0,0,18,345,1,0,0,364
ANDHRA PRADESH,MEDAK,MEDAK,0,0,145,3889,1,2,0,4037
ANDHRA PRADESH,MEDAK,MIRDODDI,0,0,879,3588,6,0,0,4473
ANDHRA PRADESH,MEDAK,MULUG,0,0,90,2652,0,0,0,2742
ANDHRA PRADESH,MEDAK,MUNPALLE,45,0,226,171,0,0,0,442
ANDHRA PRADESH,MEDAK,NANGANUR,0,0,0,1388,0,0,0,1388
ANDHRA PRADESH,MEDAK,NARAYANKHED,0,0,2,1080,0,0,0,1082
ANDHRA PRADESH,MEDAK,NARSAPUR,0,65,13,2550,1,0,0,2629
ANDHRA PRADESH,MEDAK,NYALKAL,0,0,0,451,20,0,0,471
ANDHRA PRADESH,MEDAK,PAPANNAPET,0,0,11,1478,83,0,0,1572
ANDHRA PRADESH,MEDAK,PATANCHERU,0,66,0,1359,1,0,0,1426
ANDHRA PRADESH,MEDAK,PULKAL,11,0,138,1681,1,0,0,1831
ANDHRA PRADESH,MEDAK,RAIKODE,0,0,72,100,3,0,0,175
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,0,0,0,679,0,0,0,679
ANDHRA PRADESH,MEDAK,RAMAYAMPET,0,0,554,4037,1,0,0,4592
ANDHRA PRADESH,MEDAK,REGODE,0,0,20,450,1,0,0,471
ANDHRA PRADESH,MEDAK,SADASIVPET,0,35,109,1159,2,0,0,1305
ANDHRA PRADESH,MEDAK,SANGAREDDY,0,0,1,1735,0,0,0,1736
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),0,0,167,541,0,0,0,708
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),0,203,0,2106,0,0,0,2309
ANDHRA PRADESH,MEDAK,SHIVAMPET,0,0,0,3302,0,0,0,3302
ANDHRA PRADESH,MEDAK,SIDDIPET,0,5,28,2136,0,0,0,2169
ANDHRA PRADESH,MEDAK,TEKMAL,0,0,0,1213,0,0,0,1213
ANDHRA PRADESH,MEDAK,TUPRAN,0,0,0,3355,0,0,0,3355
ANDHRA PRADESH,MEDAK,WARGAL,120,7,18,2721,0,0,0,2866
ANDHRA PRADESH,MEDAK,YELDURTHY,0,0,139,2131,11,0,0,2281
ANDHRA PRADESH,MEDAK,ZAHIRABAD,0,0,0,601,123,4,0,728
ANDHRA PRADESH,NALGONDA,ALAIR,0,0,78,495,0,0,12,585
ANDHRA PRADESH,NALGONDA,ANUMULA,0,0,0,481,0,0,0,481
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),1,0,581,96,0,0,0,678
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),1,0,58,1301,1,0,0,1361
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,0,0,31,3147,0,0,0,3178
ANDHRA PRADESH,NALGONDA,BIBINAGAR,1,10,53,1017,0,0,0,1081
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,1,10,49,882,0,0,0,942
ANDHRA PRADESH,NALGONDA,CHANDAM PET,7,0,82,674,6,0,0,769
ANDHRA PRADESH,NALGONDA,CHANDUR,0,0,27,1228,0,0,0,1255
ANDHRA PRADESH,NALGONDA,CHILKUR,0,0,4,7,1,0,0,12
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,2,3,180,574,6,1,0,766
ANDHRA PRADESH,NALGONDA,CHITYALA,18,0,15,2039,58,0,0,2130
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,0,6,288,87,0,0,0,381
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,2,0,23,1136,2,18,0,1181
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,3,0,248,166,0,1,2,420
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,20,0,68,1335,0,0,0,1423
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,13,6,12,35,3,0,0,69
ANDHRA PRADESH,NALGONDA,GUNDALA,20,87,980,544,0,0,0,1631
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,3,0,433,377,0,0,0,813
ANDHRA PRADESH,NALGONDA,GURRAMPODE,2,0,155,1288,4,0,0,1449
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,0,0,14,11,0,0,0,25
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,0,30,994,582,0,0,0,1606
ANDHRA PRADESH,NALGONDA,KANGAL,847,0,197,1010,0,0,0,2054
