-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.11.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
TAMIL NADU,DHARMAPURI,HOSUR,1915,3329,90,793,53,4265
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,9,7,1,2,1,11
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),265,172,108,36,5,321
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,3,1,1,1,0,3
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,141,59,43,16,31,149
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,355,288,38,61,4,391
TAMIL NADU,DHARMAPURI,THALLY,573,405,73,101,15,595
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,8,2,2,6,0,9
TAMIL NADU,DINDIGUL,ATHOOR,537,113,130,320,7,569
TAMIL NADU,DINDIGUL,BATLAGUNDU,67,59,42,3,1,106
TAMIL NADU,DINDIGUL,DINDIGUL,3,0,0,3,0,3
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,535,325,203,30,22,580
TAMIL NADU,DINDIGUL,NATHAM,22,11,2,13,0,25
TAMIL NADU,DINDIGUL,NILAKOTTAI,63,12,22,46,14,94
TAMIL NADU,DINDIGUL,ODDANCHATRAM,1268,940,336,80,4,1360
TAMIL NADU,DINDIGUL,PALANI,142,84,48,47,3,182
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,60,11,26,33,7,76
TAMIL NADU,DINDIGUL,SHANARPATTI,160,89,31,57,7,184
TAMIL NADU,DINDIGUL,THOPPAMPATTI,321,208,171,39,1,419
TAMIL NADU,DINDIGUL,VADAMADURAI,576,496,70,69,9,644
TAMIL NADU,DINDIGUL,VEDASANDUR,684,432,312,34,16,793
TAMIL NADU,ERODE,AMMAPETTAI,53,38,27,2,4,71
TAMIL NADU,ERODE,ANTHIYUR,297,297,20,14,1,332
TAMIL NADU,ERODE,BHAVANI,503,443,45,28,8,524
TAMIL NADU,ERODE,BHAVANISAGAR,668,481,152,66,24,723
TAMIL NADU,ERODE,CHENNIMALAI,179,214,31,19,4,268
TAMIL NADU,ERODE,DHARAPURAM,62,43,27,3,1,74
TAMIL NADU,ERODE,ERODE,3,3,0,0,0,4
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,1782,1635,201,95,111,2043
TAMIL NADU,ERODE,KANGEYAM,54,34,6,15,1,56
TAMIL NADU,ERODE,KODUMUDI,2,2,1,0,0,3
TAMIL NADU,ERODE,KUMDADAM,131,66,38,30,9,142
TAMIL NADU,ERODE,MODAKURICHI,323,288,169,83,14,555
TAMIL NADU,ERODE,MOOLANUR,58,53,36,17,1,107
TAMIL NADU,ERODE,NAMBIYUR,2078,1581,632,135,172,2520
TAMIL NADU,ERODE,PERUNTHURAI,1139,845,234,103,27,1209
TAMIL NADU,ERODE,SATHYAMANGALAM,543,446,73,53,47,620
TAMIL NADU,ERODE,THALAVADI,488,380,64,62,12,518
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,605,456,137,59,39,692
TAMIL NADU,ERODE,UTHUKULI,922,718,164,131,132,1146
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,1,1,0,0,0,1
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,152,134,43,55,33,266
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,159,68,141,63,0,271
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,10,2,0,8,0,10
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,262,134,162,109,87,492
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,30,0,30,8,0,38
TAMIL NADU,KANCHEEPURAM,WALAJABAD,152,152,152,110,0,414
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,30,0,0,28,2,30
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,4,0,0,4,0,4
TAMIL NADU,KANYAKUMARI,MELPURAM,3,3,0,0,0,3
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,165,0,0,165,0,165
TAMIL NADU,KANYAKUMARI,THOVALAI,11,13,0,0,0,13
TAMIL NADU,KANYAKUMARI,THUCKALAY,0,0,0,0,0,0
TAMIL NADU,KARUR,ARAVAKURICHI,626,279,228,115,327,950
TAMIL NADU,KARUR,K.PARAMATHI,75,33,30,11,48,123
TAMIL NADU,KARUR,KADAVUR,406,275,124,6,95,501
TAMIL NADU,KARUR,KARUR,37,16,14,9,20,58
TAMIL NADU,KARUR,KRISHNARAYAPURAM,42,20,22,0,31,73
TAMIL NADU,KARUR,KULITHALAI,3,2,1,0,0,3
TAMIL NADU,KARUR,THANTHONI,380,144,153,82,276,654
TAMIL NADU,KARUR,THOGAMALAI,104,69,16,8,39,131
TAMIL NADU,MADURAI,ALANGANALLUR,97,13,14,70,1,98
TAMIL NADU,MADURAI,CHELLAMPATTI,544,217,684,12,0,913
TAMIL NADU,MADURAI,KALLIKUDI,15,15,0,0,0,15
TAMIL NADU,MADURAI,KALLUPATTI(T),29,5,21,3,0,29
TAMIL NADU,MADURAI,KOTTAMPATTI,14,12,1,5,0,18
TAMIL NADU,MADURAI,MADURAI EAST,132,74,58,0,0,132
TAMIL NADU,MADURAI,MADURAI WEST,119,37,25,57,0,119
TAMIL NADU,MADURAI,MELUR,79,35,21,24,1,81
TAMIL NADU,MADURAI,SEDAPATTI,50,32,19,2,0,53
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,1545,21,1325,209,0,1555
TAMIL NADU,MADURAI,TIRUMANGALAM,257,257,0,0,0,257
TAMIL NADU,MADURAI,USILAMPATTI,130,20,102,14,11,146
TAMIL NADU,MADURAI,VADIPATTI,9,2,3,4,0,9
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,938,785,92,155,54,1086
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,106,56,106,5,0,167
TAMIL NADU,NAMAKKAL,KABILARMALAI,22,18,0,4,0,22
TAMIL NADU,NAMAKKAL,KOLLIHILLS,6,0,0,6,0,6
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,565,438,80,101,12,631
TAMIL NADU,NAMAKKAL,MOHANUR,110,91,13,4,4,111
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,18,12,6,2,0,21
TAMIL NADU,NAMAKKAL,NAMAKKAL,219,193,26,9,0,228
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,269,253,54,25,4,335
TAMIL NADU,NAMAKKAL,PARAMATHI,162,131,18,20,2,171
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,136,90,44,7,0,141
TAMIL NADU,NAMAKKAL,RASIPURAM,99,36,25,40,0,100
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,99,83,16,1,0,100
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,1274,1189,10,107,1,1307
TAMIL NADU,NAMAKKAL,VENNANDHUR,60,46,24,10,0,81
TAMIL NADU,NILGIRIS,KOTAGIRI,1,0,1,0,0,1
TAMIL NADU,PERAMBALUR,ANDIMADAM,926,445,184,405,11,1045
TAMIL NADU,PERAMBALUR,ARIYALUR,64,50,32,15,3,100
TAMIL NADU,PERAMBALUR,JAYANKONDAM,741,530,391,99,40,1060
TAMIL NADU,PERAMBALUR,SENDURAI,871,542,540,81,16,1179
TAMIL NADU,PERAMBALUR,THIRUMANUR,94,51,47,3,2,104
TAMIL NADU,PERAMBALUR,TPALUR,628,446,322,24,0,793
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,32,19,12,2,4,37
TAMIL NADU,PERAMBALUR,VEPPUR,247,159,101,18,9,287
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,5,5,0,0,0,5
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,2049,1116,897,271,49,2332
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,484,471,109,11,2,593
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,33,33,0,0,0,33
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2315,1606,968,339,27,2940
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,3286,2723,1491,717,144,5076
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,87,70,41,2,0,112
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,73,0,51,63,3,116
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,10,7,75,0,0,82
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,898,399,548,137,2,1086
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,3864,2348,1481,385,10,4222
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,27,6,21,0,0,27
TAMIL NADU,RAMANATHAPURAM,BOGALUR,10,0,10,0,0,10
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,986,0,946,0,46,992
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,83,0,84,0,0,84
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,452,28,418,15,0,461
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,19,20,0,0,0,20
TAMIL NADU,SALEM,ATTUR,277,206,187,22,31,446
TAMIL NADU,SALEM,AYODYAPATTANAM,120,63,9,57,2,130
TAMIL NADU,SALEM,EDAPPADI,716,562,278,85,0,924
TAMIL NADU,SALEM,GANGAVALLI,7,7,0,0,0,7
TAMIL NADU,SALEM,KADAYAMPATTI,420,313,93,81,10,496
TAMIL NADU,SALEM,KOLATHUR,383,88,286,54,91,519
TAMIL NADU,SALEM,KONGANAPURAM,285,228,124,20,9,382
TAMIL NADU,SALEM,MAGUDANCHAVADI,437,361,34,76,1,472
TAMIL NADU,SALEM,MECHERI,560,326,149,121,24,621
TAMIL NADU,SALEM,NANGAVALLI,370,213,65,167,0,445
TAMIL NADU,SALEM,OMALUR,311,224,80,88,6,398
TAMIL NADU,SALEM,PANAMARATHUPATTI,7,3,3,1,0,7
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,356,210,66,84,17,378
TAMIL NADU,SALEM,SANKARI,959,838,49,123,33,1043
TAMIL NADU,SALEM,THALAIVASAL,187,139,62,21,2,223
TAMIL NADU,SALEM,THARAMANGALAM,266,218,11,56,3,288
TAMIL NADU,SALEM,VALAPPADY,551,400,123,88,1,611
TAMIL NADU,SALEM,VEERAPANDI,53,35,12,13,0,60
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,279,126,132,36,0,294
TAMIL NADU,SIVAGANGA,ILAYANGUDI,169,73,95,3,0,171
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,37,10,14,13,0,37
TAMIL NADU,SIVAGANGA,KALLAL,34,18,6,16,0,39
TAMIL NADU,SIVAGANGA,KANNANGUDI,71,9,67,1,0,77
TAMIL NADU,SIVAGANGA,MANAMADURAI,11,1,5,4,2,11
TAMIL NADU,SIVAGANGA,S. PUDUR,25,6,10,12,0,27
TAMIL NADU,SIVAGANGA,SAKKOTTAI,277,133,78,126,0,336
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,71,17,9,44,3,73
TAMIL NADU,SIVAGANGA,SIVAGANGA,35,8,15,12,0,35
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,28,7,7,16,0,30
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,111,1,75,37,0,113
TAMIL NADU,THANJAVUR,AMMAPETTAI,933,825,787,41,66,1720
TAMIL NADU,THANJAVUR,BUDHALUR,16,5,16,1,0,22
TAMIL NADU,THANJAVUR,MADHUKUR,3103,313,1445,1449,175,3382
TAMIL NADU,THANJAVUR,ORATHANADU,6303,4818,3709,618,1419,10564
TAMIL NADU,THANJAVUR,PATTUKOTTAI,3788,453,1480,1854,115,3902
TAMIL NADU,THANJAVUR,PERAVURANI,2638,677,721,1485,109,2992
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,2886,389,784,1894,86,3153
TAMIL NADU,THANJAVUR,THANJAVUR,1627,749,381,855,89,2075
TAMIL NADU,THANJAVUR,THIRUVONAM,2573,1074,1152,394,671,3290
TAMIL NADU,THENI,ANDIPATTI,259,225,134,22,0,381
TAMIL NADU,THENI,BODI,144,76,25,42,2,145
TAMIL NADU,THENI,CHINNAMANNUR,734,633,13,148,0,794
TAMIL NADU,THENI,CUMBUM,508,82,12,458,7,558
TAMIL NADU,THENI,MYILADUMPARAI,171,135,0,77,2,213
TAMIL NADU,THENI,PERIYAKULAM,2016,1067,83,979,28,2158
TAMIL NADU,THENI,THENI,133,79,2,60,1,143
TAMIL NADU,THENI,UTHAMAPALAYAM,727,415,22,348,25,811
TAMIL NADU,THIRUVALLUR,ELLAPURAM,4,3,3,0,0,6
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,102,102,20,20,20,162
TAMIL NADU,THIRUVALLUR,MINJUR,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,PALLIPATTU,228,106,114,4,17,241
TAMIL NADU,THIRUVALLUR,R.K.PEET,131,100,20,11,2,132
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,5,5,0,0,0,5
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,80,20,21,21,20,82
TAMIL NADU,THIRUVALLUR,TIRUTTANI,11,8,7,0,0,15
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,23,23,0,0,0,23
TAMIL NADU,THIRUVARUR,KORADACHERRY,34,30,44,0,0,74
TAMIL NADU,THIRUVARUR,KOTTUR,141,52,76,49,21,198
TAMIL NADU,THIRUVARUR,MANNARGUDI,1592,826,1353,40,179,2398
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,1470,1220,1193,111,107,2631
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,164,18,142,5,0,166
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,68,38,25,15,3,80
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,9,8,2,0,0,10
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,37,27,7,4,0,38
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,37,34,1,5,0,40
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,178,101,130,25,17,272
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,12,0,13,0,0,13
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,13,8,5,0,0,13
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,61,29,19,11,15,73
TAMIL NADU,TIRUNELVELI,ALANGULAM,60,30,30,1,2,63
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,5,0,0,2,3,6
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,136,12,20,54,58,144
TAMIL NADU,TIRUNELVELI,KADAYAM,62,4,15,16,30,64
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,69,9,9,48,7,73
TAMIL NADU,TIRUNELVELI,KALAKAD,1,0,0,0,0,1
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,67,0,0,0,67,67
TAMIL NADU,TIRUNELVELI,MANUR,105,76,2,15,16,108
TAMIL NADU,TIRUNELVELI,NANGUNERI,19,1,2,10,9,21
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,35,23,14,10,2,50
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,50,13,1,36,0,50
TAMIL NADU,TIRUNELVELI,RADHAPURAM,197,102,57,43,38,240
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,38,12,0,17,10,39
TAMIL NADU,TIRUNELVELI,TENKASI,57,9,7,37,8,61
TAMIL NADU,TIRUNELVELI,VALLIOOR,336,49,141,161,35,385
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,44,31,31,24,1,87
TAMIL NADU,TIRUVANNAMALAI,ARNI,10,5,4,0,0,10
TAMIL NADU,TIRUVANNAMALAI,POLUR,3,1,2,1,0,4
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,10,8,3,1,4,16
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,3,0,3,0,0,3
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,102,12,80,12,0,104
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,26,6,20,0,1,28
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,34,13,20,3,0,37
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,11,0,11,0,0,11
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,37,8,6,25,0,39
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,65,47,52,14,0,112
TAMIL NADU,VELLORE,ARCOT,1,1,1,0,0,1
TAMIL NADU,VELLORE,JOLARPET,50,30,14,9,2,54
TAMIL NADU,VELLORE,KANDHILI,31,18,5,8,1,32
TAMIL NADU,VELLORE,KAVERIPAKKAM,217,141,84,17,7,248
TAMIL NADU,VELLORE,NEMILI,126,48,79,4,2,133
TAMIL NADU,VELLORE,SHOLINGUR,24,11,11,9,3,35
TAMIL NADU,VELLORE,THIMIRI,7,5,3,1,0,9
TAMIL NADU,VELLORE,THIRUPATTUR,29,18,8,3,0,29
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,46,23,23,1,2,49
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,145,125,10,10,0,145
TAMIL NADU,VILLUPPURAM,KOLIYANUR,119,92,7,19,1,119
TAMIL NADU,VILLUPPURAM,MARAKKANAM,15,5,13,2,0,20
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,20,0,20,0,0,20
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,39,0,3,36,0,39
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,7,7,0,0,0,7
TAMIL NADU,VILLUPPURAM,VAANOOR,2614,599,766,1413,7,2785
TAMIL NADU,VILLUPPURAM,VALLAM,18,15,10,0,0,24
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,4,1,3,0,0,4
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,18,6,7,0,4,18
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,29,2,23,6,0,31
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,2,0,2,0,0,2
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,121,25,22,76,3,126
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,146,60,86,1,0,147
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,0,0,0,0,0,0
TAMIL NADU,VIRUDHUNAGAR,WATRAP,198,46,21,136,0,203
TRIPURA,DHALAI,MANU,26,14,9,2,4,28
TRIPURA,DHALAI,SALEMA,40,30,10,0,0,40
TRIPURA,NORTH TRIPURA,GOURNAGAR,30,30,30,0,30,90
TRIPURA,NORTH TRIPURA,KADAMTALA,89,39,43,0,9,92
TRIPURA,NORTH TRIPURA,KUMARGHAT,20,20,2,0,20,42
TRIPURA,NORTH TRIPURA,PANISAGAR,150,104,68,2,2,176
TRIPURA,SOUTH TRIPURA,BAGAFA,87,52,37,0,2,91
TRIPURA,SOUTH TRIPURA,HRISHYAMUKH,50,5,50,0,0,55
TRIPURA,SOUTH TRIPURA,KAKRABAN,190,129,84,14,7,234
TRIPURA,SOUTH TRIPURA,KILLA,25,10,25,5,2,42
TRIPURA,SOUTH TRIPURA,MATABARI,220,163,172,15,36,386
TRIPURA,SOUTH TRIPURA,RAJNAGAR,116,85,83,0,0,168
TRIPURA,SOUTH TRIPURA,RUPAICHARI,3,0,3,0,0,3
TRIPURA,SOUTH TRIPURA,SATCHAND,14,20,15,0,0,35
TRIPURA,WEST TRIPURA,BISHALGARH,430,129,333,25,46,532
TRIPURA,WEST TRIPURA,BOXANAGAR,149,27,125,1,38,191
TRIPURA,WEST TRIPURA,DUKLI,298,115,207,0,0,321
TRIPURA,WEST TRIPURA,JAMPUIJALA,46,42,18,6,3,69
TRIPURA,WEST TRIPURA,JIRANIA,188,160,180,0,0,340
TRIPURA,WEST TRIPURA,KALYANPUR,40,20,20,3,2,45
TRIPURA,WEST TRIPURA,KATHALIA,50,30,40,0,0,70
TRIPURA,WEST TRIPURA,KHOWAI,91,47,51,9,7,114
TRIPURA,WEST TRIPURA,MANDAI,15,6,11,0,0,17
TRIPURA,WEST TRIPURA,MELAGHAR,144,29,122,0,0,151
TRIPURA,WEST TRIPURA,MOHANPUR,475,261,290,24,70,645
TRIPURA,WEST TRIPURA,PADMABILL,5,3,2,0,0,5
TRIPURA,WEST TRIPURA,TELIAMURA,65,46,45,0,1,92
TRIPURA,WEST TRIPURA,TULASHIKHAR,80,65,33,0,0,98
UTTAR PRADESH,AGRA,BAH,4640,656,4404,1275,190,6525
UTTAR PRADESH,AGRA,BAMROLI AHIR,42,28,26,20,22,96
UTTAR PRADESH,AGRA,ETMADPUR,512,125,386,214,8,733
UTTAR PRADESH,AGRA,FATEHABAD,1005,490,884,656,21,2052
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,258,56,229,39,2,325
UTTAR PRADESH,AGRA,JETPUR KALAN,3409,289,3497,1140,153,5078
UTTAR PRADESH,AGRA,KHANDOLI,218,104,115,91,4,314
UTTAR PRADESH,AGRA,KHERA GARH,148,59,71,22,1,153
UTTAR PRADESH,AGRA,PINAHAT,3423,1396,2524,549,149,4616
UTTAR PRADESH,AGRA,SAIYA,287,128,256,128,1,513
UTTAR PRADESH,AGRA,SHAMSABAD,467,92,422,287,51,851
UTTAR PRADESH,ALIGARH,AKRABAD,548,293,267,0,0,560
UTTAR PRADESH,ALIGARH,ATRAULI,2880,1118,1835,621,416,3990
UTTAR PRADESH,ALIGARH,CHANDOUS,1838,841,1352,108,84,2385
UTTAR PRADESH,ALIGARH,DHANIPUR,484,290,194,0,0,484
UTTAR PRADESH,ALIGARH,GANGIRI,3577,1153,2309,1921,160,5542
UTTAR PRADESH,ALIGARH,GONDA,186,106,80,0,0,186
UTTAR PRADESH,ALIGARH,IGLAS,1078,624,516,0,6,1146
UTTAR PRADESH,ALIGARH,JAWA,789,462,336,0,14,812
UTTAR PRADESH,ALIGARH,KHAIR,2868,984,1808,1045,210,4047
UTTAR PRADESH,ALIGARH,LODHA,2369,926,1515,1,142,2584
UTTAR PRADESH,ALIGARH,TAPPAL,1179,694,504,1,24,1223
UTTAR PRADESH,ALIGARH,VIJOLI,1654,598,1186,323,52,2160
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,5850,2309,3279,46,542,6176
UTTAR PRADESH,ALLAHABAD,BAHRIA,580,131,450,56,78,715
UTTAR PRADESH,ALLAHABAD,CHAKA,1527,597,1010,213,184,2004
UTTAR PRADESH,ALLAHABAD,DHANUPUR,3103,1780,2130,10,330,4250
UTTAR PRADESH,ALLAHABAD,HANDIA,2421,1158,1470,37,83,2748
UTTAR PRADESH,ALLAHABAD,JASRA,1342,618,815,2,40,1475
UTTAR PRADESH,ALLAHABAD,KARCHHANA,7558,3930,4789,61,755,9534
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,1525,753,943,2,122,1820
UTTAR PRADESH,ALLAHABAD,KAURIHAR,2930,1604,1882,80,220,3786
UTTAR PRADESH,ALLAHABAD,KORAON,3656,2915,2479,365,275,6033
UTTAR PRADESH,ALLAHABAD,MAIJA,2700,1350,1620,0,270,3240
UTTAR PRADESH,ALLAHABAD,MANDA,2947,1541,1860,786,185,4372
UTTAR PRADESH,ALLAHABAD,MAUAIMA,150,110,128,5,10,253
UTTAR PRADESH,ALLAHABAD,PHULPUR,615,223,306,20,93,642
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,880,643,554,161,114,1473
UTTAR PRADESH,ALLAHABAD,SAIDABADA,2251,972,1729,44,86,2831
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,4294,2728,2508,299,161,5696
UTTAR PRADESH,ALLAHABAD,SORAON,412,195,248,0,33,476
UTTAR PRADESH,ALLAHABAD,URUWAN,2322,865,1380,97,195,2536
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,6027,2048,2976,596,1010,6631
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,600,235,290,53,62,640
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,7706,2732,3973,747,1313,8764
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,2800,840,1400,137,525,2902
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,1394,888,1065,264,154,2370
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,3267,1220,1596,464,497,3778
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,2288,1247,1447,449,281,3424
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,500,235,270,115,30,650
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,900,270,420,54,195,939
UTTAR PRADESH,AURAIYA,ACHALDA,1280,660,1280,660,660,3260
UTTAR PRADESH,AURAIYA,AJEETMAL,1880,1040,1880,1040,1040,5000
UTTAR PRADESH,AURAIYA,ARVA KATARA,2140,1300,2140,1300,1300,6040
UTTAR PRADESH,AURAIYA,AURIAYA,1060,640,1060,640,640,2980
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,1380,960,1380,960,960,4260
UTTAR PRADESH,AURAIYA,BIDHUNA,1280,640,1280,640,640,3200
UTTAR PRADESH,AURAIYA,SAHAR,420,420,420,420,420,1680
UTTAR PRADESH,AZAMGARH,AHIROLA,465,296,265,53,55,668
UTTAR PRADESH,AZAMGARH,ATROULIA,1840,1720,630,118,155,2623
UTTAR PRADESH,AZAMGARH,AZAMATGARH,4582,3139,2485,144,300,6068
UTTAR PRADESH,AZAMGARH,BILARIYA,3535,2891,1780,678,125,5474
UTTAR PRADESH,AZAMGARH,HARIYA,3225,1825,2241,384,642,5092
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,738,448,647,825,135,2055
UTTAR PRADESH,AZAMGARH,KOAILSA,1400,416,865,170,205,1656
UTTAR PRADESH,AZAMGARH,LALGANJ,100,30,50,40,10,130
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,2924,1382,2162,1560,322,5426
UTTAR PRADESH,AZAMGARH,MARTINGANJ,100,80,100,0,50,230
UTTAR PRADESH,AZAMGARH,MEHNAGAR,64,34,54,9,32,129
UTTAR PRADESH,AZAMGARH,MIRZA PUR,700,242,441,310,85,1078
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,700,705,195,32,35,967
UTTAR PRADESH,AZAMGARH,PALHANI,815,350,570,10,95,1025
UTTAR PRADESH,AZAMGARH,PAWAI,994,642,902,10,351,1905
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,1240,390,620,48,267,1325
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,2404,950,1538,198,52,2738
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,300,120,170,100,10,400
UTTAR PRADESH,AZAMGARH,TARAWA,340,150,245,197,75,667
UTTAR PRADESH,AZAMGARH,THEKAMA,237,176,238,7,105,526
UTTAR PRADESH,BAGHPAT,BADRAUT,172,11,19,139,4,172
UTTAR PRADESH,BAGHPAT,BAGHPAT,388,79,60,200,104,443
UTTAR PRADESH,BAGHPAT,BINAULI,3086,1270,1130,1807,79,4285
