-----
{
 "description": "The table refers to block wise culturable command area and potential created through shallow tubewells . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.13.csv", 
 "title": "Download CSV for Block wise Culturable Command Area and Potential Created through Shallow Tubewells for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.13.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
UTTAR PRADESH,FIROZABAD,FIROZABAD,8135,2460,2935,408,4580,10383
UTTAR PRADESH,FIROZABAD,JASRANA,11094,4390,8854,274,1130,14648
UTTAR PRADESH,FIROZABAD,KHAIRGARH/HATBANT,8036,2578,5729,1732,1950,11989
UTTAR PRADESH,FIROZABAD,MADANPUR,13142,4676,8585,277,1518,15056
UTTAR PRADESH,FIROZABAD,NARKHI,9686,2171,9511,83,497,12262
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,11873,2120,10489,77,1243,13929
UTTAR PRADESH,FIROZABAD,TUNDLA,16278,5961,11069,220,1110,18360
UTTAR PRADESH,GHAZIABAD,BHOJPUR,7484,6696,6197,1237,1979,16109
UTTAR PRADESH,GHAZIABAD,BISRAKH,3359,3118,3115,371,2451,9055
UTTAR PRADESH,GHAZIABAD,DADRI,10572,4876,5306,990,556,11728
UTTAR PRADESH,GHAZIABAD,DHAULANA,17369,12717,12993,1949,1270,28929
UTTAR PRADESH,GHAZIABAD,GARH,8603,8365,8226,334,250,17175
UTTAR PRADESH,GHAZIABAD,HAPUR,11113,7447,7649,3321,1501,19918
UTTAR PRADESH,GHAZIABAD,LAUNI,5161,4596,4240,1060,956,10852
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,9489,5455,5218,3218,1670,15561
UTTAR PRADESH,GHAZIABAD,RAJAPUR,6559,3329,2889,1476,466,8160
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,6295,4619,4320,3750,800,13489
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,10335,4577,5353,175,231,10336
UTTAR PRADESH,GHAZIPUR,BHADORA,4243,1600,1488,757,399,4244
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,16164,6964,8413,260,527,16164
UTTAR PRADESH,GHAZIPUR,DEVKALI,8723,2942,3904,1248,631,8725
UTTAR PRADESH,GHAZIPUR,JAMANIYA,5113,2561,2486,23,45,5115
UTTAR PRADESH,GHAZIPUR,KARNDA,4931,1559,3144,138,91,4932
UTTAR PRADESH,GHAZIPUR,KASIMABAD,7019,3656,3016,111,238,7021
UTTAR PRADESH,GHAZIPUR,MANIHARI,12269,5131,5956,872,312,12271
UTTAR PRADESH,GHAZIPUR,MARADAH,2854,1122,1184,271,277,2854
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,10285,4732,4850,248,457,10287
UTTAR PRADESH,GHAZIPUR,REVTIPUR,2865,1051,1731,67,16,2865
UTTAR PRADESH,GHAZIPUR,SADAR,5974,2670,2887,106,311,5974
UTTAR PRADESH,GHAZIPUR,SADAT,4225,1549,2325,103,250,4227
UTTAR PRADESH,GHAZIPUR,SAIDPUR,4833,1981,2504,229,120,4834
UTTAR PRADESH,GHAZIPUR,VIRNO,9602,3969,3934,822,878,9603
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,22434,9277,12777,185,195,22434
UTTAR PRADESH,GONDA,BELSAR,5026,2198,3490,1908,542,8138
UTTAR PRADESH,GONDA,BHABHANJOT,11000,13875,15030,17269,119,46293
UTTAR PRADESH,GONDA,CHHAPIA,9796,7840,8301,3194,110,19445
UTTAR PRADESH,GONDA,COLONELGANJ,7346,3168,4681,604,239,8692
UTTAR PRADESH,GONDA,HALDAR MAU,4704,1870,3364,1390,178,6802
UTTAR PRADESH,GONDA,ITIYATHOK,120,82,111,5,0,198
UTTAR PRADESH,GONDA,JHANJHRI,8276,2837,6060,1815,146,10858
UTTAR PRADESH,GONDA,KATRA BAZAR,9294,3671,7853,1277,272,13073
UTTAR PRADESH,GONDA,MANKAPUR,94771,19518,77752,2479,108,99857
UTTAR PRADESH,GONDA,MUJEHNA,3900,2604,2602,1340,3,6549
UTTAR PRADESH,GONDA,NAWABGANJ,4318,1407,2174,647,284,4512
UTTAR PRADESH,GONDA,PANDRIKRIPAL,6480,3032,3965,2355,1059,10411
UTTAR PRADESH,GONDA,PARASPUR,10997,3555,7186,3287,382,14410
UTTAR PRADESH,GONDA,TARABGANJ,4295,2398,2799,636,320,6153
UTTAR PRADESH,GONDA,WAZIRGANJ,13671,4803,7293,2224,1734,16054
UTTAR PRADESH,GORAKHPUR,BANSGAON,9491,2975,8578,105,174,11832
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,3207,1593,3336,1096,92,6117
UTTAR PRADESH,GORAKHPUR,BELGHAT,6507,4100,4671,1859,1252,11882
UTTAR PRADESH,GORAKHPUR,BHATHAT,58157,92464,86636,2513,10855,192468
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,9916,3846,6113,785,508,11252
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,13455,5637,9070,1042,3485,19234
UTTAR PRADESH,GORAKHPUR,CHARGANWA,8720,5745,6222,530,561,13058
UTTAR PRADESH,GORAKHPUR,GAGHA,11721,6272,7469,9673,442,23856
UTTAR PRADESH,GORAKHPUR,GOLA,6964,4984,5357,842,352,11535
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,12974,3052,9269,1276,500,14097
UTTAR PRADESH,GORAKHPUR,KAURIRAM,8415,3761,5087,2366,356,11570
UTTAR PRADESH,GORAKHPUR,KHAJANI,4619,1963,3310,393,234,5900
UTTAR PRADESH,GORAKHPUR,KHORABAR,6802,3364,4701,332,184,8581
UTTAR PRADESH,GORAKHPUR,PALI,8887,3512,4698,2156,283,10649
UTTAR PRADESH,GORAKHPUR,PIPRAICH,4929,3281,3555,356,103,7295
UTTAR PRADESH,GORAKHPUR,PIPRAULI,5790,2444,5060,146,88,7738
UTTAR PRADESH,GORAKHPUR,SAHJANWA,10961,6038,6986,4238,1715,18977
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,6506,4384,4539,4089,448,13460
UTTAR PRADESH,GORAKHPUR,URUWA,8181,2650,8382,2796,268,14096
UTTAR PRADESH,HAMIRPUR,GOHAND,5051,186,4866,27,103,5182
UTTAR PRADESH,HAMIRPUR,KURARA,1942,26,1952,105,0,2083
UTTAR PRADESH,HAMIRPUR,MAUDAHA,5387,126,5267,43,0,5436
UTTAR PRADESH,HAMIRPUR,MUSKARA,3144,563,3256,29,75,3923
UTTAR PRADESH,HAMIRPUR,RATH,3253,1437,2375,465,148,4425
UTTAR PRADESH,HAMIRPUR,SARILA,5574,2016,3902,131,377,6426
UTTAR PRADESH,HAMIRPUR,SUMREPUR,6900,224,6670,89,24,7007
UTTAR PRADESH,HARDOI,AHIROURI,13432,5466,7880,3511,658,17515
UTTAR PRADESH,HARDOI,BAVAN,8259,4563,5995,1459,193,12210
UTTAR PRADESH,HARDOI,BEHANDAR,6104,1371,3964,178,985,6498
UTTAR PRADESH,HARDOI,BHARAWAN,7070,2067,5448,598,63,8176
UTTAR PRADESH,HARDOI,BHARKHANI,23921,8798,16512,2714,1083,29107
UTTAR PRADESH,HARDOI,BILGRAM,7632,3411,3890,13674,504,21479
UTTAR PRADESH,HARDOI,HARIYAWAN,7739,3161,4860,2169,91,10281
UTTAR PRADESH,HARDOI,HARPALPUR,7657,2711,4793,834,277,8615
UTTAR PRADESH,HARDOI,KACHOUNA,4991,1690,3552,1664,137,7043
UTTAR PRADESH,HARDOI,KOTHAWAN,10468,7217,7431,2580,522,17750
UTTAR PRADESH,HARDOI,MAHDHOGANJ,10894,5885,7296,2891,18,16090
UTTAR PRADESH,HARDOI,MALLAWAN,10998,4485,6813,232,41,11571
UTTAR PRADESH,HARDOI,PIHANI,10049,4500,6611,1865,223,13199
UTTAR PRADESH,HARDOI,SANDI,13671,5031,10073,2037,19,17160
UTTAR PRADESH,HARDOI,SANDILA,5783,1391,4657,624,460,7132
UTTAR PRADESH,HARDOI,SHAHABAD,18191,8394,10357,4950,530,24231
UTTAR PRADESH,HARDOI,SURSA,2608,1190,2492,772,133,4587
UTTAR PRADESH,HARDOI,TANDIYAWA,3506,1878,3107,2225,165,7375
UTTAR PRADESH,HARDOI,TODARPUR,13047,5415,8109,1894,139,15557
UTTAR PRADESH,HARDWAR,BAHADRABAD,30787,13973,13729,1396,1688,30786
UTTAR PRADESH,HARDWAR,BHAGWANPUR,22876,6099,7086,8326,1367,22878
UTTAR PRADESH,HARDWAR,KHANPUR,4297,1617,1176,973,532,4298
UTTAR PRADESH,HARDWAR,LAKSAR,19122,4363,4480,7991,2287,19121
UTTAR PRADESH,HARDWAR,NARSAN,12968,4458,3729,4403,378,12968
UTTAR PRADESH,HARDWAR,ROORKEE,27255,6005,9588,10078,1584,27255
UTTAR PRADESH,JALAUN,DAKOR,1038,213,812,0,20,1045
UTTAR PRADESH,JALAUN,JALAUN,2608,1036,2404,9,40,3489
UTTAR PRADESH,JALAUN,KADAURA,621,101,600,0,1,702
UTTAR PRADESH,JALAUN,KONCH,1508,624,1503,8,1,2136
UTTAR PRADESH,JALAUN,KUTHAUND,2189,314,1996,240,48,2598
UTTAR PRADESH,JALAUN,MADHOGHARH,3939,508,4079,0,0,4587
UTTAR PRADESH,JALAUN,MAHEBA,548,86,472,7,1,566
UTTAR PRADESH,JALAUN,NADIGAON,725,61,700,19,48,828
UTTAR PRADESH,JALAUN,RAMPURA,1768,123,1780,13,12,1928
UTTAR PRADESH,JAUNPUR,BADLA PUR,20633,10469,12153,2594,2824,28040
UTTAR PRADESH,JAUNPUR,BAKSHA,14401,7441,7769,2718,1041,18969
UTTAR PRADESH,JAUNPUR,BARSOTHI,10157,4205,5672,343,194,10414
UTTAR PRADESH,JAUNPUR,DHARMA PUR,4591,2653,3236,332,128,6349
UTTAR PRADESH,JAUNPUR,DOBHI,7643,3797,4937,19,84,8837
UTTAR PRADESH,JAUNPUR,JALAL PUR,5860,2611,4042,569,204,7426
UTTAR PRADESH,JAUNPUR,KARNJAKALA,5580,3847,3880,272,134,8133
UTTAR PRADESH,JAUNPUR,KERAKAT,10964,4707,7027,1548,200,13482
UTTAR PRADESH,JAUNPUR,KHUTHAN,7890,3452,3537,267,1417,8673
UTTAR PRADESH,JAUNPUR,M.SHAHAR,6851,3997,4726,854,200,9777
UTTAR PRADESH,JAUNPUR,MADRIYAHU,5453,2651,4761,280,666,8358
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,14513,12074,12024,290,70,24458
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,9678,6160,7322,7,33,13522
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,5261,2371,3020,444,37,5872
UTTAR PRADESH,JAUNPUR,RAM NAGAR,7684,3276,4728,974,203,9181
UTTAR PRADESH,JAUNPUR,RAMPUR,6561,3544,4440,990,443,9417
UTTAR PRADESH,JAUNPUR,SHAH GANJ,15006,6829,8029,2768,273,17899
UTTAR PRADESH,JAUNPUR,SIKRARA,11469,5805,6955,687,56,13503
UTTAR PRADESH,JAUNPUR,SIRKONI,11163,4819,5541,1330,12,11702
UTTAR PRADESH,JAUNPUR,SUITHA KALA,7074,2405,2864,2170,18,7457
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,11346,9123,9319,231,211,18884
UTTAR PRADESH,JHANSI,BADAGAON,153,60,153,0,0,213
UTTAR PRADESH,JHANSI,BANGRA,4253,0,4253,0,0,4253
UTTAR PRADESH,JHANSI,CHIRGAON,1043,134,1917,0,9,2060
UTTAR PRADESH,JHANSI,GURSARAJ,882,166,888,0,0,1054
UTTAR PRADESH,JHANSI,MAURANIPUR,149,0,149,0,0,149
UTTAR PRADESH,JHANSI,MOTH,869,47,794,25,38,904
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,10159,2031,4140,3851,197,10219
UTTAR PRADESH,KANPUR DEHAT,AMRODHA,2181,352,1342,424,63,2181
UTTAR PRADESH,KANPUR DEHAT,BILHAUR,28863,6349,11255,9255,2095,28954
UTTAR PRADESH,KANPUR DEHAT,BITARGAON,15470,3934,7864,3419,303,15520
UTTAR PRADESH,KANPUR DEHAT,CHAUBEPUR,12819,4566,7966,40,416,12988
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,9286,6750,6559,2200,1556,17065
UTTAR PRADESH,KANPUR DEHAT,GHATAMPUR,3306,1165,2481,1892,446,5984
UTTAR PRADESH,KANPUR DEHAT,JHINJAK,9343,2052,6813,546,291,9702
UTTAR PRADESH,KANPUR DEHAT,KAKWAN,14182,6991,8312,4039,1707,21049
UTTAR PRADESH,KANPUR DEHAT,MAITHA,15330,3669,7461,3347,964,15441
UTTAR PRADESH,KANPUR DEHAT,MALASA,4725,1492,2711,810,378,5391
UTTAR PRADESH,KANPUR DEHAT,PATARA,13877,2885,4922,5872,248,13927
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,2741,674,1632,732,163,3201
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,33927,8713,10839,12501,1875,33928
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,5343,2013,3382,229,124,5748
UTTAR PRADESH,KANPUR DEHAT,SARBANKHERA,5508,1515,3462,357,253,5587
UTTAR PRADESH,KANPUR DEHAT,SHIVRAJPUR,19408,5514,11038,24,2837,19413
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,15840,6078,8460,58,1353,15949
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,14216,4274,8442,425,1335,14476
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,15765,6746,9199,248,703,16896
UTTAR PRADESH,KHIRI,BANKEYGANJ,2809,1884,1902,118,212,4116
UTTAR PRADESH,KHIRI,BEHJAM,17792,9920,10644,5173,777,26514
UTTAR PRADESH,KHIRI,BIJUA,5498,3283,4325,919,218,8745
UTTAR PRADESH,KHIRI,DHAUREHRA,5248,2361,2709,268,166,5504
UTTAR PRADESH,KHIRI,ISANAGAR,14219,7996,11438,3678,2569,25681
UTTAR PRADESH,KHIRI,KHUMBHIGOLA,28660,14733,17818,12243,1865,46659
UTTAR PRADESH,KHIRI,LAKHIMPUR,23381,12349,12383,8289,1711,34732
UTTAR PRADESH,KHIRI,MITAULI,22709,10955,12668,6124,2065,31812
UTTAR PRADESH,KHIRI,MOHAMMADI,14881,8102,9010,5995,1068,24175
UTTAR PRADESH,KHIRI,NAKAHA,13382,8126,7120,4653,971,20870
UTTAR PRADESH,KHIRI,NIGHASAN,21954,13394,11720,3563,179,28856
UTTAR PRADESH,KHIRI,PALIA,18479,9732,10824,6418,1853,28827
UTTAR PRADESH,KHIRI,PASGAWAN,10419,3717,5046,4982,1969,15714
UTTAR PRADESH,KHIRI,PHOOLBEHAR,22685,12663,13301,3304,1558,30826
UTTAR PRADESH,KHIRI,RAMIA BEHAR,5862,3140,3929,1489,42,8600
UTTAR PRADESH,KUSHI NAGAR,BISHUN PUR,11464,4060,5540,4382,141,14123
UTTAR PRADESH,KUSHI NAGAR,DUDAHI,6005,2032,2717,2106,584,7439
UTTAR PRADESH,KUSHI NAGAR,FAZIL NAGAR,6879,4868,4970,266,859,10963
UTTAR PRADESH,KUSHI NAGAR,HATA,8971,4587,5165,2714,82,12548
UTTAR PRADESH,KUSHI NAGAR,KAPTAN GANJ,16739,8775,9866,4047,1045,23733
UTTAR PRADESH,KUSHI NAGAR,KASAYA,5803,3136,3450,1400,570,8556
UTTAR PRADESH,KUSHI NAGAR,KHADDA,6232,2885,2847,424,196,6352
UTTAR PRADESH,KUSHI NAGAR,MOTI CHAK,6860,4002,4187,2631,27,10847
UTTAR PRADESH,KUSHI NAGAR,NEBUAA NAORANGIYA,5304,2018,1871,1358,410,5657
UTTAR PRADESH,KUSHI NAGAR,PADRAUNA,9458,12618,11042,8679,687,33026
UTTAR PRADESH,KUSHI NAGAR,RAMKOLA,3151,1396,1416,903,167,3882
UTTAR PRADESH,KUSHI NAGAR,SEVARI,3819,957,1172,1319,422,3870
UTTAR PRADESH,KUSHI NAGAR,SHUKARAULI,12515,5467,5835,3158,2515,16975
UTTAR PRADESH,KUSHI NAGAR,TAMAKUHI,6870,4860,5056,1382,146,11444
UTTAR PRADESH,LALITPUR,BAR,721,0,721,0,0,721
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,12046,16113,17244,13979,10014,57350
UTTAR PRADESH,LUCKNOW,CHINHAT,2839,1734,2321,362,615,5032
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,19123,9289,12681,4467,2760,29197
UTTAR PRADESH,LUCKNOW,KAKORI,5480,2525,3453,445,1018,7441
UTTAR PRADESH,LUCKNOW,MALIHABAD,4647,2108,2937,852,1081,6978
UTTAR PRADESH,LUCKNOW,MALL,7380,3967,4493,2474,1378,12312
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,13309,5611,8764,1081,382,15838
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,13659,5589,8762,4413,2786,21550
UTTAR PRADESH,MAHOBA,KABARAI,476,99,373,4,0,476
UTTAR PRADESH,MAHOBA,PANWADI,42,0,42,0,0,42
UTTAR PRADESH,MAHRAJGANJ,BRIDGEMANGANJ,17167,6858,7725,3354,1339,19276
UTTAR PRADESH,MAHRAJGANJ,DHANI,4580,1888,2533,4426,181,9028
UTTAR PRADESH,MAHRAJGANJ,GHUGHULI,8898,4021,3999,1181,750,9951
UTTAR PRADESH,MAHRAJGANJ,LAKSHMIPUR,15649,6898,8671,2467,1068,19104
UTTAR PRADESH,MAHRAJGANJ,MAHRAJGANJ SADAR,13066,7892,8757,1452,403,18504
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,12907,7058,6301,1074,790,15223
UTTAR PRADESH,MAHRAJGANJ,NAUTANAWA,4616,3039,4293,687,61,8080
UTTAR PRADESH,MAHRAJGANJ,NICHLAUL,9714,4494,6783,8506,341,20124
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,13639,4345,5432,3987,1611,15375
UTTAR PRADESH,MAHRAJGANJ,PARTAWAL,12146,8525,9862,2429,1766,22582
UTTAR PRADESH,MAHRAJGANJ,PHARENDA,10548,2782,9561,1301,261,13905
UTTAR PRADESH,MAHRAJGANJ,SISWA,8648,2855,3333,2443,1213,9844
UTTAR PRADESH,MAINPURI,BARNAHAL,4684,2611,4642,0,935,8188
UTTAR PRADESH,MAINPURI,BEWAR,4965,4372,4496,1296,277,10441
UTTAR PRADESH,MAINPURI,GHIROR,6228,3454,4048,1,654,8157
UTTAR PRADESH,MAINPURI,JAGIR,4637,3087,3913,90,1466,8556
UTTAR PRADESH,MAINPURI,KARHAL,6206,4869,4684,2,1123,10678
UTTAR PRADESH,MAINPURI,KISHANI,146360,53715,126684,0,26680,207079
UTTAR PRADESH,MAINPURI,KURAWALI,7370,3927,4817,717,619,10080
UTTAR PRADESH,MAINPURI,MAINPURI,11112,4176,6938,289,1623,13026
UTTAR PRADESH,MAINPURI,SULTANGANJ,9510,2926,5338,71,1311,9646
UTTAR PRADESH,MATHURA,BALDEV,10967,5047,12317,470,1088,18922
UTTAR PRADESH,MATHURA,CHHATA,10992,7161,11353,1226,233,19973
UTTAR PRADESH,MATHURA,CHOMUHA,9528,5659,10597,267,245,16768
UTTAR PRADESH,MATHURA,FAREH,6018,3281,4290,2081,364,10016
UTTAR PRADESH,MATHURA,GOVERDHAN,7028,23767,25651,1076,1107,51601
UTTAR PRADESH,MATHURA,MAAT,4866,3036,6153,0,1525,10714
UTTAR PRADESH,MATHURA,MATHURA,13298,4834,8109,2323,160,15426
UTTAR PRADESH,MATHURA,NAND GAWON,8530,6514,10486,472,367,17839
UTTAR PRADESH,MATHURA,NOHJHIL,15883,12266,21159,1083,124,34632
UTTAR PRADESH,MATHURA,RAYA,11593,4924,13083,4241,820,23068
UTTAR PRADESH,MATHURA,SADABAB,10325,5590,11230,483,616,17919
UTTAR PRADESH,MATHURA,SAHPAU,7519,4303,9520,1903,675,16401
UTTAR PRADESH,MAU,BADRAW,2988,1434,2028,769,169,4400
UTTAR PRADESH,MAU,DOHARIGHAT,575,286,381,60,0,727
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,7910,3687,3995,1030,91,8803
UTTAR PRADESH,MAU,GHOSI,1706,1086,1147,176,46,2455
UTTAR PRADESH,MAU,KOPAGANJ,4634,2321,2357,647,48,5373
UTTAR PRADESH,MAU,MUHAMMDABAD,6302,3037,3700,829,142,7708
UTTAR PRADESH,MAU,PARDHA,7109,3753,4859,1298,576,10486
UTTAR PRADESH,MAU,RANIPUR,12305,8682,9167,2509,1177,21535
UTTAR PRADESH,MAU,RATANPURA,2653,1472,1670,381,34,3557
UTTAR PRADESH,MEERUT,BAGHPAT,9675,3166,2886,3482,140,9674
UTTAR PRADESH,MEERUT,BARAUT,10334,2422,3350,4435,127,10334
UTTAR PRADESH,MEERUT,BINAULI,21306,11957,8537,686,126,21306
UTTAR PRADESH,MEERUT,CHAPROULI,8269,2702,1897,3433,238,8270
UTTAR PRADESH,MEERUT,DAURALA,8817,1856,1939,5021,0,8816
UTTAR PRADESH,MEERUT,HASTINAPUR,11741,3895,4315,3522,9,11741
UTTAR PRADESH,MEERUT,JANI KHURD,7955,2152,2378,2172,1253,7955
UTTAR PRADESH,MEERUT,KHARKHODA,13899,6998,5780,295,825,13898
UTTAR PRADESH,MEERUT,KHEKRA,12205,5290,6554,265,97,12206
UTTAR PRADESH,MEERUT,MACHHRA,11319,4921,3850,1904,645,11320
UTTAR PRADESH,MEERUT,MAWANA,11348,3763,3470,4066,49,11348
UTTAR PRADESH,MEERUT,MEERUT,3685,1664,1404,446,170,3684
UTTAR PRADESH,MEERUT,PARIKSHITGARH,15499,4552,4224,5490,1233,15499
UTTAR PRADESH,MEERUT,PILANA,16232,7673,7439,975,145,16232
UTTAR PRADESH,MEERUT,RAJPURA,11556,5397,5083,1064,13,11557
UTTAR PRADESH,MEERUT,ROHTA,6750,2743,2246,1029,732,6750
UTTAR PRADESH,MEERUT,SARDHANA,16586,3182,5238,7989,178,16587
UTTAR PRADESH,MEERUT,SARURPUR KHURD,7010,2722,2869,1370,48,7009
UTTAR PRADESH,MIRZAPUR,CHHANBEY,5205,1504,2526,943,231,5204
UTTAR PRADESH,MIRZAPUR,CITY,1316,408,733,65,110,1316
UTTAR PRADESH,MIRZAPUR,JAMALPUR,1063,531,531,0,2,1064
UTTAR PRADESH,MIRZAPUR,KONE,20,3,16,2,0,21
UTTAR PRADESH,MIRZAPUR,LALGANJ,62,24,39,0,0,63
UTTAR PRADESH,MIRZAPUR,MAJHWAN,21,7,11,2,2,22
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,908,255,507,143,4,909
UTTAR PRADESH,MIRZAPUR,PAHARI,1041,204,747,68,21,1040
UTTAR PRADESH,MIRZAPUR,SIKHAR,216,0,204,1,12,217
UTTAR PRADESH,MORADABAD,AMROHA,29438,12577,12183,4580,98,29438
UTTAR PRADESH,MORADABAD,ASMOLI,13971,6986,6977,0,9,13972
UTTAR PRADESH,MORADABAD,BANIYA KHERA,36179,18089,18089,0,0,36178
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,45844,22922,22875,1,46,45844
UTTAR PRADESH,MORADABAD,BHJOI,28878,9626,9626,9626,0,28878
UTTAR PRADESH,MORADABAD,BILARI,32818,16409,16409,0,0,32818
UTTAR PRADESH,MORADABAD,CHHAJLET,8740,3878,3935,641,285,8739
UTTAR PRADESH,MORADABAD,DHANORA,20632,6504,7015,5817,1295,20631
UTTAR PRADESH,MORADABAD,DILARI,28180,14090,14083,0,7,28180
UTTAR PRADESH,MORADABAD,GAJROLA,13284,4444,4431,4402,8,13285
UTTAR PRADESH,MORADABAD,GANGESHWARI,9657,4829,4826,0,3,9658
UTTAR PRADESH,MORADABAD,HASANPUR,21834,10917,10909,0,8,21834
UTTAR PRADESH,MORADABAD,JOYA,24453,12226,12217,0,9,24452
UTTAR PRADESH,MORADABAD,KUNDARKEE,10381,3059,3635,1844,1844,10382
UTTAR PRADESH,MORADABAD,MORADABAD,315,145,145,22,4,316
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,9657,4829,4826,0,3,9658
UTTAR PRADESH,MORADABAD,PAWANSA,38426,12822,12809,12783,13,38427
UTTAR PRADESH,MORADABAD,SAMBHAL,21156,10579,10579,0,0,21158
UTTAR PRADESH,MORADABAD,THAKURDWARA,23896,10786,10052,2665,393,23896
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,34322,8091,10613,11245,4374,34323
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,17124,4576,5893,3820,2836,17125
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,32756,7158,12142,10235,3221,32756
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,15109,7263,7381,279,185,15108
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,31827,10148,12810,2130,6740,31828
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,24786,9326,8183,2068,5209,24786
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,21988,5757,7508,4211,4512,21988
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,11029,3121,4109,1536,2263,11029
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,20870,8965,7578,15,4312,20870
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,22385,6390,8074,8,7913,22385
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,23026,8868,8682,1132,4343,23025
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,19034,4758,6685,5035,2555,19033
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,35445,15258,14062,281,5845,35446
UTTAR PRADESH,MUZAFFER NAGAR,UN,32662,12046,12655,1411,6550,32662
UTTAR PRADESH,NAINITAL,RAMNAGAR,289,2112,869,0,63,3044
UTTAR PRADESH,PILIBHIT,AMREYA,4889,3439,3449,1341,118,8347
UTTAR PRADESH,PILIBHIT,BERKHEDA,2407,1976,2238,559,72,4845
UTTAR PRADESH,PILIBHIT,BILSANDA,4746,3870,3905,788,78,8641
UTTAR PRADESH,PILIBHIT,BISALPUR,3690,2365,2556,726,185,5832
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,1829,1209,1234,607,19,3069
UTTAR PRADESH,PILIBHIT,MARORI,4790,3733,3733,997,54,8517
UTTAR PRADESH,PILIBHIT,PURANPUR,17942,14281,14128,3372,264,32045
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,8140,6978,4498,470,742,12688
UTTAR PRADESH,PRATAPGARH,BABAGANJ,7865,10104,257,7,22,10390
UTTAR PRADESH,PRATAPGARH,BIHAR,7717,7018,6975,6,15,14014
UTTAR PRADESH,PRATAPGARH,GAURA,7085,5156,5270,14,15,10455
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,4375,5438,5442,6,31,10917
UTTAR PRADESH,PRATAPGARH,KUNDA,3705,4695,1041,0,0,5736
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,9317,5543,6274,748,122,12687
UTTAR PRADESH,PRATAPGARH,MANDHATA,14417,4978,11431,1933,126,18468
UTTAR PRADESH,PRATAPGARH,MANGRAURA,12464,5232,4663,4801,138,14834
UTTAR PRADESH,PRATAPGARH,PATTI,4216,5168,10235,1,2,15406
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,12471,7688,8384,485,1644,18201
UTTAR PRADESH,PRATAPGARH,SADAR,9946,4328,7849,1684,896,14757
