-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
RAJASTHAN,ALWAR,RAMGARH,334,227,3737,4298
RAJASTHAN,ALWAR,THANAGAZI,222,1481,4182,5885
RAJASTHAN,ALWAR,TIJARA,242,43,5364,5649
RAJASTHAN,BANSWARA,BAGIDORA,72,3553,370,3995
RAJASTHAN,BANSWARA,BANSWARA,101,2164,472,2737
RAJASTHAN,BANSWARA,GADHI,43,555,723,1321
RAJASTHAN,BANSWARA,GHATOL,21,1124,89,1234
RAJASTHAN,BANSWARA,KUSHALGARH,7,1135,131,1273
RAJASTHAN,BARAN,ANTA,15,4,165,184
RAJASTHAN,BARAN,ATRU,417,963,2647,4027
RAJASTHAN,BARAN,BARAN,96,200,830,1126
RAJASTHAN,BARAN,CHABRA,412,1083,3510,5005
RAJASTHAN,BARAN,CHIPA BAROD,683,2343,6118,9144
RAJASTHAN,BARAN,KISHANGANJ,81,86,719,886
RAJASTHAN,BARAN,MANGROL,2,17,92,111
RAJASTHAN,BARAN,SHAHABAD,133,107,820,1060
RAJASTHAN,BARMER,BARMER,39,22,268,329
RAJASTHAN,BARMER,BAYTOO,4,0,27,31
RAJASTHAN,BARMER,CHOHATAN,433,348,5786,6567
RAJASTHAN,BARMER,GUDAMALANI,472,155,6780,7407
RAJASTHAN,BARMER,PACH PADRA,74,25,1207,1306
RAJASTHAN,BARMER,RAMSAR,0,0,11,11
RAJASTHAN,BARMER,SHIV,3,2,31,36
RAJASTHAN,BARMER,SIWANA,618,183,4608,5409
RAJASTHAN,BHARATPUR,BAYANA,501,212,3733,4446
RAJASTHAN,BHARATPUR,BEIR,158,249,1550,1957
RAJASTHAN,BHARATPUR,DEEG,0,0,21,21
RAJASTHAN,BHARATPUR,KAMAN,76,34,1225,1335
RAJASTHAN,BHARATPUR,NADBAI,0,0,28,28
RAJASTHAN,BHARATPUR,NAGAR,0,6,15,21
RAJASTHAN,BHARATPUR,ROOPBAS,38,9,278,325
RAJASTHAN,BHILWARA,ASIND,1404,608,10648,12660
RAJASTHAN,BHILWARA,BANEDA,956,277,5811,7044
RAJASTHAN,BHILWARA,BHILWARA,1533,345,9774,11652
RAJASTHAN,BHILWARA,BIJOLIYA,226,386,1847,2459
RAJASTHAN,BHILWARA,HURDA,631,261,5093,5985
RAJASTHAN,BHILWARA,JAHAJPUR,1144,3250,5335,9729
RAJASTHAN,BHILWARA,KOTADI,1263,374,7764,9401
RAJASTHAN,BHILWARA,MANDAL,1474,431,10815,12720
RAJASTHAN,BHILWARA,MANDALGARH,1058,828,5956,7842
RAJASTHAN,BHILWARA,RAIPUR,628,221,5320,6169
RAJASTHAN,BHILWARA,SAHADA,1093,374,7140,8607
RAJASTHAN,BHILWARA,SHAHPURA,1786,758,8600,11144
RAJASTHAN,BIKANER,BIKANER,13,2,416,431
RAJASTHAN,BIKANER,CHHATARGARH,5,0,93,98
RAJASTHAN,BIKANER,DOONGAR GARH,119,3,999,1121
RAJASTHAN,BIKANER,NOKHA,75,1,624,700
RAJASTHAN,BUNDI,BUNDI,388,1082,2854,4324
RAJASTHAN,BUNDI,HINDOLI,950,1381,5665,7996
RAJASTHAN,BUNDI,INDRAGARH,290,601,1089,1980
RAJASTHAN,BUNDI,KESHORAIPATAN,59,126,365,550
RAJASTHAN,BUNDI,NAINWA,1060,2034,4949,8043
RAJASTHAN,CHITTORGARH,ARNOD,366,3772,3019,7157
RAJASTHAN,CHITTORGARH,BADI SADRI,676,1327,4082,6085
RAJASTHAN,CHITTORGARH,BENGU,740,590,5930,7260
RAJASTHAN,CHITTORGARH,BHADESAR,789,325,5049,6163
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,680,2383,4857,7920
RAJASTHAN,CHITTORGARH,CHITTORGARH,999,735,6142,7876
RAJASTHAN,CHITTORGARH,DUNGLA,612,717,4420,5749
RAJASTHAN,CHITTORGARH,GANGARAR,880,289,5223,6392
RAJASTHAN,CHITTORGARH,KAPASAN,1317,635,7323,9275
RAJASTHAN,CHITTORGARH,NIMBAHERA,1001,719,5739,7459
RAJASTHAN,CHITTORGARH,PRATAPGARH,966,4515,6587,12068
RAJASTHAN,CHITTORGARH,RASHMI,637,147,3468,4252
RAJASTHAN,CHITTORGARH,RAWATBHATA,222,740,2235,3197
RAJASTHAN,CHURU,CHURU,124,3,788,915
RAJASTHAN,CHURU,RAJGARH,336,43,2542,2921
RAJASTHAN,CHURU,RATANGARH,72,1,459,532
RAJASTHAN,CHURU,SARDAR SHAHAR,67,7,777,851
RAJASTHAN,CHURU,SUJANGARH,16,0,196,212
RAJASTHAN,CHURU,TARANAGAR,7,0,75,82
RAJASTHAN,DAUSA,BASWA,745,2564,5039,8348
RAJASTHAN,DAUSA,DAUSA,1143,3576,5326,10045
RAJASTHAN,DAUSA,LALSOT,1189,5466,3737,10392
RAJASTHAN,DAUSA,MAHUA,581,1818,2666,5065
RAJASTHAN,DAUSA,SIKRAY,755,2445,3589,6789
RAJASTHAN,DHOLPUR,BARI,197,323,812,1332
RAJASTHAN,DHOLPUR,BASERI,190,394,1671,2255
RAJASTHAN,DHOLPUR,RAJAKHERA,4,0,1,5
RAJASTHAN,DHOLPUR,SAPAIU,3,0,87,90
RAJASTHAN,DUNGARPUR,ASPUR,74,1525,2011,3610
RAJASTHAN,DUNGARPUR,DUNGARPUR,116,4618,1388,6122
RAJASTHAN,DUNGARPUR,SAGWARA,91,1365,2100,3556
RAJASTHAN,DUNGARPUR,SIMALWARA,79,3618,788,4485
RAJASTHAN,GANGANAGAR,PADAM PUR,11,0,154,165
RAJASTHAN,HANUMANGARH,BHADRA,1,0,20,21
RAJASTHAN,HANUMANGARH,NOHAR,30,1,284,315
RAJASTHAN,JAIPUR,AMER,549,1242,7008,8799
RAJASTHAN,JAIPUR,BASSI,1049,4273,6355,11677
RAJASTHAN,JAIPUR,CHAKSU,1218,2444,6663,10325
RAJASTHAN,JAIPUR,CHOMU,541,644,10694,11879
RAJASTHAN,JAIPUR,JAIPUR,300,297,4874,5471
RAJASTHAN,JAIPUR,JAMWARAMGARH,568,3152,4845,8565
RAJASTHAN,JAIPUR,KOTPUTLI,322,329,8610,9261
RAJASTHAN,JAIPUR,MOUJMABAD,792,229,6211,7232
RAJASTHAN,JAIPUR,PHAGI,934,276,6324,7534
RAJASTHAN,JAIPUR,PHULERA,1240,416,15508,17164
RAJASTHAN,JAIPUR,SANGANER,625,1237,7225,9087
RAJASTHAN,JAIPUR,SHAHPURA,222,221,5544,5987
RAJASTHAN,JAIPUR,VIRATNAGAR,234,266,3585,4085
RAJASTHAN,JAISALMER,FATHEGARH,1,0,1,2
RAJASTHAN,JAISALMER,JAISALMER,0,0,38,38
RAJASTHAN,JAISALMER,POKARAN,4,1,122,127
RAJASTHAN,JALORE,AHORE,426,343,4220,4989
RAJASTHAN,JALORE,BAGODA,402,229,5724,6355
RAJASTHAN,JALORE,BHINMAL,538,272,6467,7277
RAJASTHAN,JALORE,JALORE,591,192,4704,5487
RAJASTHAN,JALORE,RANIWARA,1118,464,6475,8057
RAJASTHAN,JALORE,SANCHORE,1244,362,11893,13499
RAJASTHAN,JALORE,SAYLA,781,69,5631,6481
RAJASTHAN,JHALAWAR,AKLERA,727,3168,5339,9234
RAJASTHAN,JHALAWAR,GANGADHAR,1387,83,6629,8099
RAJASTHAN,JHALAWAR,JHALARA PATAN,1210,1758,11012,13980
RAJASTHAN,JHALAWAR,KHANPUR,352,730,3472,4554
RAJASTHAN,JHALAWAR,MANOHAR THANA,474,1391,6484,8349
RAJASTHAN,JHALAWAR,PACHPAHAR,958,148,6239,7345
RAJASTHAN,JHALAWAR,PIRAWA,933,537,9693,11163
RAJASTHAN,JHUNJHUNU,BUHANA,118,15,3061,3194
RAJASTHAN,JHUNJHUNU,CIDAWA,682,65,9770,10517
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,380,94,4504,4978
RAJASTHAN,JHUNJHUNU,KHETDI,176,45,3576,3797
RAJASTHAN,JHUNJHUNU,NAWALGARH,327,147,5837,6311
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,300,136,6878,7314
RAJASTHAN,JODHPUR,BHOPAL GARH,179,4,1937,2120
RAJASTHAN,JODHPUR,BILADA,261,3,2771,3035
RAJASTHAN,JODHPUR,JODHPUR,43,2,703,748
RAJASTHAN,JODHPUR,LUNI,22,8,645,675
RAJASTHAN,JODHPUR,ONSIA,8,0,167,175
RAJASTHAN,JODHPUR,PHALODI,1,1,92,94
RAJASTHAN,JODHPUR,SHER GARH,23,1,367,391
RAJASTHAN,KAROLI,HINDON,876,2180,3646,6702
RAJASTHAN,KAROLI,KAROLI,886,2082,5926,8894
RAJASTHAN,KAROLI,MANDRAYAL,57,214,378,649
RAJASTHAN,KAROLI,NADOTI,239,1133,1710,3082
RAJASTHAN,KAROLI,SAPOTRA,515,2292,1179,3986
RAJASTHAN,KAROLI,TODA BHIM,450,2937,2134,5521
RAJASTHAN,KOTA,DIGOD,64,165,434,663
RAJASTHAN,KOTA,LADPURA,232,367,2011,2610
RAJASTHAN,KOTA,PIPALLDA,13,37,199,249
RAJASTHAN,KOTA,RAMGANJMANDI,694,580,4005,5279
RAJASTHAN,KOTA,SANGOD,432,457,3400,4289
RAJASTHAN,NAGAUR,DEEDWANA,437,19,3605,4061
RAJASTHAN,NAGAUR,DEGANA,466,11,4934,5411
RAJASTHAN,NAGAUR,JAYAL,47,27,480,554
RAJASTHAN,NAGAUR,KHEEVSAR,3,0,31,34
RAJASTHAN,NAGAUR,LADNU,3,0,53,56
RAJASTHAN,NAGAUR,MAKRANA,176,15,2168,2359
RAJASTHAN,NAGAUR,MERTA,242,3,2395,2640
RAJASTHAN,NAGAUR,NAGAUR,153,5,1212,1370
RAJASTHAN,NAGAUR,NAWA,781,81,8255,9117
RAJASTHAN,NAGAUR,PARBATSAR,412,46,5366,5824
RAJASTHAN,PALI,BALI,314,1218,4373,5905
RAJASTHAN,PALI,DESURI,739,237,7582,8558
RAJASTHAN,PALI,JAITARAN,335,2,3249,3586
RAJASTHAN,PALI,MARWAR JUNCTION,407,89,4911,5407
RAJASTHAN,PALI,PALI,471,261,4496,5228
RAJASTHAN,PALI,RAIPUR,181,12,4361,4554
RAJASTHAN,PALI,ROHAT,217,64,1903,2184
RAJASTHAN,PALI,SOJAT,395,4,4114,4513
RAJASTHAN,PALI,SUMERPUR,201,301,3646,4148
RAJASTHAN,RAJSAMAND,AMET,773,345,5837,6955
RAJASTHAN,RAJSAMAND,BHIM,414,82,6500,6996
RAJASTHAN,RAJSAMAND,DEVGARH,460,65,3896,4421
RAJASTHAN,RAJSAMAND,KUMBHALGARH,306,730,5347,6383
RAJASTHAN,RAJSAMAND,NATHDWARA,344,904,5620,6868
RAJASTHAN,RAJSAMAND,RAILMAGRA,657,333,6080,7070
RAJASTHAN,RAJSAMAND,RAJSAMAND,553,794,6927,8274
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,514,1816,2497,4827
RAJASTHAN,SAWAI MADHOPUR,BAOLI,705,1426,2371,4502
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,399,1235,2157,3791
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,706,1998,3656,6360
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,523,340,1749,2612
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,160,1024,1262,2446
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,962,3165,3430,7557
RAJASTHAN,SIKAR,DATARAM GARH,947,291,11515,12753
RAJASTHAN,SIKAR,FATEHPUR,62,8,754,824
RAJASTHAN,SIKAR,LAXMAN GARH,376,34,4270,4680
RAJASTHAN,SIKAR,NEEM KA THANA,272,289,6259,6820
RAJASTHAN,SIKAR,SHRI MADHOPUR,672,382,14774,15828
RAJASTHAN,SIKAR,SIKAR,782,129,9329,10240
RAJASTHAN,SIROHI,ABUROAD,92,1581,811,2484
RAJASTHAN,SIROHI,PINDWARA,239,1129,2033,3401
RAJASTHAN,SIROHI,REVDAR,1679,437,4443,6559
RAJASTHAN,SIROHI,SHIVGANJ,205,300,1931,2436
RAJASTHAN,SIROHI,SIROHI,391,129,2462,2982
RAJASTHAN,TONK,DEOLI,857,1821,4723,7401
RAJASTHAN,TONK,MALPURA,858,164,6350,7372
RAJASTHAN,TONK,NIWAI,1485,1701,5906,9092
RAJASTHAN,TONK,PEEPLU,896,376,4319,5591
RAJASTHAN,TONK,TODARAI SINGH,661,404,3910,4975
RAJASTHAN,TONK,TONK,796,581,4133,5510
RAJASTHAN,TONK,UNIYARA,652,1657,3408,5717
RAJASTHAN,UDAIPUR,DHARIYAVAD,479,4269,1053,5801
RAJASTHAN,UDAIPUR,GIRWA,275,3410,6019,9704
RAJASTHAN,UDAIPUR,GOGUNDA,297,1128,3539,4964
RAJASTHAN,UDAIPUR,JHADOL,90,1827,1234,3151
RAJASTHAN,UDAIPUR,KHERWADA,30,1510,532,2072
RAJASTHAN,UDAIPUR,KOTRA,26,1880,316,2222
RAJASTHAN,UDAIPUR,MAWLI,739,1379,8100,10218
RAJASTHAN,UDAIPUR,SALUMBER,155,2560,3166,5881
RAJASTHAN,UDAIPUR,SARADA,77,2322,1935,4334
RAJASTHAN,UDAIPUR,VALLABH NAGAR,928,1865,10627,13420
TAMIL NADU,COIMBATORE,ANAMALAI,32,6,4910,4948
TAMIL NADU,COIMBATORE,ANNUR,202,12,5645,5859
TAMIL NADU,COIMBATORE,AVINASHI,80,34,7148,7262
TAMIL NADU,COIMBATORE,KINATHUKADAVU,29,5,7288,7322
TAMIL NADU,COIMBATORE,KUDIMANGALAM,394,32,6626,7052
TAMIL NADU,COIMBATORE,MADATTHUKULAM,34,11,3847,3892
TAMIL NADU,COIMBATORE,MADUKKARAI,45,61,4558,4664
TAMIL NADU,COIMBATORE,METTUPALAYAM,540,67,6078,6685
TAMIL NADU,COIMBATORE,PALLADAM,50,10,7017,7077
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,57,20,3181,3258
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,221,9,6484,6714
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,22,47,4867,4936
TAMIL NADU,COIMBATORE,PONGALUR,97,12,6262,6371
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,92,35,2231,2358
TAMIL NADU,COIMBATORE,SOOLUR,44,8,4404,4456
TAMIL NADU,COIMBATORE,SULTHANPET,8,5,6573,6586
TAMIL NADU,COIMBATORE,THIRUPPUR,399,73,4503,4975
TAMIL NADU,COIMBATORE,THONDAMUTHUR,50,6,4241,4297
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,162,27,7494,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,4,2,97,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,1,1
TAMIL NADU,CUDDALORE,CUDDALORE,9,0,114,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,2,2,78,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,7,1,275,283
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,99,0,143,242
TAMIL NADU,CUDDALORE,KUMARATCHI,0,0,25,25
TAMIL NADU,CUDDALORE,KURINJIPADY,45,2,457,504
TAMIL NADU,CUDDALORE,MANGALORE,1202,8,5312,6522
TAMIL NADU,CUDDALORE,NALLUR,397,25,1530,1952
TAMIL NADU,CUDDALORE,PANRUTI,0,2,24,26
TAMIL NADU,CUDDALORE,PARANGIPETTAI,44,0,482,526
TAMIL NADU,CUDDALORE,VRIDHACHALAM,334,29,1180,1543
TAMIL NADU,DHARMAPURI,BARUGUR,320,13,8069,8402
TAMIL NADU,DHARMAPURI,DHARMAPURI,42,17,3172,3231
TAMIL NADU,DHARMAPURI,HARUR,970,214,6514,7698
TAMIL NADU,DHARMAPURI,HOSUR,106,3,1723,1832
TAMIL NADU,DHARMAPURI,KARIMANGALAM,435,12,11239,11686
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,186,7,7715,7908
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),349,6,3824,4179
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,375,10,5799,6184
TAMIL NADU,DHARMAPURI,MATHUR,152,6,3774,3932
TAMIL NADU,DHARMAPURI,MORAPPUR,495,15,4802,5312
TAMIL NADU,DHARMAPURI,NALLAMPALLI,243,47,6208,6498
TAMIL NADU,DHARMAPURI,PALACODE,235,34,11023,11292
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,1193,790,11209,13192
TAMIL NADU,DHARMAPURI,PENNAGARAM,286,12,9834,10132
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,276,36,5644,5956
TAMIL NADU,DHARMAPURI,THALLY,74,9,2530,2613
TAMIL NADU,DHARMAPURI,UTHANGARAI,670,67,9574,10311
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,384,9,4062,4455
TAMIL NADU,DINDIGUL,ATHOOR,475,10,5147,5632
TAMIL NADU,DINDIGUL,BATLAGUNDU,489,1,4687,5177
TAMIL NADU,DINDIGUL,DINDIGUL,489,147,5566,6202
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,342,3,5316,5661
TAMIL NADU,DINDIGUL,KODAIKANAL,0,0,3,3
TAMIL NADU,DINDIGUL,NATHAM,387,29,6276,6692
TAMIL NADU,DINDIGUL,NILAKOTTAI,1462,41,7158,8661
TAMIL NADU,DINDIGUL,ODDANCHATRAM,215,6,11290,11511
TAMIL NADU,DINDIGUL,PALANI,517,200,5284,6001
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,424,803,7355,8582
TAMIL NADU,DINDIGUL,SHANARPATTI,570,5,6403,6978
TAMIL NADU,DINDIGUL,THOPPAMPATTI,214,39,9996,10249
TAMIL NADU,DINDIGUL,VADAMADURAI,481,12,7075,7568
TAMIL NADU,DINDIGUL,VEDASANDUR,178,2,7591,7771
TAMIL NADU,ERODE,AMMAPETTAI,272,30,5986,6288
TAMIL NADU,ERODE,ANTHIYUR,113,8,4110,4231
TAMIL NADU,ERODE,BHAVANI,154,5,5192,5351
TAMIL NADU,ERODE,BHAVANISAGAR,94,5,4158,4257
TAMIL NADU,ERODE,CHENNIMALAI,69,6,6022,6097
TAMIL NADU,ERODE,DHARAPURAM,533,74,8366,8973
TAMIL NADU,ERODE,ERODE,27,6,3722,3755
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,221,3,5153,5377
TAMIL NADU,ERODE,KANGEYAM,78,26,6705,6809
TAMIL NADU,ERODE,KODUMUDI,103,22,7348,7473
TAMIL NADU,ERODE,KUMDADAM,154,18,10572,10744
TAMIL NADU,ERODE,MODAKURICHI,106,17,12150,12273
TAMIL NADU,ERODE,MOOLANUR,65,19,7632,7716
TAMIL NADU,ERODE,NAMBIYUR,49,17,5397,5463
TAMIL NADU,ERODE,PERUNTHURAI,55,21,6089,6165
TAMIL NADU,ERODE,SATHYAMANGALAM,142,20,5157,5319
TAMIL NADU,ERODE,THALAVADI,248,38,1418,1704
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,72,3,3387,3462
TAMIL NADU,ERODE,UTHUKULI,88,24,3921,4033
TAMIL NADU,ERODE,VELLAKOIL,72,36,6683,6791
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,583,22,5188,5793
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,1113,50,4263,5426
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,255,4,2603,2862
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,486,40,3245,3771
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,124,4,581,709
TAMIL NADU,KANCHEEPURAM,LATHORE,509,11,2781,3301
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,1088,52,6239,7379
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,69,0,762,831
TAMIL NADU,KANCHEEPURAM,TAMBARAM,51,0,814,865
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,224,35,3641,3900
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,535,28,2985,3548
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,591,13,6950,7554
TAMIL NADU,KANCHEEPURAM,WALAJABAD,149,1,1847,1997
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,37,0,1118,1155
TAMIL NADU,KANYAKUMARI,KILLIYOOR,0,0,22,22
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,3,1,433,437
TAMIL NADU,KANYAKUMARI,MELPURAM,2,0,39,41
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,0,0,57,57
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,0,0,1145,1145
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,0,0,1,1
TAMIL NADU,KANYAKUMARI,THOVALAI,1,0,267,268
TAMIL NADU,KANYAKUMARI,THUCKALAY,0,0,5,5
TAMIL NADU,KARUR,ARAVAKURICHI,50,15,5907,5972
TAMIL NADU,KARUR,K.PARAMATHI,105,7,7615,7727
TAMIL NADU,KARUR,KADAVUR,500,9,7656,8165
TAMIL NADU,KARUR,KARUR,123,0,4682,4805
TAMIL NADU,KARUR,KRISHNARAYAPURAM,389,7,6403,6799
TAMIL NADU,KARUR,KULITHALAI,57,4,1971,2032
TAMIL NADU,KARUR,THANTHONI,186,16,6518,6720
TAMIL NADU,KARUR,THOGAMALAI,330,24,5296,5650
TAMIL NADU,MADURAI,ALANGANALLUR,191,9,4013,4213
TAMIL NADU,MADURAI,CHELLAMPATTI,252,35,7248,7535
TAMIL NADU,MADURAI,KALLIKUDI,249,2,3115,3366
TAMIL NADU,MADURAI,KALLUPATTI(T),547,18,2815,3380
TAMIL NADU,MADURAI,KOTTAMPATTI,128,3,3853,3984
TAMIL NADU,MADURAI,MADURAI EAST,73,3,1280,1356
TAMIL NADU,MADURAI,MADURAI WEST,114,1,1428,1543
TAMIL NADU,MADURAI,MELUR,101,3,4522,4626
TAMIL NADU,MADURAI,SEDAPATTI,1140,8,5936,7084
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,194,7,2761,2962
TAMIL NADU,MADURAI,TIRUMANGALAM,429,44,4575,5048
TAMIL NADU,MADURAI,USILAMPATTI,205,12,4703,4920
TAMIL NADU,MADURAI,VADIPATTI,359,0,2779,3138
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,0,0,17,17
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,0,4,197,201
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,197,34,5227,5458
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,10,0,3753,3763
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,406,102,5001,5509
TAMIL NADU,NAMAKKAL,KABILARMALAI,20,2,5104,5126
TAMIL NADU,NAMAKKAL,KOLLIHILLS,2,164,23,189
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,68,12,4424,4504
TAMIL NADU,NAMAKKAL,MOHANUR,62,2,5019,5083
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,175,816,5510,6501
TAMIL NADU,NAMAKKAL,NAMAKKAL,30,11,3691,3732
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,13,4,2307,2324
TAMIL NADU,NAMAKKAL,PARAMATHI,304,1,4366,4671
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,345,0,3852,4197
TAMIL NADU,NAMAKKAL,RASIPURAM,31,197,2853,3081
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,43,7,3904,3954
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,38,12,4022,4072
TAMIL NADU,NAMAKKAL,VENNANDHUR,65,4,3975,4044
TAMIL NADU,NILGIRIS,COONOOR,11,9,109,129
TAMIL NADU,NILGIRIS,GUDALUR,11,18,158,187
TAMIL NADU,NILGIRIS,KOTAGIRI,1,6,229,236
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,12,12,404,428
TAMIL NADU,PERAMBALUR,ALATHUR,915,12,6496,7423
TAMIL NADU,PERAMBALUR,ANDIMADAM,112,12,1868,1992
TAMIL NADU,PERAMBALUR,ARIYALUR,109,2,1757,1868
TAMIL NADU,PERAMBALUR,JAYANKONDAM,62,9,1018,1089
TAMIL NADU,PERAMBALUR,PERAMBALUR,2823,36,8177,11036
TAMIL NADU,PERAMBALUR,SENDURAI,88,2,1543,1633
TAMIL NADU,PERAMBALUR,THIRUMANUR,76,2,1385,1463
TAMIL NADU,PERAMBALUR,TPALUR,24,3,1130,1157
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,2398,114,11598,14110
TAMIL NADU,PERAMBALUR,VEPPUR,827,79,4837,5743
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,691,6,4688,5385
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,93,7,2039,2139
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,145,45,658,848
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,446,30,2548,3024
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,526,6,2668,3200
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,367,24,4643,5034
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,1,0,16,17
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,477,14,5136,5627
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,580,24,3351,3955
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,304,7,2313,2624
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,406,8,4394,4808
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,536,48,6079,6663
TAMIL NADU,RAMANATHAPURAM,BOGALUR,29,0,44,73
TAMIL NADU,RAMANATHAPURAM,KADALADI,37,8,396,441
TAMIL NADU,RAMANATHAPURAM,KAMUDI,247,20,694,961
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,75,2,2374,2451
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,12,0,9,21
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,21,0,75,96
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,84,2,162,248
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,31,0,82,113
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,36,0,409,445
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,132,2,2848,2982
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,1,0,45,46
TAMIL NADU,SALEM,ATTUR,967,567,8617,10151
TAMIL NADU,SALEM,AYODYAPATTANAM,370,281,5995,6646
TAMIL NADU,SALEM,EDAPPADI,20,3,3815,3838
TAMIL NADU,SALEM,GANGAVALLI,515,454,7574,8543
TAMIL NADU,SALEM,KADAYAMPATTI,265,54,5815,6134
TAMIL NADU,SALEM,KOLATHUR,26,133,4017,4176
TAMIL NADU,SALEM,KONGANAPURAM,50,30,2474,2554
TAMIL NADU,SALEM,MAGUDANCHAVADI,12,5,3234,3251
TAMIL NADU,SALEM,MECHERI,11,0,2745,2756
TAMIL NADU,SALEM,NANGAVALLI,29,3,2272,2304
TAMIL NADU,SALEM,OMALUR,442,8,6808,7258
TAMIL NADU,SALEM,PANAMARATHUPATTI,141,282,3251,3674
