-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to water lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.9.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Water Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.9.csv"
}
-----
State,District,Block,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
UTTAR PRADESH,MAINPURI,SULTANGANJ,714,1767,4,0,0,0,2485
UTTAR PRADESH,MATHURA,BALDEV,1357,2390,0,0,0,0,3747
UTTAR PRADESH,MATHURA,CHHATA,317,3379,0,0,0,0,3696
UTTAR PRADESH,MATHURA,CHOMUHA,221,3028,0,0,0,0,3249
UTTAR PRADESH,MATHURA,FAREH,4,2458,0,0,0,0,2462
UTTAR PRADESH,MATHURA,GOVERDHAN,39,2380,0,0,0,0,2419
UTTAR PRADESH,MATHURA,MAAT,318,1454,0,0,0,0,1772
UTTAR PRADESH,MATHURA,MATHURA,60,3026,0,0,0,0,3086
UTTAR PRADESH,MATHURA,NAND GAWON,87,2520,0,0,0,0,2607
UTTAR PRADESH,MATHURA,NOHJHIL,596,5058,0,0,0,0,5654
UTTAR PRADESH,MATHURA,RAYA,798,2814,0,0,0,0,3612
UTTAR PRADESH,MATHURA,SADABAB,464,3041,0,0,0,24,3529
UTTAR PRADESH,MATHURA,SAHPAU,320,2521,0,0,0,1,2842
UTTAR PRADESH,MAU,BADRAW,118,397,3,0,0,100,618
UTTAR PRADESH,MAU,DOHARIGHAT,11,104,0,0,0,0,115
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,182,1482,4,0,0,0,1668
UTTAR PRADESH,MAU,GHOSI,130,270,0,1,0,0,401
UTTAR PRADESH,MAU,KOPAGANJ,728,571,3,0,0,17,1319
UTTAR PRADESH,MAU,MUHAMMDABAD,1169,377,0,0,0,14,1560
UTTAR PRADESH,MAU,PARDHA,1036,474,3,0,0,0,1513
UTTAR PRADESH,MAU,RANIPUR,1621,1274,1,1,0,0,2897
UTTAR PRADESH,MAU,RATANPURA,171,408,22,0,0,8,609
UTTAR PRADESH,MEERUT,BAGHPAT,2364,790,5,0,1,0,3160
UTTAR PRADESH,MEERUT,BARAUT,2546,996,0,0,0,1,3543
UTTAR PRADESH,MEERUT,BINAULI,2762,185,58,0,1,0,3006
UTTAR PRADESH,MEERUT,CHAPROULI,1754,1022,1,0,10,10,2797
UTTAR PRADESH,MEERUT,DAURALA,2002,825,69,0,0,1,2897
UTTAR PRADESH,MEERUT,HASTINAPUR,1558,1707,0,0,4,20,3289
UTTAR PRADESH,MEERUT,JANI KHURD,873,1179,1,0,1,43,2097
UTTAR PRADESH,MEERUT,KHARKHODA,2599,157,5,0,2,0,2763
UTTAR PRADESH,MEERUT,KHEKRA,1720,318,1,1,1,0,2041
UTTAR PRADESH,MEERUT,MACHHRA,1589,1861,4,0,5,1,3460
UTTAR PRADESH,MEERUT,MAWANA,1364,3578,4,1,10,5,4962
UTTAR PRADESH,MEERUT,MEERUT,680,498,34,0,2,1,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,1543,2821,6,0,16,108,4494
UTTAR PRADESH,MEERUT,PILANA,2214,328,0,0,1,31,2574
UTTAR PRADESH,MEERUT,RAJPURA,2135,129,0,0,1,1,2266
UTTAR PRADESH,MEERUT,ROHTA,1883,819,11,0,4,40,2757
UTTAR PRADESH,MEERUT,SARDHANA,1782,1918,9,1,3,2,3715
UTTAR PRADESH,MEERUT,SARURPUR KHURD,1460,649,0,0,0,1,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,376,553,0,0,17,28,974
UTTAR PRADESH,MIRZAPUR,CITY,84,133,1,0,0,2,220
UTTAR PRADESH,MIRZAPUR,JAMALPUR,21,464,1,0,0,1,487
UTTAR PRADESH,MIRZAPUR,KONE,3,0,0,0,0,0,3
UTTAR PRADESH,MIRZAPUR,LALGANJ,7,9,0,0,0,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,2,0,0,0,0,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,116,107,1,0,0,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,17,167,0,0,0,0,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,8,39,0,0,0,0,47
UTTAR PRADESH,MORADABAD,AMROHA,767,3157,31,4,9,2,3970
UTTAR PRADESH,MORADABAD,ASMOLI,284,1598,25,2,3,1,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,149,2621,0,0,3,1,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,32,4251,10,0,56,21,4370
UTTAR PRADESH,MORADABAD,BHJOI,119,2479,4,1,0,0,2603
UTTAR PRADESH,MORADABAD,BILARI,531,3399,7,0,1,0,3938
UTTAR PRADESH,MORADABAD,CHHAJLET,332,2175,27,2,11,4,2551
UTTAR PRADESH,MORADABAD,DHANORA,648,4776,28,4,62,10,5528
UTTAR PRADESH,MORADABAD,DILARI,5,5632,7,0,4,1,5649
UTTAR PRADESH,MORADABAD,GAJROLA,496,1847,1,0,0,3,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,16,2292,40,28,8,4,2388
UTTAR PRADESH,MORADABAD,HASANPUR,267,4027,82,4,5,11,4396
UTTAR PRADESH,MORADABAD,JOYA,376,4327,84,4,7,10,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,80,3270,8,4,3,0,3365
UTTAR PRADESH,MORADABAD,MORADABAD,0,180,0,0,1,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,16,2292,40,28,8,4,2388
UTTAR PRADESH,MORADABAD,PAWANSA,565,4496,35,29,13,4,5142
UTTAR PRADESH,MORADABAD,SAMBHAL,249,5170,66,3,11,13,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,95,4745,58,0,5,3,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,2183,2238,0,0,6,0,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,2782,408,0,1,1,0,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,973,4626,15,0,1,0,5615
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,1160,3274,15,1,2,23,4475
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,3117,1740,0,0,0,1,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,3116,1102,0,1,0,7,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,748,4791,0,1,0,35,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,438,1613,0,0,1,8,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,847,3918,0,0,1,5,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,182,3618,0,0,0,0,3800
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,2748,1110,1,1,3,0,3863
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,2623,792,55,0,0,0,3470
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,1728,3835,0,0,0,191,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,2742,3822,1,0,3,1,6569
UTTAR PRADESH,NAINITAL,RAMNAGAR,9,176,1,0,0,0,186
UTTAR PRADESH,PILIBHIT,AMREYA,177,2842,0,0,0,8,3027
UTTAR PRADESH,PILIBHIT,BERKHEDA,55,1597,17,1,0,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,156,3404,24,1,0,1,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,20,2070,1,4,0,1,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,13,1779,1,0,0,1,1794
UTTAR PRADESH,PILIBHIT,MARORI,74,4587,2,6,3,3,4675
UTTAR PRADESH,PILIBHIT,PURANPUR,572,9352,2,1,3,1,9931
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,347,1733,0,0,0,2,2082
UTTAR PRADESH,PRATAPGARH,BABAGANJ,10,2530,0,0,0,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,94,2373,26,16,0,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,75,2256,2,0,0,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,30,1406,1,1,0,2,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,3,1232,0,0,0,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,75,2163,0,1,0,1,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,226,2839,1,0,0,0,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,164,2838,4,1,0,0,3007
UTTAR PRADESH,PRATAPGARH,PATTI,254,3771,1,0,0,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,278,2705,1,0,0,0,2984
UTTAR PRADESH,PRATAPGARH,SADAR,250,1759,0,0,0,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,649,2036,0,0,0,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,146,2739,0,0,0,0,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,296,2867,1,1,0,1,3166
UTTAR PRADESH,RAEBARELY,AMANWA,218,972,21,0,0,1,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,107,2192,11,0,0,0,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,167,822,20,0,0,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,86,1778,10,2,0,0,1876
UTTAR PRADESH,RAEBARELY,DALMAU,268,2690,19,5,0,4,2986
UTTAR PRADESH,RAEBARELY,DEEH,115,1779,18,0,0,1,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,506,1780,11,0,0,0,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,343,2705,23,1,0,1,3073
UTTAR PRADESH,RAEBARELY,KHEERO,67,1035,38,0,0,1,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,324,1727,7,1,0,1,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,154,1238,2,0,0,0,1394
UTTAR PRADESH,RAEBARELY,RAHI,500,3415,46,1,0,1,3963
UTTAR PRADESH,RAEBARELY,SALON,367,2472,5,0,0,0,2844
UTTAR PRADESH,RAEBARELY,SARANI,676,1299,12,0,0,0,1987
UTTAR PRADESH,RAEBARELY,SATAON,840,2567,51,0,0,2,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,43,1560,5,0,0,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,68,1777,18,0,0,1,1864
UTTAR PRADESH,RAEBARELY,TILOI,23,614,8,0,0,1,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,213,1842,14,0,0,0,2069
UTTAR PRADESH,RAMPUR,BILASPUR,772,8733,0,0,2,1,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,112,4143,0,0,1,2,4258
UTTAR PRADESH,RAMPUR,MILAK,755,7346,0,0,1,1,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),363,4830,0,0,1,0,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,755,7481,0,0,1,1,8238
UTTAR PRADESH,RAMPUR,SUAR,787,9721,0,0,2,2,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,1551,2860,0,0,0,576,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,406,2282,3,0,0,44,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,3144,1872,7,0,0,46,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,166,2591,2,4,0,142,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,2967,3794,0,0,0,180,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,4045,3640,7,0,0,39,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,729,3943,2,1,0,21,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,864,4513,2,1,0,226,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,1282,3170,1,1,0,47,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,113,2724,1,7,0,253,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,1052,6038,23,0,0,31,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,939,92,1,0,5,0,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,1066,584,6,0,0,5,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,721,251,0,0,1,0,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,1414,175,3,0,3,2,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,1030,944,1,0,9,17,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,868,9127,77,1,0,1,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,164,4399,4,0,5,3,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,155,6212,18,0,1,0,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,27,4059,0,14,2,0,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,21,7354,2,0,0,0,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,29,4401,11,1,1,1,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,2,3836,2,1,0,0,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,22,2937,7,1,0,0,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,641,7634,4,0,1,6,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,18,4034,9,0,0,2,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,132,5301,5,1,0,0,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,614,4548,5,0,1,0,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,180,3350,9,0,0,58,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,35,4431,7,2,0,1,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,8,962,1,0,0,1,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,51,1636,21,0,0,1,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,193,2190,44,13,0,53,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,19,867,3,0,0,1,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,5,1810,0,0,0,2,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,24,1654,11,15,0,3,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,21,1580,0,0,0,1,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,95,1407,32,2,0,13,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,32,2160,15,2,0,2,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,84,1562,245,0,0,0,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,7,1658,0,6,0,3,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,15,898,0,1,0,4,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,46,235,3,1,0,3,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,348,2571,29,2,0,18,2968
UTTAR PRADESH,SITAPUR,AILIYA,26,2727,4,0,10,2,2769
UTTAR PRADESH,SITAPUR,BEHTA,2,2307,1,0,0,2,2312
UTTAR PRADESH,SITAPUR,BESWAN,29,3400,2,0,2,7,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,6,2632,3,1,2,3,2647
UTTAR PRADESH,SITAPUR,HARGAON,59,2947,5,1,5,23,3040
UTTAR PRADESH,SITAPUR,KASMANDA,57,2748,18,0,1,20,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,203,2472,3,0,0,17,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,83,2668,1,0,0,4,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,18,2960,17,0,0,0,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,19,3588,4,0,3,2,3616
UTTAR PRADESH,SITAPUR,MAHOLI,39,2043,120,1,0,3,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,96,3708,2,0,0,42,3848
UTTAR PRADESH,SITAPUR,PAHLA,17,2983,1,1,0,1,3003
UTTAR PRADESH,SITAPUR,PERSENDI,22,2586,4,0,1,5,2618
UTTAR PRADESH,SITAPUR,PISWAN,132,5035,6,0,0,9,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,243,1731,3,0,0,1,1978
UTTAR PRADESH,SITAPUR,REUSA,196,2761,1,1,2,0,2961
UTTAR PRADESH,SITAPUR,SAKEREN,60,3105,1,0,2,7,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,106,3814,3,1,19,26,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,107,1133,0,0,0,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,0,0,0,2993,3,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,0,0,0,1808,7,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,0,0,0,63,0,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,0,0,1,1836,3,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,0,0,9,1722,2,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,0,0,1,1385,4,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,0,0,60,1602,0,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,0,0,8,1452,7,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,0,0,8,1008,25,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,0,0,0,1357,1,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,0,0,0,1369,8,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,0,0,0,439,1,0,440
UTTAR PRADESH,SULTANPUR,JAMON,0,0,17,1061,0,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,0,0,4,2133,3,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,0,0,0,1922,17,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,0,0,63,2081,1,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,0,0,3,2098,1,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,0,0,1,1397,2,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,0,0,1,1320,1,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,0,0,1,1187,1,0,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,0,0,0,618,1,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,0,0,0,1459,1,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,691,1395,2,1,6,1,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,220,1566,8,0,7,0,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,1753,1834,17,1,11,6,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,771,2103,1,0,6,9,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,437,5101,2,0,0,4,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,1182,1637,1,1,15,0,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,276,3364,2,2,1,6,3651
UTTAR PRADESH,UNNAO,ASOHA,86,1931,1,2,0,0,2020
UTTAR PRADESH,UNNAO,AURAS,14,1992,0,0,0,2,2008
UTTAR PRADESH,UNNAO,BANGARMAU,142,2598,30,0,0,33,2803
UTTAR PRADESH,UNNAO,BICHHIYA,34,2067,2,0,0,3,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,447,2805,2,0,0,0,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,703,3934,5,2,0,16,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,47,3388,3,0,0,0,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,27,3585,8,1,0,0,3621
UTTAR PRADESH,UNNAO,HILAULI,183,2472,8,14,0,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,132,3295,2,1,0,4,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,124,3371,0,0,0,0,3495
UTTAR PRADESH,UNNAO,PURWA,83,2397,0,0,0,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,40,2134,16,0,0,0,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,246,3226,7,321,0,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,91,3268,0,1,0,2,3362
UTTAR PRADESH,UNNAO,SUMERPUR,375,2036,1,0,0,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,1484,101,2,4,0,1,1592
UTTAR PRADESH,VARANASI,BADAGOAN,1162,568,0,1,4,0,1735
UTTAR PRADESH,VARANASI,BARAHNI,266,297,0,0,0,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,794,323,0,0,1,0,1118
UTTAR PRADESH,VARANASI,CHAKIYA,45,447,2,0,0,10,504
UTTAR PRADESH,VARANASI,CHANDOULI,268,614,0,0,0,0,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,714,753,1,0,2,0,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,808,921,2,1,2,1,1735
UTTAR PRADESH,VARANASI,DHANAPUR,704,490,1,0,1,0,1196
UTTAR PRADESH,VARANASI,HARAHUAA,1057,578,0,0,3,4,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,658,112,1,0,3,1,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,30,80,2,0,0,0,112
UTTAR PRADESH,VARANASI,PINDRA,1326,1454,0,1,6,0,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,54,542,0,0,6,6,608
UTTAR PRADESH,VARANASI,SAKELDIHA,299,536,1,1,0,0,837
UTTAR PRADESH,VARANASI,SAVAPURI,812,76,115,1,1,6,1011
WEST BENGAL,BANKURA,BANKURA  - I,1,2,0,0,0,0,3
WEST BENGAL,BANKURA,BANKURA - II,69,429,0,0,2,4,504
WEST BENGAL,BANKURA,BARJORA,20,1448,2,0,22,24,1516
WEST BENGAL,BANKURA,BISHNUPUR,137,2473,0,0,24,3,2637
WEST BENGAL,BANKURA,CHHATNA,0,17,0,1,4,0,22
WEST BENGAL,BANKURA,INDAS,92,3146,31,0,28,1,3298
WEST BENGAL,BANKURA,INDPUR,0,0,0,0,11,0,11
WEST BENGAL,BANKURA,JOYPUR,118,1279,0,0,59,0,1456
WEST BENGAL,BANKURA,KHATRA - I,0,1,0,0,1,0,2
WEST BENGAL,BANKURA,KOTALPUR,539,2274,1,0,23,1,2838
WEST BENGAL,BANKURA,MEJHIA,1,148,0,0,6,0,155
WEST BENGAL,BANKURA,ONDA,310,2164,0,0,6,4,2484
WEST BENGAL,BANKURA,PATRASAYER,404,2318,0,7,3,6,2738
WEST BENGAL,BANKURA,RAIPUR - I,25,208,0,0,0,0,233
WEST BENGAL,BANKURA,RAIPUR - II,0,777,1,0,6,0,784
WEST BENGAL,BANKURA,SIMLAPAL,13,306,4,0,28,28,379
WEST BENGAL,BANKURA,SONAMUKHI,648,1778,2,1,11,6,2446
WEST BENGAL,BANKURA,TALDANGRA,17,626,0,0,2,0,645
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,340,874,0,0,13,0,1227
WEST BENGAL,BIRBHUM,DUBRAJPUR,164,600,1,0,0,0,765
WEST BENGAL,BIRBHUM,ILLAMBAZAR,473,1577,1,0,3,0,2054
WEST BENGAL,BIRBHUM,KHAYRASOLE,225,351,0,0,0,0,576
WEST BENGAL,BIRBHUM,LABPUR,505,1322,0,0,44,0,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,274,708,0,0,0,0,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,981,524,0,0,0,0,1505
WEST BENGAL,BIRBHUM,MD.BAZAR,25,199,0,0,13,0,237
WEST BENGAL,BIRBHUM,MURARAI II,387,406,0,0,1,0,794
WEST BENGAL,BIRBHUM,MURARAI-I,348,195,0,0,0,0,543
WEST BENGAL,BIRBHUM,NALHATI-I,163,889,0,0,0,0,1052
WEST BENGAL,BIRBHUM,NALHATI-II,19,1465,2,0,0,0,1486
WEST BENGAL,BIRBHUM,NANUR,502,2063,0,0,0,0,2565
WEST BENGAL,BIRBHUM,RAJNAGAR,0,3,0,0,0,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,16,423,0,0,35,0,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,70,767,0,0,21,0,858
WEST BENGAL,BIRBHUM,SAINTHIA,870,1120,0,0,0,0,1990
WEST BENGAL,BIRBHUM,SURI-I,18,94,0,0,1,0,113
WEST BENGAL,BIRBHUM,SURI-II,53,333,8,0,0,0,394
WEST BENGAL,BURDWAN,ANDAL,5,29,0,0,0,0,34
WEST BENGAL,BURDWAN,AUSGRAM - I,21,1472,0,0,0,0,1493
WEST BENGAL,BURDWAN,AUSGRAM - II,25,1274,0,0,0,0,1299
WEST BENGAL,BURDWAN,BHATAR,685,1658,0,0,9,1,2353
WEST BENGAL,BURDWAN,BURDWAN - I,590,857,34,0,0,1,1482
WEST BENGAL,BURDWAN,BURDWAN - II,282,1797,1,0,11,0,2091
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,0,90,0,0,0,0,90
WEST BENGAL,BURDWAN,GALSI - I,20,925,0,0,1,0,946
WEST BENGAL,BURDWAN,GALSI - II,141,2266,1,0,21,1,2430
WEST BENGAL,BURDWAN,JAMALPUR,204,2740,0,0,5,171,3120
WEST BENGAL,BURDWAN,KALNA - I,556,812,0,0,7,37,1412
WEST BENGAL,BURDWAN,KALNA - II,922,831,1,0,3,31,1788
WEST BENGAL,BURDWAN,KANKSA,12,1174,1,0,0,1,1188
WEST BENGAL,BURDWAN,KATWA - I,286,821,4,0,2,0,1113
WEST BENGAL,BURDWAN,KATWA - II,288,1267,0,0,1,9,1565
WEST BENGAL,BURDWAN,KETUGRAM - I,32,2435,24,0,2,4,2497
WEST BENGAL,BURDWAN,KETUGRAM - II,260,1941,0,0,1,0,2202
WEST BENGAL,BURDWAN,KHANDAGHOSH,51,1932,9,0,1,0,1993
WEST BENGAL,BURDWAN,MEMARI - I,212,881,0,0,0,3,1096
WEST BENGAL,BURDWAN,MEMARI - II,764,798,1,0,2,0,1565
WEST BENGAL,BURDWAN,MONGALKOTE,453,2227,0,0,0,0,2680
WEST BENGAL,BURDWAN,MONTESWAR,806,2308,0,0,0,0,3114
WEST BENGAL,BURDWAN,PURBASTHALI - I,270,1364,0,0,0,22,1656
WEST BENGAL,BURDWAN,PURBASTHALI - II,693,1748,26,0,0,16,2483
WEST BENGAL,BURDWAN,RAINA - I,305,1578,0,0,1,3,1887
WEST BENGAL,BURDWAN,RAINA - II,366,1713,1,0,1,0,2081
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,86,2049,1,0,97,3,2236
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,19,1974,56,4,19,0,2072
WEST BENGAL,COOCHBEHAR,DINHATA - I,48,2985,1,0,11,87,3132
WEST BENGAL,COOCHBEHAR,DINHATA - II,34,2235,58,0,3,0,2330
WEST BENGAL,COOCHBEHAR,HALDIBARI,18,239,5,0,0,0,262
