"","Demand 60",1069.06,"...",1069.06,1008.02,2251.41,3259.43,589.56,101.17,690.73,825.51,2251.41,3076.92
"","Demand 62",144.63,"...",144.63,174.09,"...",174.09,148.06,"...",148.06,235.03,"...",235.03
"","Demand 64",545.74,1.4,547.14,510.0,5.0,515.0,601.16,4.5,605.66,756.0,5.0,761.0
"","Demand 66",6.74,"...",6.74,7.0,"...",7.0,"...","...","...",0.03,"...",0.03
"","Demand 68",1860.33,"...",1860.33,2418.84,"...",2418.84,1762.91,"...",1762.91,2665.55,"...",2665.55
"","Demand 69",20.0,"...",20.0,22.0,"...",22.0,21.0,"...",21.0,25.0,"...",25.0
"","Demand 71",3917.0,"...",3917.0,5050.0,"...",5050.0,3734.0,"...",3734.0,6500.0,"...",6500.0
"","Demand 74","...","...","...","...","...","...","...",90.0,90.0,"...",90.0,90.0
"","Demand 75",7.52,"...",7.52,13.16,"...",13.16,6.59,"...",6.59,"...","...","..."
"","Demand 82",85.2,"...",85.2,112.0,"...",112.0,100.0,"...",100.0,70.0,"...",70.0
"","Demand 84",112.74,"...",112.74,101.55,"...",101.55,64.49,"...",64.49,215.01,"...",215.01
"","Demand 88",2.57,"...",2.57,"...","...","...","...","...","...","...","...","..."
"","Demand 89",4240.85,"...",4240.85,4501.0,"...",4501.0,4222.94,"...",4222.94,4722.5,"...",4722.5
"","Demand 91",141.69,"...",141.69,328.87,"...",328.87,217.73,"...",217.73,360.78,"...",360.78
"","Demand 93",202.03,3.5,205.53,64.64,3.5,68.14,91.89,3.5,95.39,41.42,4.0,45.42
"","Demand 94",357.97,"...",357.97,260.0,"...",260.0,197.5,"...",197.5,132.0,"...",132.0
"","Demand 95",3319.25,"...",3319.25,3627.8,"...",3627.8,2722.58,"...",2722.58,3782.09,0.14,3782.23
"","Demand 101",84.39,"...",84.39,48.5,"...",48.5,29.25,"...",29.25,48.5,"...",48.5
"","Demand 104",80.91,"...",80.91,110.48,18.04,128.52,10.54,1.63,12.17,74.0,5.79,79.79
"","Demand 105",15180.42,"...",15180.42,15594.19,"...",15594.19,14808.08,"...",14808.08,17389.91,"...",17389.91
"","Demand 106",206.53,3.54,210.07,257.29,3.51,260.8,163.94,4.51,168.45,158.38,4.4,162.78
3602.0,"Grants-in-aid to Union Territory Governments",1171.96,899.6,2071.56,2213.81,858.28,3072.09,1843.38,877.86,2721.24,2388.26,875.18,3263.44
"","Demand 1",0.99,"...",0.99,1.95,"...",1.95,0.95,"...",0.95,8.4,"...",8.4
"","Demand 3",14.6,"...",14.6,19.5,"...",19.5,16.64,"...",16.64,20.21,"...",20.21
"","Demand 16","...","...","...",2.43,"...",2.43,1.11,"...",1.11,2.91,"...",2.91
"","Demand 17","...","...","...",0.6,"...",0.6,0.5,"...",0.5,6.0,"...",6.0
"","Demand 19","...","...","...",1.75,"...",1.75,0.05,"...",0.05,0.05,"...",0.05
"","Demand 31","...","...","...",0.01,"...",0.01,0.01,"...",0.01,0.01,"...",0.01
"","Demand 36","...",325.0,325.0,"...",325.0,325.0,"...",325.0,325.0,"...",325.0,325.0
"","Demand 42","...","...","...","...",5.0,5.0,"...",3.0,3.0,"...",1.0,1.0
"","Demand 46","...","...","...",15.06,"...",15.06,7.5,"...",7.5,9.06,"...",9.06
"","Demand 47",36.13,"...",36.13,63.21,1.0,64.21,38.29,"...",38.29,58.38,0.5,58.88
"","Demand 55","...",6.6,6.6,"...",13.2,13.2,"...",12.28,12.28,"...",13.6,13.6
"","Demand 57",843.77,568.0,1411.77,1640.89,514.0,2154.89,1399.63,517.5,1917.13,1747.79,515.0,2262.79
"","Demand 58",2.5,"...",2.5,9.5,"...",9.5,6.5,"...",6.5,30.0,"...",30.0
"","Demand 59",94.21,"...",94.21,164.94,"...",164.94,141.58,"...",141.58,172.21,"...",172.21
"","Demand 60",1.69,"...",1.69,22.24,0.08,22.32,5.47,0.08,5.55,27.01,0.08,27.09
"","Demand 62",0.28,"...",0.28,3.0,"...",3.0,3.0,"...",3.0,1.75,"...",1.75
"","Demand 64",35.0,"...",35.0,35.0,"...",35.0,35.0,"...",35.0,40.0,"...",40.0
"","Demand 66",0.28,"...",0.28,0.5,"...",0.5,"...","...","...",0.03,"...",0.03
"","Demand 68",12.31,"...",12.31,29.91,"...",29.91,7.83,"...",7.83,23.85,"...",23.85
"","Demand 74","...","...","...","...","...","...","...",20.0,20.0,"...",20.0,20.0
"","Demand 84",1.18,"...",1.18,2.0,"...",2.0,1.0,"...",1.0,10.84,"...",10.84
"","Demand 89",16.18,"...",16.18,7.52,"...",7.52,9.52,"...",9.52,7.52,"...",7.52
"","Demand 91",0.67,"...",0.67,10.54,"...",10.54,4.36,"...",4.36,5.18,"...",5.18
"","Demand 93",0.1,"...",0.1,0.65,"...",0.65,0.65,"...",0.65,"...","...","..."
"","Demand 94",1.42,"...",1.42,11.0,"...",11.0,0.5,"...",0.5,13.0,"...",13.0
"","Demand 104",0.05,"...",0.05,0.06,"...",0.06,0.06,"...",0.06,0.07,"...",0.07
"","Demand 105",106.73,"...",106.73,170.69,"...",170.69,162.74,"...",162.74,203.48,"...",203.48
"","Demand 106",3.87,"...",3.87,0.86,"...",0.86,0.49,"...",0.49,0.51,"...",0.51
3605.0,"Technical and Economic Co-operation with Other Countries",305.61,2163.15,2468.76,347.0,3113.61,3460.61,470.0,3228.87,3698.87,1406.5,4143.79,5550.29
"","Demand 32",305.61,2125.11,2430.72,347.0,3066.21,3413.21,470.0,3163.93,3633.93,1406.5,4092.0,5498.5
"","Demand 33","...",34.78,34.78,"...",43.0,43.0,"...",54.94,54.94,"...",51.79,51.79
"","Demand 88","...",3.26,3.26,"...",4.4,4.4,"...",10.0,10.0,"...","...","..."
3606.0,"Aid Materials and Equipment","...","...","...","...","...","...","...","...","...","...","...","..."
"* 3710","Expenditure of UTs",1455.03,3853.4,5308.43,2081.11,3874.51,5955.62,2040.48,4146.83,6187.31,2508.07,4394.7,6902.77
"","Demand 96-100",1455.03,3853.4,5308.43,2081.11,3874.51,5955.62,2040.48,4146.83,6187.31,2508.07,4394.7,6902.77
