-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to ownership . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.2.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to ownership for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.2.csv"
}
-----
State,District,Block,Government,Cooperative Societies,Panchayat,Group of farmers,Individual farmers,Others,Total
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,0,1,0,0,2582,0,2583
UTTAR PRADESH,MAHRAJGANJ,NAUTANAWA,0,0,0,0,1906,0,1906
UTTAR PRADESH,MAHRAJGANJ,NICHLAUL,0,0,0,0,1922,0,1922
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,1,0,0,0,3187,0,3188
UTTAR PRADESH,MAHRAJGANJ,PARTAWAL,0,0,0,0,2590,0,2590
UTTAR PRADESH,MAHRAJGANJ,PHARENDA,0,0,1,0,2917,0,2918
UTTAR PRADESH,MAHRAJGANJ,SISWA,0,0,0,0,2240,0,2240
UTTAR PRADESH,MAINPURI,BARNAHAL,4,0,0,0,1589,0,1593
UTTAR PRADESH,MAINPURI,BEWAR,4,0,0,0,3452,0,3456
UTTAR PRADESH,MAINPURI,GHIROR,5,0,0,0,1902,0,1907
UTTAR PRADESH,MAINPURI,JAGIR,0,0,0,124,1703,0,1827
UTTAR PRADESH,MAINPURI,KARHAL,0,0,0,0,1928,0,1928
UTTAR PRADESH,MAINPURI,KISHANI,0,0,0,0,1811,0,1811
UTTAR PRADESH,MAINPURI,KURAWALI,0,0,0,0,1934,0,1934
UTTAR PRADESH,MAINPURI,MAINPURI,0,0,0,26,3058,0,3084
UTTAR PRADESH,MAINPURI,SULTANGANJ,0,0,0,0,2484,1,2485
UTTAR PRADESH,MATHURA,BALDEV,0,0,0,0,3747,0,3747
UTTAR PRADESH,MATHURA,CHHATA,0,0,0,447,3249,0,3696
UTTAR PRADESH,MATHURA,CHOMUHA,0,0,0,520,2729,0,3249
UTTAR PRADESH,MATHURA,FAREH,0,0,0,87,2375,0,2462
UTTAR PRADESH,MATHURA,GOVERDHAN,0,0,0,0,2419,0,2419
UTTAR PRADESH,MATHURA,MAAT,0,0,0,10,1762,0,1772
UTTAR PRADESH,MATHURA,MATHURA,0,0,0,5,3081,0,3086
UTTAR PRADESH,MATHURA,NAND GAWON,0,0,0,0,2607,0,2607
UTTAR PRADESH,MATHURA,NOHJHIL,0,0,0,101,5553,0,5654
UTTAR PRADESH,MATHURA,RAYA,0,0,0,110,3502,0,3612
UTTAR PRADESH,MATHURA,SADABAB,0,0,0,17,3512,0,3529
UTTAR PRADESH,MATHURA,SAHPAU,0,0,0,10,2832,0,2842
UTTAR PRADESH,MAU,BADRAW,1,0,0,0,617,0,618
UTTAR PRADESH,MAU,DOHARIGHAT,0,0,0,0,115,0,115
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,0,0,0,0,1668,0,1668
UTTAR PRADESH,MAU,GHOSI,0,0,0,0,401,0,401
UTTAR PRADESH,MAU,KOPAGANJ,0,0,0,3,1316,0,1319
UTTAR PRADESH,MAU,MUHAMMDABAD,0,0,0,0,1560,0,1560
UTTAR PRADESH,MAU,PARDHA,0,0,0,0,1513,0,1513
UTTAR PRADESH,MAU,RANIPUR,0,0,0,0,2897,0,2897
UTTAR PRADESH,MAU,RATANPURA,0,0,0,0,609,0,609
UTTAR PRADESH,MEERUT,BAGHPAT,0,0,0,0,3160,0,3160
UTTAR PRADESH,MEERUT,BARAUT,0,0,0,0,3543,0,3543
UTTAR PRADESH,MEERUT,BINAULI,2,0,0,0,3004,0,3006
UTTAR PRADESH,MEERUT,CHAPROULI,1,0,0,0,2796,0,2797
UTTAR PRADESH,MEERUT,DAURALA,5,1,0,1,2890,0,2897
UTTAR PRADESH,MEERUT,HASTINAPUR,1,0,0,0,3288,0,3289
UTTAR PRADESH,MEERUT,JANI KHURD,0,1,0,0,2096,0,2097
UTTAR PRADESH,MEERUT,KHARKHODA,0,0,0,0,2763,0,2763
UTTAR PRADESH,MEERUT,KHEKRA,0,0,0,0,2041,0,2041
UTTAR PRADESH,MEERUT,MACHHRA,0,0,0,0,3460,0,3460
UTTAR PRADESH,MEERUT,MAWANA,0,0,0,0,4962,0,4962
UTTAR PRADESH,MEERUT,MEERUT,0,0,0,0,1215,0,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,0,0,0,0,4494,0,4494
UTTAR PRADESH,MEERUT,PILANA,0,0,0,0,2574,0,2574
UTTAR PRADESH,MEERUT,RAJPURA,1,0,0,0,2265,0,2266
UTTAR PRADESH,MEERUT,ROHTA,1,0,0,0,2756,0,2757
UTTAR PRADESH,MEERUT,SARDHANA,2,0,0,0,3713,0,3715
UTTAR PRADESH,MEERUT,SARURPUR KHURD,0,0,0,1,2109,0,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,1,0,4,0,969,0,974
UTTAR PRADESH,MIRZAPUR,CITY,3,0,0,0,217,0,220
UTTAR PRADESH,MIRZAPUR,JAMALPUR,0,0,0,0,487,0,487
UTTAR PRADESH,MIRZAPUR,KONE,2,0,0,0,1,0,3
UTTAR PRADESH,MIRZAPUR,LALGANJ,0,0,0,0,16,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,0,0,0,2,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,0,0,0,0,224,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,0,0,1,0,183,0,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,0,0,0,47,0,47
UTTAR PRADESH,MORADABAD,AMROHA,2,0,0,0,3968,0,3970
UTTAR PRADESH,MORADABAD,ASMOLI,0,0,0,0,1913,0,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,0,1,1,0,2770,2,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,0,0,1,0,4369,0,4370
UTTAR PRADESH,MORADABAD,BHJOI,0,1,0,0,2602,0,2603
UTTAR PRADESH,MORADABAD,BILARI,1,0,0,0,3937,0,3938
UTTAR PRADESH,MORADABAD,CHHAJLET,0,0,0,0,2551,0,2551
UTTAR PRADESH,MORADABAD,DHANORA,8,1,0,0,5518,1,5528
UTTAR PRADESH,MORADABAD,DILARI,0,0,0,0,5649,0,5649
UTTAR PRADESH,MORADABAD,GAJROLA,0,0,0,0,2347,0,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,0,0,0,0,2388,0,2388
UTTAR PRADESH,MORADABAD,HASANPUR,0,0,1,0,4395,0,4396
UTTAR PRADESH,MORADABAD,JOYA,0,0,1,0,4807,0,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,0,0,0,0,3365,0,3365
UTTAR PRADESH,MORADABAD,MORADABAD,0,0,0,0,181,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,0,0,0,0,2388,0,2388
UTTAR PRADESH,MORADABAD,PAWANSA,1,0,0,0,5140,1,5142
UTTAR PRADESH,MORADABAD,SAMBHAL,0,0,1,0,5511,0,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,0,0,0,0,4906,0,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,0,2,0,10,4415,0,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,0,1,0,0,3191,0,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,2,3,1,2,5607,0,5615
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,1,0,0,357,4117,0,4475
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,0,0,0,277,4581,0,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,0,0,0,19,4207,0,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,0,0,0,0,5575,0,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,0,0,0,0,2060,0,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,0,0,0,496,4274,1,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,3,3,0,0,3794,0,3800
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,2,0,0,62,3799,0,3863
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,1,0,0,0,3469,0,3470
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,0,0,0,0,5754,0,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,2,0,0,503,6064,0,6569
UTTAR PRADESH,NAINITAL,RAMNAGAR,0,0,0,0,185,1,186
UTTAR PRADESH,PILIBHIT,AMREYA,11,0,0,0,3016,0,3027
UTTAR PRADESH,PILIBHIT,BERKHEDA,0,0,0,0,1670,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,0,0,0,0,3586,0,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,0,0,0,0,2096,0,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,0,0,0,0,1794,0,1794
UTTAR PRADESH,PILIBHIT,MARORI,1,0,0,0,4674,0,4675
UTTAR PRADESH,PILIBHIT,PURANPUR,1,0,0,0,9928,2,9931
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,4,0,2,2,2074,0,2082
UTTAR PRADESH,PRATAPGARH,BABAGANJ,0,0,0,0,2540,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,0,0,0,0,2509,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,0,0,0,0,2333,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,0,0,0,0,1440,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,0,0,0,0,1235,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,0,0,0,0,2240,0,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,0,0,0,0,3066,0,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,0,0,0,0,3006,1,3007
UTTAR PRADESH,PRATAPGARH,PATTI,0,0,0,0,4026,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,0,0,0,0,2984,0,2984
UTTAR PRADESH,PRATAPGARH,SADAR,0,0,0,0,2009,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,0,0,0,0,2685,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,0,0,0,0,2885,0,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,0,0,0,0,3166,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,0,0,0,0,1212,0,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,0,0,0,0,2310,0,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,0,0,0,0,1009,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,0,0,0,0,1876,0,1876
UTTAR PRADESH,RAEBARELY,DALMAU,0,0,0,0,2986,0,2986
UTTAR PRADESH,RAEBARELY,DEEH,0,0,0,0,1913,0,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,0,0,0,0,2297,0,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,0,0,0,0,3073,0,3073
UTTAR PRADESH,RAEBARELY,KHEERO,0,0,0,0,1141,0,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,0,0,0,0,2060,0,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,0,0,0,0,1394,0,1394
UTTAR PRADESH,RAEBARELY,RAHI,0,0,0,0,3963,0,3963
UTTAR PRADESH,RAEBARELY,SALON,0,0,0,0,2844,0,2844
UTTAR PRADESH,RAEBARELY,SARANI,0,0,0,0,1987,0,1987
UTTAR PRADESH,RAEBARELY,SATAON,0,0,0,0,3460,0,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,0,0,0,0,1608,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,0,0,0,0,1864,0,1864
UTTAR PRADESH,RAEBARELY,TILOI,0,0,0,0,646,0,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,0,0,0,0,2069,0,2069
UTTAR PRADESH,RAMPUR,BILASPUR,0,0,0,0,9508,0,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,0,0,0,0,4258,0,4258
UTTAR PRADESH,RAMPUR,MILAK,0,0,0,0,8103,0,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),0,0,0,0,5194,0,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,0,0,0,0,8238,0,8238
UTTAR PRADESH,RAMPUR,SUAR,0,0,0,0,10512,0,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,0,0,0,2,4985,0,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,0,0,0,3,2732,0,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,0,0,0,0,5069,0,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,0,0,0,0,2905,0,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,0,0,0,0,6941,0,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,0,0,0,0,7731,0,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,0,1,1,1,4693,0,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,0,0,1,0,5605,0,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,0,0,0,3,4498,0,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,0,0,0,0,3098,0,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,0,0,0,1,7143,0,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,1,0,0,0,1036,0,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,0,0,1,0,1659,1,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,1,0,0,0,972,0,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,1,1,1,0,1594,0,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,0,0,0,0,2001,0,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,9,3,1,69,9990,2,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,3,0,2,0,4570,0,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,3,0,0,244,6139,0,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,0,0,0,1,4101,0,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,0,0,0,0,7377,0,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,10,0,0,25,4408,1,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,1,0,0,0,3840,0,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,0,1,0,12,2954,0,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,2,1,1,9,8273,0,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,0,0,0,0,4063,0,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,8,0,0,0,5431,0,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,6,0,0,3,5159,0,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,1,0,0,83,3513,0,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,1,0,0,0,4475,0,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,0,0,0,1,971,0,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,0,0,0,0,1709,0,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,6,13,3,1273,1197,1,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,0,0,0,1,889,0,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,1,0,0,1,1815,0,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,0,0,0,2,1705,0,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,0,0,0,3,1599,0,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,3,2,0,8,1536,0,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,0,0,0,9,2201,1,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,0,0,0,14,1877,0,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,0,0,0,6,1668,0,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,0,1,0,12,904,1,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,0,0,0,1,287,0,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,155,23,1,111,2677,1,2968
UTTAR PRADESH,SITAPUR,AILIYA,0,0,0,0,2769,0,2769
UTTAR PRADESH,SITAPUR,BEHTA,0,0,0,0,2311,1,2312
UTTAR PRADESH,SITAPUR,BESWAN,0,0,0,1,3438,1,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,0,0,0,0,2647,0,2647
UTTAR PRADESH,SITAPUR,HARGAON,1,0,0,0,3039,0,3040
UTTAR PRADESH,SITAPUR,KASMANDA,0,0,0,1,2843,0,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,0,0,0,0,2695,0,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,0,0,0,0,2756,0,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,0,0,0,0,2995,0,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,0,0,0,0,3616,0,3616
UTTAR PRADESH,SITAPUR,MAHOLI,0,0,0,0,2206,0,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,0,0,0,0,3848,0,3848
UTTAR PRADESH,SITAPUR,PAHLA,0,0,0,0,3003,0,3003
UTTAR PRADESH,SITAPUR,PERSENDI,0,0,0,0,2618,0,2618
UTTAR PRADESH,SITAPUR,PISWAN,1,0,0,0,5181,0,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,0,1,0,0,1977,0,1978
UTTAR PRADESH,SITAPUR,REUSA,0,0,0,0,2961,0,2961
UTTAR PRADESH,SITAPUR,SAKEREN,0,0,0,0,3175,0,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,1,0,0,0,3968,0,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,0,0,0,1,1239,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,0,0,0,0,2996,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,0,0,0,0,1815,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,0,0,0,0,63,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,0,0,0,0,1840,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,0,0,0,0,1733,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,0,0,0,0,1390,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,0,0,0,0,1662,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,0,0,0,0,1467,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,0,0,0,0,1041,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,0,0,0,0,1358,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,0,0,0,0,1377,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,0,0,0,0,440,0,440
UTTAR PRADESH,SULTANPUR,JAMON,0,0,0,0,1078,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,0,0,0,0,2140,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,0,0,0,0,1939,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,0,0,0,0,2145,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,0,0,0,0,2102,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,0,0,0,0,1400,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,0,0,0,0,1322,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,0,0,0,0,1189,0,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,0,0,0,0,619,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,0,0,0,0,1460,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,0,0,1,0,2095,0,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,1,1,0,77,1722,0,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,331,0,0,129,3162,0,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,2,1,0,197,2677,13,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,2,0,1,0,5540,1,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,23,1,0,31,2773,8,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,39,6,0,14,3590,2,3651
UTTAR PRADESH,UNNAO,ASOHA,0,0,0,0,2020,0,2020
UTTAR PRADESH,UNNAO,AURAS,0,0,0,0,2008,0,2008
UTTAR PRADESH,UNNAO,BANGARMAU,0,0,0,0,2803,0,2803
UTTAR PRADESH,UNNAO,BICHHIYA,0,0,0,0,2106,0,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,0,0,0,0,3254,0,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,0,0,0,0,4660,0,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,0,0,0,0,3438,0,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,0,0,0,0,3621,0,3621
UTTAR PRADESH,UNNAO,HILAULI,0,0,0,0,2677,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,0,0,0,0,3434,0,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,0,0,0,0,3495,0,3495
UTTAR PRADESH,UNNAO,PURWA,0,0,0,0,2480,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,0,0,0,0,2190,0,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,0,0,0,0,3800,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,0,0,0,0,3362,0,3362
UTTAR PRADESH,UNNAO,SUMERPUR,0,0,0,0,2412,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,2,0,0,1,1589,0,1592
UTTAR PRADESH,VARANASI,BADAGOAN,0,0,0,0,1735,0,1735
UTTAR PRADESH,VARANASI,BARAHNI,0,0,0,0,563,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,0,0,0,0,1118,0,1118
UTTAR PRADESH,VARANASI,CHAKIYA,0,0,0,0,504,0,504
UTTAR PRADESH,VARANASI,CHANDOULI,0,0,0,0,882,0,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,0,0,0,1,1469,0,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,0,0,0,1,1734,0,1735
UTTAR PRADESH,VARANASI,DHANAPUR,0,0,0,0,1196,0,1196
UTTAR PRADESH,VARANASI,HARAHUAA,1,0,0,2,1639,0,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,0,0,0,0,775,0,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,3,0,0,0,109,0,112
UTTAR PRADESH,VARANASI,PINDRA,0,0,0,6,2781,0,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,0,0,0,0,608,0,608
UTTAR PRADESH,VARANASI,SAKELDIHA,0,0,0,0,837,0,837
UTTAR PRADESH,VARANASI,SAVAPURI,0,0,0,0,1011,0,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,0,0,0,3,0,3
WEST BENGAL,BANKURA,BANKURA - II,1,0,16,14,473,0,504
WEST BENGAL,BANKURA,BARJORA,2,0,1,23,1490,0,1516
WEST BENGAL,BANKURA,BISHNUPUR,19,3,20,444,2119,32,2637
WEST BENGAL,BANKURA,CHHATNA,0,0,0,5,17,0,22
WEST BENGAL,BANKURA,INDAS,13,2,0,121,3157,5,3298
WEST BENGAL,BANKURA,INDPUR,0,0,0,4,7,0,11
WEST BENGAL,BANKURA,JOYPUR,3,1,1,98,1351,2,1456
WEST BENGAL,BANKURA,KHATRA - I,0,0,0,1,1,0,2
WEST BENGAL,BANKURA,KOTALPUR,14,7,1,99,2714,3,2838
WEST BENGAL,BANKURA,MEJHIA,3,0,0,0,149,3,155
WEST BENGAL,BANKURA,ONDA,11,3,4,492,1962,12,2484
WEST BENGAL,BANKURA,PATRASAYER,19,0,1,437,2234,47,2738
WEST BENGAL,BANKURA,RAIPUR - I,17,0,7,34,175,0,233
WEST BENGAL,BANKURA,RAIPUR - II,2,0,7,267,496,12,784
WEST BENGAL,BANKURA,SIMLAPAL,6,3,19,246,104,1,379
WEST BENGAL,BANKURA,SONAMUKHI,218,2,8,83,2135,0,2446
WEST BENGAL,BANKURA,TALDANGRA,29,0,2,75,539,0,645
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,2,1,5,47,1172,0,1227
WEST BENGAL,BIRBHUM,DUBRAJPUR,1,0,9,44,711,0,765
WEST BENGAL,BIRBHUM,ILLAMBAZAR,3,0,3,55,1993,0,2054
WEST BENGAL,BIRBHUM,KHAYRASOLE,2,0,2,26,546,0,576
WEST BENGAL,BIRBHUM,LABPUR,0,1,2,5,1863,0,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,0,0,1,8,973,0,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,3,0,0,231,1219,52,1505
WEST BENGAL,BIRBHUM,MD.BAZAR,0,0,0,5,232,0,237
WEST BENGAL,BIRBHUM,MURARAI II,0,1,0,9,784,0,794
WEST BENGAL,BIRBHUM,MURARAI-I,0,0,0,16,525,2,543
WEST BENGAL,BIRBHUM,NALHATI-I,3,0,0,4,1032,13,1052
WEST BENGAL,BIRBHUM,NALHATI-II,0,0,0,31,1450,5,1486
WEST BENGAL,BIRBHUM,NANUR,4,0,0,13,2548,0,2565
WEST BENGAL,BIRBHUM,RAJNAGAR,0,0,0,0,3,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,1,0,0,16,456,1,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,20,0,16,6,815,1,858
WEST BENGAL,BIRBHUM,SAINTHIA,0,0,1,46,1943,0,1990
WEST BENGAL,BIRBHUM,SURI-I,2,0,9,13,89,0,113
WEST BENGAL,BIRBHUM,SURI-II,0,0,0,15,379,0,394
WEST BENGAL,BURDWAN,ANDAL,0,0,9,1,24,0,34
WEST BENGAL,BURDWAN,AUSGRAM - I,6,20,0,1,1466,0,1493
WEST BENGAL,BURDWAN,AUSGRAM - II,15,1,14,36,1233,0,1299
WEST BENGAL,BURDWAN,BHATAR,12,59,0,88,2194,0,2353
WEST BENGAL,BURDWAN,BURDWAN - I,10,106,2,13,1351,0,1482
WEST BENGAL,BURDWAN,BURDWAN - II,10,1,8,27,2045,0,2091
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,0,0,0,0,90,0,90
WEST BENGAL,BURDWAN,GALSI - I,19,9,1,3,914,0,946
WEST BENGAL,BURDWAN,GALSI - II,49,0,7,37,2336,1,2430
WEST BENGAL,BURDWAN,JAMALPUR,15,1,24,31,3047,2,3120
WEST BENGAL,BURDWAN,KALNA - I,12,316,2,22,1060,0,1412
WEST BENGAL,BURDWAN,KALNA - II,89,357,16,31,1294,1,1788
WEST BENGAL,BURDWAN,KANKSA,0,5,18,69,1070,26,1188
WEST BENGAL,BURDWAN,KATWA - I,19,3,6,18,1067,0,1113
WEST BENGAL,BURDWAN,KATWA - II,4,5,1,26,1529,0,1565
WEST BENGAL,BURDWAN,KETUGRAM - I,0,0,4,46,2447,0,2497
