-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to source of finance . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.7.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to source of Finance for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.7.csv"
}
-----
State,District,Block,Government fund,Farmer's saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
UTTAR PRADESH,MAHRAJGANJ,BRIDGEMANGANJ,100,782,100,2471,0,5,3458
UTTAR PRADESH,MAHRAJGANJ,DHANI,0,215,253,449,0,0,917
UTTAR PRADESH,MAHRAJGANJ,GHUGHULI,126,343,586,1371,143,0,2569
UTTAR PRADESH,MAHRAJGANJ,LAKSHMIPUR,28,402,105,2600,49,11,3195
UTTAR PRADESH,MAHRAJGANJ,MAHRAJGANJ SADAR,23,174,13,2726,0,1,2937
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,46,405,18,2099,15,0,2583
UTTAR PRADESH,MAHRAJGANJ,NAUTANAWA,17,62,116,1704,0,7,1906
UTTAR PRADESH,MAHRAJGANJ,NICHLAUL,35,125,205,1557,0,0,1922
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,21,705,71,2386,3,1,3187
UTTAR PRADESH,MAHRAJGANJ,PARTAWAL,17,148,259,2163,3,0,2590
UTTAR PRADESH,MAHRAJGANJ,PHARENDA,13,292,55,2558,0,0,2918
UTTAR PRADESH,MAHRAJGANJ,SISWA,70,317,126,1705,16,6,2240
UTTAR PRADESH,MAINPURI,BARNAHAL,2,1503,71,13,0,0,1589
UTTAR PRADESH,MAINPURI,BEWAR,2,1748,69,1633,0,0,3452
UTTAR PRADESH,MAINPURI,GHIROR,187,1061,335,319,0,0,1902
UTTAR PRADESH,MAINPURI,JAGIR,431,699,137,476,82,2,1827
UTTAR PRADESH,MAINPURI,KARHAL,15,1239,39,635,0,0,1928
UTTAR PRADESH,MAINPURI,KISHANI,105,476,234,996,0,0,1811
UTTAR PRADESH,MAINPURI,KURAWALI,0,1120,196,616,2,0,1934
UTTAR PRADESH,MAINPURI,MAINPURI,23,2403,30,610,18,0,3084
UTTAR PRADESH,MAINPURI,SULTANGANJ,7,839,1219,420,0,0,2485
UTTAR PRADESH,MATHURA,BALDEV,171,3054,313,209,0,0,3747
UTTAR PRADESH,MATHURA,CHHATA,252,2389,496,496,63,0,3696
UTTAR PRADESH,MATHURA,CHOMUHA,367,898,1189,759,36,0,3249
UTTAR PRADESH,MATHURA,FAREH,48,1517,378,519,0,0,2462
UTTAR PRADESH,MATHURA,GOVERDHAN,180,1354,233,651,1,0,2419
UTTAR PRADESH,MATHURA,MAAT,0,1309,352,111,0,0,1772
UTTAR PRADESH,MATHURA,MATHURA,87,827,1415,757,0,0,3086
UTTAR PRADESH,MATHURA,NAND GAWON,81,1648,664,134,80,0,2607
UTTAR PRADESH,MATHURA,NOHJHIL,144,3263,2016,228,3,0,5654
UTTAR PRADESH,MATHURA,RAYA,151,2333,509,604,15,0,3612
UTTAR PRADESH,MATHURA,SADABAB,81,2330,511,606,0,1,3529
UTTAR PRADESH,MATHURA,SAHPAU,6,1892,532,411,1,0,2842
UTTAR PRADESH,MAU,BADRAW,49,150,125,291,1,1,617
UTTAR PRADESH,MAU,DOHARIGHAT,15,38,22,18,22,0,115
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,50,357,374,885,2,0,1668
UTTAR PRADESH,MAU,GHOSI,1,86,25,289,0,0,401
UTTAR PRADESH,MAU,KOPAGANJ,92,406,137,671,0,13,1319
UTTAR PRADESH,MAU,MUHAMMDABAD,9,899,95,427,2,128,1560
UTTAR PRADESH,MAU,PARDHA,20,528,191,773,1,0,1513
UTTAR PRADESH,MAU,RANIPUR,73,1748,308,766,2,0,2897
UTTAR PRADESH,MAU,RATANPURA,0,252,34,318,2,3,609
UTTAR PRADESH,MEERUT,BAGHPAT,34,2128,961,37,0,0,3160
UTTAR PRADESH,MEERUT,BARAUT,1116,2203,200,23,1,0,3543
UTTAR PRADESH,MEERUT,BINAULI,774,2126,98,5,1,0,3004
UTTAR PRADESH,MEERUT,CHAPROULI,6,2749,24,17,0,0,2796
UTTAR PRADESH,MEERUT,DAURALA,278,1998,467,148,1,0,2892
UTTAR PRADESH,MEERUT,HASTINAPUR,71,2694,418,103,2,0,3288
UTTAR PRADESH,MEERUT,JANI KHURD,97,1561,179,177,81,2,2097
UTTAR PRADESH,MEERUT,KHARKHODA,271,2449,36,7,0,0,2763
UTTAR PRADESH,MEERUT,KHEKRA,181,1321,403,136,0,0,2041
UTTAR PRADESH,MEERUT,MACHHRA,354,3073,29,4,0,0,3460
UTTAR PRADESH,MEERUT,MAWANA,71,3754,364,727,46,0,4962
UTTAR PRADESH,MEERUT,MEERUT,47,983,162,23,0,0,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,211,3747,118,411,0,7,4494
UTTAR PRADESH,MEERUT,PILANA,0,2519,37,18,0,0,2574
UTTAR PRADESH,MEERUT,RAJPURA,690,1438,118,19,0,0,2265
UTTAR PRADESH,MEERUT,ROHTA,1360,1088,303,5,0,0,2756
UTTAR PRADESH,MEERUT,SARDHANA,70,2872,568,202,1,0,3713
UTTAR PRADESH,MEERUT,SARURPUR KHURD,46,1626,340,90,6,2,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,69,395,177,261,0,71,973
UTTAR PRADESH,MIRZAPUR,CITY,53,59,17,77,0,11,217
UTTAR PRADESH,MIRZAPUR,JAMALPUR,39,366,24,58,0,0,487
UTTAR PRADESH,MIRZAPUR,KONE,0,1,0,0,0,0,1
UTTAR PRADESH,MIRZAPUR,LALGANJ,16,0,0,0,0,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,0,0,1,0,1,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,21,117,73,12,1,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,35,14,13,122,0,0,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,17,3,27,0,0,47
UTTAR PRADESH,MORADABAD,AMROHA,32,3788,37,109,1,1,3968
UTTAR PRADESH,MORADABAD,ASMOLI,357,1026,529,0,1,0,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,9,2366,33,366,0,0,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,44,3483,422,421,0,0,4370
UTTAR PRADESH,MORADABAD,BHJOI,2,2309,191,101,0,0,2603
UTTAR PRADESH,MORADABAD,BILARI,140,3591,186,20,0,0,3937
UTTAR PRADESH,MORADABAD,CHHAJLET,11,2527,12,1,0,0,2551
UTTAR PRADESH,MORADABAD,DHANORA,56,4365,716,357,26,0,5520
UTTAR PRADESH,MORADABAD,DILARI,88,4771,631,158,1,0,5649
UTTAR PRADESH,MORADABAD,GAJROLA,105,1775,318,100,49,0,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,45,1691,343,281,28,0,2388
UTTAR PRADESH,MORADABAD,HASANPUR,367,3263,693,20,1,52,4396
UTTAR PRADESH,MORADABAD,JOYA,374,3662,699,20,1,52,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,114,3063,174,12,2,0,3365
UTTAR PRADESH,MORADABAD,MORADABAD,22,103,13,43,0,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,45,1691,343,281,28,0,2388
UTTAR PRADESH,MORADABAD,PAWANSA,364,4129,441,192,15,0,5141
UTTAR PRADESH,MORADABAD,SAMBHAL,658,4169,390,228,5,62,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,300,3345,865,390,5,1,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,67,2684,703,971,2,0,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,24,3155,13,0,0,0,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,6,2700,1635,1270,2,0,5613
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,39,3574,239,622,0,0,4474
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,18,4154,341,342,1,2,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,19,3663,537,7,0,0,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,221,4546,115,642,51,0,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,280,1506,121,136,17,0,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,426,3072,297,933,43,0,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,6,2052,174,1565,0,0,3797
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,124,3125,608,4,0,0,3861
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,450,2730,282,7,0,0,3469
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,77,4909,407,348,12,1,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,121,6160,136,138,1,11,6567
UTTAR PRADESH,NAINITAL,RAMNAGAR,31,5,4,119,27,0,186
UTTAR PRADESH,PILIBHIT,AMREYA,111,1255,1009,630,10,1,3016
UTTAR PRADESH,PILIBHIT,BERKHEDA,47,317,665,622,19,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,104,1710,737,953,81,1,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,1,911,327,857,0,0,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,4,721,384,565,93,27,1794
UTTAR PRADESH,PILIBHIT,MARORI,24,2717,1833,76,24,0,4674
UTTAR PRADESH,PILIBHIT,PURANPUR,506,5052,2195,1365,806,6,9930
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,23,465,592,978,2,18,2078
UTTAR PRADESH,PRATAPGARH,BABAGANJ,0,4,8,2528,0,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,4,10,8,2487,0,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,0,1,4,2328,0,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,2,5,0,1433,0,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,0,0,0,1235,0,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,3,589,504,1142,2,0,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,4,990,634,1425,11,2,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,630,1046,1009,322,0,0,3007
UTTAR PRADESH,PRATAPGARH,PATTI,0,22,0,4004,0,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,58,619,1152,1148,6,1,2984
UTTAR PRADESH,PRATAPGARH,SADAR,13,262,174,1560,0,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,65,869,924,827,0,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,34,925,688,1237,0,1,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,2,23,11,3130,0,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,197,132,250,632,0,1,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,11,1119,185,967,27,1,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,9,154,80,764,2,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,21,333,21,1499,0,2,1876
UTTAR PRADESH,RAEBARELY,DALMAU,47,895,292,1411,340,1,2986
UTTAR PRADESH,RAEBARELY,DEEH,57,346,62,1428,14,6,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,48,780,148,1320,0,1,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,101,613,674,1603,79,3,3073
UTTAR PRADESH,RAEBARELY,KHEERO,39,676,45,356,24,1,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,31,449,37,1536,7,0,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,232,432,87,636,6,1,1394
UTTAR PRADESH,RAEBARELY,RAHI,204,795,733,2230,1,0,3963
UTTAR PRADESH,RAEBARELY,SALON,85,513,996,1245,3,2,2844
UTTAR PRADESH,RAEBARELY,SARANI,136,782,496,563,5,5,1987
UTTAR PRADESH,RAEBARELY,SATAON,181,1683,443,1149,1,3,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,4,363,45,1191,5,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,68,630,340,822,4,0,1864
UTTAR PRADESH,RAEBARELY,TILOI,2,86,182,369,7,0,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,79,941,357,677,10,5,2069
UTTAR PRADESH,RAMPUR,BILASPUR,66,7279,763,1347,53,0,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,8,3244,470,513,23,0,4258
UTTAR PRADESH,RAMPUR,MILAK,63,6169,562,1262,47,0,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),34,4002,380,748,30,0,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,63,6287,566,1273,49,0,8238
UTTAR PRADESH,RAMPUR,SUAR,70,8115,866,1400,61,0,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,172,3700,374,674,40,27,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,566,1820,235,91,20,3,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,628,4160,115,165,1,0,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,133,2023,142,582,14,11,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,282,5649,279,640,43,48,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,22,7130,526,52,0,1,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,9,3362,700,42,544,39,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,455,4545,164,352,48,42,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,239,3694,220,239,15,94,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,18,2372,143,553,12,0,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,1517,4765,518,265,72,7,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,22,855,147,9,1,2,1036
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,54,1214,214,178,0,1,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,47,446,412,64,3,0,972
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,26,1109,372,85,0,4,1596
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,166,793,214,730,9,89,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,437,7890,991,694,26,27,10065
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,462,2223,471,1277,137,2,4572
UTTAR PRADESH,SHAHJAHANPUR,DADROL,273,2576,1684,1753,96,1,6383
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,15,2248,285,1475,78,1,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,686,3666,1297,1517,201,10,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,369,3066,632,300,67,0,4434
UTTAR PRADESH,SHAHJAHANPUR,KANTH,554,1933,294,1059,0,0,3840
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,35,2059,481,363,29,0,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,501,5307,953,1124,200,199,8284
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,66,2950,420,458,169,0,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,20,3244,882,884,401,0,5431
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,344,3189,667,823,139,0,5162
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,231,1730,1224,409,2,0,3596
UTTAR PRADESH,SHAHJAHANPUR,TILHER,105,2596,1007,467,300,0,4475
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,16,403,142,398,12,1,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,69,436,124,1078,2,0,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,206,1481,267,503,22,8,2487
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,45,7,0,838,0,0,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,290,871,2,653,0,0,1816
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,60,606,134,903,4,0,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,8,341,25,1227,1,0,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,43,510,77,885,22,9,1546
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,100,1724,22,363,1,1,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,88,778,390,614,19,2,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,47,298,332,983,4,10,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,78,401,7,427,5,0,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,23,81,32,143,6,3,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,264,849,457,1187,51,5,2813
UTTAR PRADESH,SITAPUR,AILIYA,46,780,36,1897,8,2,2769
UTTAR PRADESH,SITAPUR,BEHTA,35,1189,14,939,133,2,2312
UTTAR PRADESH,SITAPUR,BESWAN,353,2274,239,569,4,1,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,34,1415,119,1059,8,12,2647
UTTAR PRADESH,SITAPUR,HARGAON,208,1920,453,452,6,0,3039
UTTAR PRADESH,SITAPUR,KASMANDA,231,1643,215,722,33,0,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,166,1187,479,827,35,1,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,36,920,568,1218,14,0,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,123,1121,806,763,181,1,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,28,2091,213,1271,13,0,3616
UTTAR PRADESH,SITAPUR,MAHOLI,181,1080,163,766,5,11,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,809,1777,536,213,513,0,3848
UTTAR PRADESH,SITAPUR,PAHLA,7,1729,15,1088,164,0,3003
UTTAR PRADESH,SITAPUR,PERSENDI,113,1232,217,1052,1,3,2618
UTTAR PRADESH,SITAPUR,PISWAN,479,3477,374,829,21,1,5181
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,62,215,1051,576,74,0,1978
UTTAR PRADESH,SITAPUR,REUSA,97,1870,69,925,0,0,2961
UTTAR PRADESH,SITAPUR,SAKEREN,268,2040,129,371,365,2,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,138,2171,430,1228,1,0,3968
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,328,566,224,122,0,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,4,418,13,2546,15,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,20,412,458,914,11,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,2,33,2,26,0,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,47,338,309,1141,4,1,1840
UTTAR PRADESH,SULTANPUR,BHADAR,35,395,189,1104,9,1,1733
UTTAR PRADESH,SULTANPUR,BHETUA,1,119,150,1119,1,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,2,111,11,1508,30,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,15,401,50,993,8,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,26,44,137,825,9,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,5,168,125,1052,7,1,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,5,224,75,1072,1,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,0,14,408,16,2,0,440
UTTAR PRADESH,SULTANPUR,JAMON,5,103,185,747,36,2,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,3,51,1,2083,2,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,10,627,129,1161,12,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,29,586,311,1208,11,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,32,137,439,1485,9,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,29,369,155,837,9,1,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,59,164,481,577,41,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,87,194,363,511,33,1,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,36,138,87,358,0,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,23,76,4,1346,11,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,36,1216,212,631,1,0,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,63,1319,240,158,19,1,1800
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,254,2863,48,85,35,6,3291
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,54,2635,43,78,69,9,2888
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,137,4656,440,300,7,2,5542
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,216,2200,139,247,7,4,2813
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,94,1554,901,1034,4,25,3612
UTTAR PRADESH,UNNAO,ASOHA,211,748,462,590,7,2,2020
UTTAR PRADESH,UNNAO,AURAS,130,1213,133,413,119,0,2008
UTTAR PRADESH,UNNAO,BANGARMAU,52,1247,251,1233,20,0,2803
UTTAR PRADESH,UNNAO,BICHHIYA,168,854,367,710,7,0,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,71,1568,381,1221,12,1,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,1575,2091,367,591,32,4,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,28,2140,47,1146,75,2,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,21,1929,324,1343,4,0,3621
UTTAR PRADESH,UNNAO,HILAULI,263,1333,116,963,2,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,127,2258,111,775,162,1,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,269,2031,227,900,68,0,3495
UTTAR PRADESH,UNNAO,PURWA,77,1097,79,1227,0,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,83,892,442,760,12,1,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,9,2033,21,1623,114,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,56,1229,462,1590,5,20,3362
UTTAR PRADESH,UNNAO,SUMERPUR,5,897,479,1009,22,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,238,1100,65,180,1,6,1590
UTTAR PRADESH,VARANASI,BADAGOAN,263,905,366,201,0,0,1735
UTTAR PRADESH,VARANASI,BARAHNI,72,324,140,27,0,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,70,511,428,109,0,0,1118
UTTAR PRADESH,VARANASI,CHAKIYA,8,211,54,228,3,0,504
UTTAR PRADESH,VARANASI,CHANDOULI,60,545,142,135,0,0,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,56,478,198,738,0,0,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,181,799,480,269,0,6,1735
UTTAR PRADESH,VARANASI,DHANAPUR,4,624,382,156,30,0,1196
UTTAR PRADESH,VARANASI,HARAHUAA,59,726,574,282,0,0,1641
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,93,538,73,70,1,0,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,8,72,24,2,3,0,109
UTTAR PRADESH,VARANASI,PINDRA,207,1077,962,541,0,0,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,471,112,8,16,1,0,608
UTTAR PRADESH,VARANASI,SAKELDIHA,30,433,215,158,1,0,837
UTTAR PRADESH,VARANASI,SAVAPURI,45,599,349,15,0,3,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,2,1,0,0,0,3
WEST BENGAL,BANKURA,BANKURA - II,33,360,12,76,17,5,503
WEST BENGAL,BANKURA,BARJORA,89,1256,131,16,22,0,1514
WEST BENGAL,BANKURA,BISHNUPUR,60,2216,91,115,85,51,2618
WEST BENGAL,BANKURA,CHHATNA,6,12,0,4,0,0,22
WEST BENGAL,BANKURA,INDAS,105,2828,22,32,252,46,3285
WEST BENGAL,BANKURA,INDPUR,0,5,1,0,0,5,11
WEST BENGAL,BANKURA,JOYPUR,31,1282,24,40,58,18,1453
WEST BENGAL,BANKURA,KHATRA - I,0,2,0,0,0,0,2
WEST BENGAL,BANKURA,KOTALPUR,64,2295,197,99,99,70,2824
WEST BENGAL,BANKURA,MEJHIA,8,35,69,4,25,11,152
WEST BENGAL,BANKURA,ONDA,65,2115,106,141,14,32,2473
WEST BENGAL,BANKURA,PATRASAYER,40,2353,133,66,71,56,2719
WEST BENGAL,BANKURA,RAIPUR - I,43,88,9,36,40,0,216
WEST BENGAL,BANKURA,RAIPUR - II,14,661,14,56,23,14,782
WEST BENGAL,BANKURA,SIMLAPAL,34,295,10,3,27,4,373
WEST BENGAL,BANKURA,SONAMUKHI,117,1985,35,22,66,3,2228
WEST BENGAL,BANKURA,TALDANGRA,12,539,14,19,26,6,616
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,39,939,117,92,25,13,1225
WEST BENGAL,BIRBHUM,DUBRAJPUR,23,626,40,69,4,2,764
WEST BENGAL,BIRBHUM,ILLAMBAZAR,82,1366,398,166,7,32,2051
WEST BENGAL,BIRBHUM,KHAYRASOLE,29,466,2,53,2,22,574
WEST BENGAL,BIRBHUM,LABPUR,30,1558,129,108,38,8,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,3,744,209,16,9,1,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,16,771,337,321,5,52,1502
WEST BENGAL,BIRBHUM,MD.BAZAR,34,134,28,30,11,0,237
WEST BENGAL,BIRBHUM,MURARAI II,30,620,136,8,0,0,794
WEST BENGAL,BIRBHUM,MURARAI-I,0,488,17,0,0,38,543
WEST BENGAL,BIRBHUM,NALHATI-I,126,777,101,28,3,14,1049
WEST BENGAL,BIRBHUM,NALHATI-II,7,836,353,254,3,33,1486
WEST BENGAL,BIRBHUM,NANUR,16,2119,103,321,0,2,2561
WEST BENGAL,BIRBHUM,RAJNAGAR,0,3,0,0,0,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,13,361,64,7,19,9,473
WEST BENGAL,BIRBHUM,RAMPURHAT-II,28,723,25,44,13,5,838
WEST BENGAL,BIRBHUM,SAINTHIA,45,1289,307,317,31,1,1990
WEST BENGAL,BIRBHUM,SURI-I,7,95,3,4,2,0,111
WEST BENGAL,BIRBHUM,SURI-II,3,349,21,21,0,0,394
WEST BENGAL,BURDWAN,ANDAL,20,2,0,12,0,0,34
WEST BENGAL,BURDWAN,AUSGRAM - I,30,1244,109,100,3,1,1487
WEST BENGAL,BURDWAN,AUSGRAM - II,41,864,60,100,75,144,1284
WEST BENGAL,BURDWAN,BHATAR,28,1848,310,68,39,48,2341
WEST BENGAL,BURDWAN,BURDWAN - I,18,1202,88,152,0,12,1472
WEST BENGAL,BURDWAN,BURDWAN - II,26,1516,238,167,18,116,2081
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,1,89,0,0,0,0,90
WEST BENGAL,BURDWAN,GALSI - I,27,709,177,8,1,5,927
WEST BENGAL,BURDWAN,GALSI - II,366,1564,253,73,42,83,2381
WEST BENGAL,BURDWAN,JAMALPUR,274,2354,337,22,6,112,3105
