-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.15.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.15.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. of constraints in utilisation,Constraints in utilisation - Inadequate power supply,Constraints in utilisation - Mechanical breakdown,Constraints in utilisation - Less water discharge,Constraints in utilisation - Storage siltation,Constraints in utilisation - Channel break down,Constraints in utilisation - Other reasons,Total,Total in use
ORISSA,KANDHAMAL,NUAGAON,0,0,0,0,0,0,1,1,1
ORISSA,KANDHAMAL,PHULBANI,2,0,0,0,3,0,8,11,13
ORISSA,KANDHAMAL,RAIKIA,3,0,0,0,0,0,2,2,5
ORISSA,KANDHAMAL,TIKABALI,2,0,0,1,0,0,1,2,4
ORISSA,KANDHAMAL,TUMUDIBANDHA,1,0,0,0,2,0,1,3,4
ORISSA,KENDRAPARA,AUL,192,24,6,0,42,1,16,89,281
ORISSA,KENDRAPARA,DERABISHI,50,0,3,0,8,0,4,15,65
ORISSA,KENDRAPARA,GARADPUR,16,1,0,6,0,0,33,40,56
ORISSA,KENDRAPARA,KENDRAPADA,2,0,0,4,3,0,22,29,31
ORISSA,KENDRAPARA,MAHAKALPADA,7,0,7,3,6,1,136,153,160
ORISSA,KENDRAPARA,MARSHAGHAI,8,3,6,1,0,0,52,62,70
ORISSA,KENDRAPARA,PATTAMUNDAI,203,10,1,1,0,0,5,17,220
ORISSA,KENDRAPARA,RAJKANIKA,29,2,13,0,5,2,273,295,324
ORISSA,KENDRAPARA,RAJNAGAR,81,27,6,0,1,1,106,141,222
ORISSA,KEONJHAR,ANANDPUR,10,0,0,0,8,0,19,27,37
ORISSA,KEONJHAR,BANSPAL,9,1,2,18,22,2,17,62,71
ORISSA,KEONJHAR,CHAMPUA,83,7,8,9,7,1,69,101,184
ORISSA,KEONJHAR,GHASIPURA,17,0,0,12,1,0,15,28,45
ORISSA,KEONJHAR,GHATAGAON,2,1,0,54,0,0,0,55,57
ORISSA,KEONJHAR,HARICHANDANPUR,9,3,1,56,29,4,57,150,159
ORISSA,KEONJHAR,HATADIHI,39,2,1,39,5,3,7,57,96
ORISSA,KEONJHAR,JHUMPURA,30,0,3,54,13,1,98,169,199
ORISSA,KEONJHAR,JODA,11,3,0,3,8,1,10,25,36
ORISSA,KEONJHAR,KEONJHAR SADAR,102,2,0,23,25,1,58,109,211
ORISSA,KEONJHAR,PATANA,9,2,2,15,21,0,41,81,90
ORISSA,KEONJHAR,SAHARPADA,5,0,0,12,6,0,27,45,50
ORISSA,KEONJHAR,TELKOI,8,0,4,56,65,0,2,127,135
ORISSA,KHURDA,BALIANTA,1,0,0,7,8,1,0,16,17
ORISSA,KHURDA,BANAPUR,13,0,0,0,18,0,4,22,35
ORISSA,KHURDA,BEGUNIA,2,0,0,10,47,0,36,93,95
ORISSA,KHURDA,BHUBANESWAR,25,0,0,1,10,0,0,11,36
ORISSA,KHURDA,BOLAGARH,0,0,0,11,7,1,1,20,20
ORISSA,KHURDA,CHILIKA,0,1,0,0,3,2,0,6,6
ORISSA,KHURDA,JATANI,4,0,1,0,13,0,3,17,21
ORISSA,KHURDA,KHURDA,16,0,0,1,13,0,4,18,34
ORISSA,KHURDA,TANGI,129,3,1,4,0,0,4,12,141
ORISSA,KORAPUT,BANDHUGAON,10,2,0,0,0,1,17,20,30
ORISSA,KORAPUT,BOIPARIGUDA,101,0,8,76,17,2,59,162,263
ORISSA,KORAPUT,BORIGUMMA,223,7,2,146,30,0,400,585,808
ORISSA,KORAPUT,DASAMANTAPUR,2,1,0,0,0,0,0,1,3
ORISSA,KORAPUT,JEYPORE,37,0,1,5,51,0,0,57,94
ORISSA,KORAPUT,KORAPUT,19,2,2,2,7,0,1,14,33
ORISSA,KORAPUT,KOTPAD,274,0,0,0,2,0,7,9,283
ORISSA,KORAPUT,KUNDURA,297,0,0,29,1,0,5,35,332
ORISSA,KORAPUT,LAMTAPUT,1,0,0,0,1,0,7,8,9
ORISSA,KORAPUT,LAXMIPUR,3,0,4,0,7,0,0,11,14
ORISSA,KORAPUT,NANDAPUR,2,0,0,0,7,0,3,10,12
ORISSA,KORAPUT,NARAYANAPATNA,8,1,0,0,1,0,0,2,10
ORISSA,KORAPUT,POTANGI,0,0,0,1,1,0,0,2,2
ORISSA,KORAPUT,SEMILIGUDA,1,0,1,2,1,0,8,12,13
ORISSA,MALKANAGIRI,KALIMELA,2,0,0,1,8,0,4,13,15
ORISSA,MALKANAGIRI,KHAIRPUT,0,0,0,1,3,0,0,4,4
ORISSA,MALKANAGIRI,KORKONDA,26,0,0,10,12,0,12,34,60
ORISSA,MALKANAGIRI,KUDUMULUGUMMA,2,0,0,1,1,0,0,2,4
ORISSA,MALKANAGIRI,MALKANGIRI,3,0,0,0,0,0,8,8,11
ORISSA,MALKANAGIRI,MATHILI,0,3,12,5,11,3,0,34,34
ORISSA,MALKANAGIRI,PODIA,0,0,0,0,0,0,5,5,5
ORISSA,MAYURBHANJA,BADASAHI,40,2,1,0,37,0,2,42,82
ORISSA,MAYURBHANJA,BAHALADA,0,0,0,0,0,0,5,5,5
ORISSA,MAYURBHANJA,BANGIRIPOSI,96,5,1,3,13,0,99,121,217
ORISSA,MAYURBHANJA,BARIPADA,16,2,2,15,16,0,64,99,115
ORISSA,MAYURBHANJA,BETANATI,27,2,0,7,24,0,14,47,74
ORISSA,MAYURBHANJA,BIJATALA,5,2,0,1,0,0,10,13,18
ORISSA,MAYURBHANJA,BISOI,4,0,0,3,2,0,12,17,21
ORISSA,MAYURBHANJA,GOPABANDHUNAGAR,113,0,4,13,17,0,22,56,169
ORISSA,MAYURBHANJA,JAMADA,84,0,0,26,0,0,2,28,112
ORISSA,MAYURBHANJA,JASIPUR,11,1,0,1,5,0,16,23,34
ORISSA,MAYURBHANJA,KAPTIPADA,9,0,0,0,0,0,0,0,9
ORISSA,MAYURBHANJA,KARANJIA,4,2,4,1,0,0,2,9,13
ORISSA,MAYURBHANJA,KHUNTA,108,0,1,1,1,0,4,7,115
ORISSA,MAYURBHANJA,KULIANA,7,1,1,2,109,1,14,128,135
ORISSA,MAYURBHANJA,KUSUMI,41,0,1,12,8,0,0,21,62
ORISSA,MAYURBHANJA,MURUDA,39,0,29,22,0,0,2,53,92
ORISSA,MAYURBHANJA,RARUAN,5,8,0,0,2,0,4,14,19
ORISSA,MAYURBHANJA,RASAGOBINDAPUR,13,6,0,6,10,0,5,27,40
ORISSA,MAYURBHANJA,RIRANGAPUR,10,0,5,17,4,0,43,69,79
ORISSA,MAYURBHANJA,SAMAKHUNTA,16,2,0,3,12,4,74,95,111
ORISSA,MAYURBHANJA,SARASAKANA,4,0,2,47,23,0,15,87,91
ORISSA,MAYURBHANJA,SUKRULI,5,2,2,1,4,0,2,11,16
ORISSA,MAYURBHANJA,SULIAPADA,167,3,5,0,5,3,86,102,269
ORISSA,MAYURBHANJA,THAKURMUNDA,0,1,0,2,0,0,0,3,3
ORISSA,MAYURBHANJA,TIRING,1,0,0,0,4,0,2,6,7
ORISSA,MAYURBHANJA,UDALA,41,4,9,4,6,0,2,25,66
ORISSA,NAWARANGAPUR,CHANDAHANDI,5,0,0,0,0,0,21,21,26
ORISSA,NAWARANGAPUR,DABUGAON,41,0,0,131,24,1,127,283,324
ORISSA,NAWARANGAPUR,JHARIGAON,20,1,1,128,2,1,20,153,173
ORISSA,NAWARANGAPUR,KOSAGUMUDA,11,2,7,143,37,3,53,245,256
ORISSA,NAWARANGAPUR,NANDAHANDI,24,0,16,7,3,0,169,195,219
ORISSA,NAWARANGAPUR,NAWARANGPUR,15,0,0,84,2,0,21,107,122
ORISSA,NAWARANGAPUR,PAPADAHANDI,24,9,1,282,12,1,112,417,441
ORISSA,NAWARANGAPUR,RAIGHAR,69,0,8,31,0,0,46,85,154
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,7,0,0,9,95,0,1,105,112
ORISSA,NAWARANGAPUR,UMARKOTE,40,0,0,196,0,3,2,201,241
ORISSA,NAYAGARH,BHAPUR,1,0,1,2,11,0,1,15,16
ORISSA,NAYAGARH,GANIA,0,2,0,3,0,1,0,6,6
ORISSA,NAYAGARH,KHANDAPARA,0,0,0,3,3,0,5,11,11
ORISSA,NAYAGARH,NAYAGARH,0,0,0,0,1,0,1,2,2
ORISSA,NAYAGARH,NUAGAON,1,1,1,1,9,0,0,12,13
ORISSA,NAYAGARH,ODAGAON,12,0,0,1,1,0,21,23,35
ORISSA,NAYAGARH,RANAPUR,10,0,0,3,32,0,18,53,63
ORISSA,NUAPADA,BODEN,0,0,0,2,0,0,0,2,2
ORISSA,NUAPADA,KHARIAR,46,1,0,16,0,0,2,19,65
ORISSA,NUAPADA,KOMANA,7,0,0,8,4,2,0,14,21
ORISSA,NUAPADA,NUAPADA,2,2,0,1,11,0,0,14,16
ORISSA,NUAPADA,SINAPALI,5,14,1,11,0,0,7,33,38
ORISSA,PURI,ASTARANG,61,0,0,2,7,2,55,66,127
ORISSA,PURI,BRAHMAGIRI,298,5,4,14,0,0,4,27,325
ORISSA,PURI,DELANGA,254,13,1,3,5,0,0,22,276
ORISSA,PURI,GOP,330,0,1,2,26,1,90,120,450
ORISSA,PURI,KAKATPUR,142,0,0,0,112,0,9,121,263
ORISSA,PURI,KANAS,382,3,2,3,1,0,8,17,399
ORISSA,PURI,KRISHNAPRASAD,40,0,0,0,2,0,8,10,50
ORISSA,PURI,NIMAPARA,10,0,0,0,6,2,42,50,60
ORISSA,PURI,PIPILI,238,1,0,0,12,0,27,40,278
ORISSA,PURI,PURISADAR,882,4,2,1,2,0,12,21,903
ORISSA,PURI,SATYABADI,477,0,0,1,0,0,15,16,493
ORISSA,RAYAGADA,BISAMCUTTACK,6,1,1,2,8,0,3,15,21
ORISSA,RAYAGADA,CHANDRAPUR,0,0,0,0,2,0,0,2,2
ORISSA,RAYAGADA,GUDARI,56,8,1,1,6,0,0,16,72
ORISSA,RAYAGADA,GUNUPUR,8,7,4,0,10,0,5,26,34
ORISSA,RAYAGADA,K.SINGPUR,1,8,7,0,5,0,5,25,26
ORISSA,RAYAGADA,KASHIPUR,1,3,0,2,0,0,3,8,9
ORISSA,RAYAGADA,KOLNARA,3,1,7,6,6,0,4,24,27
ORISSA,RAYAGADA,MUNIGUDA,11,0,2,3,8,0,12,25,36
ORISSA,RAYAGADA,PADMAPUR,13,0,0,0,5,1,1,7,20
ORISSA,RAYAGADA,RAMNAGUDA,7,0,1,2,23,4,8,38,45
ORISSA,RAYAGADA,RAYAGADA,52,9,29,5,20,1,8,72,124
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,4,16,3,37,1,3,10,70,74
ORISSA,SAMBALPUR,GOVINDAPUR,18,0,1,339,29,2,4,375,393
ORISSA,SAMBALPUR,JAMANKIRA,56,6,3,66,21,2,20,118,174
ORISSA,SAMBALPUR,JUJUMURA,148,0,0,2,0,1,41,44,192
ORISSA,SAMBALPUR,KUCHINDA,14,12,7,199,25,1,77,321,335
ORISSA,SAMBALPUR,MANESWAR,7,13,2,32,14,4,44,109,116
ORISSA,SAMBALPUR,NAKTIDEUL,2,3,0,20,17,0,8,48,50
ORISSA,SAMBALPUR,RAIRAKHOLA,3,0,1,6,2,0,12,21,24
ORISSA,SAMBALPUR,RENGALI,10,0,0,0,0,0,1,1,11
ORISSA,SONEPUR,BINIKA,47,0,0,0,2,1,18,21,68
ORISSA,SONEPUR,BIRMAHARAJPUR,7,2,2,3,22,0,2,31,38
ORISSA,SONEPUR,DUNGURIPALI,22,2,0,0,13,0,1,16,38
ORISSA,SONEPUR,SONEPUR,0,2,2,1,12,0,6,23,23
ORISSA,SONEPUR,TARAVA,24,0,0,2,0,0,3,5,29
ORISSA,SONEPUR,ULLUNDA,3,39,0,2,9,6,2,58,61
ORISSA,SUNDARGARH,BADAGAON,14,0,5,9,9,0,5,28,42
ORISSA,SUNDARGARH,BALISANKARA,0,0,0,3,15,0,0,18,18
ORISSA,SUNDARGARH,BISHRA,49,7,0,1,19,0,2,29,78
ORISSA,SUNDARGARH,BONAI,6,0,1,4,43,0,3,51,57
ORISSA,SUNDARGARH,GURUNDIA,2,0,0,0,2,0,27,29,31
ORISSA,SUNDARGARH,HEMAGIRI,31,0,0,3,8,0,5,16,47
ORISSA,SUNDARGARH,KOIDA,0,0,0,5,5,0,1,11,11
ORISSA,SUNDARGARH,KUANRAMUNDA,61,0,0,2,18,0,0,20,81
ORISSA,SUNDARGARH,KUTRA,50,0,0,5,21,0,2,28,78
ORISSA,SUNDARGARH,LAHUNIPADA,0,5,0,0,7,0,10,22,22
ORISSA,SUNDARGARH,LATHIKATA,9,11,5,3,0,0,1,20,29
ORISSA,SUNDARGARH,LEPHRIPADA,38,1,4,19,14,1,30,69,107
ORISSA,SUNDARGARH,NUAGAON,142,7,5,1,10,0,6,29,171
ORISSA,SUNDARGARH,RAJAGANGAPUR,18,0,7,7,0,0,7,21,39
ORISSA,SUNDARGARH,SUBDEGA,1,0,0,0,3,0,36,39,40
ORISSA,SUNDARGARH,SUNDARGARH,8,3,3,9,30,0,26,71,79
ORISSA,SUNDARGARH,TANGARPALI,3,0,2,5,14,0,12,33,36
PONDICHERRY,KARAIKAL,TRPATTINAM,0,0,0,0,0,6,0,6,6
PONDICHERRY,PONDICHERRY,VILLIANUR,0,0,0,0,0,1,0,1,1
PUNJAB,AMRITSER,VERKA,1,12,0,0,8,0,0,20,21
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,37,0,0,0,0,0,0,0,37
PUNJAB,GURDASPUR,DHARKALAN,10,0,0,0,0,0,0,0,10
PUNJAB,GURDASPUR,PATHANKOT,10,0,0,0,0,0,0,0,10
PUNJAB,HOSHIARPUR,TALWARA,0,0,0,2,3,0,0,5,5
PUNJAB,MOGA,NIHAL SINGH WALA,0,11,9,0,0,0,0,20,20
PUNJAB,PATIALA,DERABASSI,0,0,0,0,0,33,0,33,33
PUNJAB,PATIALA,KANOR,244,0,0,0,0,0,0,0,244
PUNJAB,PATIALA,PATRAN,61,0,0,0,0,0,0,0,61
PUNJAB,PATIALA,RAJPURA,289,0,0,0,0,0,0,0,289
PUNJAB,PATIALA,SAMANA,13,0,0,0,0,0,0,0,13
PUNJAB,PATIALA,SANOR,58,0,0,0,0,0,0,0,58
PUNJAB,ROPAR,ANANDPUR SAHIB,0,84,0,2,13,0,0,99,99
PUNJAB,ROPAR,KHARAR,15,353,0,0,13,0,48,414,429
PUNJAB,ROPAR,MAJRI,0,15,0,0,0,0,0,15,15
PUNJAB,ROPAR,NOORPUR BEDI,0,26,0,0,0,0,0,26,26
PUNJAB,ROPAR,ROPAR,0,4,0,0,0,0,0,4,4
PUNJAB,SANGRUR,SANGRUR,0,2,0,0,0,0,0,2,2
RAJASTHAN,AJMER,SARWAD,0,0,1,3,0,2,0,6,6
RAJASTHAN,BANSWARA,BAGIDORA,0,0,0,18,0,43,0,61,61
RAJASTHAN,BANSWARA,BANSWARA,12,0,0,51,0,1,0,52,64
RAJASTHAN,BANSWARA,GADHI,117,6,0,93,4,80,1,184,301
RAJASTHAN,BANSWARA,GHATOL,0,11,0,62,0,0,380,453,453
RAJASTHAN,BANSWARA,KUSHALGARH,0,0,1,6,0,12,0,19,19
RAJASTHAN,BARAN,ANTA,21,0,0,5,0,1,1,7,28
RAJASTHAN,BARAN,KISHANGANJ,0,0,0,17,0,5,1,23,23
RAJASTHAN,BARAN,SHAHABAD,0,0,0,34,0,56,52,142,142
RAJASTHAN,BHILWARA,BHILWARA,0,0,0,1,0,3,0,4,4
RAJASTHAN,BHILWARA,JAHAJPUR,0,0,0,5,0,8,0,13,13
RAJASTHAN,BHILWARA,KOTADI,0,2,0,2,0,1,0,5,5
RAJASTHAN,BHILWARA,MANDALGARH,0,2,0,12,0,0,0,14,14
RAJASTHAN,BHILWARA,RAIPUR,0,0,0,0,0,4,0,4,4
RAJASTHAN,BHILWARA,SHAHPURA,0,0,0,4,0,5,24,33,33
RAJASTHAN,BUNDI,INDRAGARH,0,0,0,3,0,2,0,5,5
RAJASTHAN,BUNDI,KESHORAIPATAN,0,0,1,11,12,15,0,39,39
RAJASTHAN,BUNDI,NAINWA,0,0,0,5,0,0,0,5,5
RAJASTHAN,CHITTORGARH,GANGARAR,0,1,0,0,0,1,0,2,2
RAJASTHAN,CHITTORGARH,RAWATBHATA,0,10,13,4,2,23,8,60,60
RAJASTHAN,DAUSA,LALSOT,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,ASPUR,0,1,0,2,1,1,9,14,14
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,0,0,2,0,1,0,3,3
RAJASTHAN,DUNGARPUR,SAGWARA,0,11,9,77,0,30,0,127,127
RAJASTHAN,DUNGARPUR,SIMALWARA,0,0,0,17,0,0,0,17,17
RAJASTHAN,JAIPUR,SANGANER,232,0,0,0,0,0,0,0,232
RAJASTHAN,JHALAWAR,AKLERA,0,0,0,0,0,1,0,1,1
RAJASTHAN,JHALAWAR,JHALARA PATAN,0,3,0,1,0,0,0,4,4
RAJASTHAN,JHALAWAR,KHANPUR,0,0,0,0,0,41,0,41,41
RAJASTHAN,KOTA,DIGOD,15,0,0,0,1,6,4,11,26
RAJASTHAN,KOTA,LADPURA,21,0,0,1,0,0,0,1,22
RAJASTHAN,KOTA,RAMGANJMANDI,0,0,1,1,1,224,1,228,228
RAJASTHAN,PALI,JAITARAN,0,0,0,3,0,0,0,3,3
RAJASTHAN,PALI,RAIPUR,0,0,0,3,0,0,0,3,3
RAJASTHAN,PALI,SOJAT,0,0,0,0,0,2,0,2,2
RAJASTHAN,RAJSAMAND,AMET,0,0,0,1,0,0,0,1,1
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,RAILMAGRA,0,0,0,2,0,0,0,2,2
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,0,0,0,0,0,4,0,4,4
RAJASTHAN,SIROHI,ABUROAD,0,0,0,0,2,0,0,2,2
RAJASTHAN,TONK,DEOLI,0,0,0,0,0,1,0,1,1
RAJASTHAN,TONK,PEEPLU,0,0,0,0,0,1,0,1,1
RAJASTHAN,TONK,TODARAI SINGH,0,0,0,18,0,4,0,22,22
RAJASTHAN,TONK,TONK,0,0,0,1,0,0,5,6,6
RAJASTHAN,UDAIPUR,DHARIYAVAD,0,1,0,0,0,0,0,1,1
RAJASTHAN,UDAIPUR,JHADOL,0,0,8,3,0,0,0,11,11
RAJASTHAN,UDAIPUR,KHERWADA,0,1,0,8,1,1,0,11,11
RAJASTHAN,UDAIPUR,KOTRA,0,0,0,1,0,0,0,1,1
RAJASTHAN,UDAIPUR,MAWLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,ANAMALAI,0,0,0,6,122,0,0,128,128
TAMIL NADU,COIMBATORE,ANNUR,0,0,0,3,0,0,0,3,3
TAMIL NADU,COIMBATORE,KUDIMANGALAM,0,0,0,0,10,0,0,10,10
TAMIL NADU,COIMBATORE,MADATTHUKULAM,0,0,0,0,15,0,3,18,18
TAMIL NADU,COIMBATORE,METTUPALAYAM,0,697,14,113,1,119,0,944,944
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,6,0,0,0,0,0,0,0,6
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,0,0,0,1,0,0,1,1
TAMIL NADU,CUDDALORE,KURINJIPADY,0,0,0,0,28,0,0,28,28
TAMIL NADU,CUDDALORE,PARANGIPETTAI,0,0,0,0,18,0,0,18,18
TAMIL NADU,CUDDALORE,VRIDHACHALAM,0,0,0,8,2,0,0,10,10
TAMIL NADU,DHARMAPURI,HARUR,0,0,0,0,13,0,0,13,13
TAMIL NADU,DHARMAPURI,HOSUR,0,0,7,5,280,0,70,362,362
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,0,0,0,0,23,0,0,23,23
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,MORAPPUR,0,0,0,0,19,0,0,19,19
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,0,108,99,63,291,1,13,575,575
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,0,0,0,0,17,0,0,17,17
TAMIL NADU,DINDIGUL,DINDIGUL,0,0,0,3,0,0,0,3,3
TAMIL NADU,DINDIGUL,KODAIKANAL,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,VADAMADURAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,AMMAPETTAI,4,0,1,17,2,25,2,47,51
TAMIL NADU,ERODE,ANTHIYUR,0,0,0,22,5,0,4,31,31
TAMIL NADU,ERODE,BHAVANI,0,0,0,1,18,272,0,291,291
TAMIL NADU,ERODE,BHAVANISAGAR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,DHARAPURAM,3,0,0,107,0,24,30,161,164
TAMIL NADU,ERODE,ERODE,4,0,0,20,0,28,5,53,57
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,1,0,5,14,9,1,24,53,54
TAMIL NADU,ERODE,KANGEYAM,0,0,0,23,0,0,0,23,23
TAMIL NADU,ERODE,KODUMUDI,2,0,0,0,16,71,52,139,141
TAMIL NADU,ERODE,KUMDADAM,0,0,0,1,0,0,0,1,1
TAMIL NADU,ERODE,MODAKURICHI,4,0,0,1,3,123,0,127,131
TAMIL NADU,ERODE,MOOLANUR,0,57,7,141,12,0,4,221,221
TAMIL NADU,ERODE,NAMBIYUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,SATHYAMANGALAM,0,0,0,3,9,2,0,14,14
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,56,0,0,0,0,3,0,3,59
TAMIL NADU,ERODE,VELLAKOIL,0,28,0,40,0,41,0,109,109
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,18,0,0,0,0,0,0,0,18
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,15,0,0,0,0,0,0,0,15
TAMIL NADU,KARUR,K.PARAMATHI,0,0,0,328,0,0,0,328,328
TAMIL NADU,KARUR,KARUR,0,1,0,24,0,0,0,25,25
TAMIL NADU,KARUR,KRISHNARAYAPURAM,0,0,0,24,0,0,0,24,24
TAMIL NADU,KARUR,KULITHALAI,0,0,0,2,0,0,0,2,2
TAMIL NADU,KARUR,THANTHONI,0,0,0,124,0,0,0,124,124
TAMIL NADU,KARUR,THOGAMALAI,0,1,0,1,2,0,6,10,10
TAMIL NADU,MADURAI,KALLUPATTI(T),0,0,0,1,2,0,0,3,3
TAMIL NADU,MADURAI,SEDAPATTI,0,0,0,2,0,0,0,2,2
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,0,0,0,0,62,0,0,62,62
TAMIL NADU,MADURAI,USILAMPATTI,0,0,0,34,0,0,0,34,34
TAMIL NADU,NAGAPATTINAM,KEELAIYUR,0,0,0,0,0,0,2,2,2
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,0,2,0,0,0,0,0,2,2
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,0,0,0,0,0,0,4,4,4
TAMIL NADU,NAMAKKAL,KABILARMALAI,0,0,0,0,0,0,35,35,35
TAMIL NADU,NAMAKKAL,MOHANUR,0,0,0,0,89,0,0,89,89
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,0,0,0,0,851,0,0,851,851
TAMIL NADU,NAMAKKAL,PARAMATHI,0,0,0,0,0,0,7,7,7
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,0,263,0,70,396,0,6,735,735
TAMIL NADU,NILGIRIS,COONOOR,2,0,0,0,0,40,28,68,70
TAMIL NADU,NILGIRIS,GUDALUR,0,0,0,0,0,45,0,45,45
TAMIL NADU,NILGIRIS,KOTAGIRI,0,0,0,0,0,177,0,177,177
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,6,0,2,0,0,171,17,190,196
TAMIL NADU,PERAMBALUR,ALATHUR,0,0,0,8,0,0,0,8,8
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,0,0,0,77,0,0,0,77,77
TAMIL NADU,PERAMBALUR,VEPPUR,0,1,0,0,61,0,0,62,62
TAMIL NADU,SALEM,ATTUR,0,0,0,0,15,0,0,15,15
TAMIL NADU,SALEM,KOLATHUR,0,0,0,0,17,0,0,17,17
TAMIL NADU,SALEM,OMALUR,0,0,0,0,6,0,0,6,6
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,0,0,0,0,13,0,1,14,14
TAMIL NADU,SALEM,THALAIVASAL,0,0,0,0,18,0,0,18,18
TAMIL NADU,SIVAGANGA,ILAYANGUDI,0,0,0,0,0,0,9,9,9
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,0,0,0,0,3,0,0,3,3
TAMIL NADU,THANJAVUR,AMMAPETTAI,0,0,0,1,0,0,0,1,1
TAMIL NADU,THANJAVUR,ORATHANADU,0,2,156,0,0,0,0,158,158
TAMIL NADU,THANJAVUR,THIRUVONAM,0,0,0,0,32,0,0,32,32
TAMIL NADU,THENI,ANDIPATTI,0,33,1,101,0,0,0,135,135
TAMIL NADU,THENI,BODI,0,24,16,56,2,0,0,98,98
TAMIL NADU,THENI,MYILADUMPARAI,0,0,0,74,0,0,0,74,74
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,0,0,0,0,0,0,12,12,12
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,0,0,0,0,8,0,0,8,8
TAMIL NADU,THIRUVALLUR,MINJUR,0,0,0,1,2,0,3,6,6
TAMIL NADU,THIRUVALLUR,PALLIPATTU,0,0,1,0,2,0,0,3,3
TAMIL NADU,THIRUVALLUR,POONAMALLEE,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,POONDI,0,0,0,0,15,0,5,20,20
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,0,0,0,0,0,0,23,23,23
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,0,0,0,0,10,0,0,10,10
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,0,0,0,0,4,0,0,4,4
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,0,0,1,0,5,0,0,6,6
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,0,0,3,0,0,0,0,3,3
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,0,0,0,16,1,9,0,26,26
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,0,0,0,0,0,0,1,1,1
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,0,15,13,542,3,9,0,582,582
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,0,0,0,0,2,0,0,2,2
TAMIL NADU,TIRUNELVELI,KADAYAM,0,0,0,2,3,0,0,5,5
TAMIL NADU,TIRUNELVELI,MANUR,0,0,0,0,1,0,0,1,1
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,0,0,0,0,2,0,1,3,3
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THELLAR,0,0,0,0,0,0,0,0,0
