-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
UTTAR PRADESH,DEORIA,BANKATA,3407,1011,184,29,4631
UTTAR PRADESH,DEORIA,BARHAJ,1808,672,221,4,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,2221,726,98,5,3050
UTTAR PRADESH,DEORIA,BHALUWANI,3598,1788,569,29,5984
UTTAR PRADESH,DEORIA,BHATANI,1887,930,233,52,3102
UTTAR PRADESH,DEORIA,BHATPAR RANI,2711,969,252,47,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,2649,1124,294,29,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,1109,361,71,5,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,3678,976,335,16,5005
UTTAR PRADESH,DEORIA,LAR,1637,1088,209,8,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,2445,781,36,12,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,2034,578,93,1,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,2913,1195,414,35,4557
UTTAR PRADESH,DEORIA,SALEMPUR,3431,636,177,9,4253
UTTAR PRADESH,ETAH,ALIGANJ,4122,2375,1200,67,7764
UTTAR PRADESH,ETAH,AMAPUR,1859,1291,587,33,3770
UTTAR PRADESH,ETAH,AWAGARH,1089,1294,886,23,3292
UTTAR PRADESH,ETAH,GANJDUNDWARA,1702,1637,902,37,4278
UTTAR PRADESH,ETAH,JAIDHRA,1927,1844,863,141,4775
UTTAR PRADESH,ETAH,JALESAR,1580,1507,1219,44,4350
UTTAR PRADESH,ETAH,KASGANJ,2034,1327,698,22,4081
UTTAR PRADESH,ETAH,MARAHERA,1085,1128,798,53,3064
UTTAR PRADESH,ETAH,NIDHOLI KALAN,1826,2076,898,52,4852
UTTAR PRADESH,ETAH,PATIYALI,1696,1602,759,49,4106
UTTAR PRADESH,ETAH,SAHAWAR,2283,1168,303,7,3761
UTTAR PRADESH,ETAH,SAKIT,1597,1979,1126,40,4742
UTTAR PRADESH,ETAH,SHEETALPUR,1958,1786,773,35,4552
UTTAR PRADESH,ETAH,SIDHPURA,2259,1392,545,17,4213
UTTAR PRADESH,ETAH,SORON,1846,1812,921,43,4622
UTTAR PRADESH,ETAWAH,BADPURA,0,5288,0,0,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,5309,0,0,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,5279,0,0,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,129,0,0,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,7,5246,0,0,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,5233,0,0,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,1042,0,0,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,2684,0,0,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,2730,1108,410,52,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,4488,2101,671,25,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,3589,1026,309,23,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,3614,1355,353,22,5344
UTTAR PRADESH,FAIZABAD,MAWAI,2318,869,395,12,3594
UTTAR PRADESH,FAIZABAD,MAYA,3441,1409,498,44,5392
UTTAR PRADESH,FAIZABAD,MILKI PUR,4210,937,259,15,5421
UTTAR PRADESH,FAIZABAD,PURA,4324,1938,791,130,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,5525,1640,403,42,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,2556,1026,527,92,4201
UTTAR PRADESH,FAIZABAD,TARUN,5034,2523,699,23,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,741,609,405,36,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,1820,1737,1169,115,4841
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,1793,1405,1312,147,4657
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,1014,1408,669,37,3128
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,1567,1139,670,52,3428
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,1045,922,493,40,2500
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,1929,2055,1472,85,5541
UTTAR PRADESH,FATEHPUR,AIRAYA,511,513,297,17,1338
UTTAR PRADESH,FATEHPUR,AMAULI,475,577,593,69,1714
UTTAR PRADESH,FATEHPUR,ASODHAR,330,444,465,20,1259
UTTAR PRADESH,FATEHPUR,BAHUWA,923,957,613,27,2520
UTTAR PRADESH,FATEHPUR,BHITAURA,2249,1830,854,69,5002
UTTAR PRADESH,FATEHPUR,DEVMAI,705,953,622,0,2280
UTTAR PRADESH,FATEHPUR,DHATA,770,782,400,241,2193
UTTAR PRADESH,FATEHPUR,HASWA,1678,1418,673,74,3843
UTTAR PRADESH,FATEHPUR,HATHGAON,1775,1266,532,43,3616
UTTAR PRADESH,FATEHPUR,KHAJUHA,535,746,674,119,2074
UTTAR PRADESH,FATEHPUR,MALWAN,1603,1516,860,25,4004
UTTAR PRADESH,FATEHPUR,TELYANI,1259,1491,607,35,3392
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,660,632,552,97,1941
UTTAR PRADESH,FIROZABAD,EKA,205,955,4379,5,5544
UTTAR PRADESH,FIROZABAD,FIROZABAD,77,274,1403,90,1844
UTTAR PRADESH,FIROZABAD,JASRANA,291,630,1849,14,2784
UTTAR PRADESH,FIROZABAD,KHAIRGARH,274,759,2441,32,3506
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,639,916,2246,29,3830
UTTAR PRADESH,FIROZABAD,MADANPUR,934,1380,2024,5,4343
UTTAR PRADESH,FIROZABAD,ORAON,1,28,2701,0,2730
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,184,269,1960,7,2420
UTTAR PRADESH,FIROZABAD,TUNDLA,111,491,2635,34,3271
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,1612,1394,880,69,3955
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,2468,1760,860,9,5097
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,3825,3195,1238,85,8343
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,2405,2322,1326,91,6144
UTTAR PRADESH,GHAZIABAD,BHOJPUR,1915,1520,998,65,4498
UTTAR PRADESH,GHAZIABAD,DHAULANA,2212,906,567,10,3695
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,3904,2571,1319,38,7832
UTTAR PRADESH,GHAZIABAD,HAPUR,1160,2346,2137,56,5699
UTTAR PRADESH,GHAZIABAD,LAUNI,553,569,409,13,1544
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,1359,1207,978,80,3624
UTTAR PRADESH,GHAZIABAD,RAJPUR,925,827,518,8,2278
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,2690,2372,986,23,6071
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,1702,1163,365,32,3262
UTTAR PRADESH,GHAZIPUR,BHADORA,663,395,207,22,1287
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,1890,893,482,51,3316
UTTAR PRADESH,GHAZIPUR,DEVKALI,2410,1743,552,40,4745
UTTAR PRADESH,GHAZIPUR,JAMANIYA,3676,1989,1207,127,6999
UTTAR PRADESH,GHAZIPUR,KARNDA,1926,1013,346,39,3324
UTTAR PRADESH,GHAZIPUR,KASIMABAD,2762,1357,272,10,4401
UTTAR PRADESH,GHAZIPUR,MANIHARI,4273,2271,883,38,7465
UTTAR PRADESH,GHAZIPUR,MARADAH,3055,2191,964,292,6502
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,3754,1391,245,25,5415
UTTAR PRADESH,GHAZIPUR,REVTIPUR,703,572,200,23,1498
UTTAR PRADESH,GHAZIPUR,SADAR,1211,681,271,18,2181
UTTAR PRADESH,GHAZIPUR,SADAT,2744,1816,572,70,5202
UTTAR PRADESH,GHAZIPUR,SAIDPUR,1860,1191,276,27,3354
UTTAR PRADESH,GHAZIPUR,VIRNO,1207,906,364,25,2502
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,3103,1804,818,131,5856
UTTAR PRADESH,GONDA,BELSAR,1842,1074,517,0,3433
UTTAR PRADESH,GONDA,BHABHANJOT,5183,1843,702,85,7813
UTTAR PRADESH,GONDA,CHHAPIA,7669,1268,306,15,9258
UTTAR PRADESH,GONDA,COLONELGANJ,1570,970,449,50,3039
UTTAR PRADESH,GONDA,HALDAR MAU,1908,844,301,3,3056
UTTAR PRADESH,GONDA,ITIYATHOK,5207,2343,1208,47,8805
UTTAR PRADESH,GONDA,JHANJHRI,1555,3757,824,83,6219
UTTAR PRADESH,GONDA,KATRA BAZAR,1812,806,289,20,2927
UTTAR PRADESH,GONDA,MANKAPUR,4296,2441,795,58,7590
UTTAR PRADESH,GONDA,MUJEHNA,2322,1795,1990,229,6336
UTTAR PRADESH,GONDA,NAWABGANJ,2471,1504,1437,20,5432
UTTAR PRADESH,GONDA,PANDRIKRIPAL,2611,1665,545,131,4952
UTTAR PRADESH,GONDA,PARASPUR,1279,1399,3695,24,6397
UTTAR PRADESH,GONDA,RUPIHDEEH,4136,3162,1900,1,9199
UTTAR PRADESH,GONDA,TARABGANJ,1129,764,540,30,2463
UTTAR PRADESH,GONDA,WAZIRGANJ,3044,1791,850,201,5886
UTTAR PRADESH,GORAKHPUR,BANSGAON,2736,540,115,16,3407
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,2776,628,235,10,3649
UTTAR PRADESH,GORAKHPUR,BELGHAT,4076,883,182,22,5163
UTTAR PRADESH,GORAKHPUR,BHATHAT,4775,864,221,13,5873
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,2380,1260,486,42,4168
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,6177,1188,296,32,7693
UTTAR PRADESH,GORAKHPUR,CHARGANWA,2908,891,226,15,4040
UTTAR PRADESH,GORAKHPUR,GAGHA,1695,73,0,0,1768
UTTAR PRADESH,GORAKHPUR,GOLA,2140,655,201,23,3019
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,3205,1279,341,49,4874
UTTAR PRADESH,GORAKHPUR,KAURIRAM,1940,787,322,21,3070
UTTAR PRADESH,GORAKHPUR,KHAJANI,3777,1069,299,7,5152
UTTAR PRADESH,GORAKHPUR,KHORABAR,1991,503,131,6,2631
UTTAR PRADESH,GORAKHPUR,PALI,2618,591,157,13,3379
UTTAR PRADESH,GORAKHPUR,PIPRAICH,3600,627,113,18,4358
UTTAR PRADESH,GORAKHPUR,PIPRAULI,1515,898,276,30,2719
UTTAR PRADESH,GORAKHPUR,SAHJANWA,2392,1081,240,7,3720
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,2433,620,157,17,3227
UTTAR PRADESH,GORAKHPUR,URUWA,3218,1007,449,24,4698
UTTAR PRADESH,HAMIRPUR,GOHAND,103,188,328,40,659
UTTAR PRADESH,HAMIRPUR,KURARA,109,127,167,39,442
UTTAR PRADESH,HAMIRPUR,MAUDAHA,385,584,956,72,1997
UTTAR PRADESH,HAMIRPUR,MUSKARA,310,430,560,15,1315
UTTAR PRADESH,HAMIRPUR,RATH,731,956,1025,26,2738
UTTAR PRADESH,HAMIRPUR,SARILA,380,360,574,70,1384
UTTAR PRADESH,HAMIRPUR,SUMREPUR,366,533,994,61,1954
UTTAR PRADESH,HARDOI,AHIROURI,2296,1444,777,72,4589
UTTAR PRADESH,HARDOI,BAVAN,577,301,271,2,1151
UTTAR PRADESH,HARDOI,BEHANDAR,2242,437,161,8,2848
UTTAR PRADESH,HARDOI,BHARAWAN,1179,445,89,7,1720
UTTAR PRADESH,HARDOI,BHARKHANI,772,793,396,9,1970
UTTAR PRADESH,HARDOI,BILGRAM,2272,196,312,1,2781
UTTAR PRADESH,HARDOI,HARIYAWAN,885,813,503,14,2215
UTTAR PRADESH,HARDOI,HARPALPUR,2499,1296,680,36,4511
UTTAR PRADESH,HARDOI,KACHOUNA,1563,637,335,5,2540
UTTAR PRADESH,HARDOI,KOTHAWAN,1427,1199,860,57,3543
UTTAR PRADESH,HARDOI,MAHDHOGANJ,1829,1059,336,4,3228
UTTAR PRADESH,HARDOI,MALLAWAN,1416,899,225,29,2569
UTTAR PRADESH,HARDOI,PIHANI,144,39,16,8,207
UTTAR PRADESH,HARDOI,SANDI,1898,1192,605,25,3720
UTTAR PRADESH,HARDOI,SANDILA,1303,643,172,3,2121
UTTAR PRADESH,HARDOI,SHAHABAD,2501,2053,1151,50,5755
UTTAR PRADESH,HARDOI,SURSA,1401,640,319,5,2365
UTTAR PRADESH,HARDOI,TANDIYAWA,974,112,901,2,1989
UTTAR PRADESH,HARDOI,TODARPUR,1431,564,1786,32,3813
UTTAR PRADESH,HATHRAS,HASAYAN,2249,1632,948,27,4856
UTTAR PRADESH,HATHRAS,HATHRAS,1788,1840,1362,98,5088
UTTAR PRADESH,HATHRAS,MURSAN,1915,1843,1282,24,5064
UTTAR PRADESH,HATHRAS,SADABAD,1090,1537,1667,131,4425
UTTAR PRADESH,HATHRAS,SAHPAU,871,1295,473,26,2665
UTTAR PRADESH,HATHRAS,SASNI,904,1458,1647,23,4032
UTTAR PRADESH,HATHRAS,SIKANDRARAO,1816,1531,974,33,4354
UTTAR PRADESH,JALAUN,DAKOR,153,168,583,1,905
UTTAR PRADESH,JALAUN,ETKONCH,436,469,693,27,1625
UTTAR PRADESH,JALAUN,JALAUN,429,512,857,19,1817
UTTAR PRADESH,JALAUN,KADAURA,137,142,101,1,381
UTTAR PRADESH,JALAUN,KUTHAUND,217,380,264,27,888
UTTAR PRADESH,JALAUN,MADHO GANJ,545,683,725,0,1953
UTTAR PRADESH,JALAUN,MAHEBA,77,126,243,9,455
UTTAR PRADESH,JALAUN,NADIGAON,95,102,254,21,472
UTTAR PRADESH,JALAUN,RAMPURA,299,513,249,13,1074
UTTAR PRADESH,JAUNPUR,BADLA PUR,3642,1156,427,19,5244
UTTAR PRADESH,JAUNPUR,BAKSHA,2830,1294,368,100,4592
UTTAR PRADESH,JAUNPUR,BARSOTHI,947,1218,641,61,2867
UTTAR PRADESH,JAUNPUR,DHARMA PUR,2021,561,162,26,2770
UTTAR PRADESH,JAUNPUR,DOBHI,1576,1123,173,10,2882
UTTAR PRADESH,JAUNPUR,JALAL PUR,1054,623,188,0,1865
UTTAR PRADESH,JAUNPUR,KARNJAKALA,3432,878,254,5,4569
UTTAR PRADESH,JAUNPUR,KERAKAT,1490,1275,217,17,2999
UTTAR PRADESH,JAUNPUR,KHUTHAN,3414,1079,205,2,4700
UTTAR PRADESH,JAUNPUR,M.SHAHAR,2011,1307,420,44,3782
UTTAR PRADESH,JAUNPUR,MADRIYAHU,2067,1141,347,26,3581
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,3109,1445,316,24,4894
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,1219,1057,179,9,2464
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,1152,714,356,14,2236
UTTAR PRADESH,JAUNPUR,RAM NAGAR,1353,511,147,20,2031
UTTAR PRADESH,JAUNPUR,RAMPUR,860,1087,420,12,2379
UTTAR PRADESH,JAUNPUR,SHAH GANJ,4454,1109,377,17,5957
UTTAR PRADESH,JAUNPUR,SIKRARA,2323,1294,393,6,4016
UTTAR PRADESH,JAUNPUR,SIRKONI,2193,617,255,5,3070
UTTAR PRADESH,JAUNPUR,SUITHA KALA,2245,1795,519,21,4580
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,3084,1046,230,39,4399
UTTAR PRADESH,JHANSI,BABINA,173,245,230,0,648
UTTAR PRADESH,JHANSI,BADAGAON,244,307,62,0,613
UTTAR PRADESH,JHANSI,BAMAUR,44,25,66,0,135
UTTAR PRADESH,JHANSI,BANGRA,93,65,32,0,190
UTTAR PRADESH,JHANSI,CHIRGAON,970,1075,986,23,3054
UTTAR PRADESH,JHANSI,GURSARAI,147,438,342,38,965
UTTAR PRADESH,JHANSI,MAURANIPUR,647,520,293,2,1462
UTTAR PRADESH,JHANSI,MOTH,791,868,626,5,2290
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,4353,3531,2363,23,10270
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,5236,4353,3019,27,12635
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,4738,4005,2795,24,11562
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,5727,4729,3416,31,13903
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,5034,4027,2848,26,11935
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,3956,3267,2136,20,9379
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,1755,1352,652,126,3885
UTTAR PRADESH,KANNAUJ,HASERAN,405,344,173,7,929
UTTAR PRADESH,KANNAUJ,JALABAD,988,1039,886,12,2925
UTTAR PRADESH,KANNAUJ,KANNAUJ,952,1015,703,325,2995
UTTAR PRADESH,KANNAUJ,SAURIKH,1747,1194,592,27,3560
UTTAR PRADESH,KANNAUJ,TALGRAM,3179,2054,1118,100,6451
UTTAR PRADESH,KANNAUJ,UMARDA,2753,2200,1057,54,6064
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,1189,832,945,14,2980
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,68,73,64,0,205
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,1114,1131,393,42,2680
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,1552,1275,472,14,3313
UTTAR PRADESH,KANPUR DEHAT,MAITHA,2409,1138,429,24,4000
UTTAR PRADESH,KANPUR DEHAT,MALASA,471,428,241,12,1152
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,192,291,223,4,710
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,3604,2225,887,56,6772
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,649,586,382,17,1634
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,1328,1113,339,22,2802
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,2198,1141,1066,22,4427
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,1314,1362,965,36,3677
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,1295,816,412,11,2534
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,78,131,275,2,486
UTTAR PRADESH,KANPUR NAGAR,KAKWAN,741,462,143,1,1347
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,1131,958,172,510,2771
UTTAR PRADESH,KANPUR NAGAR,PATARA,957,712,690,58,2417
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,1061,943,320,18,2342
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,2653,1050,366,24,4093
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,1954,1185,411,28,3578
UTTAR PRADESH,KAUSHAMBI,CHAYAL,791,716,273,7,1787
UTTAR PRADESH,KAUSHAMBI,KARA,803,791,423,27,2044
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,581,643,544,51,1819
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,1138,1202,750,93,3183
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,235,220,131,24,610
UTTAR PRADESH,KAUSHAMBI,NEWADA,326,606,411,83,1426
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,1147,987,257,6,2397
UTTAR PRADESH,KAUSHAMBI,SIRATHU,297,362,282,9,950
UTTAR PRADESH,KHERI,BANKEYGANJ,4348,2538,1202,48,8136
UTTAR PRADESH,KHERI,BEHJAM,3350,1677,753,104,5884
UTTAR PRADESH,KHERI,BIJUA,3436,1779,747,61,6023
UTTAR PRADESH,KHERI,DHAUREHRA,729,714,610,21,2074
UTTAR PRADESH,KHERI,ISANAGAR,1286,850,390,43,2569
UTTAR PRADESH,KHERI,KHUMBHIGOLA,5430,2918,1263,134,9745
UTTAR PRADESH,KHERI,LAKHIMPUR,5176,2786,1299,136,9397
UTTAR PRADESH,KHERI,MITAULI,4153,2346,971,71,7541
UTTAR PRADESH,KHERI,MOHAMMADI,3642,2863,2010,192,8707
UTTAR PRADESH,KHERI,NAKAHA,5271,1816,710,41,7838
UTTAR PRADESH,KHERI,NIGHASAN,2546,2127,994,40,5707
UTTAR PRADESH,KHERI,PALIA,2759,1570,1397,202,5928
UTTAR PRADESH,KHERI,PASGAWAN,3293,1722,1086,81,6182
UTTAR PRADESH,KHERI,PHOOLBEHAR,5702,3862,1323,87,10974
UTTAR PRADESH,KHERI,RAMIA BEHAR,2131,568,331,11,3041
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,1685,693,299,18,2695
UTTAR PRADESH,KUSHINAGAR,DUDAHI,1803,416,49,3,2271
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,1995,913,288,48,3244
UTTAR PRADESH,KUSHINAGAR,HATA,2298,676,135,6,3115
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,2939,1105,458,78,4580
UTTAR PRADESH,KUSHINAGAR,KASAYA,1785,695,147,8,2635
UTTAR PRADESH,KUSHINAGAR,KHADDA,1153,613,253,17,2036
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,2534,956,264,9,3763
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,1849,883,283,27,3042
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,2625,1149,382,30,4186
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,1774,854,264,24,2916
UTTAR PRADESH,KUSHINAGAR,SEVARI,900,511,68,11,1490
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,2665,766,238,14,3683
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,2157,662,129,10,2958
UTTAR PRADESH,LALITPUR,BAR,15,105,104,62,286
UTTAR PRADESH,LALITPUR,BIRDHA,15,95,75,19,204
UTTAR PRADESH,LALITPUR,JAKHAURA,11,59,43,10,123
UTTAR PRADESH,LALITPUR,MEHRONI,49,153,101,21,324
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,3209,818,733,8,4768
UTTAR PRADESH,LUCKNOW,CHINHAT,1464,639,133,10,2246
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,2455,1146,405,57,4063
UTTAR PRADESH,LUCKNOW,KAKORI,1765,536,323,2,2626
UTTAR PRADESH,LUCKNOW,MALIHABAD,1331,749,310,40,2430
UTTAR PRADESH,LUCKNOW,MALL,1689,1098,309,13,3109
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,3168,1603,603,36,5410
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,2501,1848,658,50,5057
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,3414,1080,372,23,4889
UTTAR PRADESH,MAHARAJ GANJ,DHANI,1233,408,65,1,1707
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,3107,1078,368,5,4558
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,4051,2113,568,31,6763
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,3287,1130,266,28,4711
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,2903,1246,390,24,4563
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,3181,1298,485,63,5027
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,4562,1888,613,62,7125
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,5449,1671,375,21,7516
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,2875,1229,446,11,4561
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,4917,1152,247,17,6333
UTTAR PRADESH,MAHARAJ GANJ,SISWA,2937,1301,360,21,4619
UTTAR PRADESH,MAHOBA,CHARKHARI,48,159,71,2,280
UTTAR PRADESH,MAHOBA,KABARAI,2,17,10,0,29
UTTAR PRADESH,MAHOBA,PANWADI,87,215,119,23,444
UTTAR PRADESH,MAINPURI,BARNAHAL,763,1203,1766,68,3800
UTTAR PRADESH,MAINPURI,BEWAR,3810,4514,1170,6,9500
UTTAR PRADESH,MAINPURI,GHIROR,917,2341,2618,51,5927
UTTAR PRADESH,MAINPURI,JAGIR,1490,1971,1268,4,4733
UTTAR PRADESH,MAINPURI,KARHAL,1745,2054,2215,45,6059
UTTAR PRADESH,MAINPURI,KISHANI,1860,1444,711,22,4037
UTTAR PRADESH,MAINPURI,KURAWALI,2630,2802,1548,53,7033
UTTAR PRADESH,MAINPURI,MAINPURI,2810,1970,2803,39,7622
UTTAR PRADESH,MAINPURI,SULTANGANJ,6075,2206,990,2,9273
UTTAR PRADESH,MATHURA,BALDEV,832,1372,1933,23,4160
UTTAR PRADESH,MATHURA,CHHATA,2274,1909,2571,42,6796
UTTAR PRADESH,MATHURA,CHOMUHA,1181,1206,2022,41,4450
UTTAR PRADESH,MATHURA,FARAH,3785,2047,1257,3,7092
UTTAR PRADESH,MATHURA,GOVERDHAN,1661,1390,1282,5,4338
UTTAR PRADESH,MATHURA,MAAT,1417,1288,764,9,3478
UTTAR PRADESH,MATHURA,MATHURA,2888,1625,2285,16,6814
UTTAR PRADESH,MATHURA,NAND GAWON,1512,1244,1871,26,4653
UTTAR PRADESH,MATHURA,NOHJHIL,1742,2017,2861,81,6701
UTTAR PRADESH,MATHURA,RAYA,2247,2129,1622,6,6004
UTTAR PRADESH,MAU,BADRAW,1494,678,277,32,2481
UTTAR PRADESH,MAU,DOHARIGHAT,1924,705,166,7,2802
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,3095,1657,387,36,5175
UTTAR PRADESH,MAU,GHOSI,1496,1070,371,19,2956
UTTAR PRADESH,MAU,KOPAGANJ,1220,690,238,35,2183
UTTAR PRADESH,MAU,MUHAMMDABAD,3237,1260,379,42,4918
UTTAR PRADESH,MAU,PARDHA,2310,1028,352,156,3846
UTTAR PRADESH,MAU,RANIPUR,1706,1169,675,58,3608
UTTAR PRADESH,MAU,RATANPURA,1267,1013,400,74,2754
UTTAR PRADESH,MEERUT,DAURALA,1480,1282,1336,48,4146
UTTAR PRADESH,MEERUT,GEHTA,1151,1112,716,17,2996
UTTAR PRADESH,MEERUT,HASTINAPUR,3022,2320,1776,33,7151
UTTAR PRADESH,MEERUT,JANI KHURD,1348,1176,816,26,3366
UTTAR PRADESH,MEERUT,KHARKHODA,603,1250,1405,5,3263
UTTAR PRADESH,MEERUT,MACHHRA,1870,1475,786,7,4138
UTTAR PRADESH,MEERUT,MAWANA,3099,2114,1524,11,6748
UTTAR PRADESH,MEERUT,MEERUT,736,515,390,1,1642
UTTAR PRADESH,MEERUT,PARIKSHITGARH,2491,2134,975,30,5630
UTTAR PRADESH,MEERUT,RAJPURA,854,1088,1005,15,2962
UTTAR PRADESH,MEERUT,SARDHANA,1622,1545,1128,11,4306
UTTAR PRADESH,MEERUT,SARURPUR KHURD,1264,1515,1316,17,4112
UTTAR PRADESH,MIRZAPUR,CHHANBEY,118,98,95,3,314
UTTAR PRADESH,MIRZAPUR,CITY,499,329,245,16,1089
UTTAR PRADESH,MIRZAPUR,HALIYA,127,112,139,18,396
UTTAR PRADESH,MIRZAPUR,JAMALPUR,752,470,166,8,1396
