-----
{
 "description": "The table refers to Block wise Potential Utilized through Dugwells. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.13.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Dugwells", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.13.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
RAJASTHAN,BHILWARA,MANDALGARH,4792,12399,2,61,17254
RAJASTHAN,BHILWARA,RAIPUR,1499,1110,9,2,2619
RAJASTHAN,BHILWARA,SAHADA,1228,1842,7,5,3082
RAJASTHAN,BHILWARA,SHAHPURA,3327,7682,9,3,11021
RAJASTHAN,BIKANER,BIKANER,2214,2263,0,0,4476
RAJASTHAN,BIKANER,CHHATARGARH,348,342,0,0,690
RAJASTHAN,BIKANER,DOONGAR GARH,4882,5461,0,21,10364
RAJASTHAN,BIKANER,NOKHA,3210,3353,4,0,6567
RAJASTHAN,BUNDI,BUNDI,3388,6938,0,0,10326
RAJASTHAN,BUNDI,HINDOLI,4001,12114,965,3,17083
RAJASTHAN,BUNDI,INDRAGARH,507,2667,9,2,3185
RAJASTHAN,BUNDI,KESHORAIPATAN,300,678,3,3,985
RAJASTHAN,BUNDI,NAINWA,818,19010,677,53,20558
RAJASTHAN,CHITTORGARH,ARNOD,128,6197,2,36,6364
RAJASTHAN,CHITTORGARH,BADI SADRI,120,1476,8,42,1646
RAJASTHAN,CHITTORGARH,BENGU,3113,4385,65,35,7597
RAJASTHAN,CHITTORGARH,BHADESAR,788,3719,96,143,4745
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,54,2307,3,18,2381
RAJASTHAN,CHITTORGARH,CHITTORGARH,1985,7617,144,137,9884
RAJASTHAN,CHITTORGARH,DUNGLA,340,2734,16,26,3116
RAJASTHAN,CHITTORGARH,GANGARAR,2276,4237,177,145,6836
RAJASTHAN,CHITTORGARH,KAPASAN,513,3338,15,4,3871
RAJASTHAN,CHITTORGARH,NIMBAHERA,412,6964,40,217,7633
RAJASTHAN,CHITTORGARH,PRATAPGARH,142,7720,28,78,7968
RAJASTHAN,CHITTORGARH,RASHMI,466,13245,0,0,13711
RAJASTHAN,CHITTORGARH,RAWATBHATA,1748,5426,9,40,7223
RAJASTHAN,CHURU,CHURU,579,4250,0,15,4844
RAJASTHAN,CHURU,RAJGARH,308,22415,32,192,22947
RAJASTHAN,CHURU,RATANGARH,1857,2518,0,0,4375
RAJASTHAN,CHURU,SARDAR SHAHAR,3469,4480,1,11,7960
RAJASTHAN,CHURU,SUJANGARH,590,862,0,0,1452
RAJASTHAN,CHURU,TARANAGAR,23,176,0,2,201
RAJASTHAN,DAUSA,BASWA,86,24276,10,175,24547
RAJASTHAN,DAUSA,DAUSA,978,25809,18,172,26977
RAJASTHAN,DAUSA,LALSOT,2616,36529,156,277,39579
RAJASTHAN,DAUSA,MAHUA,10,13722,9,9,13751
RAJASTHAN,DAUSA,SIKRAY,51,25160,0,0,25211
RAJASTHAN,DHOLPUR,BARI,153,2733,1,1,2888
RAJASTHAN,DHOLPUR,BASERI,1,2976,3,0,2980
RAJASTHAN,DHOLPUR,RAJAKHERA,0,3,0,0,3
RAJASTHAN,DHOLPUR,SAPAIU,0,116,0,0,116
RAJASTHAN,DUNGARPUR,ASPUR,4,402,0,3,410
RAJASTHAN,DUNGARPUR,DUNGARPUR,177,2346,26,31,2579
RAJASTHAN,DUNGARPUR,SAGWARA,92,2684,5,115,2896
RAJASTHAN,DUNGARPUR,SIMALWARA,40,1504,0,42,1585
RAJASTHAN,GANGANAGAR,PADAM PUR,253,314,0,0,566
RAJASTHAN,HANUMANGARH,BHADRA,32,35,0,0,67
RAJASTHAN,HANUMANGARH,NOHAR,713,714,0,0,1427
RAJASTHAN,JAIPUR,AMER,8948,24972,3,2455,36378
RAJASTHAN,JAIPUR,BASSI,2217,22234,70,424,24944
RAJASTHAN,JAIPUR,CHAKSU,467,17678,22,21,18187
RAJASTHAN,JAIPUR,CHOMU,18435,36854,13,3618,58920
RAJASTHAN,JAIPUR,JAIPUR,6964,19044,7,1271,27287
RAJASTHAN,JAIPUR,JAMWARAMGARH,3588,18879,58,702,23227
RAJASTHAN,JAIPUR,KOTPUTLI,5686,36215,33,327,42261
RAJASTHAN,JAIPUR,MOUJMABAD,4156,10009,15,222,14402
RAJASTHAN,JAIPUR,PHAGI,886,17671,26,122,18705
RAJASTHAN,JAIPUR,PHULERA,13057,52153,119,1692,67022
RAJASTHAN,JAIPUR,SANGANER,3937,20192,126,419,24674
RAJASTHAN,JAIPUR,SHAHPURA,6016,14744,15,727,21502
RAJASTHAN,JAIPUR,VIRATNAGAR,2244,11547,9,335,14135
RAJASTHAN,JAISALMER,FATHEGARH,0,23,0,0,23
RAJASTHAN,JAISALMER,JAISALMER,60,89,0,0,149
RAJASTHAN,JAISALMER,POKARAN,8,152,1,0,161
RAJASTHAN,JALORE,AHORE,1624,7996,128,175,9924
RAJASTHAN,JALORE,BAGODA,1314,19737,162,669,21882
RAJASTHAN,JALORE,BHINMAL,4576,9654,204,1369,15803
RAJASTHAN,JALORE,JALORE,5544,15807,112,1080,22543
RAJASTHAN,JALORE,RANIWARA,4447,9990,196,2166,16799
RAJASTHAN,JALORE,SANCHORE,4927,55292,49,1845,62112
RAJASTHAN,JALORE,SAYLA,7536,24190,1206,1059,33990
RAJASTHAN,JHALAWAR,AKLERA,27,10524,3,9,10563
RAJASTHAN,JHALAWAR,GANGADHAR,56,5081,62,1,5200
RAJASTHAN,JHALAWAR,JHALARA PATAN,471,19476,69,29,20046
RAJASTHAN,JHALAWAR,KHANPUR,2,16381,0,3,16386
RAJASTHAN,JHALAWAR,MANOHAR THANA,201,11260,1,20,11481
RAJASTHAN,JHALAWAR,PACHPAHAR,567,9441,41,18,10068
RAJASTHAN,JHALAWAR,PIRAWA,2497,10266,19,69,12852
RAJASTHAN,JHUNJHUNU,BUHANA,2257,27656,6,1205,31124
RAJASTHAN,JHUNJHUNU,CIDAWA,9349,76868,0,65,86282
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,3256,30955,0,1169,35380
RAJASTHAN,JHUNJHUNU,KHETDI,4176,18102,3,138,22418
RAJASTHAN,JHUNJHUNU,NAWALGARH,7144,19241,3,321,26709
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,9200,26796,29,542,36567
RAJASTHAN,JODHPUR,BHOPAL GARH,573,3659,3,35,4270
RAJASTHAN,JODHPUR,BILADA,519,5107,7,41,5674
RAJASTHAN,JODHPUR,JODHPUR,1098,2346,0,2,3445
RAJASTHAN,JODHPUR,LUNI,17,2057,1,6,2081
RAJASTHAN,JODHPUR,ONSIA,184,474,0,68,726
RAJASTHAN,JODHPUR,PHALODI,8,8,0,0,16
RAJASTHAN,JODHPUR,SHER GARH,781,1111,0,40,1932
RAJASTHAN,KAROLI,HINDON,166,19355,3,7,19531
RAJASTHAN,KAROLI,KAROLI,133,12833,14,44,13024
RAJASTHAN,KAROLI,MANDRAYAL,60,1228,7,3,1298
RAJASTHAN,KAROLI,NADOTI,96,7736,1,6,7839
RAJASTHAN,KAROLI,SAPOTRA,249,11589,21,28,11886
RAJASTHAN,KAROLI,TODA BHIM,0,16949,0,0,16949
RAJASTHAN,KOTA,DIGOD,62,78,0,0,140
RAJASTHAN,KOTA,LADPURA,1141,3218,0,0,4359
RAJASTHAN,KOTA,PIPALLDA,0,389,1,0,389
RAJASTHAN,KOTA,RAMGANJMANDI,1174,12446,0,10,13629
RAJASTHAN,KOTA,SANGOD,299,13789,0,0,14088
RAJASTHAN,NAGAUR,DEEDWANA,5407,21687,65,1893,29053
RAJASTHAN,NAGAUR,DEGANA,4331,16259,63,631,21284
RAJASTHAN,NAGAUR,JAYAL,973,3073,0,0,4047
RAJASTHAN,NAGAUR,KHEEVSAR,0,378,0,0,378
RAJASTHAN,NAGAUR,LADNU,33,422,5,0,460
RAJASTHAN,NAGAUR,MAKRANA,219,7400,16,48,7682
RAJASTHAN,NAGAUR,MERTA,1001,8599,96,125,9821
RAJASTHAN,NAGAUR,NAGAUR,3852,8777,11,70,12710
RAJASTHAN,NAGAUR,NAWA,11152,38246,259,1744,51401
RAJASTHAN,NAGAUR,PARBATSAR,4159,12054,16,31,16261
RAJASTHAN,PALI,BALI,2019,4932,112,459,7522
RAJASTHAN,PALI,DESURI,2413,3530,137,441,6521
RAJASTHAN,PALI,JAITARAN,3325,13197,86,271,16878
RAJASTHAN,PALI,MARWAR JUNCTION,2795,8972,429,79,12275
RAJASTHAN,PALI,PALI,978,4869,77,90,6014
RAJASTHAN,PALI,RAIPUR,3362,8491,496,193,12541
RAJASTHAN,PALI,ROHAT,3,3207,0,0,3211
RAJASTHAN,PALI,SOJAT,1567,8814,477,331,11189
RAJASTHAN,PALI,SUMERPUR,1418,6844,184,451,8897
RAJASTHAN,RAJSAMAND,AMET,257,269,16,72,613
RAJASTHAN,RAJSAMAND,BHIM,967,1724,24,14,2729
RAJASTHAN,RAJSAMAND,DEVGARH,612,522,2,2,1139
RAJASTHAN,RAJSAMAND,KUMBHALGARH,496,418,129,13,1055
RAJASTHAN,RAJSAMAND,NATHDWARA,358,680,60,7,1104
RAJASTHAN,RAJSAMAND,RAILMAGRA,401,878,33,11,1323
RAJASTHAN,RAJSAMAND,RAJSAMAND,86,227,34,19,365
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,96,14463,66,1,14625
RAJASTHAN,SAWAI MADHOPUR,BAOLI,148,18216,0,0,18363
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,377,13220,156,13,13765
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,241,17145,0,21,17406
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,1564,7219,6,26,8815
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,0,10405,0,0,10405
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,618,26645,1077,24,28363
RAJASTHAN,SIKAR,DATARAM GARH,19612,41852,8,1825,63297
RAJASTHAN,SIKAR,FATEHPUR,384,3277,0,24,3685
RAJASTHAN,SIKAR,LAXMAN GARH,5630,16173,3,972,22779
RAJASTHAN,SIKAR,NEEM KA THANA,6335,19893,19,276,26522
RAJASTHAN,SIKAR,SHRI MADHOPUR,9301,37123,53,823,47301
RAJASTHAN,SIKAR,SIKAR,17921,38069,41,2174,58204
RAJASTHAN,SIROHI,ABUROAD,1565,1444,100,333,3443
RAJASTHAN,SIROHI,PINDWARA,1276,2843,111,252,4482
RAJASTHAN,SIROHI,REVDAR,7140,6495,325,3519,17480
RAJASTHAN,SIROHI,SHIVGANJ,4282,5990,358,355,10986
RAJASTHAN,SIROHI,SIROHI,2948,3398,171,536,7053
RAJASTHAN,TONK,DEOLI,1042,18851,16,49,19959
RAJASTHAN,TONK,MALPURA,1120,10262,19,83,11484
RAJASTHAN,TONK,NIWAI,739,26356,0,51,27147
RAJASTHAN,TONK,PEEPLU,1647,13684,3,13,15347
RAJASTHAN,TONK,TODARAI SINGH,543,9146,9,45,9743
RAJASTHAN,TONK,TONK,1429,18376,15,0,19820
RAJASTHAN,TONK,UNIYARA,286,24627,19,0,24932
RAJASTHAN,UDAIPUR,DHARIYAVAD,65,5698,44,181,5988
RAJASTHAN,UDAIPUR,GIRWA,577,2735,303,153,3768
RAJASTHAN,UDAIPUR,GOGUNDA,245,1051,68,0,1364
RAJASTHAN,UDAIPUR,JHADOL,358,1973,23,169,2522
RAJASTHAN,UDAIPUR,KHERWADA,2,1586,0,3,1591
RAJASTHAN,UDAIPUR,KOTRA,18,346,0,1,366
RAJASTHAN,UDAIPUR,MAWLI,43,639,63,0,745
RAJASTHAN,UDAIPUR,SALUMBER,178,1615,46,54,1893
RAJASTHAN,UDAIPUR,SARADA,193,1574,6,63,1835
RAJASTHAN,UDAIPUR,VALLABH NAGAR,48,1676,64,13,1800
TAMIL NADU,COIMBATORE,ANAMALAI,1673,350,11125,51,13198
TAMIL NADU,COIMBATORE,ANNUR,3909,236,410,59,4614
TAMIL NADU,COIMBATORE,AVINASHI,2945,236,447,31,3660
TAMIL NADU,COIMBATORE,KINATHUKADAVU,2833,342,8353,54,11582
TAMIL NADU,COIMBATORE,KUDIMANGALAM,3337,1159,5452,752,10699
TAMIL NADU,COIMBATORE,MADATTHUKULAM,2245,356,1328,383,4313
TAMIL NADU,COIMBATORE,MADUKKARAI,3292,178,3012,266,6747
TAMIL NADU,COIMBATORE,METTUPALAYAM,3418,404,1297,162,5281
TAMIL NADU,COIMBATORE,PALLADAM,2253,1050,1382,60,4746
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,1197,124,1227,4,2551
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,1960,648,11509,5,14122
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,652,440,7920,1,9013
TAMIL NADU,COIMBATORE,PONGALUR,2431,563,1275,24,4292
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,1075,77,777,23,1951
TAMIL NADU,COIMBATORE,SOOLUR,1450,579,1147,199,3374
TAMIL NADU,COIMBATORE,SULTHANPET,2363,35,5822,6,8227
TAMIL NADU,COIMBATORE,THIRUPPUR,1826,328,384,5,2544
TAMIL NADU,COIMBATORE,THONDAMUTHUR,1504,38,2039,212,3794
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,2685,1608,7379,701,12372
TAMIL NADU,CUDDALORE,ANNAGRAMAM,117,6,15,24,162
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,0,0,0
TAMIL NADU,CUDDALORE,CUDDALORE,82,67,27,56,232
TAMIL NADU,CUDDALORE,KAMMAPURAM,8,20,28,0,57
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,218,188,0,0,406
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,27,140,81,0,248
TAMIL NADU,CUDDALORE,KUMARATCHI,0,1,2,0,3
TAMIL NADU,CUDDALORE,KURINJIPADY,354,159,201,55,769
TAMIL NADU,CUDDALORE,MANGALORE,2673,2034,43,7,4757
TAMIL NADU,CUDDALORE,NALLUR,1690,377,99,37,2204
TAMIL NADU,CUDDALORE,PANRUTI,37,23,25,15,101
TAMIL NADU,CUDDALORE,PARANGIPETTAI,0,1,55,6,61
TAMIL NADU,CUDDALORE,VRIDHACHALAM,649,199,135,55,1038
TAMIL NADU,DHARMAPURI,BARUGUR,3250,294,3895,19,7457
TAMIL NADU,DHARMAPURI,DHARMAPURI,1528,537,919,23,3007
TAMIL NADU,DHARMAPURI,HARUR,5440,2796,2483,302,11020
TAMIL NADU,DHARMAPURI,HOSUR,814,65,438,35,1352
TAMIL NADU,DHARMAPURI,KARIMANGALAM,6140,1429,4208,199,11976
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,2959,553,2562,82,6156
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),2294,648,992,31,3965
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,2397,583,1645,53,4678
TAMIL NADU,DHARMAPURI,MATHUR,2399,485,1457,486,4827
TAMIL NADU,DHARMAPURI,MORAPPUR,3370,1364,1958,179,6871
TAMIL NADU,DHARMAPURI,NALLAMPALLI,3400,1140,2025,243,6807
TAMIL NADU,DHARMAPURI,PALACODE,5599,1366,4145,559,11669
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,8432,2355,4357,786,15930
TAMIL NADU,DHARMAPURI,PENNAGARAM,4699,459,1876,63,7096
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,3064,176,2329,35,5603
TAMIL NADU,DHARMAPURI,THALLY,1478,319,477,37,2311
TAMIL NADU,DHARMAPURI,UTHANGARAI,5757,2263,2196,99,10315
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,2268,357,1818,134,4577
TAMIL NADU,DINDIGUL,ATHOOR,1723,410,2453,478,5065
TAMIL NADU,DINDIGUL,BATLAGUNDU,580,496,1480,237,2793
TAMIL NADU,DINDIGUL,DINDIGUL,1072,900,641,33,2646
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,2054,1520,402,11,3987
TAMIL NADU,DINDIGUL,KODAIKANAL,5,0,0,0,5
TAMIL NADU,DINDIGUL,NATHAM,1322,36,1454,210,3022
TAMIL NADU,DINDIGUL,NILAKOTTAI,2255,1220,1914,413,5802
TAMIL NADU,DINDIGUL,ODDANCHATRAM,4551,3738,1604,52,9946
TAMIL NADU,DINDIGUL,PALANI,2596,1767,2255,79,6696
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,695,3731,1987,992,7404
TAMIL NADU,DINDIGUL,SHANARPATTI,1282,769,1855,288,4194
TAMIL NADU,DINDIGUL,THOPPAMPATTI,3892,2335,1198,80,7505
TAMIL NADU,DINDIGUL,VADAMADURAI,1327,1321,839,12,3499
TAMIL NADU,DINDIGUL,VEDASANDUR,2422,2054,647,171,5295
TAMIL NADU,ERODE,AMMAPETTAI,4830,1707,469,713,7720
TAMIL NADU,ERODE,ANTHIYUR,3921,266,169,2,4357
TAMIL NADU,ERODE,BHAVANI,5372,459,389,30,6249
TAMIL NADU,ERODE,BHAVANISAGAR,891,393,132,6,1422
TAMIL NADU,ERODE,CHENNIMALAI,2717,712,383,315,4126
TAMIL NADU,ERODE,DHARAPURAM,1539,1720,706,53,4018
TAMIL NADU,ERODE,ERODE,828,281,243,106,1459
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,4060,472,354,228,5113
TAMIL NADU,ERODE,KANGEYAM,1163,760,868,311,3101
TAMIL NADU,ERODE,KODUMUDI,3764,992,848,133,5736
TAMIL NADU,ERODE,KUMDADAM,1528,996,1697,256,4477
TAMIL NADU,ERODE,MODAKURICHI,3729,1716,1188,426,7059
TAMIL NADU,ERODE,MOOLANUR,1635,624,496,14,2769
TAMIL NADU,ERODE,NAMBIYUR,2058,521,254,63,2896
TAMIL NADU,ERODE,PERUNTHURAI,4135,561,452,41,5188
TAMIL NADU,ERODE,SATHYAMANGALAM,4765,960,454,114,6293
TAMIL NADU,ERODE,THALAVADI,1051,22,188,1,1263
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,2406,386,227,124,3143
TAMIL NADU,ERODE,UTHUKULI,783,134,296,25,1238
TAMIL NADU,ERODE,VELLAKOIL,870,482,548,122,2022
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,2249,2710,142,125,5225
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,2824,2349,319,77,5570
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,2528,1589,115,311,4543
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,860,1814,42,178,2895
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,814,147,55,52,1068
TAMIL NADU,KANCHEEPURAM,LATHORE,801,2416,115,19,3352
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,2144,4645,259,153,7202
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,856,272,49,25,1202
TAMIL NADU,KANCHEEPURAM,TAMBARAM,110,548,91,37,785
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,1150,2020,93,10,3274
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,1109,1873,145,4,3130
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,3801,2486,502,112,6901
TAMIL NADU,KANCHEEPURAM,WALAJABAD,2194,1006,35,30,3266
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,8,8,570,4,589
TAMIL NADU,KANYAKUMARI,KILLIYOOR,5,0,11,0,16
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,0,0,338,0,338
TAMIL NADU,KANYAKUMARI,MELPURAM,3,9,62,2,77
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,2,2,34,1,39
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,1,1,431,14,446
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,0,0,3,0,3
TAMIL NADU,KANYAKUMARI,THOVALAI,80,1,122,0,204
TAMIL NADU,KANYAKUMARI,THUCKALAY,4,0,9,0,13
TAMIL NADU,KARUR,ARAVAKURICHI,1948,1355,858,6977,11138
TAMIL NADU,KARUR,K.PARAMATHI,1497,878,664,7805,10844
TAMIL NADU,KARUR,KADAVUR,3554,1993,482,4674,10703
TAMIL NADU,KARUR,KARUR,1964,430,1175,2319,5888
TAMIL NADU,KARUR,KRISHNARAYAPURAM,3099,1553,473,2990,8114
TAMIL NADU,KARUR,KULITHALAI,952,142,219,1149,2461
TAMIL NADU,KARUR,THANTHONI,841,1125,514,5492,7972
TAMIL NADU,KARUR,THOGAMALAI,1576,508,450,6518,9052
TAMIL NADU,MADURAI,ALANGANALLUR,898,663,2036,34,3631
TAMIL NADU,MADURAI,CHELLAMPATTI,3682,1471,178,51,5381
TAMIL NADU,MADURAI,KALLIKUDI,106,236,59,62,462
TAMIL NADU,MADURAI,KALLUPATTI(T),120,683,96,32,931
TAMIL NADU,MADURAI,KOTTAMPATTI,278,719,972,24,1993
TAMIL NADU,MADURAI,MADURAI EAST,971,193,114,5,1283
TAMIL NADU,MADURAI,MADURAI WEST,1194,243,175,0,1612
TAMIL NADU,MADURAI,MELUR,1421,1205,177,1,2804
TAMIL NADU,MADURAI,SEDAPATTI,1410,2184,419,146,4159
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,949,900,302,0,2151
TAMIL NADU,MADURAI,TIRUMANGALAM,2766,755,47,3,3569
TAMIL NADU,MADURAI,USILAMPATTI,4090,414,58,1,4563
TAMIL NADU,MADURAI,VADIPATTI,366,803,31713,94,32975
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,19,0,3,0,23
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,0,46,15,0,61
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,4,103,604,44,755
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,3749,387,212,7,4354
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,3003,1156,134,2,4295
TAMIL NADU,NAMAKKAL,KABILARMALAI,3448,508,118,306,4379
TAMIL NADU,NAMAKKAL,KOLLIHILLS,158,2,21,1,183
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,2259,534,281,39,3112
TAMIL NADU,NAMAKKAL,MOHANUR,2991,293,272,133,3690
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,4059,1718,281,86,6144
TAMIL NADU,NAMAKKAL,NAMAKKAL,1929,116,94,20,2159
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,1560,129,86,3,1779
TAMIL NADU,NAMAKKAL,PARAMATHI,2091,223,153,222,2690
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,2285,642,127,3,3057
TAMIL NADU,NAMAKKAL,RASIPURAM,2062,1130,374,354,3921
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,2479,313,52,4,2847
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,4432,419,426,6,5284
TAMIL NADU,NAMAKKAL,VENNANDHUR,1996,810,174,23,3002
TAMIL NADU,NILGIRIS,COONOOR,72,29,44,20,165
TAMIL NADU,NILGIRIS,GUDALUR,263,0,294,211,768
TAMIL NADU,NILGIRIS,KOTAGIRI,58,4,58,136,256
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,184,147,119,37,487
TAMIL NADU,PERAMBALUR,ALATHUR,1869,3186,293,241,5588
TAMIL NADU,PERAMBALUR,ANDIMADAM,498,380,52,2,932
TAMIL NADU,PERAMBALUR,ARIYALUR,372,339,87,4,801
TAMIL NADU,PERAMBALUR,JAYANKONDAM,272,319,73,39,702
TAMIL NADU,PERAMBALUR,PERAMBALUR,2528,2457,313,84,5382
TAMIL NADU,PERAMBALUR,SENDURAI,85,157,6,0,248
TAMIL NADU,PERAMBALUR,THIRUMANUR,428,509,88,37,1062
TAMIL NADU,PERAMBALUR,TPALUR,142,439,8,2,591
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,5168,3143,450,919,9680
TAMIL NADU,PERAMBALUR,VEPPUR,744,808,201,23,1776
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,3388,441,102,23,3954
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,208,749,189,4,1151
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,476,207,35,1,719
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,716,1593,40,4,2353
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,298,434,8,0,741
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,2620,1657,305,96,4678
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,4,1,6,0,11
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,2697,484,89,0,3270
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,1233,731,108,4,2076
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,1016,549,25,3,1592
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,717,335,92,9,1154
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,4505,1642,64,21,6232
TAMIL NADU,RAMANATHAPURAM,BOGALUR,0,91,4,0,95
TAMIL NADU,RAMANATHAPURAM,KADALADI,30,325,82,0,437
TAMIL NADU,RAMANATHAPURAM,KAMUDI,209,619,16,101,945
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,0,0,1576,5,1581
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,0,40,0,0,40
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,0,85,1,0,86
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,39,306,12,0,357
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,6,64,2,0,72
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,10,159,335,0,504
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,1,74,2118,0,2193
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,0,22,17,0,39
TAMIL NADU,SALEM,ATTUR,6365,1340,583,384,8673
TAMIL NADU,SALEM,AYODYAPATTANAM,3498,418,939,12,4868
TAMIL NADU,SALEM,EDAPPADI,2875,806,425,0,4106
TAMIL NADU,SALEM,GANGAVALLI,4791,662,454,691,6598
TAMIL NADU,SALEM,KADAYAMPATTI,3149,739,474,69,4430
TAMIL NADU,SALEM,KOLATHUR,1650,1641,250,89,3630
TAMIL NADU,SALEM,KONGANAPURAM,1441,370,92,152,2055
TAMIL NADU,SALEM,MAGUDANCHAVADI,1805,99,334,16,2254
TAMIL NADU,SALEM,MECHERI,697,160,93,18,967
TAMIL NADU,SALEM,NANGAVALLI,1176,125,619,17,1938
TAMIL NADU,SALEM,OMALUR,2118,824,365,74,3380
TAMIL NADU,SALEM,PANAMARATHUPATTI,1675,1154,278,15,3122
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,4042,436,1760,28,6266
TAMIL NADU,SALEM,SALEM,1179,340,132,1,1652
TAMIL NADU,SALEM,SANKARI,2406,228,332,125,3092
TAMIL NADU,SALEM,THALAIVASAL,8632,1367,171,28,10198
TAMIL NADU,SALEM,THARAMANGALAM,938,158,144,12,1251
TAMIL NADU,SALEM,VALAPPADY,3171,298,592,5,4066
TAMIL NADU,SALEM,VEERAPANDI,1537,929,321,0,2787
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,33,225,21,5,284
TAMIL NADU,SIVAGANGA,ILAYANGUDI,288,117,14,2,422
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,507,637,229,68,1441
TAMIL NADU,SIVAGANGA,KALLAL,184,292,96,2,573
TAMIL NADU,SIVAGANGA,KANNANGUDI,3,29,6,0,38
