-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ORISSA,MAYURBHANJA,SARASAKANA,189,172,89,10,460
ORISSA,MAYURBHANJA,SUKRULI,189,274,83,0,546
ORISSA,MAYURBHANJA,SULIAPADA,442,202,51,1,696
ORISSA,MAYURBHANJA,THAKURMUNDA,208,276,113,2,599
ORISSA,MAYURBHANJA,TIRING,107,105,41,9,262
ORISSA,MAYURBHANJA,UDALA,471,200,51,0,722
ORISSA,NAWARANGAPUR,CHANDAHANDI,522,522,270,14,1328
ORISSA,NAWARANGAPUR,DABUGAON,310,308,166,25,809
ORISSA,NAWARANGAPUR,JHARIGAON,247,349,54,1,651
ORISSA,NAWARANGAPUR,KOSAGUMUDA,1391,1005,346,40,2782
ORISSA,NAWARANGAPUR,NANDAHANDI,204,231,22,8,465
ORISSA,NAWARANGAPUR,NAWARANGPUR,325,406,127,13,871
ORISSA,NAWARANGAPUR,PAPADAHANDI,533,476,277,14,1300
ORISSA,NAWARANGAPUR,RAIGHAR,498,759,398,12,1667
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,360,282,153,18,813
ORISSA,NAWARANGAPUR,UMARKOTE,147,302,171,12,632
ORISSA,NAYAGARH,BHAPUR,856,321,99,0,1276
ORISSA,NAYAGARH,DASAPALLA,742,670,326,17,1755
ORISSA,NAYAGARH,GANIA,338,427,172,3,940
ORISSA,NAYAGARH,KHANDAPARA,1025,760,239,11,2035
ORISSA,NAYAGARH,NAYAGARH,1492,719,119,1,2331
ORISSA,NAYAGARH,NUAGAON,890,1003,320,9,2222
ORISSA,NAYAGARH,ODAGAON,1345,635,168,5,2153
ORISSA,NAYAGARH,RANAPUR,1598,912,240,2,2752
ORISSA,NUAPADA,BODEN,661,895,493,24,2073
ORISSA,NUAPADA,KHARIAR,1604,1442,472,71,3589
ORISSA,NUAPADA,KOMANA,1539,1197,406,7,3149
ORISSA,NUAPADA,NUAPADA,640,1461,826,29,2956
ORISSA,NUAPADA,SINAPALI,768,718,354,4,1844
ORISSA,PURI,ASTARANG,131,2,0,0,133
ORISSA,PURI,BRAHMAGIRI,0,5,1,45,51
ORISSA,PURI,DELANGA,66,40,4,1,111
ORISSA,PURI,GOP,106,18,4,2,130
ORISSA,PURI,KAKATPUR,175,13,3,0,191
ORISSA,PURI,KANAS,118,6,5,2,131
ORISSA,PURI,KRISHNAPRASAD,4,2,0,0,6
ORISSA,PURI,NIMAPARA,51,10,1,2,64
ORISSA,PURI,PIPILI,78,11,1,0,90
ORISSA,PURI,PURISADAR,55,15,2,0,72
ORISSA,PURI,SATYABADI,68,14,2,7,91
ORISSA,RAYAGADA,BISAMCUTTACK,59,80,40,2,181
ORISSA,RAYAGADA,CHANDRAPUR,10,83,10,2,105
ORISSA,RAYAGADA,GUDARI,184,38,22,2,246
ORISSA,RAYAGADA,GUNUPUR,228,130,86,3,447
ORISSA,RAYAGADA,K.SINGPUR,5,6,20,2,33
ORISSA,RAYAGADA,KASHIPUR,5,8,38,2,53
ORISSA,RAYAGADA,KOLNARA,16,70,59,1,146
ORISSA,RAYAGADA,MUNIGUDA,78,103,63,7,251
ORISSA,RAYAGADA,PADMAPUR,212,92,21,0,325
ORISSA,RAYAGADA,RAMNAGUDA,95,130,16,0,241
ORISSA,RAYAGADA,RAYAGADA,9,13,22,0,44
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,108,190,103,5,406
ORISSA,SAMBALPUR,GOVINDAPUR,731,903,807,85,2526
ORISSA,SAMBALPUR,JAMANKIRA,1085,1074,639,83,2881
ORISSA,SAMBALPUR,JUJUMURA,619,438,393,58,1508
ORISSA,SAMBALPUR,KUCHINDA,676,833,846,118,2473
ORISSA,SAMBALPUR,MANESWAR,246,248,490,26,1010
ORISSA,SAMBALPUR,NAKTIDEUL,836,955,546,28,2365
ORISSA,SAMBALPUR,RAIRAKHOLA,336,822,1058,121,2337
ORISSA,SAMBALPUR,RENGALI,347,415,232,11,1005
ORISSA,SONEPUR,BINIKA,427,212,133,15,787
ORISSA,SONEPUR,BIRMAHARAJPUR,599,967,680,135,2381
ORISSA,SONEPUR,DUNGURIPALI,304,574,551,9,1438
ORISSA,SONEPUR,SONEPUR,502,670,409,311,1892
ORISSA,SONEPUR,TARAVA,992,862,833,85,2772
ORISSA,SONEPUR,ULLUNDA,789,928,893,176,2786
ORISSA,SUNDARGARH,BADAGAON,638,613,363,13,1627
ORISSA,SUNDARGARH,BALISANKARA,581,1050,311,91,2033
ORISSA,SUNDARGARH,BISHRA,232,395,92,0,719
ORISSA,SUNDARGARH,BONAI,232,532,352,28,1144
ORISSA,SUNDARGARH,GURUNDIA,262,456,213,1,932
ORISSA,SUNDARGARH,HEMAGIRI,617,710,383,129,1839
ORISSA,SUNDARGARH,KOIDA,58,229,130,0,417
ORISSA,SUNDARGARH,KUANRAMUNDA,311,738,446,5,1500
ORISSA,SUNDARGARH,KUTRA,168,1063,725,16,1972
ORISSA,SUNDARGARH,LAHUNIPADA,430,403,202,13,1048
ORISSA,SUNDARGARH,LATHIKATA,325,389,131,6,851
ORISSA,SUNDARGARH,LEPHRIPADA,356,509,500,111,1476
ORISSA,SUNDARGARH,NUAGAON,670,1308,574,1,2553
ORISSA,SUNDARGARH,RAJAGANGAPUR,79,578,121,0,778
ORISSA,SUNDARGARH,SUBDEGA,428,689,409,19,1545
ORISSA,SUNDARGARH,SUNDARGARH,472,724,458,36,1690
ORISSA,SUNDARGARH,TANGARPALI,354,603,457,50,1464
PONDICHERRY,KARAIKAL,KOTTUCHERRY,0,0,1,0,1
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,10,5,2,0,17
PONDICHERRY,PONDICHERRY,MANNADIPET,2,0,1,0,3
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,28,13,2,0,43
PONDICHERRY,PONDICHERRY,VILLIANUR,9,4,1,0,14
PUNJAB,BATHINDA,BATHINDA,0,2,19,0,21
PUNJAB,BATHINDA,NATHANA,0,0,5,0,5
PUNJAB,BATHINDA,SANGAT,1,34,34,1,70
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,0,0,40,0,40
PUNJAB,FATEHGARH SAHIB,SIRHIND,0,11,18,0,29
PUNJAB,GURDASPUR,DHARKALAN,2,0,0,2,4
PUNJAB,GURDASPUR,GURDASPUR,9,35,54,0,98
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,0,5,8,0,13
PUNJAB,HOSHIARPUR,HAZIPUR,30,66,130,15,241
PUNJAB,HOSHIARPUR,TALWARA,92,86,93,10,281
PUNJAB,LUDHIANA,MANGAT,0,0,77,4,81
PUNJAB,LUDHIANA,SUDHAR,2,6,3,0,11
PUNJAB,MOGA,KOT ISE KHAN,4,3,3,0,10
PUNJAB,ROPAR,ANANDPUR SAHIB,334,522,501,77,1434
PUNJAB,ROPAR,CHAMKAUR SAHIB,2,3,2,0,7
PUNJAB,ROPAR,KHARAR,2,8,5,1,16
PUNJAB,ROPAR,MAJRI,1,1,0,0,2
PUNJAB,ROPAR,MORINDA,0,0,2,0,2
PUNJAB,ROPAR,NOORPUR BEDI,11,34,74,2,121
PUNJAB,ROPAR,ROPAR,33,53,71,3,160
PUNJAB,SANGRUR,DHURI,6,13,129,1,149
PUNJAB,SANGRUR,SANGRUR,2,9,67,50,128
PUNJAB,SANGRUR,SUNAM,0,0,1,0,1
RAJASTHAN,AJMER,AJMER,1494,2971,4750,322,9537
RAJASTHAN,AJMER,BEAWAR,3540,3279,1877,39,8735
RAJASTHAN,AJMER,BHINAI,110,855,3136,764,4865
RAJASTHAN,AJMER,KEKRI,210,1175,5716,870,7971
RAJASTHAN,AJMER,KISHANGARH,555,1673,6928,1998,11154
RAJASTHAN,AJMER,MASUDA,1019,3400,4242,385,9046
RAJASTHAN,AJMER,NASIRABAD,223,1140,3846,510,5719
RAJASTHAN,AJMER,PISAGAON,347,1326,2880,231,4784
RAJASTHAN,AJMER,SARWAD,224,918,4134,740,6016
RAJASTHAN,ALWAR,ALWAR,242,1400,6551,82,8275
RAJASTHAN,ALWAR,BANSUR,49,555,4978,157,5739
RAJASTHAN,ALWAR,BEHROR,249,1204,7060,591,9104
RAJASTHAN,ALWAR,KATHUMAR,297,787,2723,210,4017
RAJASTHAN,ALWAR,KISHANGARH BAAS,51,428,3897,176,4552
RAJASTHAN,ALWAR,KOTKASIM,22,298,417,37,774
RAJASTHAN,ALWAR,LAXMANGARH,141,1086,3067,357,4651
RAJASTHAN,ALWAR,MANDAWAR,483,1308,6940,166,8897
RAJASTHAN,ALWAR,RAJGARH,1048,2874,6697,160,10779
RAJASTHAN,ALWAR,RAMGARH,232,1516,2430,120,4298
RAJASTHAN,ALWAR,THANAGAZI,336,1952,3571,26,5885
RAJASTHAN,ALWAR,TIJARA,615,1467,3507,60,5649
RAJASTHAN,BANSWARA,BAGIDORA,1387,1815,719,74,3995
RAJASTHAN,BANSWARA,BANSWARA,1046,726,833,132,2737
RAJASTHAN,BANSWARA,GADHI,284,475,553,9,1321
RAJASTHAN,BANSWARA,GHATOL,170,418,608,38,1234
RAJASTHAN,BANSWARA,KUSHALGARH,354,440,426,53,1273
RAJASTHAN,BARAN,ANTA,4,58,111,11,184
RAJASTHAN,BARAN,ATRU,571,642,2539,275,4027
RAJASTHAN,BARAN,BARAN,128,202,715,81,1126
RAJASTHAN,BARAN,CHABRA,349,865,3597,194,5005
RAJASTHAN,BARAN,CHIPA BAROD,1692,2681,4656,115,9144
RAJASTHAN,BARAN,KISHANGANJ,82,244,527,33,886
RAJASTHAN,BARAN,MANGROL,20,23,63,5,111
RAJASTHAN,BARAN,SHAHABAD,291,369,394,6,1060
RAJASTHAN,BARMER,BARMER,54,11,108,156,329
RAJASTHAN,BARMER,BAYTOO,0,0,5,26,31
RAJASTHAN,BARMER,CHOHATAN,11,33,3568,2955,6567
RAJASTHAN,BARMER,GUDAMALANI,59,283,4901,2164,7407
RAJASTHAN,BARMER,PACH PADRA,8,68,853,377,1306
RAJASTHAN,BARMER,RAMSAR,0,0,6,5,11
RAJASTHAN,BARMER,SHIV,5,1,12,18,36
RAJASTHAN,BARMER,SIWANA,131,384,3955,939,5409
RAJASTHAN,BHARATPUR,BAYANA,69,709,3558,110,4446
RAJASTHAN,BHARATPUR,BEIR,96,524,1292,45,1957
RAJASTHAN,BHARATPUR,DEEG,0,2,19,0,21
RAJASTHAN,BHARATPUR,KAMAN,97,292,893,53,1335
RAJASTHAN,BHARATPUR,NADBAI,1,1,23,3,28
RAJASTHAN,BHARATPUR,NAGAR,0,0,18,3,21
RAJASTHAN,BHARATPUR,ROOPBAS,45,23,183,74,325
RAJASTHAN,BHILWARA,ASIND,3699,4847,3952,162,12660
RAJASTHAN,BHILWARA,BANEDA,532,1810,4559,143,7044
RAJASTHAN,BHILWARA,BHILWARA,1241,5336,4871,204,11652
RAJASTHAN,BHILWARA,BIJOLIYA,204,691,1511,53,2459
RAJASTHAN,BHILWARA,HURDA,432,1371,3602,580,5985
RAJASTHAN,BHILWARA,JAHAJPUR,2105,3207,4241,176,9729
RAJASTHAN,BHILWARA,KOTADI,753,2324,6100,224,9401
RAJASTHAN,BHILWARA,MANDAL,856,3400,8003,461,12720
RAJASTHAN,BHILWARA,MANDALGARH,795,2719,4168,160,7842
RAJASTHAN,BHILWARA,RAIPUR,689,1931,3401,148,6169
RAJASTHAN,BHILWARA,SAHADA,855,2603,4544,605,8607
RAJASTHAN,BHILWARA,SHAHPURA,1114,3491,5928,611,11144
RAJASTHAN,BIKANER,BIKANER,0,1,288,142,431
RAJASTHAN,BIKANER,CHHATARGARH,0,0,89,9,98
RAJASTHAN,BIKANER,DOONGAR GARH,5,20,807,289,1121
RAJASTHAN,BIKANER,NOKHA,0,0,493,207,700
RAJASTHAN,BUNDI,BUNDI,519,1257,2419,129,4324
RAJASTHAN,BUNDI,HINDOLI,744,2191,4955,106,7996
RAJASTHAN,BUNDI,INDRAGARH,227,527,1149,77,1980
RAJASTHAN,BUNDI,KESHORAIPATAN,49,126,353,22,550
RAJASTHAN,BUNDI,NAINWA,352,1879,5440,372,8043
RAJASTHAN,CHITTORGARH,ARNOD,863,2093,4032,169,7157
RAJASTHAN,CHITTORGARH,BADI SADRI,555,2136,3321,73,6085
RAJASTHAN,CHITTORGARH,BENGU,813,2491,3936,20,7260
RAJASTHAN,CHITTORGARH,BHADESAR,533,1432,3841,357,6163
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,948,2310,4559,103,7920
RAJASTHAN,CHITTORGARH,CHITTORGARH,820,2785,4254,17,7876
RAJASTHAN,CHITTORGARH,DUNGLA,473,1699,3383,194,5749
RAJASTHAN,CHITTORGARH,GANGARAR,378,1460,4242,312,6392
RAJASTHAN,CHITTORGARH,KAPASAN,1059,2581,5352,283,9275
RAJASTHAN,CHITTORGARH,NIMBAHERA,1210,2692,3448,109,7459
RAJASTHAN,CHITTORGARH,PRATAPGARH,1720,3860,6218,270,12068
RAJASTHAN,CHITTORGARH,RASHMI,937,1568,1698,49,4252
RAJASTHAN,CHITTORGARH,RAWATBHATA,322,922,1840,113,3197
RAJASTHAN,CHURU,CHURU,2,31,715,167,915
RAJASTHAN,CHURU,RAJGARH,30,244,2132,515,2921
RAJASTHAN,CHURU,RATANGARH,5,26,401,100,532
RAJASTHAN,CHURU,SARDAR SHAHAR,6,55,519,271,851
RAJASTHAN,CHURU,SUJANGARH,23,7,111,71,212
RAJASTHAN,CHURU,TARANAGAR,4,6,44,28,82
RAJASTHAN,DAUSA,BASWA,845,1959,5264,280,8348
RAJASTHAN,DAUSA,DAUSA,537,2317,6747,444,10045
RAJASTHAN,DAUSA,LALSOT,413,1856,7448,675,10392
RAJASTHAN,DAUSA,MAHUA,207,1620,3006,232,5065
RAJASTHAN,DAUSA,SIKRAY,375,1482,4687,245,6789
RAJASTHAN,DHOLPUR,BARI,225,502,540,65,1332
RAJASTHAN,DHOLPUR,BASERI,218,821,1112,104,2255
RAJASTHAN,DHOLPUR,RAJAKHERA,0,5,0,0,5
RAJASTHAN,DHOLPUR,SAPAIU,13,38,32,7,90
RAJASTHAN,DUNGARPUR,ASPUR,753,1534,1279,44,3610
RAJASTHAN,DUNGARPUR,DUNGARPUR,1925,2403,1694,100,6122
RAJASTHAN,DUNGARPUR,SAGWARA,758,1355,1395,48,3556
RAJASTHAN,DUNGARPUR,SIMALWARA,825,1917,1729,14,4485
RAJASTHAN,GANGANAGAR,PADAM PUR,0,5,141,19,165
RAJASTHAN,HANUMANGARH,BHADRA,0,0,20,1,21
RAJASTHAN,HANUMANGARH,NOHAR,14,72,211,18,315
RAJASTHAN,JAIPUR,AMER,574,1360,6724,141,8799
RAJASTHAN,JAIPUR,BASSI,1434,3610,6357,276,11677
RAJASTHAN,JAIPUR,CHAKSU,540,1975,6628,1182,10325
RAJASTHAN,JAIPUR,CHOMU,362,2305,9042,170,11879
RAJASTHAN,JAIPUR,JAIPUR,185,691,3931,664,5471
RAJASTHAN,JAIPUR,JAMWARAMGARH,1552,2107,4759,147,8565
RAJASTHAN,JAIPUR,KOTPUTLI,522,1654,6780,305,9261
RAJASTHAN,JAIPUR,MOUJMABAD,547,1284,4496,905,7232
RAJASTHAN,JAIPUR,PHAGI,209,805,4973,1547,7534
RAJASTHAN,JAIPUR,PHULERA,1875,1648,12384,1257,17164
RAJASTHAN,JAIPUR,SANGANER,677,1557,6489,364,9087
RAJASTHAN,JAIPUR,SHAHPURA,550,1047,4322,68,5987
RAJASTHAN,JAIPUR,VIRATNAGAR,132,683,3202,68,4085
RAJASTHAN,JAISALMER,FATHEGARH,0,0,0,2,2
RAJASTHAN,JAISALMER,JAISALMER,5,7,9,17,38
RAJASTHAN,JAISALMER,POKARAN,5,18,88,16,127
RAJASTHAN,JALORE,AHORE,127,530,3363,969,4989
RAJASTHAN,JALORE,BAGODA,133,370,4493,1359,6355
RAJASTHAN,JALORE,BHINMAL,489,1209,4871,708,7277
RAJASTHAN,JALORE,JALORE,143,470,4186,688,5487
RAJASTHAN,JALORE,RANIWARA,293,1372,5590,802,8057
RAJASTHAN,JALORE,SANCHORE,272,987,9241,2999,13499
RAJASTHAN,JALORE,SAYLA,78,295,4998,1110,6481
RAJASTHAN,JHALAWAR,AKLERA,896,3165,4904,269,9234
RAJASTHAN,JHALAWAR,GANGADHAR,886,2577,4280,356,8099
RAJASTHAN,JHALAWAR,JHALARA PATAN,2632,3907,7016,425,13980
RAJASTHAN,JHALAWAR,KHANPUR,165,1171,2994,224,4554
RAJASTHAN,JHALAWAR,MANOHAR THANA,943,2887,4295,224,8349
RAJASTHAN,JHALAWAR,PACHPAHAR,457,1811,4826,251,7345
RAJASTHAN,JHALAWAR,PIRAWA,1620,2671,6319,553,11163
RAJASTHAN,JHUNJHUNU,BUHANA,8,179,2817,190,3194
RAJASTHAN,JHUNJHUNU,CIDAWA,135,985,8861,536,10517
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,25,343,4121,489,4978
RAJASTHAN,JHUNJHUNU,KHETDI,111,452,3058,176,3797
RAJASTHAN,JHUNJHUNU,NAWALGARH,88,930,5141,152,6311
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,117,615,6356,226,7314
RAJASTHAN,JODHPUR,BHOPAL GARH,43,119,1610,348,2120
RAJASTHAN,JODHPUR,BILADA,147,305,2088,495,3035
RAJASTHAN,JODHPUR,JODHPUR,64,121,476,87,748
RAJASTHAN,JODHPUR,LUNI,42,79,356,198,675
RAJASTHAN,JODHPUR,ONSIA,2,18,133,22,175
RAJASTHAN,JODHPUR,PHALODI,83,8,3,0,94
RAJASTHAN,JODHPUR,SHER GARH,31,45,265,50,391
RAJASTHAN,KAROLI,HINDON,310,1914,4021,457,6702
RAJASTHAN,KAROLI,KAROLI,1512,2938,4328,116,8894
RAJASTHAN,KAROLI,MANDRAYAL,153,162,332,2,649
RAJASTHAN,KAROLI,NADOTI,181,460,2122,319,3082
RAJASTHAN,KAROLI,SAPOTRA,441,1634,1872,39,3986
RAJASTHAN,KAROLI,TODA BHIM,175,1246,3953,147,5521
RAJASTHAN,KOTA,DIGOD,115,147,356,45,663
RAJASTHAN,KOTA,LADPURA,447,654,1383,126,2610
RAJASTHAN,KOTA,PIPALLDA,17,103,123,6,249
RAJASTHAN,KOTA,RAMGANJMANDI,338,1361,3031,549,5279
RAJASTHAN,KOTA,SANGOD,393,980,2556,360,4289
RAJASTHAN,NAGAUR,DEEDWANA,29,152,3260,620,4061
RAJASTHAN,NAGAUR,DEGANA,266,508,3949,688,5411
RAJASTHAN,NAGAUR,JAYAL,13,33,402,106,554
RAJASTHAN,NAGAUR,KHEEVSAR,0,2,26,6,34
RAJASTHAN,NAGAUR,LADNU,3,4,23,26,56
RAJASTHAN,NAGAUR,MAKRANA,30,107,1765,457,2359
RAJASTHAN,NAGAUR,MERTA,41,154,2016,429,2640
RAJASTHAN,NAGAUR,NAGAUR,6,112,1058,194,1370
RAJASTHAN,NAGAUR,NAWA,106,488,7430,1093,9117
RAJASTHAN,NAGAUR,PARBATSAR,150,570,4636,468,5824
RAJASTHAN,PALI,BALI,670,1030,3637,568,5905
RAJASTHAN,PALI,DESURI,509,1277,5902,870,8558
RAJASTHAN,PALI,JAITARAN,33,168,2282,1103,3586
RAJASTHAN,PALI,MARWAR JUNCTION,255,384,2562,2206,5407
RAJASTHAN,PALI,PALI,298,583,2965,1382,5228
RAJASTHAN,PALI,RAIPUR,958,831,2039,726,4554
RAJASTHAN,PALI,ROHAT,84,484,1054,562,2184
RAJASTHAN,PALI,SOJAT,344,645,2277,1247,4513
RAJASTHAN,PALI,SUMERPUR,255,436,2820,637,4148
RAJASTHAN,RAJSAMAND,AMET,338,2267,4014,336,6955
RAJASTHAN,RAJSAMAND,BHIM,4177,2285,513,21,6996
RAJASTHAN,RAJSAMAND,DEVGARH,768,1505,2048,100,4421
RAJASTHAN,RAJSAMAND,KUMBHALGARH,926,1529,3352,576,6383
RAJASTHAN,RAJSAMAND,NATHDWARA,1434,2066,3236,132,6868
RAJASTHAN,RAJSAMAND,RAILMAGRA,205,4593,2082,190,7070
RAJASTHAN,RAJSAMAND,RAJSAMAND,1764,3527,2846,137,8274
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,416,1102,3037,272,4827
RAJASTHAN,SAWAI MADHOPUR,BAOLI,181,800,3177,344,4502
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,44,316,3068,363,3791
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,461,1371,4456,72,6360
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,248,841,1445,78,2612
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,252,852,1078,264,2446
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,416,1714,4569,858,7557
RAJASTHAN,SIKAR,DATARAM GARH,368,1250,10443,692,12753
RAJASTHAN,SIKAR,FATEHPUR,9,56,683,76,824
RAJASTHAN,SIKAR,LAXMAN GARH,22,131,3914,613,4680
RAJASTHAN,SIKAR,NEEM KA THANA,521,1710,4305,284,6820
RAJASTHAN,SIKAR,SHRI MADHOPUR,1194,2986,11419,229,15828
RAJASTHAN,SIKAR,SIKAR,375,1240,7967,658,10240
RAJASTHAN,SIROHI,ABUROAD,442,868,1122,52,2484
RAJASTHAN,SIROHI,PINDWARA,276,643,2350,132,3401
RAJASTHAN,SIROHI,REVDAR,282,1470,4286,521,6559
RAJASTHAN,SIROHI,SHIVGANJ,64,200,1758,414,2436
RAJASTHAN,SIROHI,SIROHI,83,335,2186,378,2982
RAJASTHAN,TONK,DEOLI,535,2184,4459,223,7401
RAJASTHAN,TONK,MALPURA,391,1304,4476,1201,7372
RAJASTHAN,TONK,NIWAI,281,1571,6427,813,9092
RAJASTHAN,TONK,PEEPLU,160,550,3777,1104,5591
RAJASTHAN,TONK,TODARAI SINGH,115,1117,3300,443,4975
RAJASTHAN,TONK,TONK,289,1082,3699,440,5510
RAJASTHAN,TONK,UNIYARA,229,1006,4113,369,5717
RAJASTHAN,UDAIPUR,DHARIYAVAD,839,2229,2491,242,5801
RAJASTHAN,UDAIPUR,GIRWA,2293,4683,2567,161,9704
RAJASTHAN,UDAIPUR,GOGUNDA,889,1836,2093,146,4964
RAJASTHAN,UDAIPUR,JHADOL,534,1059,1519,39,3151
RAJASTHAN,UDAIPUR,KHERWADA,416,802,830,24,2072
RAJASTHAN,UDAIPUR,KOTRA,335,684,1157,46,2222
RAJASTHAN,UDAIPUR,MAWLI,1596,3458,4740,424,10218
RAJASTHAN,UDAIPUR,SALUMBER,1006,2515,2234,126,5881
RAJASTHAN,UDAIPUR,SARADA,851,1679,1737,67,4334
RAJASTHAN,UDAIPUR,VALLABH NAGAR,2831,4265,5812,512,13420
TAMIL NADU,COIMBATORE,ANAMALAI,570,1079,3003,296,4948
TAMIL NADU,COIMBATORE,ANNUR,1171,2070,2585,33,5859
TAMIL NADU,COIMBATORE,AVINASHI,1888,3128,2221,25,7262
TAMIL NADU,COIMBATORE,KINATHUKADAVU,881,1907,4159,375,7322
TAMIL NADU,COIMBATORE,KUDIMANGALAM,1282,2181,3423,166,7052
TAMIL NADU,COIMBATORE,MADATTHUKULAM,1017,1406,1385,84,3892
TAMIL NADU,COIMBATORE,MADUKKARAI,703,1180,2622,159,4664
TAMIL NADU,COIMBATORE,METTUPALAYAM,2595,2420,1645,25,6685
TAMIL NADU,COIMBATORE,PALLADAM,2330,2064,2588,95,7077
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,873,1182,1154,49,3258
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,1192,1676,3668,178,6714
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,751,1448,2436,301,4936
TAMIL NADU,COIMBATORE,PONGALUR,2275,2085,1894,117,6371
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,401,830,1105,22,2358
TAMIL NADU,COIMBATORE,SOOLUR,912,1378,2071,95,4456
TAMIL NADU,COIMBATORE,SULTHANPET,1238,2306,2870,172,6586
TAMIL NADU,COIMBATORE,THIRUPPUR,1586,1832,1522,35,4975
TAMIL NADU,COIMBATORE,THONDAMUTHUR,1320,1620,1284,73,4297
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,890,2574,4051,168,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,25,41,37,0,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,1,0,0,1
TAMIL NADU,CUDDALORE,CUDDALORE,66,38,19,0,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,73,5,4,0,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,178,66,39,0,283
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,133,93,11,5,242
TAMIL NADU,CUDDALORE,KUMARATCHI,23,0,2,0,25
TAMIL NADU,CUDDALORE,KURINJIPADY,372,53,75,4,504
TAMIL NADU,CUDDALORE,MANGALORE,3517,1990,930,85,6522
TAMIL NADU,CUDDALORE,NALLUR,951,708,283,10,1952
TAMIL NADU,CUDDALORE,PANRUTI,1,9,16,0,26
TAMIL NADU,CUDDALORE,PARANGIPETTAI,407,105,12,2,526
TAMIL NADU,CUDDALORE,VRIDHACHALAM,1056,340,129,18,1543
TAMIL NADU,DHARMAPURI,BARUGUR,5786,1707,878,31,8402
TAMIL NADU,DHARMAPURI,DHARMAPURI,2103,800,325,3,3231
TAMIL NADU,DHARMAPURI,HARUR,3140,2607,1909,42,7698
TAMIL NADU,DHARMAPURI,HOSUR,1242,460,123,7,1832
TAMIL NADU,DHARMAPURI,KARIMANGALAM,7837,2653,1157,39,11686
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,5918,1640,336,14,7908
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),1967,1552,635,25,4179
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,4785,1160,235,4,6184
TAMIL NADU,DHARMAPURI,MATHUR,1873,1129,875,55,3932
TAMIL NADU,DHARMAPURI,MORAPPUR,2513,1542,1251,6,5312
TAMIL NADU,DHARMAPURI,NALLAMPALLI,3960,1775,718,45,6498
TAMIL NADU,DHARMAPURI,PALACODE,7318,2747,1166,61,11292
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,6906,4493,1759,34,13192
TAMIL NADU,DHARMAPURI,PENNAGARAM,6339,2774,974,45,10132
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,2967,1978,944,67,5956
TAMIL NADU,DHARMAPURI,THALLY,1329,911,346,27,2613
TAMIL NADU,DHARMAPURI,UTHANGARAI,5133,3192,1969,17,10311
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,2944,1078,414,19,4455
TAMIL NADU,DINDIGUL,ATHOOR,2791,1922,857,62,5632
TAMIL NADU,DINDIGUL,BATLAGUNDU,3161,1349,615,52,5177
TAMIL NADU,DINDIGUL,DINDIGUL,3137,1990,1023,52,6202
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,1334,2463,1787,77,5661
TAMIL NADU,DINDIGUL,KODAIKANAL,0,2,1,0,3
TAMIL NADU,DINDIGUL,NATHAM,4517,1422,702,51,6692
TAMIL NADU,DINDIGUL,NILAKOTTAI,4342,3319,936,64,8661
TAMIL NADU,DINDIGUL,ODDANCHATRAM,2260,4046,5005,200,11511
