-----
{
 "description": "The table refers to Block wise Construction of Dugwells over the years. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.1.csv", 
 "title": "Download CSV for Blockwise Construction of Dugwells over the years", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
ORISSA,SAMBALPUR,JUJUMURA,1109,278,48,25,23,17,10,1,1511
ORISSA,SAMBALPUR,KUCHINDA,2031,338,26,26,22,14,6,10,2473
ORISSA,SAMBALPUR,MANESWAR,715,215,19,27,14,7,10,3,1010
ORISSA,SAMBALPUR,NAKTIDEUL,1473,327,272,88,30,166,14,9,2379
ORISSA,SAMBALPUR,RAIRAKHOLA,2349,10,4,5,8,0,0,1,2377
ORISSA,SAMBALPUR,RENGALI,807,118,23,33,10,7,5,2,1005
ORISSA,SONEPUR,BINIKA,596,57,38,41,23,21,7,8,791
ORISSA,SONEPUR,BIRMAHARAJPUR,1816,168,81,119,95,76,47,4,2406
ORISSA,SONEPUR,DUNGURIPALI,1160,38,24,54,37,76,31,18,1438
ORISSA,SONEPUR,SONEPUR,1162,102,96,105,139,137,85,68,1894
ORISSA,SONEPUR,TARAVA,2136,131,124,84,140,68,63,26,2772
ORISSA,SONEPUR,ULLUNDA,2256,62,169,76,91,73,35,29,2791
ORISSA,SUNDARGARH,BADAGAON,1256,73,106,101,55,24,15,2,1632
ORISSA,SUNDARGARH,BALISANKARA,1449,158,99,205,59,39,13,11,2033
ORISSA,SUNDARGARH,BISHRA,596,58,41,17,1,2,4,0,719
ORISSA,SUNDARGARH,BONAI,1050,40,35,7,6,6,0,0,1144
ORISSA,SUNDARGARH,GURUNDIA,902,7,3,3,11,1,4,1,932
ORISSA,SUNDARGARH,HEMAGIRI,1472,122,54,115,36,21,11,9,1840
ORISSA,SUNDARGARH,KOIDA,392,12,10,1,2,0,0,0,417
ORISSA,SUNDARGARH,KUANRAMUNDA,1094,173,99,72,31,11,10,10,1500
ORISSA,SUNDARGARH,KUTRA,1563,171,103,59,28,38,9,4,1975
ORISSA,SUNDARGARH,LAHUNIPADA,864,71,64,30,13,1,2,3,1048
ORISSA,SUNDARGARH,LATHIKATA,687,32,30,41,12,23,14,12,851
ORISSA,SUNDARGARH,LEPHRIPADA,1054,134,77,88,74,24,13,12,1476
ORISSA,SUNDARGARH,NUAGAON,1879,162,133,151,103,86,32,7,2553
ORISSA,SUNDARGARH,RAJAGANGAPUR,549,44,63,74,32,10,5,1,778
ORISSA,SUNDARGARH,SUBDEGA,1044,176,82,88,69,52,29,7,1547
ORISSA,SUNDARGARH,SUNDARGARH,1378,55,63,34,114,20,18,16,1698
ORISSA,SUNDARGARH,TANGARPALI,1324,32,29,43,4,12,19,3,1466
PONDICHERRY,KARAIKAL,KOTTUCHERRY,1,0,0,0,0,0,0,0,1
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,17,0,0,0,0,0,0,0,17
PONDICHERRY,PONDICHERRY,MANNADIPET,3,0,0,0,0,0,0,0,3
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,36,0,1,0,1,0,5,0,43
PONDICHERRY,PONDICHERRY,VILLIANUR,11,1,0,0,1,0,1,0,14
PUNJAB,BATHINDA,BATHINDA,7,1,6,0,3,3,0,1,21
PUNJAB,BATHINDA,NATHANA,5,0,0,0,0,0,0,0,5
PUNJAB,BATHINDA,SANGAT,15,3,3,5,11,11,10,12,70
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,35,4,0,1,0,0,0,0,40
PUNJAB,FATEHGARH SAHIB,SIRHIND,29,0,0,0,0,0,0,0,29
PUNJAB,GURDASPUR,DHARKALAN,2,0,0,0,2,0,0,0,4
PUNJAB,GURDASPUR,GURDASPUR,98,0,0,0,0,0,0,0,98
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,9,0,0,1,0,1,0,2,13
PUNJAB,HOSHIARPUR,HAZIPUR,164,20,8,10,10,9,3,17,241
PUNJAB,HOSHIARPUR,TALWARA,240,13,9,3,8,4,4,0,281
PUNJAB,LUDHIANA,MANGAT,81,0,0,0,0,0,0,0,81
PUNJAB,LUDHIANA,SUDHAR,11,0,0,0,0,0,0,0,11
PUNJAB,MOGA,KOT ISE KHAN,10,0,0,0,0,0,0,0,10
PUNJAB,ROPAR,ANANDPUR SAHIB,1259,40,40,27,24,21,19,5,1435
PUNJAB,ROPAR,CHAMKAUR SAHIB,6,1,0,0,0,0,0,0,7
PUNJAB,ROPAR,KHARAR,12,3,0,0,1,0,0,0,16
PUNJAB,ROPAR,MAJRI,2,0,0,0,0,0,0,0,2
PUNJAB,ROPAR,MORINDA,2,0,0,0,0,0,0,0,2
PUNJAB,ROPAR,NOORPUR BEDI,115,1,7,2,1,1,0,0,127
PUNJAB,ROPAR,ROPAR,96,14,17,12,2,7,8,4,160
PUNJAB,SANGRUR,DHURI,111,15,6,7,1,1,3,5,149
PUNJAB,SANGRUR,SANGRUR,111,1,1,3,2,0,0,10,128
PUNJAB,SANGRUR,SUNAM,0,0,0,0,0,0,1,0,1
RAJASTHAN,AJMER,AJMER,9369,187,240,180,125,82,35,111,10329
RAJASTHAN,AJMER,BEAWAR,8854,17,35,6,10,5,8,181,9116
RAJASTHAN,AJMER,BHINAI,4584,115,45,31,51,49,33,21,4929
RAJASTHAN,AJMER,KEKRI,8718,100,84,49,26,49,60,26,9112
RAJASTHAN,AJMER,KISHANGARH,10414,213,300,281,261,225,139,66,11899
RAJASTHAN,AJMER,MASUDA,8595,313,104,102,59,80,34,24,9311
RAJASTHAN,AJMER,NASIRABAD,6013,48,37,41,23,25,32,16,6235
RAJASTHAN,AJMER,PISAGAON,4601,42,50,89,118,86,38,22,5046
RAJASTHAN,AJMER,SARWAD,6061,154,72,59,64,58,36,44,6548
RAJASTHAN,ALWAR,ALWAR,8027,231,243,150,26,34,19,1,8731
RAJASTHAN,ALWAR,BANSUR,3683,165,987,668,241,32,17,7,5800
RAJASTHAN,ALWAR,BEHROR,6176,504,557,542,487,442,226,194,9128
RAJASTHAN,ALWAR,KATHUMAR,3511,259,185,84,44,55,8,0,4146
RAJASTHAN,ALWAR,KISHANGARH BAAS,3062,866,371,171,82,75,55,68,4750
RAJASTHAN,ALWAR,KOTKASIM,738,18,12,0,1,1,2,2,774
RAJASTHAN,ALWAR,LAXMANGARH,3791,290,273,135,94,93,67,93,4836
RAJASTHAN,ALWAR,MANDAWAR,4628,1354,1228,663,509,253,211,76,8922
RAJASTHAN,ALWAR,RAJGARH,9804,402,210,196,80,102,51,232,11077
RAJASTHAN,ALWAR,RAMGARH,3575,507,247,154,93,43,10,16,4645
RAJASTHAN,ALWAR,THANAGAZI,5218,390,172,76,46,118,14,57,6091
RAJASTHAN,ALWAR,TIJARA,4554,334,215,236,236,146,10,3,5734
RAJASTHAN,BANSWARA,BAGIDORA,2719,502,200,147,112,166,108,48,4002
RAJASTHAN,BANSWARA,BANSWARA,1498,407,241,144,142,184,90,102,2808
RAJASTHAN,BANSWARA,GADHI,925,81,42,29,22,21,79,124,1323
RAJASTHAN,BANSWARA,GHATOL,925,85,79,55,41,23,24,5,1237
RAJASTHAN,BANSWARA,KUSHALGARH,723,186,178,64,58,37,24,7,1277
RAJASTHAN,BARAN,ANTA,166,1,8,7,11,8,0,0,201
RAJASTHAN,BARAN,ATRU,3450,72,117,66,55,352,20,2,4134
RAJASTHAN,BARAN,BARAN,998,30,50,16,25,33,25,39,1216
RAJASTHAN,BARAN,CHABRA,3025,34,103,140,450,447,539,368,5106
RAJASTHAN,BARAN,CHIPA BAROD,7406,600,362,280,208,113,144,58,9171
RAJASTHAN,BARAN,KISHANGANJ,551,33,36,118,43,61,36,53,931
RAJASTHAN,BARAN,MANGROL,85,33,0,0,1,0,0,0,119
RAJASTHAN,BARAN,SHAHABAD,985,25,26,15,40,25,7,40,1163
RAJASTHAN,BARMER,BARMER,151,8,14,62,26,39,13,17,330
RAJASTHAN,BARMER,BAYTOO,0,0,0,2,2,5,14,8,31
RAJASTHAN,BARMER,CHOHATAN,3299,490,572,653,597,394,291,272,6568
RAJASTHAN,BARMER,GUDAMALANI,1619,674,820,1371,1114,1013,492,314,7417
RAJASTHAN,BARMER,PACH PADRA,1102,45,32,14,21,18,40,41,1313
RAJASTHAN,BARMER,RAMSAR,9,0,0,0,0,1,0,1,11
RAJASTHAN,BARMER,SHIV,5,1,0,0,0,5,24,1,36
RAJASTHAN,BARMER,SIWANA,3795,493,371,332,230,116,67,36,5440
RAJASTHAN,BHARATPUR,BAYANA,4321,63,54,49,8,11,4,4,4514
RAJASTHAN,BHARATPUR,BEIR,1551,128,91,67,31,37,41,11,1957
RAJASTHAN,BHARATPUR,DEEG,21,0,0,0,0,0,0,0,21
RAJASTHAN,BHARATPUR,KAMAN,892,79,78,74,60,64,62,32,1341
RAJASTHAN,BHARATPUR,NADBAI,20,5,0,1,1,1,0,0,28
RAJASTHAN,BHARATPUR,NAGAR,20,1,0,0,0,0,0,0,21
RAJASTHAN,BHARATPUR,ROOPBAS,302,2,15,5,0,1,0,0,325
RAJASTHAN,BHILWARA,ASIND,12863,71,34,10,8,19,7,14,13026
RAJASTHAN,BHILWARA,BANEDA,6843,82,82,75,64,33,7,2,7188
RAJASTHAN,BHILWARA,BHILWARA,11619,167,100,33,39,25,30,18,12031
RAJASTHAN,BHILWARA,BIJOLIYA,2183,60,47,82,66,21,23,1,2483
RAJASTHAN,BHILWARA,HURDA,5941,65,42,28,54,27,8,7,6172
RAJASTHAN,BHILWARA,JAHAJPUR,9234,237,126,143,62,13,28,11,9854
RAJASTHAN,BHILWARA,KOTADI,8790,254,198,97,75,85,42,7,9548
RAJASTHAN,BHILWARA,MANDAL,12553,168,107,143,48,59,65,55,13198
RAJASTHAN,BHILWARA,MANDALGARH,7309,364,253,25,31,19,8,1,8010
RAJASTHAN,BHILWARA,RAIPUR,5922,114,77,42,33,13,42,2,6245
RAJASTHAN,BHILWARA,SAHADA,8272,285,169,36,15,5,13,6,8801
RAJASTHAN,BHILWARA,SHAHPURA,11755,36,79,16,14,11,9,10,11930
RAJASTHAN,BIKANER,BIKANER,34,17,34,43,154,113,30,8,433
RAJASTHAN,BIKANER,CHHATARGARH,4,0,1,2,0,10,54,27,98
RAJASTHAN,BIKANER,DOONGAR GARH,234,111,174,169,155,110,75,94,1122
RAJASTHAN,BIKANER,NOKHA,86,113,117,96,146,75,33,34,700
RAJASTHAN,BUNDI,BUNDI,3643,99,158,73,94,110,130,83,4390
RAJASTHAN,BUNDI,HINDOLI,7807,170,96,36,14,18,6,5,8152
RAJASTHAN,BUNDI,INDRAGARH,1711,108,93,67,30,56,72,24,2161
RAJASTHAN,BUNDI,KESHORAIPATAN,334,31,63,64,27,17,7,9,552
RAJASTHAN,BUNDI,NAINWA,6545,493,382,272,248,124,93,44,8201
RAJASTHAN,CHITTORGARH,ARNOD,4620,766,609,539,409,199,130,38,7310
RAJASTHAN,CHITTORGARH,BADI SADRI,5464,190,190,162,63,34,11,3,6117
RAJASTHAN,CHITTORGARH,BENGU,6186,372,254,183,143,109,92,40,7379
RAJASTHAN,CHITTORGARH,BHADESAR,5454,276,168,127,55,66,23,13,6182
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,7135,246,106,114,120,189,90,1,8001
RAJASTHAN,CHITTORGARH,CHITTORGARH,7421,163,146,133,77,62,23,14,8039
RAJASTHAN,CHITTORGARH,DUNGLA,5117,173,157,156,119,37,3,0,5762
RAJASTHAN,CHITTORGARH,GANGARAR,6186,54,81,76,27,41,25,3,6493
RAJASTHAN,CHITTORGARH,KAPASAN,8150,421,189,176,185,119,64,7,9311
RAJASTHAN,CHITTORGARH,NIMBAHERA,5405,847,682,284,199,87,33,6,7543
RAJASTHAN,CHITTORGARH,PRATAPGARH,7997,1551,1030,803,405,165,67,194,12212
RAJASTHAN,CHITTORGARH,RASHMI,3944,73,52,46,53,49,26,57,4300
RAJASTHAN,CHITTORGARH,RAWATBHATA,2137,293,338,165,136,66,106,5,3246
RAJASTHAN,CHURU,CHURU,277,74,104,72,101,107,108,83,926
RAJASTHAN,CHURU,RAJGARH,856,233,302,380,474,411,212,53,2921
RAJASTHAN,CHURU,RATANGARH,94,23,46,68,113,88,63,50,545
RAJASTHAN,CHURU,SARDAR SHAHAR,107,64,118,146,110,131,106,69,851
RAJASTHAN,CHURU,SUJANGARH,63,37,32,30,16,24,3,7,212
RAJASTHAN,CHURU,TARANAGAR,5,6,6,4,0,2,43,16,82
RAJASTHAN,DAUSA,BASWA,7007,663,466,182,107,80,37,23,8565
RAJASTHAN,DAUSA,DAUSA,9620,176,78,99,101,134,104,59,10371
RAJASTHAN,DAUSA,LALSOT,7587,1193,869,357,225,97,85,59,10472
RAJASTHAN,DAUSA,MAHUA,5163,48,19,14,2,6,4,5,5261
RAJASTHAN,DAUSA,SIKRAY,5550,254,134,311,189,276,61,56,6831
RAJASTHAN,DHOLPUR,BARI,1210,81,38,40,27,42,10,3,1451
RAJASTHAN,DHOLPUR,BASERI,2409,40,23,3,3,1,1,0,2480
RAJASTHAN,DHOLPUR,RAJAKHERA,5,0,0,0,0,0,0,0,5
RAJASTHAN,DHOLPUR,SAPAIU,85,2,0,3,2,2,1,0,95
RAJASTHAN,DUNGARPUR,ASPUR,3579,69,13,5,10,4,8,2,3690
RAJASTHAN,DUNGARPUR,DUNGARPUR,5617,312,111,83,81,31,26,0,6261
RAJASTHAN,DUNGARPUR,SAGWARA,2893,229,180,107,68,41,42,21,3581
RAJASTHAN,DUNGARPUR,SIMALWARA,4092,103,48,89,50,41,68,21,4512
RAJASTHAN,GANGANAGAR,PADAM PUR,73,16,12,11,26,8,4,15,165
RAJASTHAN,HANUMANGARH,BHADRA,0,0,0,0,0,1,0,20,21
RAJASTHAN,HANUMANGARH,NOHAR,72,31,25,16,77,55,26,14,316
RAJASTHAN,JAIPUR,AMER,8099,286,239,132,133,61,71,61,9082
RAJASTHAN,JAIPUR,BASSI,8620,961,920,532,341,313,125,63,11875
RAJASTHAN,JAIPUR,CHAKSU,10353,81,74,33,24,7,4,12,10588
RAJASTHAN,JAIPUR,CHOMU,10019,348,314,401,354,435,226,99,12196
RAJASTHAN,JAIPUR,JAIPUR,4770,329,299,182,20,8,3,12,5623
RAJASTHAN,JAIPUR,JAMWARAMGARH,8026,192,206,204,63,44,52,27,8814
RAJASTHAN,JAIPUR,KOTPUTLI,7047,385,506,484,409,357,334,169,9691
RAJASTHAN,JAIPUR,MOUJMABAD,7348,189,193,95,42,37,37,28,7969
RAJASTHAN,JAIPUR,PHAGI,6838,503,186,115,42,57,54,71,7866
RAJASTHAN,JAIPUR,PHULERA,15866,777,325,268,256,108,101,39,17740
RAJASTHAN,JAIPUR,SANGANER,9126,99,82,87,39,26,13,28,9500
RAJASTHAN,JAIPUR,SHAHPURA,5449,128,119,51,56,85,101,80,6069
RAJASTHAN,JAIPUR,VIRATNAGAR,3355,171,285,174,111,60,58,48,4262
RAJASTHAN,JAISALMER,FATHEGARH,0,0,0,0,0,2,0,0,2
RAJASTHAN,JAISALMER,JAISALMER,68,1,0,5,0,2,0,1,77
RAJASTHAN,JAISALMER,POKARAN,86,4,5,5,20,6,0,1,127
RAJASTHAN,JALORE,AHORE,4564,133,103,94,71,78,19,6,5068
RAJASTHAN,JALORE,BAGODA,4124,852,632,410,189,102,45,11,6365
RAJASTHAN,JALORE,BHINMAL,6258,238,240,228,234,86,47,7,7338
RAJASTHAN,JALORE,JALORE,4418,302,274,178,210,78,39,16,5515
RAJASTHAN,JALORE,RANIWARA,5671,525,590,673,378,156,72,15,8080
RAJASTHAN,JALORE,SANCHORE,9560,1034,854,891,473,300,392,68,13572
RAJASTHAN,JALORE,SAYLA,5171,218,390,162,75,100,107,307,6530
RAJASTHAN,JHALAWAR,AKLERA,7465,386,500,364,168,152,153,162,9350
RAJASTHAN,JHALAWAR,GANGADHAR,5688,701,613,439,272,286,158,84,8241
RAJASTHAN,JHALAWAR,JHALARA PATAN,10735,840,837,785,429,346,202,242,14416
RAJASTHAN,JHALAWAR,KHANPUR,2079,164,292,324,1491,179,92,23,4644
RAJASTHAN,JHALAWAR,MANOHAR THANA,5331,717,662,566,266,573,205,51,8371
RAJASTHAN,JHALAWAR,PACHPAHAR,4848,540,611,336,298,328,323,138,7422
RAJASTHAN,JHALAWAR,PIRAWA,8409,909,611,471,397,200,155,149,11301
RAJASTHAN,JHUNJHUNU,BUHANA,2658,250,169,46,17,34,11,10,3195
RAJASTHAN,JHUNJHUNU,CIDAWA,6799,1075,923,582,431,351,251,171,10583
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,1690,726,551,602,557,401,334,121,4982
RAJASTHAN,JHUNJHUNU,KHETDI,3636,112,183,103,92,75,47,27,4275
RAJASTHAN,JHUNJHUNU,NAWALGARH,4243,356,346,301,337,317,241,194,6335
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,4456,368,616,630,616,446,278,92,7502
RAJASTHAN,JODHPUR,BHOPAL GARH,2080,45,15,0,2,1,1,2,2146
RAJASTHAN,JODHPUR,BILADA,2758,61,99,36,99,6,20,7,3086
RAJASTHAN,JODHPUR,JODHPUR,581,48,48,44,21,12,6,3,763
RAJASTHAN,JODHPUR,LUNI,622,2,46,26,20,5,2,4,727
RAJASTHAN,JODHPUR,ONSIA,139,7,13,11,4,1,0,0,175
RAJASTHAN,JODHPUR,PHALODI,97,1,2,0,0,0,0,0,100
RAJASTHAN,JODHPUR,SHER GARH,336,8,6,7,9,12,4,14,396
RAJASTHAN,KAROLI,HINDON,6657,180,74,34,63,96,54,59,7217
RAJASTHAN,KAROLI,KAROLI,7328,507,178,232,113,295,359,250,9262
RAJASTHAN,KAROLI,MANDRAYAL,502,30,25,15,18,37,26,1,654
RAJASTHAN,KAROLI,NADOTI,2820,198,136,71,50,44,27,40,3386
RAJASTHAN,KAROLI,SAPOTRA,2930,294,158,290,141,90,83,111,4097
RAJASTHAN,KAROLI,TODA BHIM,5195,166,93,76,85,77,84,27,5803
RAJASTHAN,KOTA,DIGOD,861,73,33,26,22,2,13,8,1038
RAJASTHAN,KOTA,LADPURA,2626,258,107,71,86,39,10,15,3212
RAJASTHAN,KOTA,PIPALLDA,245,1,2,2,2,2,0,0,254
RAJASTHAN,KOTA,RAMGANJMANDI,4561,344,331,225,290,132,62,20,5965
RAJASTHAN,KOTA,SANGOD,3211,564,264,140,153,72,7,10,4421
RAJASTHAN,NAGAUR,DEEDWANA,2263,337,375,385,293,206,103,102,4064
RAJASTHAN,NAGAUR,DEGANA,4227,389,218,144,309,72,60,34,5453
RAJASTHAN,NAGAUR,JAYAL,396,47,55,29,16,13,2,1,559
RAJASTHAN,NAGAUR,KHEEVSAR,32,2,0,0,0,0,0,0,34
RAJASTHAN,NAGAUR,LADNU,22,2,2,15,1,8,6,0,56
RAJASTHAN,NAGAUR,MAKRANA,1169,183,283,254,141,143,91,116,2380
RAJASTHAN,NAGAUR,MERTA,2188,144,90,114,48,43,15,14,2656
RAJASTHAN,NAGAUR,NAGAUR,1212,17,16,29,43,39,16,8,1380
RAJASTHAN,NAGAUR,NAWA,6622,541,463,419,339,368,228,216,9196
RAJASTHAN,NAGAUR,PARBATSAR,4614,459,242,212,98,102,90,91,5908
RAJASTHAN,PALI,BALI,5287,128,107,172,168,105,79,7,6053
RAJASTHAN,PALI,DESURI,7729,347,348,125,75,32,21,11,8688
RAJASTHAN,PALI,JAITARAN,3167,75,99,109,117,39,13,5,3624
RAJASTHAN,PALI,MARWAR JUNCTION,5210,124,59,43,22,33,16,10,5517
RAJASTHAN,PALI,PALI,4989,80,101,100,37,45,25,14,5391
RAJASTHAN,PALI,RAIPUR,4410,40,52,51,71,26,16,1,4667
RAJASTHAN,PALI,ROHAT,2153,18,45,26,1,16,3,1,2263
RAJASTHAN,PALI,SOJAT,4135,181,141,101,50,62,38,19,4727
RAJASTHAN,PALI,SUMERPUR,3912,53,71,86,85,23,54,17,4301
RAJASTHAN,RAJSAMAND,AMET,6950,36,27,23,20,8,5,1,7070
RAJASTHAN,RAJSAMAND,BHIM,7112,27,52,8,14,9,3,0,7225
RAJASTHAN,RAJSAMAND,DEVGARH,4360,39,18,30,9,5,7,0,4468
RAJASTHAN,RAJSAMAND,KUMBHALGARH,6411,37,24,6,3,1,0,2,6484
RAJASTHAN,RAJSAMAND,NATHDWARA,6794,58,44,16,10,12,4,10,6948
RAJASTHAN,RAJSAMAND,RAILMAGRA,7060,26,59,33,11,23,3,0,7215
RAJASTHAN,RAJSAMAND,RAJSAMAND,8033,183,83,77,52,32,4,4,8468
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,3739,318,212,174,155,213,121,104,5036
RAJASTHAN,SAWAI MADHOPUR,BAOLI,3567,228,220,169,110,113,106,33,4546
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,2230,513,442,230,242,118,55,38,3868
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,4892,320,265,252,279,245,138,25,6416
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,2110,167,124,94,44,33,22,20,2614
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,1093,451,305,237,161,37,72,122,2478
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,4334,1281,822,573,303,170,68,54,7605
RAJASTHAN,SIKAR,DATARAM GARH,11150,517,430,363,165,143,83,94,12945
RAJASTHAN,SIKAR,FATEHPUR,180,10,83,53,75,131,131,170,833
RAJASTHAN,SIKAR,LAXMAN GARH,3432,568,220,160,102,84,78,52,4696
RAJASTHAN,SIKAR,NEEM KA THANA,6596,278,225,159,91,32,31,40,7452
RAJASTHAN,SIKAR,SHRI MADHOPUR,12769,986,923,626,489,279,297,235,16604
RAJASTHAN,SIKAR,SIKAR,6627,959,976,757,511,211,135,146,10322
RAJASTHAN,SIROHI,ABUROAD,1924,227,130,82,64,64,38,5,2534
RAJASTHAN,SIROHI,PINDWARA,3112,95,99,56,26,13,18,15,3434
RAJASTHAN,SIROHI,REVDAR,4716,531,377,291,303,189,145,26,6578
RAJASTHAN,SIROHI,SHIVGANJ,2302,27,22,30,40,34,29,8,2492
RAJASTHAN,SIROHI,SIROHI,2671,116,100,97,47,57,24,12,3124
RAJASTHAN,TONK,DEOLI,7779,90,102,56,35,79,79,33,8253
RAJASTHAN,TONK,MALPURA,6501,331,171,128,128,126,148,36,7569
RAJASTHAN,TONK,NIWAI,8032,634,283,182,138,96,54,52,9471
RAJASTHAN,TONK,PEEPLU,4614,443,290,227,144,86,130,37,5971
RAJASTHAN,TONK,TODARAI SINGH,4939,117,55,28,38,52,52,36,5317
RAJASTHAN,TONK,TONK,4942,259,236,112,81,92,108,60,5890
RAJASTHAN,TONK,UNIYARA,4704,195,212,267,224,212,157,44,6015
RAJASTHAN,UDAIPUR,DHARIYAVAD,4442,548,260,164,151,97,82,74,5818
RAJASTHAN,UDAIPUR,GIRWA,9325,355,54,53,32,15,16,23,9873
RAJASTHAN,UDAIPUR,GOGUNDA,4995,38,16,2,3,1,4,0,5059
RAJASTHAN,UDAIPUR,JHADOL,2557,163,135,78,74,95,35,57,3194
RAJASTHAN,UDAIPUR,KHERWADA,1865,94,73,28,12,3,8,3,2086
RAJASTHAN,UDAIPUR,KOTRA,1375,472,212,103,41,12,9,0,2224
RAJASTHAN,UDAIPUR,MAWLI,9272,400,213,142,184,45,23,57,10336
RAJASTHAN,UDAIPUR,SALUMBER,5487,213,85,65,33,5,17,3,5908
RAJASTHAN,UDAIPUR,SARADA,3767,255,110,67,44,45,45,14,4347
RAJASTHAN,UDAIPUR,VALLABH NAGAR,11658,868,413,346,124,62,51,1,13523
TAMIL NADU,COIMBATORE,ANAMALAI,4552,133,109,35,39,59,22,14,4963
TAMIL NADU,COIMBATORE,ANNUR,5828,21,9,0,2,1,0,0,5861
TAMIL NADU,COIMBATORE,AVINASHI,7222,23,22,7,1,0,0,0,7275
TAMIL NADU,COIMBATORE,KINATHUKADAVU,6962,131,423,22,27,5,3,10,7583
TAMIL NADU,COIMBATORE,KUDIMANGALAM,6721,93,91,63,43,24,11,7,7053
TAMIL NADU,COIMBATORE,MADATTHUKULAM,3398,314,129,22,12,11,7,0,3893
TAMIL NADU,COIMBATORE,MADUKKARAI,4492,121,27,4,6,8,6,2,4666
TAMIL NADU,COIMBATORE,METTUPALAYAM,6850,20,37,10,16,16,6,1,6956
TAMIL NADU,COIMBATORE,PALLADAM,7052,17,9,0,0,0,0,2,7080
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,3185,81,16,2,1,1,0,0,3286
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,6125,146,291,34,112,18,5,6,6737
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,4870,41,11,1,7,13,12,8,4963
TAMIL NADU,COIMBATORE,PONGALUR,6310,91,48,34,19,23,9,2,6536
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,2248,74,37,0,0,0,0,0,2359
TAMIL NADU,COIMBATORE,SOOLUR,4360,0,107,0,0,0,0,0,4467
TAMIL NADU,COIMBATORE,SULTHANPET,6430,120,41,3,9,4,2,0,6609
TAMIL NADU,COIMBATORE,THIRUPPUR,4843,243,62,7,10,3,0,0,5168
TAMIL NADU,COIMBATORE,THONDAMUTHUR,4220,70,8,0,1,2,2,0,4303
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,7398,94,85,30,32,22,20,2,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,48,6,34,11,4,0,0,0,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,0,0,0,0,0,1,1
TAMIL NADU,CUDDALORE,CUDDALORE,103,17,3,0,0,0,0,0,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,6,4,23,23,17,4,2,3,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,238,2,3,11,8,21,0,0,283
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,234,6,2,0,0,0,0,0,242
TAMIL NADU,CUDDALORE,KUMARATCHI,22,0,3,0,0,0,0,0,25
TAMIL NADU,CUDDALORE,KURINJIPADY,404,10,13,55,22,0,0,0,504
TAMIL NADU,CUDDALORE,MANGALORE,5768,271,168,130,59,108,14,4,6522
TAMIL NADU,CUDDALORE,NALLUR,1755,78,60,10,15,18,13,3,1952
TAMIL NADU,CUDDALORE,PANRUTI,0,0,7,9,7,3,0,0,26
TAMIL NADU,CUDDALORE,PARANGIPETTAI,395,14,3,3,109,1,0,1,526
TAMIL NADU,CUDDALORE,VRIDHACHALAM,1406,57,35,32,6,4,2,1,1543
TAMIL NADU,DHARMAPURI,BARUGUR,8424,59,78,9,0,0,1,0,8571
TAMIL NADU,DHARMAPURI,DHARMAPURI,2925,20,21,16,7,2,5,237,3233
TAMIL NADU,DHARMAPURI,HARUR,7246,211,134,41,24,28,21,1,7706
TAMIL NADU,DHARMAPURI,HOSUR,1639,81,53,18,19,22,4,0,1836
TAMIL NADU,DHARMAPURI,KARIMANGALAM,9813,717,429,294,160,172,92,29,11706
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,7751,139,35,17,4,23,10,1,7980
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),3387,228,158,185,91,85,40,14,4188
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,5750,333,57,30,10,8,22,14,6224
TAMIL NADU,DHARMAPURI,MATHUR,3542,118,51,40,181,17,4,6,3959
TAMIL NADU,DHARMAPURI,MORAPPUR,4229,709,144,46,65,4,8,122,5327
