-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
MADHYA PRADESH,SHIVPURI,KARERA,313,0,0,6,10,0,34,0,363
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,249,0,0,8,7,1,72,6,343
MADHYA PRADESH,SHIVPURI,KOLARAS,408,26,18,35,43,9,69,0,608
MADHYA PRADESH,SHIVPURI,NARWAR,210,3,8,12,0,4,7,6,250
MADHYA PRADESH,SHIVPURI,PICHHORE,148,0,1,0,0,0,8,1,158
MADHYA PRADESH,SHIVPURI,POHARI,348,0,0,0,4,9,62,47,470
MADHYA PRADESH,SHIVPURI,SHIVPURI,512,65,83,5,2,0,17,78,762
MADHYA PRADESH,SIDHI,BAIDHAN,101,11,1,2,0,0,2,8,125
MADHYA PRADESH,SIDHI,CHITRANGI,188,12,6,13,37,16,37,59,368
MADHYA PRADESH,SIDHI,DEOSAR,66,3,0,18,22,3,8,28,148
MADHYA PRADESH,SIDHI,KUSAMI,67,5,4,1,4,23,13,4,121
MADHYA PRADESH,SIDHI,MAJHAULI,79,4,0,15,7,33,55,288,481
MADHYA PRADESH,SIDHI,RAMPURNEKIN,76,9,6,17,5,6,35,15,169
MADHYA PRADESH,SIDHI,SIDHI,42,13,3,13,14,16,9,16,126
MADHYA PRADESH,SIDHI,SIHAWAL,26,2,5,3,1,0,12,7,56
MADHYA PRADESH,SURGUJA,AMBIKAPUR,0,0,0,0,103,0,1,0,104
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,731,25,87,46,57,1,0,0,947
MADHYA PRADESH,SURGUJA,BALRAMPUR,150,0,0,0,0,0,0,0,150
MADHYA PRADESH,SURGUJA,BATOLI,100,2,0,0,12,15,8,0,137
MADHYA PRADESH,SURGUJA,BHAIYATHAN,289,0,4,8,18,5,0,17,341
MADHYA PRADESH,SURGUJA,BHARATPUR,224,8,21,65,17,104,4,0,443
MADHYA PRADESH,SURGUJA,KUSAMI,600,158,0,5,87,37,44,59,990
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,0,0,0,95,0,0,0,95
MADHYA PRADESH,SURGUJA,LUNDRA,257,4,0,1,11,10,1,20,304
MADHYA PRADESH,SURGUJA,MAINPAT,78,0,0,0,1,0,0,0,79
MADHYA PRADESH,SURGUJA,MANENDRAGARH,136,0,0,0,55,0,0,0,191
MADHYA PRADESH,SURGUJA,ODAGI,72,7,0,0,0,0,0,3,82
MADHYA PRADESH,SURGUJA,PRATAPPUR,44,0,0,0,46,0,0,0,90
MADHYA PRADESH,SURGUJA,RAJPUR,290,0,0,0,0,0,0,0,290
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,36,0,0,0,112,0,0,0,148
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,238,0,0,5,12,0,4,2,261
MADHYA PRADESH,SURGUJA,SITAPUR,1,0,0,0,0,0,0,0,1
MADHYA PRADESH,SURGUJA,SONHAT,11,0,1,5,2,7,6,2,34
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,521,5,4,3,0,0,2,20,555
MADHYA PRADESH,TIKAMGARH,JATARA,123,0,0,0,0,0,0,0,123
MADHYA PRADESH,TIKAMGARH,NIWARI,87,0,0,0,0,0,0,15,102
MADHYA PRADESH,TIKAMGARH,PALERA,49,0,0,0,8,0,32,29,118
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,94,3,0,3,1,0,0,0,101
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,589,6,12,20,67,17,38,0,749
MADHYA PRADESH,UJJAIN,BADNAGAR,200,55,11,62,37,86,56,14,521
MADHYA PRADESH,UJJAIN,GHATIYA,422,2,11,6,5,3,21,0,470
MADHYA PRADESH,UJJAIN,KHACHRAUD,603,33,158,170,212,125,84,69,1454
MADHYA PRADESH,UJJAIN,MAHIDPUR,437,40,36,55,82,23,26,2,701
MADHYA PRADESH,UJJAIN,TARANA,824,38,84,51,95,40,20,11,1163
MADHYA PRADESH,UJJAIN,UJJAIN,507,53,8,49,36,54,68,25,800
MADHYA PRADESH,VIDISHA,BASODA,951,93,147,185,246,431,279,900,3232
MADHYA PRADESH,VIDISHA,GYARASPUR,904,62,42,142,108,148,82,158,1646
MADHYA PRADESH,VIDISHA,KURWAI,253,53,31,94,185,197,255,653,1721
MADHYA PRADESH,VIDISHA,LATERI,179,20,2,45,202,69,218,352,1087
MADHYA PRADESH,VIDISHA,NATERAN,944,108,67,284,198,247,186,193,2227
MADHYA PRADESH,VIDISHA,SIRONJ,723,18,45,78,65,228,111,437,1705
MADHYA PRADESH,VIDISHA,VIDISHA,1194,42,41,36,95,67,64,16,1555
MANIPUR,BISHNUPUR,MOIRANG,0,0,0,0,0,0,3,1,4
MANIPUR,IMPHAL,HAORANGSABAL(I-W),0,0,0,0,0,1,0,1,2
MANIPUR,IMPHAL,WAQNGOI(I-W),4,0,0,0,0,1,4,0,9
MANIPUR,THOUBAL,THOUBAL,4,0,0,0,0,0,0,1,5
MEGHALAYA,JAINTIA HILLS,AMLAREM,3,0,0,0,0,0,0,0,3
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,1,0,0,0,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,LASKEIN,0,0,0,1,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,1,0,0,0,0,0,0,0,1
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,0,0,1,0,0,0,0,0,1
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,0,0,1,0,0,0,0,0,1
MEGHALAYA,SOUTH GARO HILLS,RONGRA,0,0,1,0,0,0,0,0,1
MEGHALAYA,WEST GARO HILLS,BETASING,0,0,0,0,0,0,0,1,1
MEGHALAYA,WEST GARO HILLS,SELSELLA,0,0,0,0,0,0,0,3,3
MEGHALAYA,WEST KHASI HILLS,MAIRANG,2,0,0,0,0,0,0,0,2
MIZORAM,AIZAWL,THINGDAWL,0,1,0,1,0,1,1,2,6
MIZORAM,AIZAWL,ZAWLNUAM,6,0,0,0,0,0,0,0,6
NAGALAND,KOHIMA,KUHUBOTO,0,0,0,0,0,0,2,4,6
NAGALAND,KOHIMA,MEDZIPHEMA,2,0,0,0,0,0,5,6,13
ORISSA,ANGUL,ANUGUL,30,1,0,2,4,1,2,3,43
ORISSA,ANGUL,ATHAMALLICK,43,1,1,1,0,1,0,1,48
ORISSA,ANGUL,BANANPULA,20,5,3,4,8,1,1,0,42
ORISSA,ANGUL,CHHENDIAPADA,31,0,0,0,1,1,0,0,33
ORISSA,ANGUL,KANIHA,55,2,2,4,2,2,2,2,71
ORISSA,ANGUL,KISONAGAR,13,2,2,0,2,0,1,0,20
ORISSA,ANGUL,PALALAHARA,95,9,2,1,3,2,0,2,114
ORISSA,ANGUL,TALCHER,20,0,0,0,2,0,0,1,23
ORISSA,BALASORE,BAHANAGA,6,0,0,1,0,0,0,0,7
ORISSA,BALASORE,BALASORE,15,1,0,1,0,1,0,0,18
ORISSA,BALASORE,BALIPAL,53,0,1,1,2,3,0,0,60
ORISSA,BALASORE,BASTA,27,4,1,2,7,3,0,1,45
ORISSA,BALASORE,BHOGARAI,28,13,2,1,7,2,4,2,59
ORISSA,BALASORE,JALESWAR,26,16,0,1,4,1,2,2,52
ORISSA,BALASORE,JILGIRI,14,1,3,2,0,0,0,1,21
ORISSA,BALASORE,KHAIRA,3,0,0,0,0,0,0,0,3
ORISSA,BALASORE,OUPADA,5,0,0,0,0,0,0,0,5
ORISSA,BALASORE,REMUNA,19,20,3,4,2,1,1,2,52
ORISSA,BALASORE,SIMULIA,11,0,0,0,0,0,0,1,12
ORISSA,BALASORE,SORO,38,1,0,1,1,0,0,0,41
ORISSA,BARAGARH,AMBABHANA,15,6,4,4,4,0,1,1,35
ORISSA,BARAGARH,ATABIRA,21,4,4,6,9,1,2,0,47
ORISSA,BARAGARH,BARAGARH,31,6,8,10,8,2,1,4,70
ORISSA,BARAGARH,BARAPALI,11,2,6,5,3,2,2,0,31
ORISSA,BARAGARH,BHATALI,125,12,5,9,7,3,2,2,165
ORISSA,BARAGARH,BHENDENI,43,12,5,10,10,7,11,8,106
ORISSA,BARAGARH,BIJEPUR,12,3,13,9,6,6,1,0,50
ORISSA,BARAGARH,GAISILAT,25,3,5,0,1,4,2,0,40
ORISSA,BARAGARH,JHARABANDHA,19,0,0,4,1,0,1,2,27
ORISSA,BARAGARH,PADMAPUR,27,3,3,5,3,3,1,0,45
ORISSA,BARAGARH,PAIKMAL,71,10,10,0,5,3,6,9,114
ORISSA,BARAGARH,SOHELA,70,2,0,5,0,1,0,0,78
ORISSA,BHADRAK,BASUDEVPUR,29,4,18,1,25,1,0,2,80
ORISSA,BHADRAK,BHADRAK,29,0,1,1,0,0,1,1,33
ORISSA,BHADRAK,BHANDARIPOKHARI,8,0,0,0,0,0,1,0,9
ORISSA,BHADRAK,BONTH,7,1,0,0,1,1,0,1,11
ORISSA,BHADRAK,CHANDABALI,9,0,1,1,3,0,3,0,17
ORISSA,BHADRAK,DHAMANAGAR,164,7,10,8,25,6,13,4,237
ORISSA,BHADRAK,TIHIDI,15,1,0,1,3,1,0,1,22
ORISSA,BOLANGIR,AGALPUR,22,3,7,4,2,0,0,0,38
ORISSA,BOLANGIR,BALANGIR,65,9,14,10,22,4,1,9,134
ORISSA,BOLANGIR,BELPARA,42,4,6,8,10,1,9,1,81
ORISSA,BOLANGIR,BONGOMUNDA,19,5,0,6,5,5,4,1,45
ORISSA,BOLANGIR,DEOGAN,116,33,15,10,25,26,12,14,251
ORISSA,BOLANGIR,KHAPRA KHOL,59,2,1,10,16,25,7,12,132
ORISSA,BOLANGIR,LOUSINGHA,85,7,2,9,3,2,5,5,118
ORISSA,BOLANGIR,MURIBAHAL,16,1,0,0,0,1,0,7,25
ORISSA,BOLANGIR,PATANAGARH,183,17,14,20,24,10,9,7,284
ORISSA,BOLANGIR,PUINTALA,133,3,16,7,13,1,3,0,176
ORISSA,BOLANGIR,SAINTALA,68,4,2,2,7,0,4,0,87
ORISSA,BOLANGIR,TENTULIKHUNTI,19,7,6,9,6,7,15,1,70
ORISSA,BOLANGIR,TITILAGARH,22,7,0,6,3,1,2,0,41
ORISSA,BOLANGIR,TUREKELA,4,3,0,0,0,0,0,0,7
ORISSA,BOUDH,BOUDH,25,2,8,6,3,2,0,2,48
ORISSA,BOUDH,GHARABHANGA,48,2,0,1,3,1,2,0,57
ORISSA,BOUDH,KANTAMAL,55,2,2,3,4,2,2,1,71
ORISSA,CUTTACK,ATHGARH,43,14,0,2,2,0,1,0,62
ORISSA,CUTTACK,BANKI,21,0,0,0,0,0,0,2,23
ORISSA,CUTTACK,BARANGA,5,4,0,0,0,0,2,0,11
ORISSA,CUTTACK,BARMBA,38,0,0,0,0,1,0,0,39
ORISSA,CUTTACK,CUTTACK(SADAR),7,7,3,1,0,0,0,0,18
ORISSA,CUTTACK,DOMAPARA,68,0,2,1,0,0,0,0,71
ORISSA,CUTTACK,KANTAPARA,4,0,0,0,0,0,0,0,4
ORISSA,CUTTACK,MAHANGA,64,15,2,1,0,0,8,0,90
ORISSA,CUTTACK,NARASINGHPUR,29,12,0,1,0,1,0,0,43
ORISSA,CUTTACK,NIALI,2,0,0,0,0,1,0,1,4
ORISSA,CUTTACK,NISCHINTAKOILI,55,2,2,0,2,0,1,0,62
ORISSA,CUTTACK,SALIPUR,1,0,1,4,1,0,0,0,7
ORISSA,CUTTACK,TANGI-CHOUDWAR,47,3,2,0,3,0,1,0,56
ORISSA,CUTTACK,TIGIRIA,11,1,1,6,0,1,2,0,22
ORISSA,DEOGARH,REAMAL,458,4,4,6,4,2,1,0,479
ORISSA,DEOGARH,SARKOTE,40,4,1,2,4,0,1,2,54
ORISSA,DEOGARH,TILEIBANI,74,1,3,0,0,0,0,0,78
ORISSA,DHENKANAL,BHUBAN,28,1,1,1,7,2,0,0,40
ORISSA,DHENKANAL,DHENKANAL,17,1,0,2,3,2,2,1,28
ORISSA,DHENKANAL,GANDIA,42,3,1,2,2,3,0,1,54
ORISSA,DHENKANAL,HINDOL,47,4,2,2,2,2,1,1,61
ORISSA,DHENKANAL,KAMAKHYANAGAR,19,0,0,2,0,0,0,0,21
ORISSA,DHENKANAL,KANKADAHAD,5,2,1,1,0,0,0,0,9
ORISSA,DHENKANAL,ODAPADA,50,1,2,0,5,7,5,3,73
ORISSA,DHENKANAL,PALAJANGA,21,1,0,2,1,0,0,1,26
ORISSA,GAJAPATI,GUMMA,8,1,1,0,0,0,0,0,10
ORISSA,GAJAPATI,KASINAGAR,5,0,0,0,0,0,0,0,5
ORISSA,GAJAPATI,MOHANA,11,0,0,0,1,1,1,2,16
ORISSA,GAJAPATI,NUAGADA,1,0,0,0,0,0,0,0,1
ORISSA,GAJAPATI,PARALAKHEMUNDI,68,3,5,1,6,0,0,2,85
ORISSA,GAJAPATI,R.UDAYAGIRI,2,1,2,0,2,1,0,0,8
ORISSA,GAJAPATI,RAYAGADA,13,9,3,0,0,0,0,0,25
ORISSA,GANJAM,ASKA,50,0,0,0,2,0,0,0,52
ORISSA,GANJAM,BELAGUNTHA,12,0,1,0,0,0,0,0,13
ORISSA,GANJAM,BHANJANAGAR,30,0,2,2,8,0,1,0,43
ORISSA,GANJAM,BUGUDA,32,0,2,1,1,0,0,0,36
ORISSA,GANJAM,CHATRAPUR,33,1,0,0,1,0,0,0,35
ORISSA,GANJAM,CHIKITI,24,6,2,2,3,2,0,1,40
ORISSA,GANJAM,DHARAKOT,46,1,7,4,8,1,15,0,82
ORISSA,GANJAM,DIGAPAHANDI,76,4,1,1,9,4,3,25,123
ORISSA,GANJAM,GANJAM,35,0,1,0,2,1,0,0,39
ORISSA,GANJAM,HINJILIKUT,36,0,0,0,0,0,0,0,36
ORISSA,GANJAM,J.N.PRASAD,33,3,5,5,7,4,8,0,65
ORISSA,GANJAM,K.KHANDI,13,0,0,0,6,0,0,0,19
ORISSA,GANJAM,K.S.NAGAR,2,5,1,1,1,1,0,0,11
ORISSA,GANJAM,KHALLIKOT,7,0,4,0,1,0,0,0,12
ORISSA,GANJAM,KODALA,9,5,0,1,2,1,0,0,18
ORISSA,GANJAM,P.PUR,32,0,1,5,2,0,1,0,41
ORISSA,GANJAM,PATRAPUR,35,2,0,2,6,0,1,1,47
ORISSA,GANJAM,POLASARA,23,4,2,0,1,1,1,1,33
ORISSA,GANJAM,R.LUNDA,8,0,0,2,0,0,0,1,11
ORISSA,GANJAM,S.KHEMUNDI,26,1,3,3,3,1,1,24,62
ORISSA,GANJAM,SHERAGADA,141,5,3,1,0,0,2,0,152
ORISSA,GANJAM,SORADA,44,11,6,15,21,7,1,2,107
ORISSA,JAGATSINGHPUR,BALIKUDA,29,2,4,2,4,13,11,0,65
ORISSA,JAGATSINGHPUR,BIRIDI,2,0,0,0,0,0,0,0,2
ORISSA,JAGATSINGHPUR,ERASAMA,17,0,0,1,0,0,0,0,18
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,3,0,0,1,0,0,0,0,4
ORISSA,JAGATSINGHPUR,KUNJANG,19,0,0,0,0,0,0,0,19
ORISSA,JAGATSINGHPUR,NAUGAON,2,0,0,0,0,0,0,0,2
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,10,0,0,0,0,0,0,0,10
ORISSA,JAGATSINGHPUR,TRITOL,36,1,0,0,0,0,0,0,37
ORISSA,JAJPUR,BARACHAN,102,9,5,6,5,2,4,15,148
ORISSA,JAJPUR,BARI,66,7,5,5,3,0,0,0,86
ORISSA,JAJPUR,BINJHARPUR,63,2,0,2,3,1,2,3,76
ORISSA,JAJPUR,DANAGADI,23,0,0,0,0,4,5,1,33
ORISSA,JAJPUR,DASARATHPUR,9,1,2,0,3,3,3,0,21
ORISSA,JAJPUR,DHARAMASALA,170,2,1,7,8,4,8,2,202
ORISSA,JAJPUR,JAJPUR,37,1,3,4,6,8,3,4,66
ORISSA,JAJPUR,KOREI,5,0,0,1,1,0,0,0,7
ORISSA,JAJPUR,RASULPUR,9,0,0,0,1,0,0,1,11
ORISSA,JAJPUR,SUKINDA,23,1,1,1,2,0,2,2,32
ORISSA,JHARSUGUDA,JHARSUGUDA,31,3,1,0,0,0,0,10,45
ORISSA,JHARSUGUDA,KIRIMIRA,108,1,2,0,3,0,0,1,115
ORISSA,JHARSUGUDA,KOLABIRA,79,0,0,0,0,4,0,0,83
ORISSA,JHARSUGUDA,LAIKERA,15,1,0,0,1,0,0,0,17
ORISSA,JHARSUGUDA,LAKHANPUR,138,7,0,0,4,1,0,0,150
ORISSA,KALAHANDI,BHABANI PATANA,32,1,3,5,5,4,3,5,58
ORISSA,KALAHANDI,DHARMGARH,16,1,1,1,1,2,1,1,24
ORISSA,KALAHANDI,GOLAMUNDA,16,1,3,0,3,7,0,0,30
ORISSA,KALAHANDI,JAIPATANA,1,0,2,1,1,1,0,0,6
ORISSA,KALAHANDI,JUNAGARH,40,0,3,2,5,4,1,2,57
ORISSA,KALAHANDI,KALAMPUR,4,3,3,1,6,9,0,0,26
ORISSA,KALAHANDI,KARLAMUNDA,8,2,1,2,2,1,0,0,16
ORISSA,KALAHANDI,KESINGA,30,5,4,10,7,9,2,1,68
ORISSA,KALAHANDI,KOKASARA,8,0,1,0,0,2,1,0,12
ORISSA,KALAHANDI,LANGIGARH,16,1,1,4,5,2,9,1,39
ORISSA,KALAHANDI,M.RAMPUR,27,1,1,5,5,1,0,1,41
ORISSA,KALAHANDI,NARALA,25,3,6,3,13,8,7,7,72
ORISSA,KALAHANDI,TH.RAMPUR,1,0,0,2,0,1,0,0,4
ORISSA,KENDRAPARA,AUL,204,37,51,41,21,14,13,22,403
ORISSA,KENDRAPARA,DERABISI,7,1,2,1,5,3,3,0,22
ORISSA,KENDRAPARA,GARADPUR,54,0,3,2,4,1,6,6,76
ORISSA,KENDRAPARA,KENDRAPARA,68,2,4,1,2,0,0,0,77
ORISSA,KENDRAPARA,MAHAKALAPADA,75,13,10,6,25,8,18,4,159
ORISSA,KENDRAPARA,MARSAGHAI,116,3,5,0,2,3,1,4,134
ORISSA,KENDRAPARA,PATAMUNDAI,118,0,2,1,3,0,1,165,290
ORISSA,KENDRAPARA,RAJKANIKA,89,17,68,106,49,79,29,37,474
ORISSA,KENDRAPARA,RAJNAGAR,46,27,49,74,60,43,13,18,330
ORISSA,KEONJHAR,ANANDAPUR,32,2,4,2,2,1,1,1,45
ORISSA,KEONJHAR,BANASPAL,14,3,4,3,1,1,2,1,29
ORISSA,KEONJHAR,CHAMPUA,53,1,3,11,4,1,4,3,80
ORISSA,KEONJHAR,GHASIPURA,23,2,6,2,0,1,0,2,36
ORISSA,KEONJHAR,GHATAGAON,1,1,2,1,2,0,0,0,7
ORISSA,KEONJHAR,HARICHANDANPUR,16,0,3,3,3,1,0,0,26
ORISSA,KEONJHAR,HATADIHI,35,6,0,6,2,1,2,1,53
ORISSA,KEONJHAR,JHUMPURA,3,4,1,1,3,0,0,0,12
ORISSA,KEONJHAR,JODA,26,0,0,0,0,2,3,0,31
ORISSA,KEONJHAR,PATANA,28,3,2,5,0,7,3,0,48
ORISSA,KEONJHAR,SADAR,41,3,4,5,5,2,5,3,68
ORISSA,KEONJHAR,SAHARAPARA,4,0,0,0,2,1,3,32,42
ORISSA,KEONJHAR,TELKOI,52,22,12,20,22,13,8,1,150
ORISSA,KHURDA,BALIANTA,0,2,0,0,0,0,0,0,2
ORISSA,KHURDA,BANAPUR,8,26,0,0,2,1,0,1,38
ORISSA,KHURDA,BEGUNIA,25,3,0,1,3,1,0,0,33
ORISSA,KHURDA,BHUBANESWAR,11,1,0,0,3,3,0,6,24
ORISSA,KHURDA,BOLAGARH,13,18,0,0,1,2,0,1,35
ORISSA,KHURDA,CHILIKA,6,1,0,1,3,0,0,0,11
ORISSA,KHURDA,JATNI,14,2,0,2,2,0,0,0,20
ORISSA,KHURDA,KHURDA,22,0,0,0,0,5,0,0,27
ORISSA,KHURDA,TANGI,36,1,5,2,1,1,0,5,51
ORISSA,KORAPUT,BAIPARIGUDA,8,0,2,0,2,1,2,1,16
ORISSA,KORAPUT,BANDHUGOAN,8,2,2,0,5,18,3,8,46
ORISSA,KORAPUT,BORIGUMMA,321,32,8,28,33,62,40,39,563
ORISSA,KORAPUT,DASAMANTAPUR,2,1,2,3,3,0,2,2,15
ORISSA,KORAPUT,JEYPUR,138,25,2,1,1,2,1,2,172
ORISSA,KORAPUT,KORAPUT,6,2,2,0,0,1,5,2,18
ORISSA,KORAPUT,KOTAPAD,39,5,15,10,12,8,6,151,246
ORISSA,KORAPUT,KUNDURA,19,4,1,0,0,2,1,0,27
ORISSA,KORAPUT,LAMATAPUT,2,2,0,2,0,1,0,0,7
ORISSA,KORAPUT,LAXMIPUR,0,0,0,5,0,1,1,0,7
ORISSA,KORAPUT,NANDAPUR,2,0,1,1,1,0,1,0,6
ORISSA,KORAPUT,NARAYANPATNA,2,3,11,7,1,0,0,0,24
ORISSA,KORAPUT,POTTANGI,1,0,0,0,0,0,0,0,1
ORISSA,KORAPUT,SIMILIGUDA,2,1,2,2,1,1,2,9,20
ORISSA,MALKANGIRI,KALIMELA,0,0,0,0,8,0,0,0,8
ORISSA,MALKANGIRI,KHAIRAPUT,1,1,0,0,0,0,0,0,2
ORISSA,MALKANGIRI,KONKUNDA,0,0,0,0,0,0,1,0,1
ORISSA,MALKANGIRI,MALKANAGIRI,1,0,0,2,0,0,0,0,3
ORISSA,MALKANGIRI,MATHILI,7,1,2,2,0,0,0,0,12
ORISSA,MALKANGIRI,PODIA,2,0,0,0,2,1,0,0,5
ORISSA,MAYURBHANJ,BAHALADA,3,0,0,0,0,0,0,0,3
ORISSA,MAYURBHANJ,BANGIRIPOSI,21,1,1,3,2,1,0,0,29
ORISSA,MAYURBHANJ,BARIPADA,4,2,1,1,1,1,0,0,10
ORISSA,MAYURBHANJ,BARSAHI,34,2,2,0,4,3,0,3,48
ORISSA,MAYURBHANJ,BETANATI,16,2,5,4,0,0,0,0,27
ORISSA,MAYURBHANJ,BIJATOLA,0,0,0,0,0,2,0,0,2
ORISSA,MAYURBHANJ,BISOI,3,0,1,0,0,0,1,0,5
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,18,1,1,2,3,0,0,3,28
ORISSA,MAYURBHANJ,JAMADA,23,0,0,2,0,0,0,0,25
ORISSA,MAYURBHANJ,JASIPUR,15,2,1,0,4,0,0,0,22
ORISSA,MAYURBHANJ,KAPTIPADA,3,1,1,0,1,13,0,0,19
ORISSA,MAYURBHANJ,KARANJIA,17,1,2,2,0,0,3,2,27
ORISSA,MAYURBHANJ,KHUNTA,9,1,0,2,2,3,0,5,22
ORISSA,MAYURBHANJ,KULIANA,13,1,2,1,1,2,1,1,22
ORISSA,MAYURBHANJ,KUSUMI,2,0,0,2,0,0,1,0,5
ORISSA,MAYURBHANJ,MORADA,27,0,0,0,1,1,1,4,34
ORISSA,MAYURBHANJ,RAIRANGPUR,2,0,0,2,0,0,0,0,4
ORISSA,MAYURBHANJ,RARUAN,19,1,0,2,4,0,0,0,26
ORISSA,MAYURBHANJ,RASGOVINDPUR,25,0,1,0,1,6,0,0,33
ORISSA,MAYURBHANJ,SAMAKHUNTA,21,0,0,2,1,1,0,3,28
ORISSA,MAYURBHANJ,SARASKANA,11,2,0,1,2,2,2,4,24
ORISSA,MAYURBHANJ,SUKRULI,15,0,0,0,0,2,0,1,18
ORISSA,MAYURBHANJ,SULIAPADA,32,0,0,2,2,1,2,0,39
ORISSA,MAYURBHANJ,THAKURMUNDA,1,0,0,0,0,1,0,0,2
ORISSA,MAYURBHANJ,TIRINGI,6,1,0,0,0,1,0,0,8
ORISSA,MAYURBHANJ,UDALA,5,0,2,0,11,15,7,2,42
ORISSA,NAYAGARH,BHAPUR,30,0,2,1,0,1,0,0,34
ORISSA,NAYAGARH,GANIA,5,1,1,0,0,0,0,0,7
ORISSA,NAYAGARH,KHANDAPADA,24,0,0,0,1,0,2,1,28
ORISSA,NAYAGARH,NAYAGARH,1,1,1,4,0,0,0,0,7
ORISSA,NAYAGARH,NUAGAON,5,1,1,8,2,4,1,0,22
ORISSA,NAYAGARH,ODOGAON,38,1,3,2,1,0,0,0,45
ORISSA,NAYAGARH,RANPUR,50,0,0,0,0,0,1,0,51
ORISSA,NOWRANGPUR,CHANDAHANDI,0,0,0,2,1,2,0,1,6
ORISSA,NOWRANGPUR,DABUGAON,189,2,14,2,6,4,1,0,218
ORISSA,NOWRANGPUR,JHARIGAON,96,3,10,6,9,5,1,25,155
ORISSA,NOWRANGPUR,KUSAGUMUDA,194,1,1,3,6,3,0,1,209
ORISSA,NOWRANGPUR,NANDAHANDI,53,0,0,4,1,1,3,1,63
ORISSA,NOWRANGPUR,NAWARANGPUR,101,0,0,0,2,3,2,9,117
ORISSA,NOWRANGPUR,PAPADAHANDI,140,5,3,18,21,7,1,3,198
ORISSA,NOWRANGPUR,RAIGHAR,90,0,0,0,2,3,2,0,97
ORISSA,NOWRANGPUR,TENTULIKHUNTI,54,0,1,1,0,1,3,0,60
ORISSA,NOWRANGPUR,UMERKOT,180,6,3,2,1,2,4,0,198
ORISSA,NUAPADA,BODEN,0,0,0,2,2,0,0,0,4
ORISSA,NUAPADA,KHARIAR,44,5,5,2,8,6,2,7,79
ORISSA,NUAPADA,KOMANA,19,1,3,1,0,4,2,3,33
ORISSA,NUAPADA,NUAPARA,15,3,3,0,1,2,0,2,26
ORISSA,NUAPADA,SINAPALLI,28,2,5,2,6,7,4,4,58
ORISSA,PHULBANI,BALIGUDA,3,0,0,1,2,1,1,0,8
ORISSA,PHULBANI,CHAKAPAD,31,0,0,2,2,2,3,0,40
ORISSA,PHULBANI,DARINGIBADI,0,0,0,0,0,0,1,0,1
ORISSA,PHULBANI,G.UDAYAGIRI,3,2,1,1,0,1,0,0,8
ORISSA,PHULBANI,JUMUDIBANDHA,10,0,0,1,1,1,0,0,13
ORISSA,PHULBANI,KHAJURIPADA,9,2,0,2,1,1,0,1,16
ORISSA,PHULBANI,KOTAGARH,2,0,0,0,2,0,2,2,8
ORISSA,PHULBANI,NUAGAON,10,2,1,0,2,2,1,0,18
ORISSA,PHULBANI,PHIRINGIA,11,1,0,0,6,5,1,6,30
ORISSA,PHULBANI,PHULBANI,24,1,0,1,1,2,1,0,30
ORISSA,PHULBANI,RAIKIA,6,1,2,0,1,0,0,0,10
ORISSA,PHULBANI,TIKABALI,42,2,3,2,5,1,0,0,55
ORISSA,PURI,ASTARANG,12,1,0,2,3,1,1,0,20
ORISSA,PURI,BRAHMAGIRI,660,13,21,26,18,1,28,2,769
ORISSA,PURI,DELANG,98,0,0,7,18,6,2,1,132
ORISSA,PURI,GOP,52,1,0,1,5,1,4,102,166
ORISSA,PURI,KAKATPUR,18,1,1,1,4,5,4,0,34
ORISSA,PURI,KANAS,289,1,0,0,12,9,8,12,331
