-----
{
 "description": "This data provides details of Hon\u2019ble Members of the First Lok Sabha from 17th April 1952 to 4th April 1957. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_First_Lok_Sabha_From_17th_April_1952_to_4th_April_1957.xls", 
 "title": "Download XLS for Members of First Lok Sabha from 17th April 1952 to 4th April 1957", 
 "url": "http://data.gov.in/sites/default/files/Members_of_First_Lok_Sabha_From_17th_April_1952_to_4th_April_1957.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"First Lok Sabha","Pandit Munishwar Datt Upadhyay","Male","Pratapgarh Distt East","Uttar Pradesh","Congress"
"First Lok Sabha","Shri Shiva Dayal Upadhyay","Male","Banda Distt. cum Fatehpur Distt.-SC","Uttar Pradesh","Congress"
"First Lok Sabha","Shri Shiv Datt Upadhyaya","Male","Satna","Vindhya Pradesh","Congress"
"First Lok Sabha","Shri Hanumantrao Ganeshrao Vaishnav","Male","Ambad","Hyderabad","Congress"
"First Lok Sabha","Shri Muldas Bhudardas Vaishya","Male","Ahmedabad-SC","Bombay","Congress"
"First Lok Sabha","Shri K. Muthuswamy Vallatharas","Male","Pudukkottai","Madras","Kisan Mazdoor Praja Party"
"First Lok Sabha","Shri Bipin Bihari Varma","Male","Champaran North","Bihar","Congress"
"First Lok Sabha","Shri Bulaqi Ram Varma","Male","Hardoi Distt(N-W)cum Farrukhabad Distt(E)cum Shahjahanpur(S)SC","Uttar Pradesh","Congress"
"First Lok Sabha","Shri Manikya Lal Varma","Male","Tonk-SC","Rajasthan","Congress"
"First Lok Sabha","Shri Govind Dharmaji Vartak","Male","Thana","Bombay","Congress"
"First Lok Sabha","Shri V. Veeraswamy","Male","Mayuram-SC","Madras","Independent"
"First Lok Sabha","Shri R. Velayudhan","Male","Quilon cum Mavelikkara-SC","Travancore-Cochin","Independent"
"First Lok Sabha","Shri R. Venkataraman","Male","Tanjore","Madras","Congress"
"First Lok Sabha","Shri Ramji Verma","Male","Deoria Distt East","Uttar Pradesh","Socialist"
"First Lok Sabha","Shri Amar Nath Vidyalankar","Male","Jullundur","Punjab","Congress"
"First Lok Sabha","Shri Vishwanath Prasad","Male","Azamgarh Distt West-SC","Uttar Pradesh","Congress"
"First Lok Sabha","Shri Radhelal Beharilal Vyas","Male","Ujjain","Madhya Bharat","Congress"
"First Lok Sabha","Shri Narayan Rao Waghmare","Male","Parbhani","Hyderabad","Peasants And Workers` Party of India"
"First Lok Sabha","Shri John N. Wilson","Male","Mirzapur Dist. cum Banaras Dist. (West)-SC","Uttar Pradesh","Congress"
"First Lok Sabha","Shri K.G. Wodeyar","Male","Shimoga","Mysore","Congress"
"First Lok Sabha","Col. Syed Bashir Husain Zaidi","Male","Hardoi Dist.(N-W)cum Farrukhabad Dist(E)cum Shahjahanpur (S)","Uttar Pradesh","Congress"
