-----
{
 "description": "The table refers to Block wise Dugwells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.8.csv", 
 "title": "Download CSV for Blockwise Dugwells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.8.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total,,,,,,,,
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,134,56,1952,53,146,2341,,,,,,,,
MADHYA PRADESH,HOSHANGABAD,KESLA,53,2,1318,21,56,1450,,,,,,,,
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,307,199,1940,11,109,2566,,,,,,,,
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,179,128,2081,0,578,2966,,,,,,,,
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,22,6,1833,3,131,1995,,,,,,,,
MADHYA PRADESH,INDORE,DEPAL PUR,8,6,1660,115,9,1798,,,,,,,,
MADHYA PRADESH,INDORE,INDORE,22,242,2705,341,1404,4714,,,,,,,,
MADHYA PRADESH,INDORE,MHOW,48,185,3275,1263,1008,5779,,,,,,,,
MADHYA PRADESH,INDORE,SANWER,32,2,270,3,109,416,,,,,,,,
MADHYA PRADESH,JABALPUR,BARGI,1147,87,1082,9,37,2362,,,,,,,,
MADHYA PRADESH,JABALPUR,KUNDAM,60,22,321,0,33,436,,,,,,,,
MADHYA PRADESH,JABALPUR,MAJHOLI,1048,168,359,3,72,1650,,,,,,,,
MADHYA PRADESH,JABALPUR,PANAGAR,292,4,512,3,151,962,,,,,,,,
MADHYA PRADESH,JABALPUR,PATAN,147,1,2,0,15,165,,,,,,,,
MADHYA PRADESH,JABALPUR,SHAHPURA,2435,15,48,4,41,2543,,,,,,,,
MADHYA PRADESH,JABALPUR,SIHORA,858,37,531,0,252,1678,,,,,,,,
MADHYA PRADESH,JHABUA,ALIRAJPUR,16,21,2679,117,272,3105,,,,,,,,
MADHYA PRADESH,JHABUA,BHABHARA,4,8,1027,14,368,1421,,,,,,,,
MADHYA PRADESH,JHABUA,JHABUA,2,8,1470,15,77,1572,,,,,,,,
MADHYA PRADESH,JHABUA,JOBAT,14,3,1561,21,181,1780,,,,,,,,
MADHYA PRADESH,JHABUA,KATTHIWADA,5,2,778,2,97,884,,,,,,,,
MADHYA PRADESH,JHABUA,MEGHNAGAR,22,8,1107,2,754,1893,,,,,,,,
MADHYA PRADESH,JHABUA,PETLAWAD,48,13,1973,1143,2587,5764,,,,,,,,
MADHYA PRADESH,JHABUA,RAMA,3,60,2005,0,4,2072,,,,,,,,
MADHYA PRADESH,JHABUA,RANAPUR,0,2,1273,43,7,1325,,,,,,,,
MADHYA PRADESH,JHABUA,SONDWA,19,20,1156,4,39,1238,,,,,,,,
MADHYA PRADESH,JHABUA,THANDLA,19,10,2271,217,22,2539,,,,,,,,
MADHYA PRADESH,JHABUA,UDAIGARH,6,18,754,1,659,1438,,,,,,,,
MADHYA PRADESH,KATNI,BADWARA,57,166,2935,1,117,3276,,,,,,,,
MADHYA PRADESH,KATNI,BAHORIBAND,21,48,2050,5,140,2264,,,,,,,,
MADHYA PRADESH,KATNI,DHIMAR KHERA,11,2,699,117,267,1096,,,,,,,,
MADHYA PRADESH,KATNI,KATNI,11,5,1637,11,11,1675,,,,,,,,
MADHYA PRADESH,KATNI,RITHI,25,30,1082,1,0,1138,,,,,,,,
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,58,20,2255,165,47,2545,,,,,,,,
MADHYA PRADESH,KHANDWA,BALADI,72,27,3005,350,355,3809,,,,,,,,
MADHYA PRADESH,KHANDWA,BURHANPUR,218,2502,2366,939,1851,7876,,,,,,,,
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,98,30,6613,264,599,7604,,,,,,,,
MADHYA PRADESH,KHANDWA,HARSOOD,311,22,4116,352,763,5564,,,,,,,,
MADHYA PRADESH,KHANDWA,KHAKNAR,97,922,3770,351,1211,6351,,,,,,,,
MADHYA PRADESH,KHANDWA,KHALWA,31,27,4581,141,606,5386,,,,,,,,
MADHYA PRADESH,KHANDWA,KHANDWA,85,36,5891,480,699,7191,,,,,,,,
MADHYA PRADESH,KHANDWA,PANDHANA,116,47,7237,658,1728,9786,,,,,,,,
MADHYA PRADESH,KHANDWA,PUNASA,236,42,6737,700,1656,9371,,,,,,,,
MADHYA PRADESH,KHARGONE,BARWAHA,54,9,12582,1218,17,13880,,,,,,,,
MADHYA PRADESH,KHARGONE,BHAGWANPURA,13,5,2389,49,8,2464,,,,,,,,
MADHYA PRADESH,KHARGONE,BHIKANGAON,89,31,6291,875,28,7314,,,,,,,,
MADHYA PRADESH,KHARGONE,GOGAWA,123,237,3516,546,361,4783,,,,,,,,
MADHYA PRADESH,KHARGONE,KASRAWAD,74,11,6663,976,64,7788,,,,,,,,
MADHYA PRADESH,KHARGONE,KHARGONE,19,7,4596,1101,65,5788,,,,,,,,
MADHYA PRADESH,KHARGONE,MAHESHWAR,150,24,8473,207,3,8857,,,,,,,,
MADHYA PRADESH,KHARGONE,SEGOAN,30,5,2826,453,0,3314,,,,,,,,
MADHYA PRADESH,KHARGONE,ZIRNYA,10,5,2816,407,4,3242,,,,,,,,
MADHYA PRADESH,MANDLA,BICHHIA,41,17,417,18,30,523,,,,,,,,
MADHYA PRADESH,MANDLA,BIJADANDI,10,6,13,0,4,33,,,,,,,,
MADHYA PRADESH,MANDLA,GHUGHRI,1,0,9,0,3,13,,,,,,,,
MADHYA PRADESH,MANDLA,MANDLA,15,40,595,0,62,712,,,,,,,,
MADHYA PRADESH,MANDLA,MAWAI,0,1,8,2,119,130,,,,,,,,
MADHYA PRADESH,MANDLA,MOHGAON,13,2,65,12,174,266,,,,,,,,
MADHYA PRADESH,MANDLA,NAINPUR,10,0,435,11,69,525,,,,,,,,
MADHYA PRADESH,MANDLA,NARAYANGANJ,10,17,142,16,117,302,,,,,,,,
MADHYA PRADESH,MANDLA,NIVAS,0,1,85,5,93,184,,,,,,,,
MADHYA PRADESH,MANDSAUR,BHANPURA,92,7,7133,149,3,7384,,,,,,,,
MADHYA PRADESH,MANDSAUR,GAROTH,547,50,16447,249,126,17419,,,,,,,,
MADHYA PRADESH,MANDSAUR,MALHARGAR,68,37,16679,3188,9,19981,,,,,,,,
MADHYA PRADESH,MANDSAUR,MANDSAUR,453,57,23830,4814,238,29392,,,,,,,,
MADHYA PRADESH,MANDSAUR,SITAMAU,303,43,19891,3407,89,23733,,,,,,,,
MADHYA PRADESH,MORENA,AMBAH,3,8,361,6,1198,1576,,,,,,,,
MADHYA PRADESH,MORENA,JOURA,20,33,2410,17,408,2888,,,,,,,,
MADHYA PRADESH,MORENA,KAILARAS,14,29,1734,4,63,1844,,,,,,,,
MADHYA PRADESH,MORENA,MORENA,133,64,3162,9,1212,4580,,,,,,,,
MADHYA PRADESH,MORENA,PAHARGARH,26,20,584,0,0,630,,,,,,,,
MADHYA PRADESH,MORENA,PORSA,18,10,1708,0,423,2159,,,,,,,,
MADHYA PRADESH,MORENA,SABALGARH,24,1,1074,1,31,1131,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,562,79,1425,0,273,2339,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,3175,13,251,5,106,3550,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,682,7,450,0,19,1158,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,KARELI,360,0,4,0,15,379,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,953,28,158,260,142,1541,,,,,,,,
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,514,1,2408,3,8,2934,,,,,,,,
MADHYA PRADESH,NEEMUCH,JAWAD,55,26,11186,2045,281,13593,,,,,,,,
MADHYA PRADESH,NEEMUCH,MANASA,100,19,13100,2062,512,15793,,,,,,,,
MADHYA PRADESH,NEEMUCH,NEEMUCH,57,39,15490,2195,369,18150,,,,,,,,
MADHYA PRADESH,PANNA,AJAYGARH,15,35,3087,11,148,3296,,,,,,,,
MADHYA PRADESH,PANNA,GUNOUR,34,24,235,278,93,664,,,,,,,,
MADHYA PRADESH,PANNA,PANNA,131,68,752,0,262,1213,,,,,,,,
MADHYA PRADESH,PANNA,PAWAI,100,14,460,74,292,940,,,,,,,,
MADHYA PRADESH,PANNA,SHAHNAGAR,10,48,523,0,78,659,,,,,,,,
MADHYA PRADESH,RAISEN,ABDULLA GANJ,10,6,3,361,15,395,,,,,,,,
MADHYA PRADESH,RAISEN,BADI,202,0,4,1177,0,1383,,,,,,,,
MADHYA PRADESH,RAISEN,BEGAMGANJ,5,5,10,2360,18,2398,,,,,,,,
MADHYA PRADESH,RAISEN,GAIRATGANJ,10,27,0,1359,17,1413,,,,,,,,
MADHYA PRADESH,RAISEN,SANCHI,52,20,56,647,69,844,,,,,,,,
MADHYA PRADESH,RAISEN,SILVANI,245,137,8,1718,6,2114,,,,,,,,
MADHYA PRADESH,RAISEN,UDAYPURA,102,5,11,2318,1,2437,,,,,,,,
MADHYA PRADESH,RAJGARH,BIAORA,697,165,11147,1534,168,13711,,,,,,,,
MADHYA PRADESH,RAJGARH,KHILCHIPUR,298,6,9880,1,117,10302,,,,,,,,
MADHYA PRADESH,RAJGARH,NARSINGARH,136,10,10578,387,1888,12999,,,,,,,,
MADHYA PRADESH,RAJGARH,RAJGARH,102,194,7567,2092,1355,11310,,,,,,,,
MADHYA PRADESH,RAJGARH,SARANGPUR,129,7,8514,910,1765,11325,,,,,,,,
MADHYA PRADESH,RAJGARH,ZEERAPUR],190,7,3164,11,7262,10634,,,,,,,,
MADHYA PRADESH,RATLAM,ALOT,150,6,8368,366,196,9086,,,,,,,,
MADHYA PRADESH,RATLAM,BAJNA,4,9,2066,27,16,2122,,,,,,,,
MADHYA PRADESH,RATLAM,JAORA,57,24,10173,465,520,11239,,,,,,,,
MADHYA PRADESH,RATLAM,PIPLODA,101,43,9337,147,30,9658,,,,,,,,
MADHYA PRADESH,RATLAM,RATLAM,138,61,6749,2373,309,9630,,,,,,,,
MADHYA PRADESH,RATLAM,SAILANA,53,11,2717,192,15,2988,,,,,,,,
MADHYA PRADESH,REWA,GANGEO,3,37,769,0,108,917,,,,,,,,
MADHYA PRADESH,REWA,HANUMANA,20,0,526,8,79,633,,,,,,,,
MADHYA PRADESH,REWA,JAWA,21,24,2540,3,230,2818,,,,,,,,
MADHYA PRADESH,REWA,MAUGANJ,0,1,211,3,85,300,,,,,,,,
MADHYA PRADESH,REWA,NAIGARHI,22,6,590,7,30,655,,,,,,,,
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,2,3,785,32,59,881,,,,,,,,
MADHYA PRADESH,REWA,REWA,10,2,997,1,35,1045,,,,,,,,
MADHYA PRADESH,REWA,SIRMOUR,31,37,1866,17,10,1961,,,,,,,,
MADHYA PRADESH,REWA,TEONTHER,31,114,2392,1,19,2557,,,,,,,,
MADHYA PRADESH,SAGAR,BANDA,44,179,456,4867,133,5679,,,,,,,,
MADHYA PRADESH,SAGAR,BINA,83,242,749,447,19,1540,,,,,,,,
MADHYA PRADESH,SAGAR,DEORI,471,17,3644,29,740,4901,,,,,,,,
MADHYA PRADESH,SAGAR,JAISINAGAR,338,69,1487,1740,1024,4658,,,,,,,,
MADHYA PRADESH,SAGAR,KESLI,596,258,3008,14,154,4030,,,,,,,,
MADHYA PRADESH,SAGAR,KHURAI,116,60,224,1762,618,2780,,,,,,,,
MADHYA PRADESH,SAGAR,MALTHONE,26,69,51,1335,970,2451,,,,,,,,
MADHYA PRADESH,SAGAR,RAHATGARH,153,319,1869,1165,37,3543,,,,,,,,
MADHYA PRADESH,SAGAR,REHLI,161,105,2048,2769,834,5917,,,,,,,,
MADHYA PRADESH,SAGAR,SAGAR,432,73,4342,1292,666,6805,,,,,,,,
MADHYA PRADESH,SAGAR,SHAHGARH,11,11,253,1734,350,2359,,,,,,,,
MADHYA PRADESH,SATNA,AMARPATAN,15,31,1579,18,64,1707,,,,,,,,
MADHYA PRADESH,SATNA,MAIHAR,29,23,3046,56,175,3329,,,,,,,,
MADHYA PRADESH,SATNA,MAJHAGAWAN,38,6,2616,1,54,2715,,,,,,,,
MADHYA PRADESH,SATNA,NAGOD,62,77,1916,9,449,2513,,,,,,,,
MADHYA PRADESH,SATNA,RAMNAGER,17,32,1609,10,84,1752,,,,,,,,
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,49,3,2124,2,142,2320,,,,,,,,
MADHYA PRADESH,SATNA,SOHAWAL,48,62,1233,1,189,1533,,,,,,,,
MADHYA PRADESH,SATNA,UCHEHARA,79,38,2800,22,326,3265,,,,,,,,
MADHYA PRADESH,SEHORE,ASHTA,99,18,933,6574,173,7797,,,,,,,,
MADHYA PRADESH,SEHORE,BUDHNI,42,4,2323,226,508,3103,,,,,,,,
MADHYA PRADESH,SEHORE,ICHAWAR,32,2,1216,2379,1610,5239,,,,,,,,
MADHYA PRADESH,SEHORE,NASRULLAGANJ,104,1514,2797,8,9,4432,,,,,,,,
MADHYA PRADESH,SEHORE,SEHORE,98,141,2655,2939,1901,7734,,,,,,,,
MADHYA PRADESH,SEONI,BARGHAT,59,3,1849,514,68,2493,,,,,,,,
MADHYA PRADESH,SEONI,CHHAPARA,213,134,1978,6,409,2740,,,,,,,,
MADHYA PRADESH,SEONI,DHANORA,112,48,480,5,65,710,,,,,,,,
MADHYA PRADESH,SEONI,GHANSOR,53,11,274,10,5,353,,,,,,,,
MADHYA PRADESH,SEONI,KEOLARI,23,9,988,65,180,1265,,,,,,,,
MADHYA PRADESH,SEONI,KURAI,18,8,3395,4,755,4180,,,,,,,,
MADHYA PRADESH,SEONI,LAKHNADON,495,51,2396,92,1156,4190,,,,,,,,
MADHYA PRADESH,SEONI,SEONI,401,215,5022,127,661,6426,,,,,,,,
MADHYA PRADESH,SHAHDOL,ANUPPUR,4,25,155,0,8,192,,,,,,,,
MADHYA PRADESH,SHAHDOL,BEOHARI,32,2,543,10,126,713,,,,,,,,
MADHYA PRADESH,SHAHDOL,BURHAR,1,1,146,4,2,154,,,,,,,,
MADHYA PRADESH,SHAHDOL,GOHPARU,0,1,96,0,3,100,,,,,,,,
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,14,27,937,5,95,1078,,,,,,,,
MADHYA PRADESH,SHAHDOL,JAITHARI,18,4,1129,3,60,1214,,,,,,,,
MADHYA PRADESH,SHAHDOL,KOTMA,1,0,6,0,9,16,,,,,,,,
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,0,0,109,0,1,110,,,,,,,,
MADHYA PRADESH,SHAHDOL,SOHAGPUR,4,2,449,14,133,602,,,,,,,,
MADHYA PRADESH,SHAJAPUR,AGAR,157,0,2839,42,2300,5338,,,,,,,,
MADHYA PRADESH,SHAJAPUR,BAROD,44,2,5040,44,2541,7671,,,,,,,,
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,38,4,1402,964,5824,8232,,,,,,,,
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,78,4,6952,509,655,8198,,,,,,,,
MADHYA PRADESH,SHAJAPUR,NALKHEDA,37,3,2943,169,1288,4440,,,,,,,,
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,327,119,5806,1038,392,7682,,,,,,,,
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,55,74,3342,292,1297,5060,,,,,,,,
MADHYA PRADESH,SHAJAPUR,SUSNER,99,9,5360,122,1700,7290,,,,,,,,
MADHYA PRADESH,SHEOPUR,KARHAL,2,25,90,0,3,120,,,,,,,,
MADHYA PRADESH,SHEOPUR,SHEOPUR,124,56,227,0,29,436,,,,,,,,
MADHYA PRADESH,SHEOPUR,VIJAYPUR,186,67,2832,0,535,3620,,,,,,,,
MADHYA PRADESH,SHIVPURI,BADARWAS,113,91,2810,1,354,3369,,,,,,,,
MADHYA PRADESH,SHIVPURI,KARERA,73,13,4561,367,80,5094,,,,,,,,
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,134,159,9687,55,1158,11193,,,,,,,,
MADHYA PRADESH,SHIVPURI,KOLARAS,72,14,3388,71,330,3875,,,,,,,,
MADHYA PRADESH,SHIVPURI,NARWAR,30,6,6074,5,437,6552,,,,,,,,
MADHYA PRADESH,SHIVPURI,PICHHORE,12,8,6081,1,228,6330,,,,,,,,
MADHYA PRADESH,SHIVPURI,POHARI,65,136,2664,0,164,3029,,,,,,,,
MADHYA PRADESH,SHIVPURI,SHIVPURI,68,94,2432,12,1361,3967,,,,,,,,
MADHYA PRADESH,SIDHI,CHITRANGI,3,14,497,0,6,520,,,,,,,,
MADHYA PRADESH,SIDHI,DEOSAR,10,4,1312,31,91,1448,,,,,,,,
MADHYA PRADESH,SIDHI,KUSMI,1,1,108,5,100,215,,,,,,,,
MADHYA PRADESH,SIDHI,MAJHOULI,1,3,1504,26,0,1534,,,,,,,,
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,5,3,1386,0,7,1401,,,,,,,,
MADHYA PRADESH,SIDHI,SIDHI,9,2,1791,0,3,1805,,,,,,,,
MADHYA PRADESH,SIDHI,SIHAWAL,19,2,1273,0,0,1294,,,,,,,,
MADHYA PRADESH,SIDHI,WAIDHAN,17,7,4022,3,6,4055,,,,,,,,
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,124,10,10930,0,494,11558,,,,,,,,
MADHYA PRADESH,TIKAMGARH,JATARA,58,0,10718,265,3,11044,,,,,,,,
MADHYA PRADESH,TIKAMGARH,NIWARI,36,9,7834,0,14,7893,,,,,,,,
MADHYA PRADESH,TIKAMGARH,PALERA,81,14,6957,2199,18,9269,,,,,,,,
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,128,324,8763,38,25,9278,,,,,,,,
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,203,12,9173,509,152,10049,,,,,,,,
MADHYA PRADESH,UJJAIN,BARNAGAR,11,80,2245,245,179,2760,,,,,,,,
MADHYA PRADESH,UJJAIN,GHATTIA,32,7,4207,947,547,5740,,,,,,,,
MADHYA PRADESH,UJJAIN,KHACHROD,20,3,6070,2436,2683,11212,,,,,,,,
MADHYA PRADESH,UJJAIN,MEHIDPUR,60,3,3789,4463,928,9243,,,,,,,,
MADHYA PRADESH,UJJAIN,TARANA,95,21,4656,2289,370,7431,,,,,,,,
MADHYA PRADESH,UJJAIN,UJJAIN,65,24,2190,1539,667,4485,,,,,,,,
MADHYA PRADESH,UMARIA,KARKELI,3,2,757,0,245,1007,,,,,,,,
MADHYA PRADESH,UMARIA,MANPUR,16,34,1141,0,5,1196,,,,,,,,
MADHYA PRADESH,UMARIA,PALI,6,12,150,5,6,179,,,,,,,,
MADHYA PRADESH,VIDISHA,BASODA,29,26,180,3167,149,3551,,,,,,,,
MADHYA PRADESH,VIDISHA,GYARASPUR,31,35,254,1486,298,2104,,,,,,,,
MADHYA PRADESH,VIDISHA,KURWAI,37,13,245,923,265,1483,,,,,,,,
MADHYA PRADESH,VIDISHA,LATERI,3,21,1303,5,396,1728,,,,,,,,
MADHYA PRADESH,VIDISHA,NATERAN,16,69,3452,206,866,4609,,,,,,,,
MADHYA PRADESH,VIDISHA,SIRONJ,7,398,615,511,255,1786,,,,,,,,
MADHYA PRADESH,VIDISHA,VIDISHA,4,21,81,628,108,842,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,AKOLA,182,42,3078,3162,4053,10517,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,JAMKHED,94,3,5014,293,175,5579,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,KARJAT,320,14,5512,3161,2065,11072,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,1173,106,6371,3350,124,11124,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,NAGAR,292,28,7020,3225,32,10597,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,NEVASA,95,15,5792,1732,4839,12473,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,PARNER,94,26,8223,6132,499,14974,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,PATHARDI,144,19,1803,685,5797,8448,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,RAHATA,85,5,5377,3723,39,9229,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,RAHURI,250,13,11548,271,1,12083,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,319,7,17163,3219,41,20749,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,83,18,6815,3529,225,10670,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,23,1,3494,1829,2620,7967,,,,,,,,
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,36,0,4724,1719,563,7042,,,,,,,,
MAHARASHTRA,AKOLA,AKOLA,8,24,1279,162,113,1586,,,,,,,,
MAHARASHTRA,AKOLA,AKOT,10,10,4526,13,23,4582,,,,,,,,
MAHARASHTRA,AKOLA,BALAPUR,22,7,1425,57,48,1559,,,,,,,,
MAHARASHTRA,AKOLA,BARSHI TAKLI,138,116,2577,276,20,3127,,,,,,,,
MAHARASHTRA,AKOLA,MURTIJAPUR,13,1,2304,30,130,2478,,,,,,,,
MAHARASHTRA,AKOLA,PATUR,193,11,1107,831,865,3007,,,,,,,,
MAHARASHTRA,AKOLA,TELHARA,95,21,3346,180,385,4027,,,,,,,,
MAHARASHTRA,AMRAVATI,ACHALPUR,176,50,5305,1667,36,7234,,,,,,,,
MAHARASHTRA,AMRAVATI,AMRAVATI,121,23,2214,577,1054,3989,,,,,,,,
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,460,86,4081,352,362,5341,,,,,,,,
MAHARASHTRA,AMRAVATI,BHATKULI,242,3,210,44,178,677,,,,,,,,
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,83,20,5119,2087,1595,8904,,,,,,,,
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,56,13,2948,60,855,3932,,,,,,,,
MAHARASHTRA,AMRAVATI,CHIKHALDARA,29,73,605,53,170,930,,,,,,,,
MAHARASHTRA,AMRAVATI,DARYAPUR,4,7,343,26,337,717,,,,,,,,
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,45,7,3083,418,1269,4822,,,,,,,,
MAHARASHTRA,AMRAVATI,DHARNI,14,4,650,339,863,1870,,,,,,,,
MAHARASHTRA,AMRAVATI,MORSHI,99,46,6857,678,2086,9766,,,,,,,,
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,71,36,3370,519,2253,6249,,,,,,,,
MAHARASHTRA,AMRAVATI,TEOSA,7,8,3589,10,1519,5133,,,,,,,,
MAHARASHTRA,AMRAVATI,WARUD,556,288,11469,1278,6,13597,,,,,,,,
MAHARASHTRA,AURANGABAD,AURANGABAD,174,32,5743,3496,1439,10884,,,,,,,,
MAHARASHTRA,AURANGABAD,FULAMBRI,161,0,5017,3149,270,8597,,,,,,,,
MAHARASHTRA,AURANGABAD,GANAGAPUR,374,44,6862,2630,344,10254,,,,,,,,
MAHARASHTRA,AURANGABAD,KANNAD,492,39,5375,8212,497,14615,,,,,,,,
MAHARASHTRA,AURANGABAD,KHULDABAD,68,3,1849,2123,46,4089,,,,,,,,
MAHARASHTRA,AURANGABAD,PAITHAN,746,68,2889,3830,204,7737,,,,,,,,
MAHARASHTRA,AURANGABAD,SILLOD,404,19,4654,5998,251,11326,,,,,,,,
MAHARASHTRA,AURANGABAD,SOEGAON,27,17,1648,2129,300,4121,,,,,,,,
MAHARASHTRA,AURANGABAD,VAIJAPUR,35,12,7774,8409,438,16668,,,,,,,,
MAHARASHTRA,BEED,AMBEJOGAI,559,16,260,1860,1,2696,,,,,,,,
MAHARASHTRA,BEED,ASHTI,831,132,1666,2542,35,5206,,,,,,,,
MAHARASHTRA,BEED,BEED,189,1,388,2649,0,3227,,,,,,,,
MAHARASHTRA,BEED,DHARUR,6,2,3,791,5,807,,,,,,,,
MAHARASHTRA,BEED,GEORAI,1,0,1,2523,0,2525,,,,,,,,
MAHARASHTRA,BEED,KAIJ,67,6,1750,3032,10,4865,,,,,,,,
MAHARASHTRA,BEED,MAJALGAON,5,0,0,1614,0,1619,,,,,,,,
MAHARASHTRA,BEED,PARLI,77,1,737,2990,3,3808,,,,,,,,
MAHARASHTRA,BEED,PATODA,56,1,226,1770,0,2053,,,,,,,,
MAHARASHTRA,BEED,SHIRUR (KASAR),51,31,368,1143,12,1605,,,,,,,,
MAHARASHTRA,BEED,WADWANI,73,2,1,2426,1,2503,,,,,,,,
MAHARASHTRA,BHANDARA,BHANDARA,2,1,486,40,859,1388,,,,,,,,
MAHARASHTRA,BHANDARA,LAKHANDUR,64,3,34,363,2117,2581,,,,,,,,
MAHARASHTRA,BHANDARA,LAKHANI,2,4,625,908,127,1666,,,,,,,,
MAHARASHTRA,BHANDARA,MOHADI,8,17,735,7,703,1470,,,,,,,,
MAHARASHTRA,BHANDARA,PAVANI,27,18,937,1406,2092,4480,,,,,,,,
MAHARASHTRA,BHANDARA,SAKOLI,48,27,903,274,215,1467,,,,,,,,
MAHARASHTRA,BHANDARA,TUMSAR,11,15,363,1116,1420,2925,,,,,,,,
MAHARASHTRA,BULDANA,BULDANA,920,13,3117,2166,134,6350,,,,,,,,
MAHARASHTRA,BULDANA,CHIKHLI,690,68,5200,1211,151,7320,,,,,,,,
MAHARASHTRA,BULDANA,DEULGAON RAJA,78,12,1013,2293,519,3915,,,,,,,,
MAHARASHTRA,BULDANA,JALGAON JAMOD,772,58,3061,406,667,4964,,,,,,,,
MAHARASHTRA,BULDANA,KHAMGAON,952,40,5267,37,90,6386,,,,,,,,
MAHARASHTRA,BULDANA,LONAR,661,27,1347,1354,51,3440,,,,,,,,
MAHARASHTRA,BULDANA,MALKAPUR,261,26,2239,1922,286,4734,,,,,,,,
MAHARASHTRA,BULDANA,MEHKAR,184,14,2724,789,831,4542,,,,,,,,
MAHARASHTRA,BULDANA,MOTALA,506,425,3581,1481,7,6000,,,,,,,,
MAHARASHTRA,BULDANA,NANDURA,687,22,3492,91,178,4470,,,,,,,,
MAHARASHTRA,BULDANA,SANGRAMPUR,730,161,372,106,3139,4508,,,,,,,,
MAHARASHTRA,BULDANA,SHEGAON,114,42,1836,355,546,2893,,,,,,,,
MAHARASHTRA,BULDANA,SINDKHED RAJA,968,76,2815,423,593,4875,,,,,,,,
MAHARASHTRA,CHANDRAPUR,BALLARPUR,24,2,671,2,4,703,,,,,,,,
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,28,10,422,126,126,712,,,,,,,,
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,5,2,391,230,658,1286,,,,,,,,
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,26,2,156,555,29,768,,,,,,,,
MAHARASHTRA,CHANDRAPUR,CHIMUR,81,11,52,1734,80,1958,,,,,,,,
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,22,0,53,435,626,1136,,,,,,,,
MAHARASHTRA,CHANDRAPUR,KORPANA,14,3,258,102,14,391,,,,,,,,
MAHARASHTRA,CHANDRAPUR,MUL,87,0,408,210,59,764,,,,,,,,
MAHARASHTRA,CHANDRAPUR,NAGBHIR,435,48,6,1340,77,1906,,,,,,,,
MAHARASHTRA,CHANDRAPUR,POMBHURNA,7,1,195,5,314,522,,,,,,,,
MAHARASHTRA,CHANDRAPUR,RAJURA,20,4,67,1086,113,1290,,,,,,,,
MAHARASHTRA,CHANDRAPUR,SAWALI,2,12,27,259,347,647,,,,,,,,
