-----
{
 "description": "The table refers to Block wise Shallow Tubewells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.8.csv", 
 "title": "Download CSV for Blockwise Shallow Tubewells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.8.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,0,1,8,0,0,9
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,0,7,226,1,0,234
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,2,8,31,0,0,41
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,0,0,5,1,0,6
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,0,0,4,0,0,4
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,0,0,2,0,0,2
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,0,1,2,0,0,3
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,1,6,71,16,3,97
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,0,5,49,6,6,66
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,0,0,26,0,2,28
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2,0,109,1,6,118
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,0,0,136,7,5,148
TAMIL NADU,VELLORE,ARAKONAM,0,0,143,0,24,167
TAMIL NADU,VELLORE,ARCOT,3,0,5,2,1,11
TAMIL NADU,VELLORE,JOLARPET,0,0,16,0,0,16
TAMIL NADU,VELLORE,KAVERIPAKKAM,2,0,250,19,9,280
TAMIL NADU,VELLORE,NEMILI,0,6,113,17,9,145
TAMIL NADU,VELLORE,SHOLINGUR,0,0,37,8,0,45
TAMIL NADU,VELLORE,THIMIRI,0,0,3,0,0,3
TAMIL NADU,VELLORE,WALAJAH,0,17,23,74,0,114
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,1,0,14,0,0,15
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,0,0,10,1,0,11
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,0,0,0,0,2,2
TAMIL NADU,VILLUPPURAM,KANAI,0,0,159,30,1,190
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,251,3,3933,22,51,4260
TAMIL NADU,VILLUPPURAM,KOLIYANUR,85,0,2696,18,36,2835
TAMIL NADU,VILLUPPURAM,MARAKKANAM,17,1,921,105,2,1046
TAMIL NADU,VILLUPPURAM,MAYILAM,23,1,617,7,0,648
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,7,0,368,76,5,456
TAMIL NADU,VILLUPPURAM,MUGAIYUR,19,0,501,6,0,526
TAMIL NADU,VILLUPPURAM,OLAKKUR,7,1,171,0,0,179
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,0,2,16,0,0,18
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,31,0,416,1,1,449
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,5,0,1300,106,6,1417
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,69,10,3040,137,42,3298
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,3,0,28,1,0,32
TAMIL NADU,VILLUPPURAM,ULUNDURPET,2,0,15,1,0,18
TAMIL NADU,VILLUPPURAM,VAANOOR,259,59,1318,341,90,2067
TAMIL NADU,VILLUPPURAM,VALLAM,5,0,347,56,10,418
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,118,0,930,29,0,1077
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,0,0,2,0,0,2
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,0,1,19,2,0,22
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,1,6,28,4,1,40
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,0,0,47,0,0,47
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,0,0,34,0,0,34
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,25,1,170,5,0,201
TAMIL NADU,VIRUDHUNAGAR,WATRAP,0,0,1,0,0,1
TRIPURA,NORTH TRIPURA,KADAMTALA,0,0,3,1,0,4
TRIPURA,NORTH TRIPURA,PANISAGAR,0,0,8,3,0,11
TRIPURA,SOUTH TRIPURA,BAGAFA,0,0,32,0,0,32
TRIPURA,SOUTH TRIPURA,KAKRABAN,0,0,9,0,0,9
TRIPURA,SOUTH TRIPURA,KILLA,0,0,8,0,0,8
TRIPURA,SOUTH TRIPURA,MATABARI,1,0,14,0,0,15
TRIPURA,SOUTH TRIPURA,RAJNAGAR,0,0,42,0,0,42
TRIPURA,SOUTH TRIPURA,RUPAICHARI,0,0,13,0,0,13
TRIPURA,SOUTH TRIPURA,SATCHAND,3,2,361,4,20,390
TRIPURA,WEST TRIPURA,BISHALGARH,3,0,217,2,6,228
TRIPURA,WEST TRIPURA,BOXANAGAR,0,0,37,0,0,37
TRIPURA,WEST TRIPURA,DUKLI,1,0,129,5,37,172
TRIPURA,WEST TRIPURA,JAMPUIJALA,1,2,1,0,0,4
TRIPURA,WEST TRIPURA,JIRANIA,3,0,17,13,8,41
TRIPURA,WEST TRIPURA,KALYANPUR,0,0,1,0,0,1
TRIPURA,WEST TRIPURA,KATHALIA,0,0,17,0,0,17
TRIPURA,WEST TRIPURA,KHOWAI,0,0,30,0,0,30
TRIPURA,WEST TRIPURA,MANDAI,1,0,10,0,0,11
TRIPURA,WEST TRIPURA,MELAGHAR,0,0,15,0,23,38
TRIPURA,WEST TRIPURA,MOHANPUR,0,0,64,6,1,71
TRIPURA,WEST TRIPURA,PADMABILL,0,0,2,0,0,2
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,0,2,0,0,2
UTTAR PRADESH,AGRA,ACHNERA,1,17,6223,0,314,6555
UTTAR PRADESH,AGRA,AKOLA,0,6,7264,0,3,7273
UTTAR PRADESH,AGRA,BAH,0,0,838,7,14,859
UTTAR PRADESH,AGRA,BAMROLI AHIR,3,1,8192,39,177,8412
UTTAR PRADESH,AGRA,BICHPURI,4,28,4008,0,64,4104
UTTAR PRADESH,AGRA,ETMADPUR,0,7,2848,0,283,3138
UTTAR PRADESH,AGRA,FATEHABAD,13,16,3246,1,38,3314
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,3,0,6908,58,907,7876
UTTAR PRADESH,AGRA,JAGNER,0,2,2357,90,421,2870
UTTAR PRADESH,AGRA,JETPUR KALAN,7,0,823,4,1,835
UTTAR PRADESH,AGRA,KHANDOLI,0,0,3893,2,40,3935
UTTAR PRADESH,AGRA,KHERA GARH,0,0,4778,0,39,4817
UTTAR PRADESH,AGRA,PINAHAT,0,6,982,1,119,1108
UTTAR PRADESH,AGRA,SAIYA,0,6,4852,4,184,5046
UTTAR PRADESH,AGRA,SHAMSABAD,5,105,5442,3,781,6336
UTTAR PRADESH,ALIGARH,AKRABAD,50,14,3921,124,0,4109
UTTAR PRADESH,ALIGARH,ATRAULI,22,15,3372,3,0,3412
UTTAR PRADESH,ALIGARH,CHANDOUS,69,19,3988,0,1,4077
UTTAR PRADESH,ALIGARH,DHANIPUR,7,71,3326,0,2,3406
UTTAR PRADESH,ALIGARH,GANGIRI,16,56,5175,102,1,5350
UTTAR PRADESH,ALIGARH,GONDA,17,56,5610,7,0,5690
UTTAR PRADESH,ALIGARH,IGLAS,24,50,4549,26,0,4649
UTTAR PRADESH,ALIGARH,JAWA,5,3,2765,0,0,2773
UTTAR PRADESH,ALIGARH,KHAIR,11,7,5622,0,34,5674
UTTAR PRADESH,ALIGARH,LODHA,12,6,2458,0,0,2476
UTTAR PRADESH,ALIGARH,TAPPAL,3,27,1266,0,4,1300
UTTAR PRADESH,ALIGARH,VIJOLI,9,2,3308,49,2,3370
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,2,9,1090,3,4,1108
UTTAR PRADESH,ALLAHABAD,BAHRIA,28,39,2742,35,0,2844
UTTAR PRADESH,ALLAHABAD,CHAKA,1,6,282,0,0,289
UTTAR PRADESH,ALLAHABAD,DHANUPUR,6,7,1782,1,0,1796
UTTAR PRADESH,ALLAHABAD,HANDIA,1,3,790,1,0,795
UTTAR PRADESH,ALLAHABAD,HOLAGARH,1,11,2599,125,137,2873
UTTAR PRADESH,ALLAHABAD,JASRA,9,31,1288,6,3,1337
UTTAR PRADESH,ALLAHABAD,KARCHHANA,0,10,1341,0,0,1351
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,1,8,1948,3,51,2011
UTTAR PRADESH,ALLAHABAD,KAURIHAR,10,23,2334,3,0,2370
UTTAR PRADESH,ALLAHABAD,KORAON,13,21,1124,0,1,1159
UTTAR PRADESH,ALLAHABAD,MAIJA,0,1,401,0,1,403
UTTAR PRADESH,ALLAHABAD,MANDA,1,11,824,13,0,849
UTTAR PRADESH,ALLAHABAD,MAUAIMA,3,23,2872,8,0,2906
UTTAR PRADESH,ALLAHABAD,PHULPUR,3,50,2298,7,1,2359
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,6,17,1161,1,0,1185
UTTAR PRADESH,ALLAHABAD,SAIDABADA,10,16,1216,11,1,1254
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,0,0,6,0,23,29
UTTAR PRADESH,ALLAHABAD,SORAON,3,6,1909,42,24,1984
UTTAR PRADESH,ALLAHABAD,URUWAN,3,0,809,2,0,814
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,10,67,9932,22,75,10106
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,12,31,4412,11,0,4466
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,4,6,4972,2,0,4984
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,38,58,4158,6,2,4262
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,11,96,4957,2,1,5067
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,28,74,8245,12,10,8369
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,32,122,5861,83,0,6098
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,10,67,6244,23,0,6344
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,6,62,6568,45,64,6745
UTTAR PRADESH,AURAIYA,ACHALDA,0,0,5938,0,0,5938
UTTAR PRADESH,AURAIYA,AJEETMAL,0,0,5668,0,0,5668
UTTAR PRADESH,AURAIYA,ARVA KATARA,0,0,5656,0,0,5656
UTTAR PRADESH,AURAIYA,AURIAYA,0,0,842,0,0,842
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,0,0,3556,0,0,3556
UTTAR PRADESH,AURAIYA,BIDHUNA,0,0,5690,0,0,5690
UTTAR PRADESH,AURAIYA,SAHAR,0,0,5211,0,0,5211
UTTAR PRADESH,AZAMGARH,AHIROLA,1164,29,1969,0,0,3162
UTTAR PRADESH,AZAMGARH,ATROULIA,23,18,2638,4,1,2684
UTTAR PRADESH,AZAMGARH,AZAMATGARH,124,49,2643,2,0,2818
UTTAR PRADESH,AZAMGARH,BILARIYA,5,19,2519,1,1,2545
UTTAR PRADESH,AZAMGARH,HARIYA,5,82,2618,21,1,2727
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,8,10,3648,0,1,3667
UTTAR PRADESH,AZAMGARH,KOAILSA,17,11,3119,86,2,3235
UTTAR PRADESH,AZAMGARH,LALGANJ,14,19,1426,3,0,1462
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,191,50,6622,15,90,6968
UTTAR PRADESH,AZAMGARH,MARTINGANJ,18,41,3761,5,0,3825
UTTAR PRADESH,AZAMGARH,MEHNAGAR,15,41,3128,0,1,3185
UTTAR PRADESH,AZAMGARH,MIRZA PUR,8,65,2712,0,0,2785
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,0,1,815,0,0,816
UTTAR PRADESH,AZAMGARH,PALHANI,15,18,2275,0,3,2311
UTTAR PRADESH,AZAMGARH,PAWAI,23,20,3035,5,0,3083
UTTAR PRADESH,AZAMGARH,PHOOL PUR,84,73,7093,65,0,7315
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,20,9,2012,6,0,2047
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,24,1,1919,1,0,1945
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,2131,21,133,0,0,2285
UTTAR PRADESH,AZAMGARH,TARAWA,44,73,3899,2,2,4020
UTTAR PRADESH,AZAMGARH,THEKAMA,6,31,2544,48,0,2629
UTTAR PRADESH,BAGHPAT,BADRAUT,1,27,5492,0,1,5521
UTTAR PRADESH,BAGHPAT,BAGHPAT,0,2,4381,0,26,4409
UTTAR PRADESH,BAGHPAT,BINAULI,1,27,3998,87,11,4124
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,1,6,4192,0,10,4209
UTTAR PRADESH,BAGHPAT,KHEKRA,0,1,3059,0,20,3080
UTTAR PRADESH,BAGHPAT,PILANA,0,1,3521,13,12,3547
UTTAR PRADESH,BAHARAICH,BALHA,6,4,3064,0,27,3101
UTTAR PRADESH,BAHARAICH,CHITTAURA,1,0,5299,0,0,5300
UTTAR PRADESH,BAHARAICH,Fakharpur,0,84,5720,4,0,5808
UTTAR PRADESH,BAHARAICH,HUJURPUR,0,0,3399,0,0,3399
UTTAR PRADESH,BAHARAICH,JARVAL,0,17,4703,42,0,4762
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,1,19,3013,2,6,3041
UTTAR PRADESH,BAHARAICH,MAHASHI,0,0,4419,39,27,4485
UTTAR PRADESH,BAHARAICH,MIHIPURWA,161,1,4783,0,0,4945
UTTAR PRADESH,BAHARAICH,NAWABGANJ,0,0,3676,0,0,3676
UTTAR PRADESH,BAHARAICH,RISHYA,0,23,5091,9,0,5123
UTTAR PRADESH,BAHARAICH,SHIVPUR,0,1,4654,0,1,4656
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,0,0,2813,14,34,2861
UTTAR PRADESH,BALLIA,BAIRIA,2,1,1427,1,0,1431
UTTAR PRADESH,BALLIA,BANSDEEH,12,7,1497,3,0,1519
UTTAR PRADESH,BALLIA,BELHARI,2,11,649,56,0,718
UTTAR PRADESH,BALLIA,BERUARBARI,5,24,1275,1,0,1305
UTTAR PRADESH,BALLIA,CHILKHAR,18,3,2274,4,1,2300
UTTAR PRADESH,BALLIA,DUBHAR,0,0,1184,2,0,1186
UTTAR PRADESH,BALLIA,GARWARH,11,9,1834,14,2,1870
UTTAR PRADESH,BALLIA,HANUMANGANJ,0,2,968,51,12,1033
UTTAR PRADESH,BALLIA,MANIER,6,3,2068,1,0,2078
UTTAR PRADESH,BALLIA,MURLICHAPRA,0,7,1003,158,0,1168
UTTAR PRADESH,BALLIA,NAGRA,182,41,3895,128,2,4248
UTTAR PRADESH,BALLIA,NAWANAGAR,18,0,1789,2,2,1811
UTTAR PRADESH,BALLIA,PANDAH,11,16,2038,2,0,2067
UTTAR PRADESH,BALLIA,RASRA,6,19,2780,1,13,2819
UTTAR PRADESH,BALLIA,REVOTI,3,50,2141,2,4,2200
UTTAR PRADESH,BALLIA,SEAR,7,52,3611,28,29,3727
UTTAR PRADESH,BALLIA,SOHAON,2,7,1990,0,64,2063
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,0,0,10748,78,0,10826
UTTAR PRADESH,BALRAMPUR,GAISADI,0,0,1277,0,0,1277
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,0,0,1103,0,0,1103
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,0,6,4009,0,0,4015
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,4,0,1195,0,4,1203
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,0,0,12166,51,0,12217
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,0,0,6672,0,0,6672
UTTAR PRADESH,BALRAMPUR,TULSIPUR,0,0,3687,0,0,3687
UTTAR PRADESH,BALRAMPUR,UTRAULA,0,9,4639,3,0,4651
UTTAR PRADESH,BANDA,BABERU,0,7,1181,1,16,1205
UTTAR PRADESH,BANDA,BADOKHAR KHURD,24,4,1198,2,1,1229
UTTAR PRADESH,BANDA,BISANDA,2,10,2026,1,1,2040
UTTAR PRADESH,BANDA,JASPURA,1,5,483,1,1,491
UTTAR PRADESH,BANDA,KAMASIN,1,5,1204,0,0,1210
UTTAR PRADESH,BANDA,MAHUA,12,18,1541,0,23,1594
UTTAR PRADESH,BANDA,NARAINI,23,29,1076,0,30,1158
UTTAR PRADESH,BANDA,TINDWARI,39,29,1311,1,0,1380
UTTAR PRADESH,BARABANKI,BANIKODAR,124,95,4739,25,13,4996
UTTAR PRADESH,BARABANKI,BANKI,59,78,6192,3,11,6343
UTTAR PRADESH,BARABANKI,DARIYABAD,36,815,4093,13,39,4996
UTTAR PRADESH,BARABANKI,DEVA,36,454,5773,5,0,6268
UTTAR PRADESH,BARABANKI,FATEHPUR,262,264,6973,45,1,7545
UTTAR PRADESH,BARABANKI,HAIDARGARH,13,72,3607,13,15,3720
UTTAR PRADESH,BARABANKI,HARKHA,8,30,5519,0,0,5557
UTTAR PRADESH,BARABANKI,MASAULI,84,535,4031,2,3,4655
UTTAR PRADESH,BARABANKI,NINDURA,103,267,8359,0,81,8810
UTTAR PRADESH,BARABANKI,PUREDALAI,7,28,2347,39,94,2515
UTTAR PRADESH,BARABANKI,RAMNAGAR,25,116,3960,16,5,4122
UTTAR PRADESH,BARABANKI,SIDHOUR,76,1650,5133,39,7,6905
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,18,556,6644,2,1,7221
UTTAR PRADESH,BARABANKI,SURATGANJ,13,640,10623,14,4,11294
UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,16,74,4931,8,0,5029
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,8,232,6556,0,16,6812
UTTAR PRADESH,BAREILLY,BAHERI,3,22,7467,241,316,8049
UTTAR PRADESH,BAREILLY,BHADPURA,1,13,6018,1,0,6033
UTTAR PRADESH,BAREILLY,BHOJIPURA,3,21,8799,0,1,8824
UTTAR PRADESH,BAREILLY,BHUTA,9,66,8094,49,6,8224
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,4,19,7332,0,21,7376
UTTAR PRADESH,BAREILLY,FARIDPUR,1,25,7859,0,7,7892
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),73,1,6133,0,516,6723
UTTAR PRADESH,BAREILLY,KYARA,3,46,3787,3,2,3841
UTTAR PRADESH,BAREILLY,MAJHGAWAN,3,10,7294,66,1,7374
UTTAR PRADESH,BAREILLY,MIRGANJ,2,4,6629,2,121,6758
UTTAR PRADESH,BAREILLY,NAWABGANJ,2,19,10710,93,66,10890
UTTAR PRADESH,BAREILLY,RAM NAGAR,0,27,5157,0,0,5184
UTTAR PRADESH,BAREILLY,RICHHA,0,15,7250,0,0,7265
UTTAR PRADESH,BAREILLY,SHERGARH,1,50,8177,25,4,8257
UTTAR PRADESH,BASTI,BAHADURPUR,1,4,5377,4,0,5386
UTTAR PRADESH,BASTI,BANKATI,2,6,5974,0,26,6008
UTTAR PRADESH,BASTI,BASTI SADAR,2,2,4031,2,0,4037
UTTAR PRADESH,BASTI,GAUR,0,4,5555,3,0,5562
UTTAR PRADESH,BASTI,HARRAIYA,0,5,7424,0,0,7429
UTTAR PRADESH,BASTI,KAPTAN GANJ,1,2,6652,0,0,6655
UTTAR PRADESH,BASTI,KUDRAHA,1,9,4305,1,0,4316
UTTAR PRADESH,BASTI,PARASH RAMPUR,3,5,5087,1,0,5096
UTTAR PRADESH,BASTI,RAM NAGAR,2,3,3336,1,0,3342
UTTAR PRADESH,BASTI,RUDHAULI,1,1,2709,1,0,2712
UTTAR PRADESH,BASTI,SAHUGHAT,2,1,4983,0,0,4986
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,2,3,4939,0,0,4944
UTTAR PRADESH,BASTI,VIKRAMJOT,1,9,6758,1,0,6769
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,33,81,6623,0,2,6739
UTTAR PRADESH,BIJNOR,AFJALGARH,31,81,7529,5,2,7648
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,96,82,8609,3,2,8792
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,25,100,7606,197,2,7930
UTTAR PRADESH,BIJNOR,HALDOUR,58,85,6939,1,0,7083
UTTAR PRADESH,BIJNOR,JALILPUR,44,107,11581,5,1,11738
UTTAR PRADESH,BIJNOR,KIRATPUR,6,6,3838,39,0,3889
UTTAR PRADESH,BIJNOR,KOTWALI,22,77,9047,94,33,9273
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,12,35,7083,0,1,7131
UTTAR PRADESH,BIJNOR,NAJIBABAD,14,16,4776,2,0,4808
UTTAR PRADESH,BIJNOR,NOORPUR,27,83,10300,26,2,10438
UTTAR PRADESH,BUDAUN,AMBIYAPUR,3,42,5930,15,258,6248
UTTAR PRADESH,BUDAUN,ASAFPUR,3,21,5220,10,0,5254
UTTAR PRADESH,BUDAUN,BISAULI,8,36,5209,0,35,5288
UTTAR PRADESH,BUDAUN,DATAGANJ,0,8,3448,1,65,3522
UTTAR PRADESH,BUDAUN,DEHGWA,3,20,8965,1,0,8989
UTTAR PRADESH,BUDAUN,GUNNAUR,8,43,8168,68,1,8288
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,2,17,5305,4,2,5330
UTTAR PRADESH,BUDAUN,JAGAT,6,3,3702,11,12,3734
UTTAR PRADESH,BUDAUN,JUNAMAI,3,26,8628,0,6,8663
UTTAR PRADESH,BUDAUN,KADAR CHOKE,0,5,3646,2,0,3653
UTTAR PRADESH,BUDAUN,MYAUN,1,15,3383,12,77,3488
UTTAR PRADESH,BUDAUN,RAJPURA,4,9,6104,16,501,6634
UTTAR PRADESH,BUDAUN,SAHASWAN,22,8,7149,41,226,7446
UTTAR PRADESH,BUDAUN,SALARPUR,1,8,4302,27,13,4351
UTTAR PRADESH,BUDAUN,SAMRAR,2,40,3461,1,0,3504
UTTAR PRADESH,BUDAUN,UJHANI,4,25,4982,1,0,5012
UTTAR PRADESH,BUDAUN,USAWA,22,14,3589,0,0,3625
UTTAR PRADESH,BUDAUN,WAZIRGANJ,0,19,3430,30,0,3479
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,14,2,3967,1,2,3986
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,26,36,4764,0,0,4826
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,0,1,3384,0,0,3385
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,0,8,4115,0,1,4124
UTTAR PRADESH,BULAND SAHAR,DANPUR,3,0,3365,1,1,3370
UTTAR PRADESH,BULAND SAHAR,DIBAI,4,14,2324,1,1,2344
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,0,6,3954,0,1,3961
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,5,9,4101,0,1,4116
UTTAR PRADESH,BULAND SAHAR,KHURJA,6,5,5682,2,0,5695
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,2,2,3668,0,0,3672
UTTAR PRADESH,BULAND SAHAR,PAHASU,56,143,4125,0,0,4324
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,1,2,4660,0,0,4663
UTTAR PRADESH,BULAND SAHAR,SIANA,3,13,2619,0,0,2635
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,1,2,6384,1,0,6388
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,18,1,4157,1,6,4183
UTTAR PRADESH,CHANDAULI,BARAHNI,0,1,832,1,0,834
UTTAR PRADESH,CHANDAULI,CHAHANIA,1,4,1542,7,0,1554
UTTAR PRADESH,CHANDAULI,CHAKIYA,0,0,519,0,2,521
UTTAR PRADESH,CHANDAULI,CHANDOULI,0,0,2036,0,7,2043
UTTAR PRADESH,CHANDAULI,DHANAPUR,24,0,1182,0,0,1206
UTTAR PRADESH,CHANDAULI,NAOUGHAR,0,0,1747,0,7,1754
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,1,4,1469,7,0,1481
UTTAR PRADESH,CHANDAULI,SAHABGANJ,0,2,1118,3,15,1138
UTTAR PRADESH,CHANDAULI,SAKELDIHA,0,2,1414,3,15,1434
UTTAR PRADESH,CHITRAKOOT,KARVI,0,0,195,0,0,195
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,6,24,1233,1,17,1281
UTTAR PRADESH,CHITRAKOOT,MAU,1,0,297,0,0,298
UTTAR PRADESH,CHITRAKOOT,PAHADI,9,28,278,0,35,350
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,75,5,1250,0,2,1332
UTTAR PRADESH,DEORIA,BAITALPUR,5,17,3933,3,0,3958
UTTAR PRADESH,DEORIA,BANKATA,0,2,4629,0,0,4631
UTTAR PRADESH,DEORIA,BARHAJ,0,2,2703,0,0,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,3,2,3002,0,43,3050
UTTAR PRADESH,DEORIA,BHALUWANI,0,9,5859,116,0,5984
UTTAR PRADESH,DEORIA,BHATANI,2,1,3026,2,72,3103
UTTAR PRADESH,DEORIA,BHATPAR RANI,0,13,3953,13,0,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,0,2,4093,1,0,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,1,3,1542,0,0,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,0,3,5001,1,0,5005
UTTAR PRADESH,DEORIA,LAR,0,2,2939,1,0,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,0,1,3273,0,0,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,0,3,2678,1,24,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,0,125,4432,0,0,4557
UTTAR PRADESH,DEORIA,SALEMPUR,0,4,4248,1,0,4253
UTTAR PRADESH,ETAH,ALIGANJ,2,59,7685,11,7,7764
UTTAR PRADESH,ETAH,AMAPUR,0,7,3761,2,0,3770
UTTAR PRADESH,ETAH,AWAGARH,2,60,3228,2,0,3292
UTTAR PRADESH,ETAH,GANJDUNDWARA,0,13,4265,0,0,4278
UTTAR PRADESH,ETAH,JAIDHRA,12,168,4568,29,1,4778
UTTAR PRADESH,ETAH,JALESAR,8,32,4283,28,0,4351
UTTAR PRADESH,ETAH,KASGANJ,6,36,4025,14,0,4081
UTTAR PRADESH,ETAH,MARAHERA,5,27,2941,33,58,3064
UTTAR PRADESH,ETAH,NIDHOLI KALAN,9,42,4787,14,0,4852
UTTAR PRADESH,ETAH,PATIYALI,5,88,3995,15,3,4106
UTTAR PRADESH,ETAH,SAHAWAR,11,43,3694,12,1,3761
UTTAR PRADESH,ETAH,SAKIT,4,56,4633,48,1,4742
UTTAR PRADESH,ETAH,SHEETALPUR,3,56,4326,13,155,4553
UTTAR PRADESH,ETAH,SIDHPURA,4,20,4175,1,13,4213
UTTAR PRADESH,ETAH,SORON,4,16,4601,2,0,4623
UTTAR PRADESH,ETAWAH,BADPURA,0,0,5288,0,0,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,0,5309,0,0,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,0,5279,0,0,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,129,0,0,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,0,0,5253,0,0,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,0,5233,0,0,5233
