-----
{
 "description": "The table refers to Block wise Shallow Tubewells in the command of Major/ Medium Projects and Supplementary Irrigation. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.14.csv", 
 "title": "Download CSV for Blockwise Shallow Tubewells in the command of Major/ Medium Projects and Supplementary Irrigation", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Location of Tubewell (Nos) - Inside Command,Location of Tubewell (Nos) - Outside Command,Total,Supplementary Irrigation (Ha) - Kharif,Supplementary Irrigation (Ha) - Rabi,Supplementary Irrigation (Ha) - Perennial,Supplementary Irrigation (Ha) - Others,Total
UTTAR PRADESH,GHAZIABAD,DHAULANA,127,3568,3695,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,872,6961,7833,68,81,114,7,271
UTTAR PRADESH,GHAZIABAD,HAPUR,419,5280,5699,500,432,134,125,1192
UTTAR PRADESH,GHAZIABAD,LAUNI,35,1509,1544,2,2,0,0,4
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,591,3033,3624,466,489,738,0,1693
UTTAR PRADESH,GHAZIABAD,RAJPUR,486,1792,2278,64,65,0,0,129
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,221,5850,6071,640,633,917,247,2437
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,831,2431,3262,165,90,63,39,358
UTTAR PRADESH,GHAZIPUR,BHADORA,681,606,1287,2,0,0,0,2
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,708,2608,3316,1105,1505,214,126,2950
UTTAR PRADESH,GHAZIPUR,DEVKALI,993,3752,4745,1045,1097,315,188,2644
UTTAR PRADESH,GHAZIPUR,JAMANIYA,2382,4617,6999,1085,1388,33,50,2555
UTTAR PRADESH,GHAZIPUR,KARNDA,547,2777,3324,343,428,738,5,1514
UTTAR PRADESH,GHAZIPUR,KASIMABAD,471,3930,4401,267,185,152,72,676
UTTAR PRADESH,GHAZIPUR,MANIHARI,1418,6047,7465,386,524,161,166,1237
UTTAR PRADESH,GHAZIPUR,MARADAH,761,5741,6502,810,744,934,58,2546
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,412,5003,5415,69,16,4,19,107
UTTAR PRADESH,GHAZIPUR,REVTIPUR,90,1408,1498,65,38,36,21,160
UTTAR PRADESH,GHAZIPUR,SADAR,110,2071,2181,107,83,166,63,418
UTTAR PRADESH,GHAZIPUR,SADAT,1787,3415,5202,603,658,227,84,1572
UTTAR PRADESH,GHAZIPUR,SAIDPUR,929,2425,3354,44,23,16,5,88
UTTAR PRADESH,GHAZIPUR,VIRNO,825,1677,2502,427,469,14,3,911
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,1257,4599,5856,393,453,110,13,969
UTTAR PRADESH,GONDA,BELSAR,276,3157,3433,0,0,0,0,0
UTTAR PRADESH,GONDA,BHABHANJOT,2112,5701,7813,0,0,0,0,0
UTTAR PRADESH,GONDA,CHHAPIA,3930,5328,9258,0,0,0,0,0
UTTAR PRADESH,GONDA,COLONELGANJ,625,2414,3039,0,0,0,0,0
UTTAR PRADESH,GONDA,HALDAR MAU,161,2895,3056,0,0,0,0,0
UTTAR PRADESH,GONDA,ITIYATHOK,689,8116,8805,0,0,0,0,0
UTTAR PRADESH,GONDA,JHANJHRI,621,5598,6219,0,0,0,0,0
UTTAR PRADESH,GONDA,KATRA BAZAR,405,2522,2927,0,0,0,0,0
UTTAR PRADESH,GONDA,MANKAPUR,6892,698,7590,0,0,0,0,0
UTTAR PRADESH,GONDA,MUJEHNA,363,5973,6336,0,0,0,0,0
UTTAR PRADESH,GONDA,NAWABGANJ,299,5133,5432,0,0,0,0,0
UTTAR PRADESH,GONDA,PANDRIKRIPAL,3134,1818,4952,0,0,0,0,0
UTTAR PRADESH,GONDA,PARASPUR,1232,5165,6397,0,0,0,0,0
UTTAR PRADESH,GONDA,RUPIHDEEH,8866,333,9199,0,0,0,0,0
UTTAR PRADESH,GONDA,TARABGANJ,1921,542,2463,0,0,0,0,0
UTTAR PRADESH,GONDA,WAZIRGANJ,23,5863,5886,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,BANSGAON,24,3383,3407,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,6,3643,3649,4,0,0,0,4
UTTAR PRADESH,GORAKHPUR,BELGHAT,1,5162,5163,0,3,0,0,3
UTTAR PRADESH,GORAKHPUR,BHATHAT,8,5865,5873,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,3,4165,4168,5,1,0,0,6
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,19,7674,7693,1,0,0,0,1
UTTAR PRADESH,GORAKHPUR,CHARGANWA,1,4039,4040,3,0,0,0,3
UTTAR PRADESH,GORAKHPUR,GAGHA,1,1767,1768,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,GOLA,6,3013,3019,1,0,0,0,1
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,111,4763,4874,2,2,0,0,4
UTTAR PRADESH,GORAKHPUR,KAURIRAM,5,3065,3070,6,1,0,0,7
UTTAR PRADESH,GORAKHPUR,KHAJANI,302,4850,5152,3,0,0,0,3
UTTAR PRADESH,GORAKHPUR,KHORABAR,296,2335,2631,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,PALI,30,3349,3379,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,PIPRAICH,0,4358,4358,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,PIPRAULI,7,2712,2719,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,SAHJANWA,3,3717,3720,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,3,3224,3227,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,URUWA,168,4530,4698,4,0,0,0,4
UTTAR PRADESH,HAMIRPUR,GOHAND,297,362,659,34,498,118,1,651
UTTAR PRADESH,HAMIRPUR,KURARA,86,356,442,13,201,72,48,334
UTTAR PRADESH,HAMIRPUR,MAUDAHA,289,1708,1997,117,1024,156,8,1305
UTTAR PRADESH,HAMIRPUR,MUSKARA,737,578,1315,22,758,38,8,827
UTTAR PRADESH,HAMIRPUR,RATH,1384,1354,2738,17,88,13,1,119
UTTAR PRADESH,HAMIRPUR,SARILA,195,1189,1384,14,280,5,1,300
UTTAR PRADESH,HAMIRPUR,SUMREPUR,263,1691,1954,10,345,37,0,392
UTTAR PRADESH,HARDOI,AHIROURI,20,4570,4590,12,5,3,0,20
UTTAR PRADESH,HARDOI,BAVAN,501,3135,3636,240,170,107,0,516
UTTAR PRADESH,HARDOI,BEHANDAR,1871,977,2848,0,0,0,0,0
UTTAR PRADESH,HARDOI,BHARAWAN,7,1713,1720,2,2,0,0,3
UTTAR PRADESH,HARDOI,BHARKHANI,207,4835,5042,0,0,0,0,0
UTTAR PRADESH,HARDOI,BILGRAM,971,1811,2782,1428,2922,284,0,4635
UTTAR PRADESH,HARDOI,HARIYAWAN,96,2120,2216,61,64,120,0,244
UTTAR PRADESH,HARDOI,HARPALPUR,343,4169,4512,36,90,0,0,126
UTTAR PRADESH,HARDOI,KACHOUNA,1668,2488,4156,12,30,3,0,44
UTTAR PRADESH,HARDOI,KOTHAWAN,368,3175,3543,2,2,1,0,4
UTTAR PRADESH,HARDOI,MAHDHOGANJ,1981,1247,3228,4818,8470,161,0,13448
UTTAR PRADESH,HARDOI,MALLAWAN,91,2478,2569,0,0,0,0,0
UTTAR PRADESH,HARDOI,PIHANI,1608,1155,2763,0,0,0,0,0
UTTAR PRADESH,HARDOI,SANDI,397,3324,3721,6385,0,0,159,6544
UTTAR PRADESH,HARDOI,SANDILA,507,1615,2122,146,57,67,0,270
UTTAR PRADESH,HARDOI,SHAHABAD,1076,4682,5758,853,974,65,0,1892
UTTAR PRADESH,HARDOI,SURSA,1151,2999,4150,46,116,44,0,205
UTTAR PRADESH,HARDOI,TANDIYAWA,2,2004,2006,0,0,0,0,0
UTTAR PRADESH,HARDOI,TODARPUR,54,3761,3815,8,11,24,0,44
UTTAR PRADESH,HATHRAS,HASAYAN,2212,2644,4856,1,0,0,0,1
UTTAR PRADESH,HATHRAS,HATHRAS,478,4610,5088,0,0,0,0,0
UTTAR PRADESH,HATHRAS,MURSAN,352,4712,5064,0,0,0,0,0
UTTAR PRADESH,HATHRAS,SADABAD,222,4203,4425,0,0,0,0,0
UTTAR PRADESH,HATHRAS,SAHPAU,501,2164,2665,0,0,0,0,0
UTTAR PRADESH,HATHRAS,SASNI,28,4004,4032,0,0,0,0,0
UTTAR PRADESH,HATHRAS,SIKANDRARAO,1264,3090,4354,0,0,0,0,0
UTTAR PRADESH,JALAUN,DAKOR,438,467,905,0,0,0,0,0
UTTAR PRADESH,JALAUN,ETKONCH,1044,581,1625,38,239,1,1,278
UTTAR PRADESH,JALAUN,JALAUN,442,1375,1817,0,0,0,0,0
UTTAR PRADESH,JALAUN,KADAURA,127,254,381,0,30,0,0,30
UTTAR PRADESH,JALAUN,KUTHAUND,436,452,888,62,283,14,0,358
UTTAR PRADESH,JALAUN,MADHO GANJ,82,1871,1953,0,0,0,0,0
UTTAR PRADESH,JALAUN,MAHEBA,74,381,455,0,47,0,0,47
UTTAR PRADESH,JALAUN,NADIGAON,300,172,472,0,0,0,0,0
UTTAR PRADESH,JALAUN,RAMPURA,493,581,1074,2,36,0,0,38
UTTAR PRADESH,JAUNPUR,BADLA PUR,402,4842,5244,66,82,15,9,172
UTTAR PRADESH,JAUNPUR,BAKSHA,825,3767,4592,107,122,43,2,275
UTTAR PRADESH,JAUNPUR,BARSOTHI,835,2032,2867,224,263,31,3,521
UTTAR PRADESH,JAUNPUR,DHARMA PUR,942,1828,2770,507,755,1,5,1269
UTTAR PRADESH,JAUNPUR,DOBHI,671,2212,2883,465,497,203,5,1169
UTTAR PRADESH,JAUNPUR,JALAL PUR,523,1342,1865,442,481,148,71,1142
UTTAR PRADESH,JAUNPUR,KARNJAKALA,697,3873,4570,70,95,3,11,179
UTTAR PRADESH,JAUNPUR,KERAKAT,1040,1959,2999,765,791,219,52,1827
UTTAR PRADESH,JAUNPUR,KHUTHAN,976,3724,4700,263,320,35,8,626
UTTAR PRADESH,JAUNPUR,M.SHAHAR,1147,2635,3782,1779,1909,365,209,4261
UTTAR PRADESH,JAUNPUR,MADRIYAHU,1585,1996,3581,1137,1345,114,40,2637
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,75,4819,4894,14,30,4,58,106
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,1084,1380,2464,629,805,345,259,2038
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,651,1587,2238,592,743,3,1,1339
UTTAR PRADESH,JAUNPUR,RAM NAGAR,757,1274,2031,163,201,112,23,498
UTTAR PRADESH,JAUNPUR,RAMPUR,712,1667,2379,223,530,179,67,999
UTTAR PRADESH,JAUNPUR,SHAH GANJ,379,5578,5957,118,294,6,7,425
UTTAR PRADESH,JAUNPUR,SIKRARA,455,3561,4016,97,159,7,1,264
UTTAR PRADESH,JAUNPUR,SIRKONI,805,2265,3070,211,366,143,30,750
UTTAR PRADESH,JAUNPUR,SUITHA KALA,900,3681,4581,547,607,15,0,1168
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,2268,2131,4399,1293,1308,688,132,3421
UTTAR PRADESH,JHANSI,BABINA,130,518,648,0,0,0,0,0
UTTAR PRADESH,JHANSI,BADAGAON,3,610,613,7,19,2,0,28
UTTAR PRADESH,JHANSI,BAMAUR,61,74,135,0,2,2,0,3
UTTAR PRADESH,JHANSI,BANGRA,17,173,190,0,0,0,0,0
UTTAR PRADESH,JHANSI,CHIRGAON,923,2131,3054,2,35,0,0,37
UTTAR PRADESH,JHANSI,GURSARAI,3,962,965,0,8,0,0,8
UTTAR PRADESH,JHANSI,MAURANIPUR,8,1454,1462,62,74,14,0,150
UTTAR PRADESH,JHANSI,MOTH,569,1722,2291,209,320,0,0,528
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,257,10013,10270,57,55,0,9,120
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,345,12290,12635,74,71,0,11,155
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,314,11248,11562,62,60,0,9,130
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,383,13520,13903,91,87,0,13,191
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,319,11616,11935,62,60,0,9,130
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,238,9141,9379,50,48,0,6,105
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,444,3441,3885,64,114,3,11,191
UTTAR PRADESH,KANNAUJ,HASERAN,6,923,929,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,JALABAD,8,2917,2925,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,KANNAUJ,548,2451,2999,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,SAURIKH,315,3245,3560,302,372,24,13,711
UTTAR PRADESH,KANNAUJ,TALGRAM,705,5746,6451,706,1175,260,11,2153
UTTAR PRADESH,KANNAUJ,UMARDA,16,6048,6064,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,544,2442,2986,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,17,188,205,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,789,1892,2681,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,943,2371,3314,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,MAITHA,2033,1991,4024,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,MALASA,351,802,1153,6,27,19,0,52
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,259,452,711,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,1578,5197,6775,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,984,655,1639,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,1534,1268,2802,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,669,3760,4429,186,289,106,91,672
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,1005,2677,3682,139,285,121,7,552
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,595,1943,2538,96,254,218,86,654
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,196,290,486,262,551,317,188,1318
UTTAR PRADESH,KANPUR NAGAR,KAKWAN,284,1063,1347,161,183,32,63,439
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,555,2220,2775,91,141,42,10,284
UTTAR PRADESH,KANPUR NAGAR,PATARA,747,1670,2417,389,522,628,101,1640
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,625,1722,2347,151,273,76,41,541
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,2402,1691,4093,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,1318,2263,3581,259,418,165,32,874
UTTAR PRADESH,KAUSHAMBI,CHAYAL,527,1261,1788,13,32,0,0,45
UTTAR PRADESH,KAUSHAMBI,KARA,471,1576,2047,1003,1707,268,208,3186
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,192,1629,1821,152,173,197,2,524
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,508,2681,3189,216,128,21,131,496
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,305,305,610,146,198,4,73,420
UTTAR PRADESH,KAUSHAMBI,NEWADA,397,1029,1426,50,59,4,1,115
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,448,1954,2402,32,60,2,10,104
UTTAR PRADESH,KAUSHAMBI,SIRATHU,152,809,961,106,92,0,27,225
UTTAR PRADESH,KHERI,BANKEYGANJ,119,8017,8136,359,182,57,19,616
UTTAR PRADESH,KHERI,BEHJAM,2024,3860,5884,1188,857,1380,27,3452
UTTAR PRADESH,KHERI,BIJUA,1133,4890,6023,401,339,169,55,964
UTTAR PRADESH,KHERI,DHAUREHRA,0,2074,2074,0,0,0,0,0
UTTAR PRADESH,KHERI,ISANAGAR,220,2349,2569,57,79,0,0,136
UTTAR PRADESH,KHERI,KHUMBHIGOLA,361,9384,9745,77,28,31,2,137
UTTAR PRADESH,KHERI,LAKHIMPUR,1055,8342,9397,679,885,301,265,2130
UTTAR PRADESH,KHERI,MITAULI,2418,5123,7541,1714,1719,3172,445,7050
UTTAR PRADESH,KHERI,MOHAMMADI,2577,6130,8707,2183,2309,1694,733,6919
UTTAR PRADESH,KHERI,NAKAHA,1510,6328,7838,940,910,1320,714,3884
UTTAR PRADESH,KHERI,NIGHASAN,790,4917,5707,314,273,232,108,927
UTTAR PRADESH,KHERI,PALIA,2684,3244,5928,88,26,65,81,260
UTTAR PRADESH,KHERI,PASGAWAN,785,5397,6182,281,360,235,117,992
UTTAR PRADESH,KHERI,PHOOLBEHAR,669,10305,10974,49,24,57,0,130
UTTAR PRADESH,KHERI,RAMIA BEHAR,123,2918,3041,1,23,23,0,47
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,769,1940,2709,224,218,76,13,531
UTTAR PRADESH,KUSHINAGAR,DUDAHI,5,2268,2273,1,0,0,0,1
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,979,2272,3251,393,466,197,155,1211
UTTAR PRADESH,KUSHINAGAR,HATA,773,2343,3116,330,366,267,35,997
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,2374,2206,4580,1114,1324,877,316,3630
UTTAR PRADESH,KUSHINAGAR,KASAYA,484,2153,2637,438,476,143,83,1141
UTTAR PRADESH,KUSHINAGAR,KHADDA,370,1704,2074,191,271,110,47,619
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,1684,2079,3763,472,475,435,34,1416
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,612,2434,3046,4,2,4,1,12
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,2056,2136,4192,498,535,270,41,1343
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,1881,1035,2916,67,74,17,0,157
UTTAR PRADESH,KUSHINAGAR,SEVARI,910,595,1505,1,0,0,0,1
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,299,3384,3683,147,141,113,7,408
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,1472,1490,2962,253,263,172,8,695
UTTAR PRADESH,LALITPUR,BAR,1,285,286,0,0,0,0,0
UTTAR PRADESH,LALITPUR,BIRDHA,1,203,204,0,0,0,0,0
UTTAR PRADESH,LALITPUR,JAKHAURA,1,122,123,0,0,0,0,0
UTTAR PRADESH,LALITPUR,MEHRONI,3,321,324,0,0,0,0,0
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,2211,2571,4782,917,960,165,22,2065
UTTAR PRADESH,LUCKNOW,CHINHAT,1082,1167,2249,513,639,0,58,1210
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,2412,2818,5230,1490,1405,329,341,3565
UTTAR PRADESH,LUCKNOW,KAKORI,744,1957,2701,2455,2527,2,780,5763
UTTAR PRADESH,LUCKNOW,MALIHABAD,1352,1082,2434,1885,1604,815,196,4500
UTTAR PRADESH,LUCKNOW,MALL,167,2949,3116,78,60,0,0,138
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,1934,4463,6397,219,240,62,109,630
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,2402,2655,5057,577,803,18,176,1573
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,249,4640,4889,16,36,2,1,54
UTTAR PRADESH,MAHARAJ GANJ,DHANI,8,1699,1707,0,1,0,0,1
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,1,4557,4558,130,133,242,327,833
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,9,6754,6763,20,18,37,0,76
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,1,4710,4711,0,0,0,0,0
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,12,4551,4563,448,492,73,59,1072
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,13,5014,5027,153,191,1,1,346
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,120,7006,7126,210,205,21,47,482
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,9,7507,7516,302,295,190,54,841
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,1,4560,4561,2986,2955,433,176,6551
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,10,6323,6333,19,18,1,9,46
UTTAR PRADESH,MAHARAJ GANJ,SISWA,31,4588,4619,1625,1533,906,119,4183
UTTAR PRADESH,MAHOBA,CHARKHARI,6,274,280,1,2,0,0,3
UTTAR PRADESH,MAHOBA,KABARAI,8,21,29,0,19,0,0,19
UTTAR PRADESH,MAHOBA,PANWADI,28,416,444,15,21,8,4,48
UTTAR PRADESH,MAINPURI,BARNAHAL,885,2915,3800,482,1435,589,242,2748
UTTAR PRADESH,MAINPURI,BEWAR,529,8971,9500,1428,3615,546,722,6311
UTTAR PRADESH,MAINPURI,GHIROR,2030,3897,5927,1331,3483,2225,767,7806
UTTAR PRADESH,MAINPURI,JAGIR,1342,3391,4733,379,554,507,107,1546
UTTAR PRADESH,MAINPURI,KARHAL,1713,4346,6059,850,2333,446,82,3711
UTTAR PRADESH,MAINPURI,KISHANI,442,3595,4037,54,195,282,0,530
UTTAR PRADESH,MAINPURI,KURAWALI,959,6074,7033,165,493,131,110,897
UTTAR PRADESH,MAINPURI,MAINPURI,1962,5660,7622,1232,2249,435,100,4016
UTTAR PRADESH,MAINPURI,SULTANGANJ,1925,7348,9273,1628,4042,324,82,6075
UTTAR PRADESH,MATHURA,BALDEV,678,3482,4160,201,676,405,12,1294
UTTAR PRADESH,MATHURA,CHHATA,113,6683,6796,1,0,0,0,1
UTTAR PRADESH,MATHURA,CHOMUHA,1943,2507,4450,138,2020,800,14,2973
UTTAR PRADESH,MATHURA,FARAH,270,6822,7092,0,139,0,0,139
UTTAR PRADESH,MATHURA,GOVERDHAN,77,4261,4338,13,0,0,0,13
UTTAR PRADESH,MATHURA,MAAT,91,3387,3478,5,38,0,22,65
UTTAR PRADESH,MATHURA,MATHURA,3557,3257,6814,337,4237,1684,46,6305
UTTAR PRADESH,MATHURA,NAND GAWON,481,4172,4653,0,0,0,0,0
UTTAR PRADESH,MATHURA,NOHJHIL,1396,5305,6701,1949,2352,1198,27,5527
UTTAR PRADESH,MATHURA,RAYA,1064,4940,6004,255,519,5,18,798
UTTAR PRADESH,MAU,BADRAW,349,2132,2481,22,21,47,20,109
UTTAR PRADESH,MAU,DOHARIGHAT,573,2229,2802,48,45,10,3,106
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,2962,2213,5175,2530,3155,407,466,6558
UTTAR PRADESH,MAU,GHOSI,630,2326,2956,452,665,110,160,1387
UTTAR PRADESH,MAU,KOPAGANJ,520,1663,2183,556,478,300,180,1515
UTTAR PRADESH,MAU,MUHAMMDABAD,1614,3304,4918,511,572,44,64,1191
UTTAR PRADESH,MAU,PARDHA,1316,2530,3846,999,1105,106,95,2306
UTTAR PRADESH,MAU,RANIPUR,589,3019,3608,345,217,224,208,993
UTTAR PRADESH,MAU,RATANPURA,774,1980,2754,401,403,528,143,1475
UTTAR PRADESH,MEERUT,DAURALA,1178,3062,4240,235,428,24,10,697
UTTAR PRADESH,MEERUT,GEHTA,763,2527,3290,63,47,58,4,172
UTTAR PRADESH,MEERUT,HASTINAPUR,3280,3877,7157,32,34,135,0,201
UTTAR PRADESH,MEERUT,JANI KHURD,1093,2479,3572,423,588,1243,35,2289
UTTAR PRADESH,MEERUT,KHARKHODA,198,3071,3269,1,0,0,2,3
UTTAR PRADESH,MEERUT,MACHHRA,639,3503,4142,201,197,0,0,398
UTTAR PRADESH,MEERUT,MAWANA,1745,5574,7319,696,907,2157,104,3864
UTTAR PRADESH,MEERUT,MEERUT,714,929,1643,163,216,422,55,856
UTTAR PRADESH,MEERUT,PARIKSHITGARH,717,5095,5812,286,248,290,61,885
UTTAR PRADESH,MEERUT,RAJPURA,285,2686,2971,15,104,0,0,119
UTTAR PRADESH,MEERUT,SARDHANA,1272,3043,4315,486,641,1892,6,3025
UTTAR PRADESH,MEERUT,SARURPUR KHURD,631,3484,4115,280,302,849,5,1436
UTTAR PRADESH,MIRZAPUR,CHHANBEY,51,263,314,3,6,4,0,13
UTTAR PRADESH,MIRZAPUR,CITY,552,537,1089,424,438,43,64,969
UTTAR PRADESH,MIRZAPUR,HALIYA,190,206,396,300,306,65,37,707
UTTAR PRADESH,MIRZAPUR,JAMALPUR,725,671,1396,329,233,66,8,636
UTTAR PRADESH,MIRZAPUR,KONE,184,103,287,4,3,0,6,13
UTTAR PRADESH,MIRZAPUR,LALGANJ,106,230,336,143,239,20,72,475
UTTAR PRADESH,MIRZAPUR,MAJHWAN,307,228,535,41,54,15,13,123
UTTAR PRADESH,MIRZAPUR,MARIHAN,0,1,1,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,527,568,1095,275,1168,113,18,1574
UTTAR PRADESH,MIRZAPUR,PAHARI,60,199,259,11,12,0,0,23
UTTAR PRADESH,MIRZAPUR,RAJGARH,114,87,201,32,9,1,0,42
UTTAR PRADESH,MIRZAPUR,SIKHAR,94,1009,1103,3,0,0,0,3
UTTAR PRADESH,MORADABAD,ASMOLI,108,4479,4587,22,21,0,2,45
UTTAR PRADESH,MORADABAD,BAHJOI,170,6440,6610,50,48,0,6,105
UTTAR PRADESH,MORADABAD,BANIYA KHERA,260,9204,9464,62,60,0,9,130
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,161,6677,6838,41,39,0,6,86
UTTAR PRADESH,MORADABAD,BILARI,226,7155,7381,47,45,0,9,101
UTTAR PRADESH,MORADABAD,BILARI-I,338,13377,13715,67,64,0,9,140
UTTAR PRADESH,MORADABAD,CHAILLAT,168,6099,6267,45,44,0,6,95
UTTAR PRADESH,MORADABAD,DINGPUR,232,9001,9233,50,48,0,6,105
UTTAR PRADESH,MORADABAD,MORADABAD,102,4039,4141,19,19,0,2,40
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,157,6528,6685,40,39,0,6,85
UTTAR PRADESH,MORADABAD,PAWASA,262,9465,9727,62,60,0,9,130
UTTAR PRADESH,MORADABAD,SAMBHAL,237,8852,9089,47,45,0,8,100
UTTAR PRADESH,MORADABAD,THAKURDWARA,226,7459,7685,44,42,0,8,95
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,1217,4568,5785,1019,821,1479,358,3677
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,451,3176,3627,146,71,160,31,409
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,1687,4985,6672,715,663,1506,44,2928
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,2839,10268,13107,1096,1123,3465,251,5935
UTTAR PRADESH,MUZZAFARNAGAR,KAIRANA,855,3471,4326,218,205,0,12,435
UTTAR PRADESH,MUZZAFARNAGAR,KANDHLA,2576,1622,4198,276,220,37,39,573
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,3110,5055,8165,946,1170,2470,171,4758
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,3166,3569,6735,1446,1245,2266,108,5065
UTTAR PRADESH,MUZZAFARNAGAR,MUZAFFER NAGAR SADAR,5137,2441,7578,0,0,0,0,0
