-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,42,170,713,925
ANDHRA PRADESH,KHAMMAM,MADHIRA,6,4,227,237
ANDHRA PRADESH,KHAMMAM,MANUGURU,0,23,129,152
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,6,0,187,193
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,0,5,35,40
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,0,20,29,49
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,22,25,181,228
ANDHRA PRADESH,KHAMMAM,PENUBALLI,37,22,326,385
ANDHRA PRADESH,KHAMMAM,PINAPAKA,31,147,691,869
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,11,7,320,338
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,0,9,0,9
ANDHRA PRADESH,KHAMMAM,THALLADA,2,0,30,32
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,18,102,416,536
ANDHRA PRADESH,KHAMMAM,VEMSOOR,51,6,777,834
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,14,8,47,69
ANDHRA PRADESH,KHAMMAM,WAZEED,17,39,86,142
ANDHRA PRADESH,KHAMMAM,WYRA,1,0,27,28
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,18,1,435,454
ANDHRA PRADESH,KRISHNA,A KONDURU,0,0,2,2
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,0,0,28,28
ANDHRA PRADESH,KRISHNA,AVANIGADDA,28,0,245,273
ANDHRA PRADESH,KRISHNA,BAPULAPADU,1,6,8,15
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,47,0,413,460
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,21,0,165,186
ANDHRA PRADESH,KRISHNA,CHATRAI,9,2,164,175
ANDHRA PRADESH,KRISHNA,G KONDURU,23,3,353,379
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,4,0,136,140
ANDHRA PRADESH,KRISHNA,GANNAVARAM,2,4,93,99
ANDHRA PRADESH,KRISHNA,GHANTASALA,9,10,349,368
ANDHRA PRADESH,KRISHNA,GUDIVADA,14,0,130,144
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,0,0,37,37
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,22,4,407,433
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,6,0,48,54
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,13,1,314,328
ANDHRA PRADESH,KRISHNA,KANKIPADU,37,0,1521,1558
ANDHRA PRADESH,KRISHNA,KODURU,0,2,85,87
ANDHRA PRADESH,KRISHNA,MOPIDEVI,65,4,698,767
ANDHRA PRADESH,KRISHNA,MOVVA,19,1,375,395
ANDHRA PRADESH,KRISHNA,MUSUNURU,5,0,67,72
ANDHRA PRADESH,KRISHNA,MYLAVARAM,4,0,45,49
ANDHRA PRADESH,KRISHNA,NANDIGAMA,4,0,263,267
ANDHRA PRADESH,KRISHNA,PAMARRU,7,1,290,298
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,18,10,1047,1075
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,33,1,541,575
ANDHRA PRADESH,KRISHNA,PENAMALURU,30,0,1400,1430
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,1,0,163,164
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,0,2,85,87
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,174,4,1987,2165
ANDHRA PRADESH,KRISHNA,TIRUVURU,9,8,96,113
ANDHRA PRADESH,KRISHNA,UNGUTURU,14,2,551,567
ANDHRA PRADESH,KRISHNA,VATSAVAI,0,0,11,11
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,4,0,102,106
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,9,1,604,614
ANDHRA PRADESH,KRISHNA,VISSANNAPET,2,0,178,180
ANDHRA PRADESH,KRISHNA,VUYYURU,44,0,1295,1339
ANDHRA PRADESH,KURNOOL,ADONI,47,0,730,777
ANDHRA PRADESH,KURNOOL,ALLAGADDA,24,1,180,205
ANDHRA PRADESH,KURNOOL,ALUR,33,11,390,434
ANDHRA PRADESH,KURNOOL,ASPARI,2,0,292,294
ANDHRA PRADESH,KURNOOL,ATMAKUR,0,1,40,41
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,56,84,1100,1240
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,4,2,411,417
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,67,4,1010,1081
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,8,8
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,0,1,1
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,6,0,82,88
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,21,5,489,515
ANDHRA PRADESH,KURNOOL,DHONE,13,3,379,395
ANDHRA PRADESH,KURNOOL,GADIVEMULA,13,5,490,508
ANDHRA PRADESH,KURNOOL,GONEGANDLA,26,0,274,300
ANDHRA PRADESH,KURNOOL,GOSPADU,9,0,77,86
ANDHRA PRADESH,KURNOOL,GUDUR,2,0,41,43
ANDHRA PRADESH,KURNOOL,HALAHARVI,1,0,42,43
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,8,2,246,256
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,18,0,97,115
ANDHRA PRADESH,KURNOOL,KALLUR,63,50,677,790
ANDHRA PRADESH,KURNOOL,KODUMUR,49,1,422,472
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,2,0,102,104
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,30,5,390,425
ANDHRA PRADESH,KURNOOL,KOSIGI,9,0,56,65
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,8,0,42,50
ANDHRA PRADESH,KURNOOL,KOWTHALAM,16,0,355,371
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,14,2,347,363
ANDHRA PRADESH,KURNOOL,KURNOOL,13,0,280,293
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,6,8,48,62
ANDHRA PRADESH,KURNOOL,MAHANANDI,23,24,523,570
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,2,0,51,53
ANDHRA PRADESH,KURNOOL,MIDTHUR,5,0,208,213
ANDHRA PRADESH,KURNOOL,NANDAVARAM,2,0,75,77
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,2,0,122,124
ANDHRA PRADESH,KURNOOL,NANDYAL,9,0,168,177
ANDHRA PRADESH,KURNOOL,ORVAKAL,39,27,649,715
ANDHRA PRADESH,KURNOOL,OWK,19,13,354,386
ANDHRA PRADESH,KURNOOL,PAGIDYALA,0,0,12,12
ANDHRA PRADESH,KURNOOL,PAMULAPADU,1,1,9,11
ANDHRA PRADESH,KURNOOL,PANYAM,36,34,676,746
ANDHRA PRADESH,KURNOOL,PATTIKANDA,9,1,201,211
ANDHRA PRADESH,KURNOOL,PEAPALLY,29,79,603,711
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,9,0,235,244
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,18,1,299,318
ANDHRA PRADESH,KURNOOL,SANJAMALA,13,2,398,413
ANDHRA PRADESH,KURNOOL,SIRVEL,7,5,292,304
ANDHRA PRADESH,KURNOOL,TUGGALI,8,2,145,155
ANDHRA PRADESH,KURNOOL,UYYALAWADA,4,0,70,74
ANDHRA PRADESH,KURNOOL,VELDURTHI,11,0,235,246
ANDHRA PRADESH,KURNOOL,VELGODU,2,0,9,11
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,21,0,266,287
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,91,242,553,886
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,49,119,1292,1460
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,44,3,665,712
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,14,8,171,193
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,93,510,1199,1802
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,79,18,175,272
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,2,11,190,203
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,233,905,1903,3041
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,126,156,863,1145
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,81,102,1251,1434
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,107,140,1318,1565
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,96,261,964,1321
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,55,25,907,987
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,97,41,1167,1305
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,52,54,663,769
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,19,8,692,719
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,111,152,947,1210
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,306,498,2992,3796
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,28,1,351,380
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,100,175,1131,1406
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,78,141,699,918
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,114,166,1639,1919
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,69,138,1014,1221
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,22,3,297,322
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,167,379,1987,2533
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,267,73,2206,2546
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,195,208,1859,2262
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,66,56,641,763
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,46,35,440,521
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,95,146,1428,1669
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,4,3,48,55
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,150,118,2395,2663
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,26,51,656,733
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,178,173,1879,2230
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,147,136,1491,1774
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,176,330,1464,1970
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,67,2,473,542
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,94,116,1322,1532
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,70,5,851,926
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,63,16,1247,1326
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,4,9,171,184
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,360,269,2629,3258
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,106,21,1195,1322
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,112,138,1186,1436
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,68,17,837,922
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,169,161,1592,1922
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,35,20,661,716
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,4,5,138,147
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,60,16,465,541
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,69,77,840,986
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,169,44,1593,1806
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,254,421,2303,2978
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,134,27,1186,1347
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,94,19,1085,1198
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,122,193,1335,1650
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,10,0,328,338
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,76,221,1166,1463
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,14,0,138,152
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,77,156,968,1201
ANDHRA PRADESH,MEDAK,ALLADURG,105,57,847,1009
ANDHRA PRADESH,MEDAK,ANDOLE,133,37,1471,1641
ANDHRA PRADESH,MEDAK,CHEGUNTA,456,220,2961,3637
ANDHRA PRADESH,MEDAK,CHINNA KODUR,59,80,1207,1346
ANDHRA PRADESH,MEDAK,DOULTABAD,415,202,2933,3550
ANDHRA PRADESH,MEDAK,DUBBAK,621,53,3606,4280
ANDHRA PRADESH,MEDAK,GAJWEL,241,25,2463,2729
ANDHRA PRADESH,MEDAK,HATHNOORA,70,197,2145,2412
ANDHRA PRADESH,MEDAK,JAGDEVPUR,332,7,2016,2355
ANDHRA PRADESH,MEDAK,JHARASANGAM,27,2,258,287
ANDHRA PRADESH,MEDAK,JINNARAM,121,9,1883,2013
ANDHRA PRADESH,MEDAK,KALHER,50,148,1792,1990
ANDHRA PRADESH,MEDAK,KANGTI,6,20,366,392
ANDHRA PRADESH,MEDAK,KOHIR,2,0,33,35
ANDHRA PRADESH,MEDAK,KONDAPAK,210,9,3603,3822
ANDHRA PRADESH,MEDAK,KONDAPUR,107,113,840,1060
ANDHRA PRADESH,MEDAK,KOWDIPALLE,206,643,2526,3375
ANDHRA PRADESH,MEDAK,KULCHARAM,140,204,1778,2122
ANDHRA PRADESH,MEDAK,MANOOR,24,11,326,361
ANDHRA PRADESH,MEDAK,MEDAK,231,407,3399,4037
ANDHRA PRADESH,MEDAK,MIRDODDI,526,38,3909,4473
ANDHRA PRADESH,MEDAK,MULUG,240,26,2476,2742
ANDHRA PRADESH,MEDAK,MUNPALLE,46,0,396,442
ANDHRA PRADESH,MEDAK,NANGANUR,92,12,1284,1388
ANDHRA PRADESH,MEDAK,NARAYANKHED,39,160,883,1082
ANDHRA PRADESH,MEDAK,NARSAPUR,243,416,1970,2629
ANDHRA PRADESH,MEDAK,NYALKAL,12,3,456,471
ANDHRA PRADESH,MEDAK,PAPANNAPET,118,184,1270,1572
ANDHRA PRADESH,MEDAK,PATANCHERU,48,7,1371,1426
ANDHRA PRADESH,MEDAK,PULKAL,205,263,1363,1831
ANDHRA PRADESH,MEDAK,RAIKODE,11,1,163,175
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,58,26,595,679
ANDHRA PRADESH,MEDAK,RAMAYAMPET,731,227,3629,4587
ANDHRA PRADESH,MEDAK,REGODE,51,10,410,471
ANDHRA PRADESH,MEDAK,SADASIVPET,129,21,1155,1305
ANDHRA PRADESH,MEDAK,SANGAREDDY,101,119,1516,1736
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),19,16,673,708
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),91,145,2073,2309
ANDHRA PRADESH,MEDAK,SHIVAMPET,382,304,2616,3302
ANDHRA PRADESH,MEDAK,SIDDIPET,172,2,1995,2169
ANDHRA PRADESH,MEDAK,TEKMAL,91,155,967,1213
ANDHRA PRADESH,MEDAK,TUPRAN,244,24,3081,3349
ANDHRA PRADESH,MEDAK,WARGAL,175,99,2592,2866
ANDHRA PRADESH,MEDAK,YELDURTHY,172,74,2035,2281
ANDHRA PRADESH,MEDAK,ZAHIRABAD,107,15,606,728
ANDHRA PRADESH,NALGONDA,ALAIR,52,15,518,585
ANDHRA PRADESH,NALGONDA,ANUMULA,4,9,468,481
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),96,38,541,675
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),88,15,1241,1344
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,121,181,2876,3178
ANDHRA PRADESH,NALGONDA,BIBINAGAR,66,142,873,1081
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,142,99,701,942
ANDHRA PRADESH,NALGONDA,CHANDAM PET,41,331,397,769
ANDHRA PRADESH,NALGONDA,CHANDUR,5,0,1250,1255
ANDHRA PRADESH,NALGONDA,CHILKUR,0,0,12,12
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,80,69,607,756
ANDHRA PRADESH,NALGONDA,CHITYALA,119,7,2003,2129
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,38,185,158,381
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,55,30,1096,1181
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,18,179,219,416
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,110,613,700,1423
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,29,3,37,69
ANDHRA PRADESH,NALGONDA,GUNDALA,114,20,1497,1631
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,20,155,638,813
ANDHRA PRADESH,NALGONDA,GURRAMPODE,166,51,1219,1436
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,5,0,20,25
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,205,141,1260,1606
ANDHRA PRADESH,NALGONDA,KANGAL,95,5,1954,2054
ANDHRA PRADESH,NALGONDA,KATTANGOOR,60,6,432,498
ANDHRA PRADESH,NALGONDA,KETHEPALLE,0,0,215,215
ANDHRA PRADESH,NALGONDA,KODAD,5,9,161,175
ANDHRA PRADESH,NALGONDA,M TURKAPALLE,126,310,1274,1710
ANDHRA PRADESH,NALGONDA,MARRI GUDA,43,85,992,1120
ANDHRA PRADESH,NALGONDA,MATTAMPALLE,2,60,159,221
ANDHRA PRADESH,NALGONDA,MELLACHERVU,10,62,399,471
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,4,22,273,299
ANDHRA PRADESH,NALGONDA,MOTHEY,55,393,731,1179
ANDHRA PRADESH,NALGONDA,MOTHKUR,150,22,1202,1374
ANDHRA PRADESH,NALGONDA,MUNAGALA,6,7,119,132
ANDHRA PRADESH,NALGONDA,MUNUGODE,145,6,1187,1338
ANDHRA PRADESH,NALGONDA,NADIGUDEM,20,22,219,261
ANDHRA PRADESH,NALGONDA,NAKREKAL,15,0,315,330
ANDHRA PRADESH,NALGONDA,NALGONDA,0,0,2258,2258
ANDHRA PRADESH,NALGONDA,NAMPALLE,127,152,1387,1666
ANDHRA PRADESH,NALGONDA,NARAYANAPUR,0,0,1778,1778
ANDHRA PRADESH,NALGONDA,NARKETPALLE,57,0,913,970
ANDHRA PRADESH,NALGONDA,NERED CHERLA,0,0,3,3
ANDHRA PRADESH,NALGONDA,NIDAMANUR,48,0,512,560
ANDHRA PRADESH,NALGONDA,NUTHANKAL,76,29,291,396
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLAPALLE,116,257,1144,1517
ANDHRA PRADESH,NALGONDA,PEDDAVURA,37,56,543,636
ANDHRA PRADESH,NALGONDA,PENPAHAD,22,45,461,528
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,44,23,1212,1279
ANDHRA PRADESH,NALGONDA,RAJAPET,86,8,723,817
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,61,9,947,1017
ANDHRA PRADESH,NALGONDA,SALIGOURARAM,27,1,148,176
ANDHRA PRADESH,NALGONDA,SURYAPET,54,22,241,317
ANDHRA PRADESH,NALGONDA,THIPPARTHI,16,15,667,698
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,172,264,1179,1615
ANDHRA PRADESH,NALGONDA,THRIPURARAM,26,20,438,484
ANDHRA PRADESH,NALGONDA,THUNGA THURTHI,69,233,664,966
ANDHRA PRADESH,NALGONDA,VALIGONDA,128,1,1659,1788
ANDHRA PRADESH,NALGONDA,VEMULAPALLE,0,0,1153,1153
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,0,0,1269,1269
ANDHRA PRADESH,NELLORE,ALLUR,2,1,62,65
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,57,4,395,456
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,0,0,31,31
ANDHRA PRADESH,NELLORE,ATMAKUR,14,5,525,544
ANDHRA PRADESH,NELLORE,BALAYAPALLE,32,6,343,381
ANDHRA PRADESH,NELLORE,BOGOLE,4,0,137,141
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,152,15,1031,1198
ANDHRA PRADESH,NELLORE,CHEJERLA,40,2,433,475
ANDHRA PRADESH,NELLORE,CHILLAKUR,8,0,195,203
ANDHRA PRADESH,NELLORE,CHITTAMUR,298,13,1016,1327
ANDHRA PRADESH,NELLORE,DAGADARTHI,18,5,330,353
ANDHRA PRADESH,NELLORE,DAKKILI,3,7,246,256
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,88,18,509,615
ANDHRA PRADESH,NELLORE,DUTTALUR,8,5,401,414
ANDHRA PRADESH,NELLORE,GUDUR,35,4,613,652
ANDHRA PRADESH,NELLORE,INDUKURPET,159,21,971,1151
ANDHRA PRADESH,NELLORE,JALADANKI,6,0,138,144
ANDHRA PRADESH,NELLORE,KALIGIRI,16,1,511,528
ANDHRA PRADESH,NELLORE,KALUVOYA,19,3,657,679
ANDHRA PRADESH,NELLORE,KAVALI,30,0,52,82
ANDHRA PRADESH,NELLORE,KODAVALUR,16,4,320,340
ANDHRA PRADESH,NELLORE,KONDAPURAM,0,0,104,104
ANDHRA PRADESH,NELLORE,KOTA,282,18,1200,1500
ANDHRA PRADESH,NELLORE,KOVUR,161,49,1230,1440
ANDHRA PRADESH,NELLORE,MANUBOLU,62,15,505,582
ANDHRA PRADESH,NELLORE,MARRIPADU,82,30,255,367
ANDHRA PRADESH,NELLORE,MUTHUKUR,275,20,1243,1538
ANDHRA PRADESH,NELLORE,NAIDUPETA,262,37,1712,2011
ANDHRA PRADESH,NELLORE,NELLORE,82,54,862,998
ANDHRA PRADESH,NELLORE,OJILI,49,2,472,523
ANDHRA PRADESH,NELLORE,PELLAKUR,200,17,949,1166
ANDHRA PRADESH,NELLORE,PODLAKUR,71,46,1930,2047
ANDHRA PRADESH,NELLORE,RAPUR,12,16,273,301
ANDHRA PRADESH,NELLORE,SANGAM,43,11,955,1009
ANDHRA PRADESH,NELLORE,SULLURPETA,160,13,669,842
ANDHRA PRADESH,NELLORE,SYDAPURAM,44,20,690,754
ANDHRA PRADESH,NELLORE,TADA,57,8,228,293
ANDHRA PRADESH,NELLORE,THOTAPALLIGUDUR,116,15,626,757
ANDHRA PRADESH,NELLORE,VAKADU,281,25,988,1294
ANDHRA PRADESH,NELLORE,VARIKUNTAPADU,12,4,435,451
ANDHRA PRADESH,NELLORE,VENKATACHALAM,20,0,127,147
ANDHRA PRADESH,NELLORE,VENKATAGIRI,22,5,282,309
ANDHRA PRADESH,NELLORE,VIDAVALUR,95,40,686,821
ANDHRA PRADESH,NELLORE,VINJAMUR,42,4,627,673
ANDHRA PRADESH,NIZAMABAD,ARMUR,821,133,4645,5599
ANDHRA PRADESH,NIZAMABAD,BALKONDA,345,303,1853,2501
ANDHRA PRADESH,NIZAMABAD,BANSWADA,29,126,533,688
ANDHRA PRADESH,NIZAMABAD,BHEEMGAL,452,633,2424,3509
ANDHRA PRADESH,NIZAMABAD,BHIKNUR,485,60,4128,4673
ANDHRA PRADESH,NIZAMABAD,BICHKUNDA,115,155,1238,1508
ANDHRA PRADESH,NIZAMABAD,BIRKOOR,78,309,1724,2111
ANDHRA PRADESH,NIZAMABAD,BODHAN,602,150,3996,4748
ANDHRA PRADESH,NIZAMABAD,DHAR PALLE,299,464,2207,2970
ANDHRA PRADESH,NIZAMABAD,DICH PALLE,578,399,4183,5160
ANDHRA PRADESH,NIZAMABAD,DOMAKONDA,409,14,3090,3513
ANDHRA PRADESH,NIZAMABAD,GANDHARI,120,448,1756,2324
ANDHRA PRADESH,NIZAMABAD,JAKRANPALLE,424,170,2729,3323
ANDHRA PRADESH,NIZAMABAD,JUKKAL,8,18,291,317
ANDHRA PRADESH,NIZAMABAD,KAMAREDDY,264,116,2582,2962
ANDHRA PRADESH,NIZAMABAD,KAMMAR PALLE,100,62,1415,1577
ANDHRA PRADESH,NIZAMABAD,KOTGIRI,33,48,2055,2136
ANDHRA PRADESH,NIZAMABAD,LINGAMPET,240,570,1586,2396
ANDHRA PRADESH,NIZAMABAD,MACHAREDDY,277,268,2350,2895
ANDHRA PRADESH,NIZAMABAD,MADNUR,127,5,939,1071
ANDHRA PRADESH,NIZAMABAD,MAKLOOR,455,234,3468,4157
ANDHRA PRADESH,NIZAMABAD,MORTAD,206,38,2407,2651
ANDHRA PRADESH,NIZAMABAD,NAGA REDDIPET,83,135,1028,1246
ANDHRA PRADESH,NIZAMABAD,NANDIPET,546,150,3565,4261
ANDHRA PRADESH,NIZAMABAD,NAVIPET,147,235,1987,2369
ANDHRA PRADESH,NIZAMABAD,NIZAM SAGAR,38,49,581,668
ANDHRA PRADESH,NIZAMABAD,NIZAMABAD,288,309,4323,4920
ANDHRA PRADESH,NIZAMABAD,PITLAM,125,242,1714,2081
ANDHRA PRADESH,NIZAMABAD,RANJAL,83,27,1351,1461
ANDHRA PRADESH,NIZAMABAD,SADASIVANAGAR,162,91,2081,2334
ANDHRA PRADESH,NIZAMABAD,SIRKONDA,435,725,2889,4049
ANDHRA PRADESH,NIZAMABAD,TADWAI,105,181,867,1153
ANDHRA PRADESH,NIZAMABAD,VARNI,147,531,2960,3638
ANDHRA PRADESH,NIZAMABAD,VELPUR,573,78,2837,3488
ANDHRA PRADESH,NIZAMABAD,YEDA PALLE,88,13,685,786
ANDHRA PRADESH,NIZAMABAD,YELLAREDDY,120,144,1184,1448
ANDHRA PRADESH,PRAKASAM,ADDANKI,1,0,144,145
ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,81,71,1390,1542
ANDHRA PRADESH,PRAKASAM,BALLIKURUVA,3,0,55,58
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,30,1,978,1009
ANDHRA PRADESH,PRAKASAM,CHADRASEKARAPURAM,12,0,106,118
ANDHRA PRADESH,PRAKASAM,CHIMAKURTHI,3,0,60,63
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,16,0,85,101
ANDHRA PRADESH,PRAKASAM,CHIRALA,0,0,94,94
ANDHRA PRADESH,PRAKASAM,CUMBUM,8,0,626,634
ANDHRA PRADESH,PRAKASAM,DARSI,6,0,8,14
ANDHRA PRADESH,PRAKASAM,DONAKONDA,44,1,151,196
ANDHRA PRADESH,PRAKASAM,GIDDALURU,78,74,1262,1414
ANDHRA PRADESH,PRAKASAM,GUDLURU,16,2,313,331
ANDHRA PRADESH,PRAKASAM,HANUMANTHUNIPADU,13,0,150,163
ANDHRA PRADESH,PRAKASAM,JANAKAVARAMPANGULURU,0,0,24,24
ANDHRA PRADESH,PRAKASAM,KANDUKUR,21,7,631,659
ANDHRA PRADESH,PRAKASAM,KANIGIRI,16,2,342,360
ANDHRA PRADESH,PRAKASAM,KOMAROLU,62,3,950,1015
