-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by Status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.6.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by Status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.6.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,In use,Not in use - Temporarily,Not in use - Salinity,Not in use - Dried up,Not in use - Destroyed,Not in use - Others,Total - Not in use,Grand total ( Use  + Not in use)
ANDHRA PRADESH,GUNTUR,TADIKONDA,16,0,1,6,13,4,24,40
ANDHRA PRADESH,GUNTUR,THADEPALLE,116,0,0,0,0,0,0,116
ANDHRA PRADESH,GUNTUR,THULLUR,63,0,0,0,0,0,0,63
ANDHRA PRADESH,GUNTUR,VELDURTHI,5,61,184,1,0,0,246,251
ANDHRA PRADESH,GUNTUR,VINUKONDA,31,4,0,0,0,0,4,35
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,5103,483,9,166,65,50,773,5876
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,4637,850,1,168,9,0,1028,5665
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,3550,36,2,187,4,8,237,3787
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,4179,80,4,96,16,12,208,4387
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,3950,269,14,17,4,0,304,4254
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,3819,4,0,1,0,0,5,3824
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,3892,28,0,1,0,0,29,3921
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,2723,35,23,5,2,8,73,2796
ANDHRA PRADESH,KARIMNAGAR,ELEGADE,1338,22,3,0,4,2,31,1369
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,3231,48,0,20,0,14,82,3313
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,3491,989,18,102,6,84,1199,4690
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,1018,11,2,0,0,1,14,1032
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,5191,84,2,4,0,6,96,5287
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,3326,12,0,4,0,0,16,3342
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,6318,710,24,61,22,13,830,7148
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,4995,17,0,1,7,11,36,5031
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,3460,38,5,43,97,8,191,3651
ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,5334,49,0,2,0,0,51,5385
ANDHRA PRADESH,KARIMNAGAR,JAMMIKUNTA,6614,62,15,7,4,5,93,6707
ANDHRA PRADESH,KARIMNAGAR,JULAPALLE,861,32,2,9,0,24,67,928
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,4234,7,1,5,0,0,13,4247
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,1507,412,3,17,0,0,432,1939
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,4448,234,3,39,6,9,291,4739
ANDHRA PRADESH,KARIMNAGAR,KATARAM,630,2,0,0,0,0,2,632
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,4199,107,11,1,0,0,119,4318
ANDHRA PRADESH,KARIMNAGAR,KESAVAPATNAM,4215,14,5,11,19,0,49,4264
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,4212,221,1,17,110,30,379,4591
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,3766,64,1,57,27,0,149,3915
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,3118,89,1,14,1,9,114,3232
ANDHRA PRADESH,KARIMNAGAR,KORATLA,3032,159,16,33,6,54,268,3300
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,421,9,0,0,0,0,9,430
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO,740,11,0,0,0,0,11,751
ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,3885,120,0,7,87,0,214,4099
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,4943,146,1,54,12,110,323,5266
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,6147,8,30,3,0,4,45,6192
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,1083,16,1,3,3,0,23,1106
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,5268,25,4,2,0,0,31,5299
ANDHRA PRADESH,KARIMNAGAR,METPALLE,3156,41,1,201,2,28,273,3429
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,2975,98,37,101,0,0,236,3211
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MAHADEVPUR,135,221,9,1,0,0,231,366
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,1804,0,0,1,0,0,1,1805
ANDHRA PRADESH,KARIMNAGAR,ODELA,3590,12,19,5,6,3,45,3635
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,3483,146,1,0,15,2,164,3647
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,3573,33,0,0,0,0,33,3606
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,3829,15,0,8,0,0,23,3852
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,4466,92,0,1,5,0,98,4564
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,1208,85,35,11,89,4,224,1432
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,4676,57,1,53,2,0,113,4789
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,3002,136,0,6,10,0,152,3154
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,3021,580,15,248,19,3,865,3886
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,2235,27,3,5,0,1,36,2271
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,3886,50,15,54,106,15,240,4126
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,5494,99,6,91,826,3,1025,6519
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,4253,2,0,30,5,51,88,4341
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,3555,54,0,0,0,0,54,3609
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,3879,131,3,113,1,0,248,4127
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,901,12,0,5,0,0,17,918
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,114,22,0,0,17,45,84,198
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,243,5,0,2,0,4,11,254
ANDHRA PRADESH,KHAMMAM,BAYYARAM,1217,5,0,0,4,0,9,1226
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,110,5,7,12,1,0,25,135
ANDHRA PRADESH,KHAMMAM,BONAKAL,481,124,17,2,0,0,143,624
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,98,5,1,12,10,50,78,176
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,378,6,1,26,0,9,42,420
ANDHRA PRADESH,KHAMMAM,CHERLA,44,0,0,0,0,0,0,44
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,1129,10,0,0,8,13,31,1160
ANDHRA PRADESH,KHAMMAM,CHINTUR,5,58,0,0,0,0,58,63
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,51,7,1,7,0,0,15,66
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,65,12,2,7,2,0,23,88
ANDHRA PRADESH,KHAMMAM,ENKURU,740,53,19,36,12,0,120,860
ANDHRA PRADESH,KHAMMAM,GARLA,1727,15,0,1,17,27,60,1787
ANDHRA PRADESH,KHAMMAM,GUNDALA,81,22,0,6,5,0,33,114
ANDHRA PRADESH,KHAMMAM,JULURPAD,1039,23,20,94,4,1,142,1181
ANDHRA PRADESH,KHAMMAM,KALLURU,301,1,0,80,36,35,152,453
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,1406,21,0,2,0,0,23,1429
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,3347,23,3,19,1,13,59,3406
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,2895,71,16,61,14,10,172,3067
ANDHRA PRADESH,KHAMMAM,KONIJERLA,1019,100,50,0,93,36,279,1298
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,574,99,8,107,106,3,323,897
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,84,52,0,7,29,0,88,172
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,8,17,0,3,0,0,20,28
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,3209,48,12,430,2,65,557,3766
ANDHRA PRADESH,KHAMMAM,MADHIRA,733,30,5,27,13,5,80,813
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,2253,27,2,51,0,35,115,2368
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,272,12,0,41,10,0,63,335
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,1087,12,1,4,3,46,66,1153
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,131,58,19,9,0,0,86,217
ANDHRA PRADESH,KHAMMAM,PENUBALLI,184,32,18,139,269,67,525,709
ANDHRA PRADESH,KHAMMAM,PINAPAKA,29,0,0,0,0,0,0,29
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,326,6,4,56,0,0,66,392
ANDHRA PRADESH,KHAMMAM,SINGARENI,1296,33,10,4,1,2,50,1346
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,264,157,46,14,28,30,275,539
ANDHRA PRADESH,KHAMMAM,THALLADA,153,0,0,0,0,0,0,153
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,5137,167,13,293,2,3,478,5615
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,5,37,5,22,5,0,69,74
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,0,10,2,2,2,2,18,18
ANDHRA PRADESH,KHAMMAM,VEMSOOR,84,8,0,329,0,0,337,421
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,6,0,0,0,0,0,0,6
ANDHRA PRADESH,KHAMMAM,WAZEED,4,0,0,0,0,0,0,4
ANDHRA PRADESH,KHAMMAM,WYRA,211,1,0,0,0,1,2,213
ANDHRA PRADESH,KHAMMAM,YELLANDU,562,77,1,28,12,5,123,685
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,929,28,0,1,12,0,41,970
ANDHRA PRADESH,KRISHNA,A KONDURU,1006,162,66,286,15,71,600,1606
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,700,14,6,41,2,2,65,765
ANDHRA PRADESH,KRISHNA,BAPULAPADU,703,0,0,0,0,0,0,703
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,539,169,1,32,4,1,207,746
ANDHRA PRADESH,KRISHNA,CHATRAI,909,244,9,0,0,2,255,1164
ANDHRA PRADESH,KRISHNA,G KONDURU,558,8,1,1,1,0,11,569
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,482,435,2,0,4,2,443,925
ANDHRA PRADESH,KRISHNA,GANNAVARAM,312,0,0,1,0,0,1,313
ANDHRA PRADESH,KRISHNA,GUDIVADA,3,0,0,0,0,3,3,6
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,59,0,0,0,0,11,11,70
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,935,27,17,0,1,3,48,983
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,148,81,5,0,18,33,137,285
ANDHRA PRADESH,KRISHNA,MUSUNURU,1811,6,0,0,0,2,8,1819
ANDHRA PRADESH,KRISHNA,MYLAVARAM,683,34,0,10,19,0,63,746
ANDHRA PRADESH,KRISHNA,NANDIGAMA,439,33,0,2,0,2,37,476
ANDHRA PRADESH,KRISHNA,NUZVID,1149,16,0,4,0,0,20,1169
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,0,0,1,0,0,0,1,1
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,391,1,1,0,0,1,3,394
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,594,68,4,11,23,118,224,818
ANDHRA PRADESH,KRISHNA,TIRUVURU,413,107,2,112,78,29,328,741
ANDHRA PRADESH,KRISHNA,UNGUTURU,148,0,0,0,0,0,0,148
ANDHRA PRADESH,KRISHNA,VATSAVAI,1055,107,9,2,0,0,118,1173
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,592,39,3,1,3,0,46,638
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,56,17,0,17,0,6,40,96
ANDHRA PRADESH,KRISHNA,VISSANNAPET,440,133,0,4,2,19,158,598
ANDHRA PRADESH,KURNOOL,ADONI,925,125,0,115,6,3,249,1174
ANDHRA PRADESH,KURNOOL,ALLAGADDA,402,35,10,3,3,2,53,455
ANDHRA PRADESH,KURNOOL,ALUR,32,1,4,11,0,0,16,48
ANDHRA PRADESH,KURNOOL,ASPARI,433,27,5,113,1,4,150,583
ANDHRA PRADESH,KURNOOL,ATMAKUR,986,14,2,9,6,3,34,1020
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,258,84,75,129,13,7,308,566
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,130,6,0,18,0,50,74,204
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,13,0,39,6,1,0,46,59
ANDHRA PRADESH,KURNOOL,C.BELAGAL,1566,6,3,4,120,4,137,1703
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,253,77,110,54,24,67,332,585
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,37,0,0,0,0,0,0,37
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,819,22,4,7,1,8,42,861
ANDHRA PRADESH,KURNOOL,DHONE,714,77,2,2,3,4,88,802
ANDHRA PRADESH,KURNOOL,DORNIPADU,4,0,0,0,0,0,0,4
ANDHRA PRADESH,KURNOOL,GADIVEMULA,236,2,0,17,2,34,55,291
ANDHRA PRADESH,KURNOOL,GONEGANDLA,2074,44,53,13,0,0,110,2184
ANDHRA PRADESH,KURNOOL,GOSPADU,219,4,1,2,0,1,8,227
ANDHRA PRADESH,KURNOOL,GUDUR,474,32,10,89,0,1,132,606
ANDHRA PRADESH,KURNOOL,HALAHARVI,26,4,23,11,6,11,55,81
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,250,0,13,30,0,1,44,294
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,734,149,2,48,1,6,206,940
ANDHRA PRADESH,KURNOOL,KALLUR,472,30,0,128,2,0,160,632
ANDHRA PRADESH,KURNOOL,KODUMUR,773,0,0,1,2,0,3,776
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,53,5,3,14,0,0,22,75
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,100,29,0,61,15,18,123,223
ANDHRA PRADESH,KURNOOL,KOSIGI,1975,76,8,2,0,36,122,2097
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,668,71,11,89,9,7,187,855
ANDHRA PRADESH,KURNOOL,KOWTHALAM,770,42,3,13,1,24,83,853
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,891,30,8,19,2,2,61,952
ANDHRA PRADESH,KURNOOL,KURNOOL,398,90,17,27,4,0,138,536
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,250,12,0,26,32,3,73,323
ANDHRA PRADESH,KURNOOL,MAHANANDI,922,6,0,0,0,0,6,928
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,647,1,5,37,0,3,46,693
ANDHRA PRADESH,KURNOOL,MIDTHUR,440,81,3,59,8,64,215,655
ANDHRA PRADESH,KURNOOL,NANDAVARAM,449,92,0,0,0,0,92,541
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,264,48,4,15,0,22,89,353
ANDHRA PRADESH,KURNOOL,NANDYAL,352,8,0,38,7,11,64,416
ANDHRA PRADESH,KURNOOL,ORVAKAL,534,23,4,255,3,1,286,820
ANDHRA PRADESH,KURNOOL,OWK,324,26,14,77,10,4,131,455
ANDHRA PRADESH,KURNOOL,PAGIDYALA,336,24,1,18,0,0,43,379
ANDHRA PRADESH,KURNOOL,PAMULAPADU,934,29,10,15,0,14,68,1002
ANDHRA PRADESH,KURNOOL,PANYAM,70,2,0,102,1,0,105,175
ANDHRA PRADESH,KURNOOL,PATTIKANDA,270,5,7,56,9,2,79,349
ANDHRA PRADESH,KURNOOL,PEAPALLY,761,77,7,52,2,1,139,900
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,1048,24,0,9,1,0,34,1082
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,246,101,7,153,15,0,276,522
ANDHRA PRADESH,KURNOOL,SANJAMALA,161,49,2,219,28,0,298,459
ANDHRA PRADESH,KURNOOL,SIRVEL,1015,1,0,0,1,0,2,1017
ANDHRA PRADESH,KURNOOL,TUGGALI,540,158,9,49,0,0,216,756
ANDHRA PRADESH,KURNOOL,UYYALAWADA,8,6,0,43,0,0,49,57
ANDHRA PRADESH,KURNOOL,VELDURTHI,939,30,24,26,3,1,84,1023
ANDHRA PRADESH,KURNOOL,VELGODU,224,5,0,9,0,0,14,238
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,1639,5,6,211,0,15,237,1876
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,1008,165,11,216,2,2,396,1404
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,319,421,155,755,29,2,1362,1681
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,1153,26,0,332,0,0,358,1511
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,339,7,1,76,0,0,84,423
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,987,762,2,77,0,0,841,1828
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,445,4,0,37,0,0,41,486
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,1224,185,20,478,2,12,697,1921
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,214,182,13,1618,137,1,1951,2165
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,775,543,10,50,8,0,611,1386
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,62,20,0,1273,3,0,1296,1358
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,271,0,0,859,0,0,859,1130
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,387,60,0,293,1,0,354,741
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,417,231,5,495,0,1,732,1149
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,472,190,4,196,0,119,509,981
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,416,83,1,832,97,22,1035,1451
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,2480,5,0,16,1,4,26,2506
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,713,602,0,57,0,0,659,1372
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,225,0,0,1691,0,0,1691,1916
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,834,75,0,0,0,0,75,909
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,192,41,39,864,63,7,1014,1206
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,2143,104,2,97,1,15,219,2362
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,1112,226,0,1886,0,0,2112,3224
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,1011,161,11,684,12,5,873,1884
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,1233,110,1,178,0,25,314,1547
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,107,52,1,1340,50,0,1443,1550
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,449,521,0,606,147,45,1319,1768
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,242,15,1,720,10,3,749,991
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,1563,237,26,200,7,10,480,2043
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,364,16,3,372,15,2,408,772
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,178,257,16,1848,15,13,2149,2327
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,1362,213,2,10,0,0,225,1587
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,549,1062,94,273,7,2,1438,1987
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,738,172,84,775,17,2,1050,1788
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,13,141,0,644,1,0,786,799
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,528,215,4,817,50,8,1094,1622
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,1177,483,0,2,0,0,485,1662
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,737,17,75,505,0,48,645,1382
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,67,83,1,988,32,0,1104,1171
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,334,105,1,86,0,0,192,526
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,724,159,8,421,8,1,597,1321
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,141,82,2,7,4,1,96,237
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,322,627,41,382,2,2,1054,1376
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,485,90,1,1214,3,0,1308,1793
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,221,476,5,483,8,0,972,1193
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,989,200,111,949,2,6,1268,2257
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,145,279,18,585,6,30,918,1063
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,1943,236,124,17,0,2,379,2322
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,1798,83,25,43,4,99,254,2052
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,1243,962,5,92,0,0,1059,2302
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,360,21,21,1002,125,0,1169,1529
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,268,41,1,653,340,72,1107,1375
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,439,322,150,670,92,1,1235,1674
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,589,1151,0,0,0,0,1151,1740
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,249,137,14,279,1,1,432,681
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,988,449,3,802,0,6,1260,2248
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,1855,113,2,81,0,0,196,2051
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,1269,750,0,250,54,5,1059,2328
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,1233,68,2,7,0,4,81,1314
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,539,333,27,1494,28,16,1898,2437
ANDHRA PRADESH,MEDAK,ALLADURG,208,24,0,19,0,0,43,251
ANDHRA PRADESH,MEDAK,ANDOLE,0,16,0,25,2,0,43,43
ANDHRA PRADESH,MEDAK,CHEGUNTA,9,12,111,1330,109,45,1607,1616
ANDHRA PRADESH,MEDAK,CHINNA KODUR,6110,3,0,13,0,0,16,6126
ANDHRA PRADESH,MEDAK,DOULTABAD,1,0,0,2325,0,0,2325,2326
ANDHRA PRADESH,MEDAK,DUBBAK,758,30,20,689,106,0,845,1603
ANDHRA PRADESH,MEDAK,GAJWEL,22,0,11,1520,2,48,1581,1603
ANDHRA PRADESH,MEDAK,HATHNOORA,17,0,0,28,0,0,28,45
ANDHRA PRADESH,MEDAK,JAGDEVPUR,642,68,5,551,0,0,624,1266
ANDHRA PRADESH,MEDAK,JHARASANGAM,877,144,3,322,13,4,486,1363
ANDHRA PRADESH,MEDAK,JINNARAM,86,4,11,446,10,9,480,566
ANDHRA PRADESH,MEDAK,KALHER,61,0,0,0,0,0,0,61
ANDHRA PRADESH,MEDAK,KANGTI,181,1,0,33,5,1,40,221
ANDHRA PRADESH,MEDAK,KOHIR,2174,5,0,166,0,0,171,2345
ANDHRA PRADESH,MEDAK,KONDAPAK,1754,559,46,590,10,2,1207,2961
ANDHRA PRADESH,MEDAK,KONDAPUR,619,97,146,322,19,0,584,1203
ANDHRA PRADESH,MEDAK,KOWDIPALLE,0,40,0,783,0,0,823,823
ANDHRA PRADESH,MEDAK,KULCHARAM,69,0,0,0,0,0,0,69
ANDHRA PRADESH,MEDAK,MANOOR,471,11,12,65,4,1,93,564
ANDHRA PRADESH,MEDAK,MEDAK,358,0,10,0,0,0,10,368
ANDHRA PRADESH,MEDAK,MIRDODDI,354,219,11,1757,32,0,2019,2373
ANDHRA PRADESH,MEDAK,MULUG,48,154,0,747,221,0,1122,1170
ANDHRA PRADESH,MEDAK,MUNPALLE,283,28,2,75,2,0,107,390
ANDHRA PRADESH,MEDAK,NANGANUR,2840,313,92,471,11,0,887,3727
ANDHRA PRADESH,MEDAK,NARAYANKHED,512,62,6,27,0,65,160,672
ANDHRA PRADESH,MEDAK,NARSAPUR,27,74,58,99,0,94,325,352
ANDHRA PRADESH,MEDAK,NYALKAL,1099,6,25,32,0,0,63,1162
ANDHRA PRADESH,MEDAK,PAPANNAPET,15,2,0,63,3,0,68,83
ANDHRA PRADESH,MEDAK,PATANCHERU,34,0,0,81,0,0,81,115
ANDHRA PRADESH,MEDAK,PULKAL,3,13,0,73,0,0,86,89
ANDHRA PRADESH,MEDAK,RAIKODE,550,0,0,61,1,0,62,612
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,8,0,0,121,1,0,122,130
ANDHRA PRADESH,MEDAK,RAMAYAMPET,58,193,1,1072,27,9,1302,1360
ANDHRA PRADESH,MEDAK,REGODE,541,12,24,92,6,1,135,676
ANDHRA PRADESH,MEDAK,SADASIVPET,187,83,0,162,9,0,254,441
ANDHRA PRADESH,MEDAK,SANGAREDDY,52,2,0,676,29,0,707,759
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),55,9,11,2,0,0,22,77
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),43,0,0,140,10,0,150,193
ANDHRA PRADESH,MEDAK,SHIVAMPET,13,0,0,1625,0,0,1625,1638
ANDHRA PRADESH,MEDAK,SIDDIPET,4690,4,0,686,0,0,690,5380
ANDHRA PRADESH,MEDAK,TEKMAL,95,11,0,31,0,0,42,137
ANDHRA PRADESH,MEDAK,TUPRAN,151,133,43,203,1,70,450,601
ANDHRA PRADESH,MEDAK,WARGAL,325,412,62,198,40,373,1085,1410
ANDHRA PRADESH,MEDAK,YELDURTHY,0,0,0,225,35,0,260,260
ANDHRA PRADESH,MEDAK,ZAHIRABAD,2204,43,1,523,102,16,685,2889
ANDHRA PRADESH,NALGONDA,ALAIR,1735,866,0,0,0,0,866,2601
ANDHRA PRADESH,NALGONDA,ANUMULA,608,106,0,0,0,0,106,714
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),2070,543,0,0,0,0,543,2613
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),1955,390,0,0,0,0,390,2345
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,487,2065,0,0,0,0,2065,2552
ANDHRA PRADESH,NALGONDA,BIBINAGAR,857,150,0,0,0,0,150,1007
