-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Average Pumping Hours. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.11.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Average Pumping Hours", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,8,0,0,1,0,0,9
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,183,51,0,0,0,0,234
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,35,3,3,0,0,0,41
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,6,0,0,0,0,0,6
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,4,0,0,0,0,0,4
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1,1,0,0,0,0,2
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,3,0,0,0,0,0,3
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,68,19,10,0,0,0,97
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,51,11,3,1,0,0,66
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,22,3,2,1,0,0,28
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,13,105,0,0,0,0,118
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,42,104,2,0,0,0,148
TAMIL NADU,VELLORE,ARAKONAM,80,86,1,0,0,0,167
TAMIL NADU,VELLORE,ARCOT,3,5,2,1,0,0,11
TAMIL NADU,VELLORE,JOLARPET,16,0,0,0,0,0,16
TAMIL NADU,VELLORE,KAVERIPAKKAM,119,95,40,20,6,0,280
TAMIL NADU,VELLORE,NEMILI,44,33,66,2,0,0,145
TAMIL NADU,VELLORE,SHOLINGUR,29,10,5,1,0,0,45
TAMIL NADU,VELLORE,THIMIRI,2,1,0,0,0,0,3
TAMIL NADU,VELLORE,WALAJAH,32,72,10,0,0,0,114
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,11,4,0,0,0,0,15
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,8,3,0,0,0,0,11
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,2,0,0,0,0,0,2
TAMIL NADU,VILLUPPURAM,KANAI,69,72,49,0,0,0,190
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,494,1355,1306,1101,3,1,4260
TAMIL NADU,VILLUPPURAM,KOLIYANUR,341,1196,998,271,29,0,2835
TAMIL NADU,VILLUPPURAM,MARAKKANAM,760,215,69,2,0,0,1046
TAMIL NADU,VILLUPPURAM,MAYILAM,381,228,39,0,0,0,648
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,455,1,0,0,0,0,456
TAMIL NADU,VILLUPPURAM,MUGAIYUR,260,233,28,5,0,0,526
TAMIL NADU,VILLUPPURAM,OLAKKUR,179,0,0,0,0,0,179
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,10,8,0,0,0,0,18
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,243,6,193,2,3,2,449
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,731,619,67,0,0,0,1417
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,457,1912,797,99,8,25,3298
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,32,0,0,0,0,0,32
TAMIL NADU,VILLUPPURAM,ULUNDURPET,10,8,0,0,0,0,18
TAMIL NADU,VILLUPPURAM,VAANOOR,545,683,668,118,48,5,2067
TAMIL NADU,VILLUPPURAM,VALLAM,217,91,67,9,31,3,418
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,267,442,202,79,87,0,1077
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,2,0,0,0,0,0,2
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,10,9,3,0,0,0,22
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,15,15,10,0,0,0,40
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,34,9,1,0,3,0,47
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,30,4,0,0,0,0,34
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,126,74,1,0,0,0,201
TAMIL NADU,VIRUDHUNAGAR,WATRAP,1,0,0,0,0,0,1
TRIPURA,NORTH TRIPURA,KADAMTALA,4,0,0,0,0,0,4
TRIPURA,NORTH TRIPURA,PANISAGAR,8,0,0,0,0,3,11
TRIPURA,SOUTH TRIPURA,BAGAFA,7,19,0,1,1,4,32
TRIPURA,SOUTH TRIPURA,KAKRABAN,0,9,0,0,0,0,9
TRIPURA,SOUTH TRIPURA,KILLA,8,0,0,0,0,0,8
TRIPURA,SOUTH TRIPURA,MATABARI,4,11,0,0,0,0,15
TRIPURA,SOUTH TRIPURA,RAJNAGAR,5,37,0,0,0,0,42
TRIPURA,SOUTH TRIPURA,RUPAICHARI,0,0,0,0,0,13,13
TRIPURA,SOUTH TRIPURA,SATCHAND,11,6,0,0,0,373,390
TRIPURA,WEST TRIPURA,BISHALGARH,92,132,4,0,0,0,228
TRIPURA,WEST TRIPURA,BOXANAGAR,6,31,0,0,0,0,37
TRIPURA,WEST TRIPURA,DUKLI,52,120,0,0,0,0,172
TRIPURA,WEST TRIPURA,JAMPUIJALA,3,1,0,0,0,0,4
TRIPURA,WEST TRIPURA,JIRANIA,8,25,0,0,0,8,41
TRIPURA,WEST TRIPURA,KALYANPUR,1,0,0,0,0,0,1
TRIPURA,WEST TRIPURA,KATHALIA,7,10,0,0,0,0,17
TRIPURA,WEST TRIPURA,KHOWAI,16,14,0,0,0,0,30
TRIPURA,WEST TRIPURA,MANDAI,8,3,0,0,0,0,11
TRIPURA,WEST TRIPURA,MELAGHAR,33,5,0,0,0,0,38
TRIPURA,WEST TRIPURA,MOHANPUR,58,13,0,0,0,0,71
TRIPURA,WEST TRIPURA,PADMABILL,2,0,0,0,0,0,2
TRIPURA,WEST TRIPURA,TULASHIKHAR,2,0,0,0,0,0,2
UTTAR PRADESH,AGRA,ACHNERA,480,4521,1554,0,0,0,6555
UTTAR PRADESH,AGRA,AKOLA,176,6619,478,0,0,0,7273
UTTAR PRADESH,AGRA,BAH,60,626,173,0,0,0,859
UTTAR PRADESH,AGRA,BAMROLI AHIR,475,7039,895,1,2,0,8412
UTTAR PRADESH,AGRA,BICHPURI,148,3458,498,0,0,0,4104
UTTAR PRADESH,AGRA,ETMADPUR,320,2312,506,0,0,0,3138
UTTAR PRADESH,AGRA,FATEHABAD,105,1218,1969,22,0,0,3314
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,416,6060,1400,0,0,0,7876
UTTAR PRADESH,AGRA,JAGNER,1125,1178,504,63,0,0,2870
UTTAR PRADESH,AGRA,JETPUR KALAN,10,260,557,8,0,0,835
UTTAR PRADESH,AGRA,KHANDOLI,893,1217,1825,0,0,0,3935
UTTAR PRADESH,AGRA,KHERA GARH,139,3879,799,0,0,0,4817
UTTAR PRADESH,AGRA,PINAHAT,35,399,674,0,0,0,1108
UTTAR PRADESH,AGRA,SAIYA,522,3573,951,0,0,0,5046
UTTAR PRADESH,AGRA,SHAMSABAD,589,3321,2426,0,0,0,6336
UTTAR PRADESH,ALIGARH,AKRABAD,536,2783,760,27,2,1,4109
UTTAR PRADESH,ALIGARH,ATRAULI,422,2772,217,1,0,0,3412
UTTAR PRADESH,ALIGARH,CHANDOUS,95,3382,585,13,0,2,4077
UTTAR PRADESH,ALIGARH,DHANIPUR,375,2409,614,8,0,0,3406
UTTAR PRADESH,ALIGARH,GANGIRI,1558,3344,410,37,0,1,5350
UTTAR PRADESH,ALIGARH,GONDA,1151,3434,983,64,58,0,5690
UTTAR PRADESH,ALIGARH,IGLAS,392,3467,757,24,9,0,4649
UTTAR PRADESH,ALIGARH,JAWA,965,1606,170,31,1,0,2773
UTTAR PRADESH,ALIGARH,KHAIR,740,4283,628,23,0,0,5674
UTTAR PRADESH,ALIGARH,LODHA,400,1920,133,22,0,1,2476
UTTAR PRADESH,ALIGARH,TAPPAL,34,1237,28,0,0,1,1300
UTTAR PRADESH,ALIGARH,VIJOLI,394,2547,309,12,108,0,3370
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,132,839,133,4,0,0,1108
UTTAR PRADESH,ALLAHABAD,BAHRIA,416,1766,655,5,1,1,2844
UTTAR PRADESH,ALLAHABAD,CHAKA,31,183,69,6,0,0,289
UTTAR PRADESH,ALLAHABAD,DHANUPUR,1642,152,2,0,0,0,1796
UTTAR PRADESH,ALLAHABAD,HANDIA,120,643,32,0,0,0,795
UTTAR PRADESH,ALLAHABAD,HOLAGARH,691,1959,214,8,1,0,2873
UTTAR PRADESH,ALLAHABAD,JASRA,29,1268,40,0,0,0,1337
UTTAR PRADESH,ALLAHABAD,KARCHHANA,246,917,186,2,0,0,1351
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,91,1068,806,46,0,0,2011
UTTAR PRADESH,ALLAHABAD,KAURIHAR,167,1884,312,2,5,0,2370
UTTAR PRADESH,ALLAHABAD,KORAON,541,506,79,6,27,0,1159
UTTAR PRADESH,ALLAHABAD,MAIJA,215,121,66,0,1,0,403
UTTAR PRADESH,ALLAHABAD,MANDA,571,269,8,0,1,0,849
UTTAR PRADESH,ALLAHABAD,MAUAIMA,218,2621,66,0,1,0,2906
UTTAR PRADESH,ALLAHABAD,PHULPUR,838,1477,44,0,0,0,2359
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,45,648,490,1,1,0,1185
UTTAR PRADESH,ALLAHABAD,SAIDABADA,74,1019,159,2,0,0,1254
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,23,6,0,0,0,0,29
UTTAR PRADESH,ALLAHABAD,SORAON,813,678,371,114,8,0,1984
UTTAR PRADESH,ALLAHABAD,URUWAN,46,706,60,2,0,0,814
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,330,8829,905,20,10,12,10106
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,450,3906,107,1,0,2,4466
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,662,3754,435,131,2,0,4984
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,2696,1436,102,13,3,12,4262
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,205,4555,270,28,9,0,5067
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,3454,4416,472,21,1,5,8369
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,821,4952,322,1,1,1,6098
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,154,6155,30,0,5,0,6344
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,972,5416,355,0,0,2,6745
UTTAR PRADESH,AURAIYA,ACHALDA,0,5938,0,0,0,0,5938
UTTAR PRADESH,AURAIYA,AJEETMAL,0,5668,0,0,0,0,5668
UTTAR PRADESH,AURAIYA,ARVA KATARA,0,5656,0,0,0,0,5656
UTTAR PRADESH,AURAIYA,AURIAYA,0,842,0,0,0,0,842
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,0,3556,0,0,0,0,3556
UTTAR PRADESH,AURAIYA,BIDHUNA,0,5690,0,0,0,0,5690
UTTAR PRADESH,AURAIYA,SAHAR,0,5211,0,0,0,0,5211
UTTAR PRADESH,AZAMGARH,AHIROLA,1673,181,1308,0,0,0,3162
UTTAR PRADESH,AZAMGARH,ATROULIA,222,1651,810,1,0,0,2684
UTTAR PRADESH,AZAMGARH,AZAMATGARH,174,2518,126,0,0,0,2818
UTTAR PRADESH,AZAMGARH,BILARIYA,431,2082,32,0,0,0,2545
UTTAR PRADESH,AZAMGARH,HARIYA,459,1925,316,23,4,0,2727
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,196,3434,37,0,0,0,3667
UTTAR PRADESH,AZAMGARH,KOAILSA,1030,2012,193,0,0,0,3235
UTTAR PRADESH,AZAMGARH,LALGANJ,350,890,221,1,0,0,1462
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,1370,4939,644,8,2,5,6968
UTTAR PRADESH,AZAMGARH,MARTINGANJ,78,3694,53,0,0,0,3825
UTTAR PRADESH,AZAMGARH,MEHNAGAR,927,2065,185,5,3,0,3185
UTTAR PRADESH,AZAMGARH,MIRZA PUR,1960,798,26,1,0,0,2785
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,152,558,105,1,0,0,816
UTTAR PRADESH,AZAMGARH,PALHANI,359,1903,48,0,1,0,2311
UTTAR PRADESH,AZAMGARH,PAWAI,720,2328,34,1,0,0,3083
UTTAR PRADESH,AZAMGARH,PHOOL PUR,397,6306,612,0,0,0,7315
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,407,1495,102,22,18,3,2047
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,80,1821,44,0,0,0,1945
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,2198,87,0,0,0,0,2285
UTTAR PRADESH,AZAMGARH,TARAWA,1489,2192,291,12,5,31,4020
UTTAR PRADESH,AZAMGARH,THEKAMA,206,2252,145,26,0,0,2629
UTTAR PRADESH,BAGHPAT,BADRAUT,124,3460,1685,174,78,0,5521
UTTAR PRADESH,BAGHPAT,BAGHPAT,165,3874,370,0,0,0,4409
UTTAR PRADESH,BAGHPAT,BINAULI,479,3626,19,0,0,0,4124
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,260,3572,364,13,0,0,4209
UTTAR PRADESH,BAGHPAT,KHEKRA,136,2800,140,4,0,0,3080
UTTAR PRADESH,BAGHPAT,PILANA,793,2553,201,0,0,0,3547
UTTAR PRADESH,BAHARAICH,BALHA,156,2894,51,0,0,0,3101
UTTAR PRADESH,BAHARAICH,CHITTAURA,8,5185,91,16,0,0,5300
UTTAR PRADESH,BAHARAICH,Fakharpur,92,4973,694,49,0,0,5808
UTTAR PRADESH,BAHARAICH,HUJURPUR,274,2841,284,0,0,0,3399
UTTAR PRADESH,BAHARAICH,JARVAL,1201,3307,252,2,0,0,4762
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,345,2329,356,11,0,0,3041
UTTAR PRADESH,BAHARAICH,MAHASHI,634,2817,1021,13,0,0,4485
UTTAR PRADESH,BAHARAICH,MIHIPURWA,4400,544,0,1,0,0,4945
UTTAR PRADESH,BAHARAICH,NAWABGANJ,1084,1868,714,10,0,0,3676
UTTAR PRADESH,BAHARAICH,RISHYA,1029,3487,435,172,0,0,5123
UTTAR PRADESH,BAHARAICH,SHIVPUR,640,3014,433,569,0,0,4656
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,452,1898,466,45,0,0,2861
UTTAR PRADESH,BALLIA,BAIRIA,28,1014,381,8,0,0,1431
UTTAR PRADESH,BALLIA,BANSDEEH,68,1370,72,9,0,0,1519
UTTAR PRADESH,BALLIA,BELHARI,292,337,86,3,0,0,718
UTTAR PRADESH,BALLIA,BERUARBARI,717,435,153,0,0,0,1305
UTTAR PRADESH,BALLIA,CHILKHAR,67,1897,327,8,1,0,2300
UTTAR PRADESH,BALLIA,DUBHAR,148,846,151,40,1,0,1186
UTTAR PRADESH,BALLIA,GARWARH,131,1550,189,0,0,0,1870
UTTAR PRADESH,BALLIA,HANUMANGANJ,210,527,288,7,0,1,1033
UTTAR PRADESH,BALLIA,MANIER,295,1186,591,6,0,0,2078
UTTAR PRADESH,BALLIA,MURLICHAPRA,22,897,249,0,0,0,1168
UTTAR PRADESH,BALLIA,NAGRA,359,3762,123,4,0,0,4248
UTTAR PRADESH,BALLIA,NAWANAGAR,7,356,908,490,50,0,1811
UTTAR PRADESH,BALLIA,PANDAH,44,1887,134,0,0,2,2067
UTTAR PRADESH,BALLIA,RASRA,229,2390,191,7,1,1,2819
UTTAR PRADESH,BALLIA,REVOTI,191,1693,315,0,0,1,2200
UTTAR PRADESH,BALLIA,SEAR,933,2457,301,27,9,0,3727
UTTAR PRADESH,BALLIA,SOHAON,376,1615,72,0,0,0,2063
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,825,8698,1295,8,0,0,10826
UTTAR PRADESH,BALRAMPUR,GAISADI,328,911,25,0,13,0,1277
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,176,850,77,0,0,0,1103
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,654,3177,162,22,0,0,4015
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,534,667,2,0,0,0,1203
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,1999,9668,550,0,0,0,12217
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,449,5739,484,0,0,0,6672
UTTAR PRADESH,BALRAMPUR,TULSIPUR,625,2810,252,0,0,0,3687
UTTAR PRADESH,BALRAMPUR,UTRAULA,40,4570,41,0,0,0,4651
UTTAR PRADESH,BANDA,BABERU,74,520,543,59,9,0,1205
UTTAR PRADESH,BANDA,BADOKHAR KHURD,61,882,240,37,8,1,1229
UTTAR PRADESH,BANDA,BISANDA,151,1578,273,37,1,0,2040
UTTAR PRADESH,BANDA,JASPURA,159,265,63,1,3,0,491
UTTAR PRADESH,BANDA,KAMASIN,10,961,221,12,6,0,1210
UTTAR PRADESH,BANDA,MAHUA,158,753,577,98,5,3,1594
UTTAR PRADESH,BANDA,NARAINI,142,891,112,12,1,0,1158
UTTAR PRADESH,BANDA,TINDWARI,107,444,631,196,2,0,1380
UTTAR PRADESH,BARABANKI,BANIKODAR,1079,2849,822,113,130,3,4996
UTTAR PRADESH,BARABANKI,BANKI,1323,4569,447,1,1,2,6343
UTTAR PRADESH,BARABANKI,DARIYABAD,2419,1522,503,249,293,10,4996
UTTAR PRADESH,BARABANKI,DEVA,2585,3042,573,56,7,5,6268
UTTAR PRADESH,BARABANKI,FATEHPUR,2830,3422,1212,45,31,5,7545
UTTAR PRADESH,BARABANKI,HAIDARGARH,1330,2113,255,4,16,2,3720
UTTAR PRADESH,BARABANKI,HARKHA,3361,1739,336,87,25,9,5557
UTTAR PRADESH,BARABANKI,MASAULI,2080,2503,28,1,0,43,4655
UTTAR PRADESH,BARABANKI,NINDURA,3232,5236,317,11,2,12,8810
UTTAR PRADESH,BARABANKI,PUREDALAI,1387,1000,123,2,2,1,2515
UTTAR PRADESH,BARABANKI,RAMNAGAR,816,1900,1378,16,1,11,4122
UTTAR PRADESH,BARABANKI,SIDHOUR,3065,3153,551,129,6,1,6905
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,1687,4717,753,49,11,4,7221
UTTAR PRADESH,BARABANKI,SURATGANJ,1497,5641,3723,364,56,13,11294
UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,1602,2970,343,93,17,4,5029
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,767,4053,1972,13,5,2,6812
UTTAR PRADESH,BAREILLY,BAHERI,428,6745,846,28,1,1,8049
UTTAR PRADESH,BAREILLY,BHADPURA,397,5107,447,53,29,0,6033
UTTAR PRADESH,BAREILLY,BHOJIPURA,2134,5961,690,39,0,0,8824
UTTAR PRADESH,BAREILLY,BHUTA,1641,5412,1125,39,6,1,8224
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,1057,4590,863,827,18,21,7376
UTTAR PRADESH,BAREILLY,FARIDPUR,1919,4154,1737,72,8,2,7892
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),708,5716,202,75,21,1,6723
UTTAR PRADESH,BAREILLY,KYARA,602,2829,405,4,1,0,3841
UTTAR PRADESH,BAREILLY,MAJHGAWAN,1024,6171,176,1,0,2,7374
UTTAR PRADESH,BAREILLY,MIRGANJ,829,5125,794,2,7,1,6758
UTTAR PRADESH,BAREILLY,NAWABGANJ,481,8954,1443,11,0,1,10890
UTTAR PRADESH,BAREILLY,RAM NAGAR,202,4492,489,0,1,0,5184
UTTAR PRADESH,BAREILLY,RICHHA,6968,275,7,12,1,2,7265
UTTAR PRADESH,BAREILLY,SHERGARH,314,7264,675,1,0,3,8257
UTTAR PRADESH,BASTI,BAHADURPUR,15,5334,36,0,0,1,5386
UTTAR PRADESH,BASTI,BANKATI,59,5877,72,0,0,0,6008
UTTAR PRADESH,BASTI,BASTI SADAR,33,3874,121,9,0,0,4037
UTTAR PRADESH,BASTI,GAUR,11,5524,27,0,0,0,5562
UTTAR PRADESH,BASTI,HARRAIYA,31,7363,35,0,0,0,7429
UTTAR PRADESH,BASTI,KAPTAN GANJ,57,6588,10,0,0,0,6655
UTTAR PRADESH,BASTI,KUDRAHA,13,4301,2,0,0,0,4316
UTTAR PRADESH,BASTI,PARASH RAMPUR,11,5079,6,0,0,0,5096
UTTAR PRADESH,BASTI,RAM NAGAR,5,3325,10,0,0,2,3342
UTTAR PRADESH,BASTI,RUDHAULI,2,2710,0,0,0,0,2712
UTTAR PRADESH,BASTI,SAHUGHAT,13,4930,43,0,0,0,4986
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,15,4928,1,0,0,0,4944
UTTAR PRADESH,BASTI,VIKRAMJOT,38,6728,3,0,0,0,6769
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,992,5384,306,24,23,10,6739
UTTAR PRADESH,BIJNOR,AFJALGARH,1966,3709,1330,522,85,36,7648
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,2328,5720,661,41,29,13,8792
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,2885,4016,876,120,29,4,7930
UTTAR PRADESH,BIJNOR,HALDOUR,296,6779,7,0,1,0,7083
UTTAR PRADESH,BIJNOR,JALILPUR,2269,8748,718,0,1,2,11738
UTTAR PRADESH,BIJNOR,KIRATPUR,342,3389,158,0,0,0,3889
UTTAR PRADESH,BIJNOR,KOTWALI,1342,7098,771,54,3,5,9273
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,344,6079,703,3,0,2,7131
UTTAR PRADESH,BIJNOR,NAJIBABAD,152,4169,483,4,0,0,4808
UTTAR PRADESH,BIJNOR,NOORPUR,2124,7120,924,96,87,87,10438
UTTAR PRADESH,BUDAUN,AMBIYAPUR,930,4821,494,2,0,1,6248
UTTAR PRADESH,BUDAUN,ASAFPUR,686,4212,352,4,0,0,5254
UTTAR PRADESH,BUDAUN,BISAULI,537,2873,1823,54,1,0,5288
UTTAR PRADESH,BUDAUN,DATAGANJ,588,2584,265,83,1,1,3522
UTTAR PRADESH,BUDAUN,DEHGWA,4100,4753,133,2,0,1,8989
UTTAR PRADESH,BUDAUN,GUNNAUR,1089,6590,596,13,0,0,8288
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,386,3256,1671,16,0,1,5330
UTTAR PRADESH,BUDAUN,JAGAT,247,2868,619,0,0,0,3734
UTTAR PRADESH,BUDAUN,JUNAMAI,2906,5418,333,3,3,0,8663
UTTAR PRADESH,BUDAUN,KADAR CHOKE,317,2763,573,0,0,0,3653
UTTAR PRADESH,BUDAUN,MYAUN,72,3099,317,0,0,0,3488
UTTAR PRADESH,BUDAUN,RAJPURA,2627,3963,44,0,0,0,6634
UTTAR PRADESH,BUDAUN,SAHASWAN,1562,5647,209,3,24,1,7446
UTTAR PRADESH,BUDAUN,SALARPUR,144,3602,531,62,12,0,4351
UTTAR PRADESH,BUDAUN,SAMRAR,104,2894,492,13,1,0,3504
UTTAR PRADESH,BUDAUN,UJHANI,671,3305,988,48,0,0,5012
UTTAR PRADESH,BUDAUN,USAWA,302,2796,484,37,6,0,3625
UTTAR PRADESH,BUDAUN,WAZIRGANJ,253,2552,654,18,2,0,3479
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,424,3150,404,8,0,0,3986
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,193,3967,662,4,0,0,4826
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,238,3146,1,0,0,0,3385
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,401,2718,876,61,68,0,4124
UTTAR PRADESH,BULAND SAHAR,DANPUR,333,2913,106,18,0,0,3370
UTTAR PRADESH,BULAND SAHAR,DIBAI,169,1561,584,30,0,0,2344
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,1367,2529,8,24,33,0,3961
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,133,3697,276,9,1,0,4116
UTTAR PRADESH,BULAND SAHAR,KHURJA,259,4334,1095,5,2,0,5695
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,162,3264,240,3,3,0,3672
UTTAR PRADESH,BULAND SAHAR,PAHASU,400,3209,715,0,0,0,4324
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,654,3763,235,11,0,0,4663
UTTAR PRADESH,BULAND SAHAR,SIANA,575,2057,3,0,0,0,2635
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,180,5571,635,2,0,0,6388
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,849,2826,508,0,0,0,4183
UTTAR PRADESH,CHANDAULI,BARAHNI,36,739,51,8,0,0,834
UTTAR PRADESH,CHANDAULI,CHAHANIA,273,936,266,75,4,0,1554
UTTAR PRADESH,CHANDAULI,CHAKIYA,233,264,16,4,0,4,521
UTTAR PRADESH,CHANDAULI,CHANDOULI,200,1451,358,24,10,0,2043
UTTAR PRADESH,CHANDAULI,DHANAPUR,144,696,365,1,0,0,1206
UTTAR PRADESH,CHANDAULI,NAOUGHAR,156,1244,344,0,10,0,1754
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,262,874,266,75,4,0,1481
UTTAR PRADESH,CHANDAULI,SAHABGANJ,173,540,410,7,8,0,1138
UTTAR PRADESH,CHANDAULI,SAKELDIHA,169,662,588,7,8,0,1434
UTTAR PRADESH,CHITRAKOOT,KARVI,33,110,33,12,7,0,195
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,29,414,770,68,0,0,1281
UTTAR PRADESH,CHITRAKOOT,MAU,57,111,86,35,8,1,298
UTTAR PRADESH,CHITRAKOOT,PAHADI,14,294,42,0,0,0,350
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,173,691,390,7,1,70,1332
UTTAR PRADESH,DEORIA,BAITALPUR,2391,1485,82,0,0,0,3958
UTTAR PRADESH,DEORIA,BANKATA,178,4388,65,0,0,0,4631
UTTAR PRADESH,DEORIA,BARHAJ,18,2685,2,0,0,0,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,32,2985,33,0,0,0,3050
UTTAR PRADESH,DEORIA,BHALUWANI,58,5704,222,0,0,0,5984
UTTAR PRADESH,DEORIA,BHATANI,133,2925,45,0,0,0,3103
UTTAR PRADESH,DEORIA,BHATPAR RANI,639,3319,21,0,0,0,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,150,3902,44,0,0,0,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,8,1360,178,0,0,0,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,233,4721,51,0,0,0,5005
UTTAR PRADESH,DEORIA,LAR,31,2906,5,0,0,0,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,1418,1851,5,0,0,0,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,102,2573,31,0,0,0,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,311,4087,159,0,0,0,4557
UTTAR PRADESH,DEORIA,SALEMPUR,7,4246,0,0,0,0,4253
UTTAR PRADESH,ETAH,ALIGANJ,2240,4955,562,4,2,1,7764
