-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Flow Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.9.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Flow Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others
TAMIL NADU,ERODE,AMMAPETTAI,2,2,1,1,1
TAMIL NADU,ERODE,ANTHIYUR,165,126,42,44,79
TAMIL NADU,ERODE,BHAVANI,36,33,11,19,14
TAMIL NADU,ERODE,CHENNIMALAI,23,23,8,8,8
TAMIL NADU,ERODE,DHARAPURAM,49,49,16,16,16
TAMIL NADU,ERODE,ERODE,311,302,112,106,101
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,48,48,16,16,20
TAMIL NADU,ERODE,KODUMUDI,2620,2308,1302,962,770
TAMIL NADU,ERODE,MODAKURICHI,210,210,187,78,168
TAMIL NADU,ERODE,NAMBIYUR,9,8,3,3,4
TAMIL NADU,ERODE,PERUNTHURAI,119,115,38,45,44
TAMIL NADU,ERODE,SATHYAMANGALAM,168,167,56,57,56
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,598,595,201,198,199
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,6092,2694,4374,30,2
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,4294,3040,3152,65,0
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,901,660,880,0,131
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,1627,245,1621,0,551
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,2365,1583,1951,13,476
TAMIL NADU,KANCHEEPURAM,LATHORE,2647,419,2509,58,3
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,7112,1679,6220,162,7
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,7160,6166,6125,271,716
TAMIL NADU,KANCHEEPURAM,TAMBARAM,492,5,131,361,0
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,2648,347,2676,51,130
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,1100,223,928,166,0
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,6766,3821,6068,133,146
TAMIL NADU,KANCHEEPURAM,WALAJABAD,994,543,617,1,0
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,4077,3576,3583,458,96
TAMIL NADU,KANYAKUMARI,KILLIYOOR,1485,1052,690,363,1
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,2516,1660,1484,861,49
TAMIL NADU,KANYAKUMARI,MELPURAM,1671,479,370,1007,0
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,1102,877,604,222,27
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,2196,899,899,1221,11
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,2134,45,47,2089,0
TAMIL NADU,KANYAKUMARI,THOVALAI,5151,4146,3820,933,5
TAMIL NADU,KANYAKUMARI,THUCKALAY,2657,664,716,1871,46
TAMIL NADU,KARUR,ARAVAKURICHI,2635,408,2264,252,2495
TAMIL NADU,KARUR,K.PARAMATHI,2332,1296,1465,458,1074
TAMIL NADU,KARUR,KADAVUR,379,243,254,87,191
TAMIL NADU,KARUR,KARUR,1280,734,637,399,552
TAMIL NADU,KARUR,KRISHNARAYAPURAM,278,188,163,65,189
TAMIL NADU,KARUR,KULITHALAI,2706,2160,1345,730,1050
TAMIL NADU,KARUR,THANTHONI,632,191,288,283,389
TAMIL NADU,KARUR,THOGAMALAI,1318,1248,466,436,493
TAMIL NADU,MADURAI,ALANGANALLUR,8,8,0,0,0
TAMIL NADU,MADURAI,CHELLAMPATTI,28160,31,28072,623,0
TAMIL NADU,MADURAI,KALLIKUDI,1397,1187,210,0,100
TAMIL NADU,MADURAI,KALLUPATTI(T),1185,262,981,154,0
TAMIL NADU,MADURAI,KOTTAMPATTI,8542,1041,7157,505,1
TAMIL NADU,MADURAI,MADURAI EAST,7388,5901,15101,2253,0
TAMIL NADU,MADURAI,MADURAI WEST,1197,16,1182,0,0
TAMIL NADU,MADURAI,MELUR,10165,3927,6468,222,5
TAMIL NADU,MADURAI,SEDAPATTI,602,75,382,23,145
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,5923,342,3195,265,2147
TAMIL NADU,MADURAI,TIRUMANGALAM,2995,2169,825,0,0
TAMIL NADU,MADURAI,USILAMPATTI,11223,4550,7723,2300,1540
TAMIL NADU,MADURAI,VADIPATTI,487,185,302,6,1
TAMIL NADU,NAGAPATTINAM,SIRKALI,372,0,744,0,0
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,764,748,344,28,0
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,1407,769,626,44,18
TAMIL NADU,NAMAKKAL,KABILARMALAI,16,16,0,0,0
TAMIL NADU,NAMAKKAL,KOLLIHILLS,23,23,9,7,0
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,1209,1134,544,102,0
TAMIL NADU,NAMAKKAL,MOHANUR,658,569,96,4,1
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,506,613,254,37,51
TAMIL NADU,NAMAKKAL,NAMAKKAL,949,672,234,38,9
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,68,67,31,3,0
TAMIL NADU,NAMAKKAL,PARAMATHI,274,270,12,0,72
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,1170,953,351,32,3
TAMIL NADU,NAMAKKAL,RASIPURAM,979,168,887,24,0
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,1757,1368,334,74,9
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,334,315,150,12,0
TAMIL NADU,NAMAKKAL,VENNANDHUR,897,530,623,37,10
TAMIL NADU,NILGIRIS,COONOOR,176,90,0,176,0
TAMIL NADU,NILGIRIS,GUDALUR,1282,1280,0,508,775
TAMIL NADU,NILGIRIS,KOTAGIRI,389,359,0,356,30
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,120,18,12,22,85
TAMIL NADU,PERAMBALUR,ALATHUR,627,251,387,54,60
TAMIL NADU,PERAMBALUR,ANDIMADAM,317,208,159,0,2
TAMIL NADU,PERAMBALUR,ARIYALUR,1426,376,1207,69,4
TAMIL NADU,PERAMBALUR,JAYANKONDAM,1262,517,2021,180,22
TAMIL NADU,PERAMBALUR,SENDURAI,565,242,433,1,0
TAMIL NADU,PERAMBALUR,THIRUMANUR,5084,2337,2929,164,217
TAMIL NADU,PERAMBALUR,TPALUR,3828,2955,1114,110,0
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,277,156,125,11,5
TAMIL NADU,PERAMBALUR,VEPPUR,941,498,728,13,20
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,8805,5958,3070,25,2
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,9739,1997,9065,17,0
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,5882,5026,2127,63,0
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,11160,5691,7005,0,0
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2866,1983,1039,114,38
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,3122,2276,1785,218,17
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,6826,4972,3163,715,132
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,8838,367,8931,60,0
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,6752,5125,2070,3,0
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,4499,3487,1079,67,0
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,4315,3777,1224,1,0
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,7605,3717,3876,74,0
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,5999,3685,2958,126,4
TAMIL NADU,RAMANATHAPURAM,BOGALUR,4864,19,4856,0,0
TAMIL NADU,RAMANATHAPURAM,KADALADI,9463,17,9567,0,0
TAMIL NADU,RAMANATHAPURAM,KAMUDI,9060,1655,7343,7,122
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,59,0,59,0,0
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,8124,0,8255,0,0
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,4983,59,4917,5,6
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,7867,238,7699,2,0
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,13235,0,13236,0,0
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,6180,242,5955,3,0
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,3432,51,3381,0,0
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,9269,114,9243,1,0
TAMIL NADU,SALEM,ATTUR,1852,1808,92,14,30
TAMIL NADU,SALEM,AYODYAPATTANAM,553,554,0,0,0
TAMIL NADU,SALEM,GANGAVALLI,1623,1623,0,0,0
TAMIL NADU,SALEM,KADAYAMPATTI,715,692,0,69,0
TAMIL NADU,SALEM,KOLATHUR,476,476,0,0,0
TAMIL NADU,SALEM,MAGUDANCHAVADI,220,220,0,0,0
TAMIL NADU,SALEM,MECHERI,1119,1119,0,0,0
TAMIL NADU,SALEM,NANGAVALLI,10,10,0,0,0
TAMIL NADU,SALEM,OMALUR,1027,445,0,593,569
TAMIL NADU,SALEM,PANAMARATHUPATTI,73,73,0,0,0
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,712,712,187,108,0
TAMIL NADU,SALEM,SALEM,137,137,0,0,0
TAMIL NADU,SALEM,SANKARI,1686,1685,0,1,1
TAMIL NADU,SALEM,THALAIVASAL,1688,1688,51,18,0
TAMIL NADU,SALEM,THARAMANGALAM,316,308,29,21,0
TAMIL NADU,SALEM,VALAPPADY,515,515,10,0,0
TAMIL NADU,SALEM,VEERAPANDI,92,92,0,0,0
TAMIL NADU,SALEM,YERCAUD,2,2,0,0,0
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,8567,2849,5513,1,411
TAMIL NADU,SIVAGANGA,ILAYANGUDI,7706,5587,3564,63,274
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,6576,2853,3902,121,16
TAMIL NADU,SIVAGANGA,KALLAL,8868,1628,7502,37,139
TAMIL NADU,SIVAGANGA,KANNANGUDI,5124,1919,3600,0,0
TAMIL NADU,SIVAGANGA,MANAMADURAI,8461,435,7309,587,194
TAMIL NADU,SIVAGANGA,S. PUDUR,2100,208,1789,127,7
TAMIL NADU,SIVAGANGA,SAKKOTTAI,5203,1539,4004,50,2
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,5714,27,5472,259,86
TAMIL NADU,SIVAGANGA,SIVAGANGA,7568,2296,5535,124,209
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,10075,2363,7674,420,18
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,11085,2089,8761,840,89
TAMIL NADU,THANJAVUR,BUDHALUR,3225,3133,3084,33,240
TAMIL NADU,THANJAVUR,MADHUKUR,4865,573,4551,0,0
TAMIL NADU,THANJAVUR,ORATHANADU,76,76,76,0,0
TAMIL NADU,THANJAVUR,PATTUKOTTAI,6847,61,6746,0,40
TAMIL NADU,THANJAVUR,PERAVURANI,7160,3669,3717,145,31
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,5888,1740,4131,319,55
TAMIL NADU,THANJAVUR,THANJAVUR,893,727,504,86,0
TAMIL NADU,THANJAVUR,THIRUVAIYARU,8709,8491,7647,1,2
TAMIL NADU,THANJAVUR,THIRUVONAM,1568,3,1566,0,0
TAMIL NADU,THENI,ANDIPATTI,586,442,172,0,0
TAMIL NADU,THENI,BODI,2658,2658,70,0,0
TAMIL NADU,THENI,CHINNAMANNUR,1880,1757,1239,0,0
TAMIL NADU,THENI,CUMBUM,2069,1856,2049,0,0
TAMIL NADU,THENI,MYILADUMPARAI,158,155,3,1,0
TAMIL NADU,THENI,PERIYAKULAM,5273,1868,2597,780,105
TAMIL NADU,THENI,THENI,1452,995,689,3,0
TAMIL NADU,THENI,UTHAMAPALAYAM,1444,808,1189,0,0
TAMIL NADU,THIRUVALLUR,ELLAPURAM,7800,5850,6630,3120,18
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,2771,2078,2355,1108,27
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,11022,8266,9369,4409,113
TAMIL NADU,THIRUVALLUR,MINJUR,379,284,322,152,0
TAMIL NADU,THIRUVALLUR,POONAMALLEE,5725,4294,4866,2290,77
TAMIL NADU,THIRUVALLUR,POONDI,5706,4280,4850,2283,2
TAMIL NADU,THIRUVALLUR,PUZAL,666,499,566,266,0
TAMIL NADU,THIRUVALLUR,R.K.PEET,4545,3409,3863,1818,57
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,781,586,664,313,0
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,932,699,792,373,0
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,1439,1080,1224,576,0
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,4631,3473,3936,1852,245
TAMIL NADU,THIRUVARUR,KORADACHERRY,721,682,560,40,77
TAMIL NADU,THIRUVARUR,KOTTUR,928,960,475,82,36
TAMIL NADU,THIRUVARUR,KUDAVASAL,189,189,189,0,0
TAMIL NADU,THIRUVARUR,MANNARGUDI,22,20,2,0,0
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,418,282,252,0,0
TAMIL NADU,THIRUVARUR,NANNILAM,168,127,141,4,0
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,64,64,0,0,0
TAMIL NADU,THIRUVARUR,THIRUVARUR,153,100,53,0,0
TAMIL NADU,THIRUVARUR,VALANGAIMAN,87,40,47,0,0
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,11013,14595,0,0,0
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,770,381,570,16,0
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,8378,11926,0,4,0
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,663,191,434,50,27
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,4484,3126,1914,12,0
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,164,0,164,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,2296,211,2181,3,0
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,49,21,34,0,0
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,91,51,53,1,0
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,22,18,3,10,0
TAMIL NADU,TIRUNELVELI,ALANGULAM,2489,1044,2154,28,804
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,3745,3214,3116,121,313
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,3568,2730,2412,53,308
TAMIL NADU,TIRUNELVELI,KADAYAM,3944,3359,3812,21,8
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,3582,448,2329,246,775
TAMIL NADU,TIRUNELVELI,KALAKAD,4279,2216,2541,124,557
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,3577,2379,1559,131,261
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,1630,885,763,8,22
TAMIL NADU,TIRUNELVELI,MANUR,9170,2793,7590,7,265
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,1453,157,1243,62,0
TAMIL NADU,TIRUNELVELI,NANGUNERI,4238,854,3072,308,871
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,6426,5433,5005,85,269
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,2702,2145,2258,63,349
TAMIL NADU,TIRUNELVELI,RADHAPURAM,1457,70,702,44,662
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,2935,590,2267,81,0
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,3368,1824,2119,594,136
TAMIL NADU,TIRUNELVELI,TENKASI,4733,3475,4121,281,167
TAMIL NADU,TIRUNELVELI,VALLIOOR,2394,552,1706,95,568
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,8515,1678,7505,354,667
TAMIL NADU,TIRUVANNAMALAI,ARNI,129,0,185,0,11
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,2139,1962,1399,15,28
TAMIL NADU,TIRUVANNAMALAI,CHETPET,4103,4103,4103,0,0
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,4221,4221,4221,0,0
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,2015,1355,1619,116,117
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,3279,3257,2081,4,43
TAMIL NADU,TIRUVANNAMALAI,POLUR,3443,3443,3443,9,0
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,2049,1740,1329,10,34
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,1792,1065,1491,33,324
TAMIL NADU,TIRUVANNAMALAI,THELLAR,4831,4253,7816,1148,382
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,2821,1267,2196,83,510
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,3924,1319,3179,161,791
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,4941,4941,3526,114,281
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,8964,12282,3515,6938,124
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,4292,2727,1534,2379,0
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,2421,1408,1018,19,31
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,1424,1026,392,1,87
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,2561,1686,877,3,0
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1324,1350,279,54,0
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,6783,5411,1911,753,139
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,965,706,305,18,3
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,5074,4286,1659,72,231
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,2162,1501,726,0,0
TAMIL NADU,VELLORE,ARAKONAM,2292,1003,879,484,436
TAMIL NADU,VELLORE,ARCOT,2941,1784,1578,399,102
TAMIL NADU,VELLORE,JOLARPET,2,2,0,0,0
TAMIL NADU,VELLORE,KAVERIPAKKAM,4884,3915,782,408,40
TAMIL NADU,VELLORE,NEMILI,4638,1960,3026,304,76
TAMIL NADU,VELLORE,SHOLINGUR,1087,383,657,139,23
TAMIL NADU,VELLORE,THIMIRI,3448,2696,1399,379,113
TAMIL NADU,VELLORE,THIRUPATTUR,59,57,2,0,0
TAMIL NADU,VELLORE,WALAJAH,2308,822,1355,530,186
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,1330,519,836,138,9
TAMIL NADU,VILLUPPURAM,GINGEE,6590,3841,2919,0,0
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,3931,2436,1933,183,343
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,220,198,21,0,0
TAMIL NADU,VILLUPPURAM,KANAI,2751,1484,1830,11,76
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,621,433,187,0,0
TAMIL NADU,VILLUPPURAM,KOLIYANUR,2113,972,1158,0,31
TAMIL NADU,VILLUPPURAM,MARAKKANAM,3729,1949,1816,284,246
TAMIL NADU,VILLUPPURAM,MAYILAM,2555,1609,1000,17,36
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,4701,3364,2236,20,0
TAMIL NADU,VILLUPPURAM,MUGAIYUR,3624,1950,1995,173,104
TAMIL NADU,VILLUPPURAM,OLAKKUR,3834,2798,1175,4,13
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,1563,1387,254,0,0
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,1865,992,886,83,0
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,2179,863,1265,90,55
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,1265,572,757,2,4
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,447,308,75,143,0
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,1735,1257,600,0,83
TAMIL NADU,VILLUPPURAM,VAANOOR,1180,50,1036,21,90
TAMIL NADU,VILLUPPURAM,VALLAM,3154,1994,1794,115,18
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,2909,2294,608,15,17
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,1193,0,1203,0,0
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,1504,1191,383,0,0
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,8908,4244,4950,0,0
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,2913,885,2090,127,115
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,160,30,132,0,0
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,2314,1285,1109,46,241
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,3849,803,3079,6,0
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,186,117,186,0,0
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,570,500,101,0,0
TAMIL NADU,VIRUDHUNAGAR,WATRAP,3156,1859,1204,81,148
TRIPURA,DHALAI,AMBASSA,2,0,2,0,0
TRIPURA,DHALAI,MANU,26,7,12,0,8
TRIPURA,DHALAI,SALEMA,296,206,118,0,0
TRIPURA,NORTH TRIPURA,DASDA,135,85,69,3,0
TRIPURA,NORTH TRIPURA,GOURNAGAR,290,290,290,0,290
TRIPURA,NORTH TRIPURA,KADAMTALA,172,103,86,14,11
TRIPURA,NORTH TRIPURA,KUMARGHAT,40,40,30,0,10
TRIPURA,NORTH TRIPURA,PANISAGAR,348,140,281,2,16
TRIPURA,NORTH TRIPURA,PECHARTHAL,5,5,450,0,0
TRIPURA,SOUTH TRIPURA,AMAR PUR,392,115,300,13,16
TRIPURA,SOUTH TRIPURA,BAGAFA,1902,953,1129,8,169
TRIPURA,SOUTH TRIPURA,HRISHYAMUKH,571,114,497,0,32
TRIPURA,SOUTH TRIPURA,KAKRABAN,287,186,135,0,5
TRIPURA,SOUTH TRIPURA,KARBOOK,110,9,101,0,0
TRIPURA,SOUTH TRIPURA,KILLA,291,73,394,26,43
TRIPURA,SOUTH TRIPURA,MATABARI,1502,1195,1119,31,242
TRIPURA,SOUTH TRIPURA,RAJNAGAR,242,167,122,0,0
TRIPURA,SOUTH TRIPURA,RUPAICHARI,631,365,646,0,5
TRIPURA,SOUTH TRIPURA,SATCHAND,986,396,911,26,12
TRIPURA,WEST TRIPURA,BISHALGARH,985,225,858,2,50
TRIPURA,WEST TRIPURA,BOXANAGAR,5,0,5,0,0
TRIPURA,WEST TRIPURA,DUKLI,212,10,208,0,2
TRIPURA,WEST TRIPURA,HAZAMARA,152,24,93,12,23
TRIPURA,WEST TRIPURA,JAMPUIJALA,42,26,21,4,6
TRIPURA,WEST TRIPURA,JIRANIA,384,208,354,0,4
TRIPURA,WEST TRIPURA,KATHALIA,148,128,93,0,1
TRIPURA,WEST TRIPURA,KHOWAI,556,337,260,5,35
TRIPURA,WEST TRIPURA,MANDAI,573,302,279,0,1
TRIPURA,WEST TRIPURA,MELAGHAR,2271,911,1474,0,6
TRIPURA,WEST TRIPURA,MOHANPUR,823,311,646,19,37
TRIPURA,WEST TRIPURA,PADMABILL,117,74,51,5,5
TRIPURA,WEST TRIPURA,TULASHIKHAR,103,67,38,0,3
UTTAR PRADESH,ALIGARH,ATRAULI,12,16,13,1,0
UTTAR PRADESH,ALIGARH,CHANDOUS,5,6,5,0,0
UTTAR PRADESH,ALIGARH,IGLAS,25,19,23,6,1
UTTAR PRADESH,ALIGARH,JAWA,14,18,16,0,0
UTTAR PRADESH,ALIGARH,LODHA,6,7,5,2,1
UTTAR PRADESH,ALLAHABAD,JASRA,710,2646,493,55,24
UTTAR PRADESH,ALLAHABAD,KORAON,90,41,68,48,3
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,3946,2355,2608,643,334
UTTAR PRADESH,BAGHPAT,BAGHPAT,4,2,2,0,0
UTTAR PRADESH,BAHARAICH,CHITTAURA,12,6,8,6,2
UTTAR PRADESH,BANDA,BABERU,486,16,470,0,0
UTTAR PRADESH,BANDA,BADOKHAR KHURD,65,2,53,25,0
UTTAR PRADESH,BANDA,JASPURA,43,0,42,1,0
UTTAR PRADESH,BANDA,MAHUA,137,29,109,0,0
UTTAR PRADESH,BANDA,NARAINI,278,48,236,3,0
UTTAR PRADESH,BANDA,TINDWARI,74,7,56,26,0
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,515,168,136,305,211
UTTAR PRADESH,BAREILLY,BHUTA,309,277,383,151,5
UTTAR PRADESH,BAREILLY,FARIDPUR,63,62,42,20,1
UTTAR PRADESH,BAREILLY,KYARA,24,9,16,0,4
UTTAR PRADESH,BAREILLY,SHERGARH,13,9,8,1,0
UTTAR PRADESH,BASTI,VIKRAMJOT,5,5,5,0,0
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,60,30,56,86,8
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,28,28,0,0,0
UTTAR PRADESH,CHANDAULI,BARAHNI,122,90,66,0,0
UTTAR PRADESH,CHANDAULI,CHAHANIA,69,34,46,20,1
UTTAR PRADESH,CHITRAKOOT,KARVI,202,5,114,83,0
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,105,36,66,3,0
UTTAR PRADESH,CHITRAKOOT,MAU,339,52,303,1,0
UTTAR PRADESH,CHITRAKOOT,PAHADI,136,15,115,6,0
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,680,238,568,13,5
UTTAR PRADESH,DEORIA,BAITALPUR,18,7,8,3,0
UTTAR PRADESH,DEORIA,BHATANI,6,3,3,0,0
UTTAR PRADESH,DEORIA,BHATPAR RANI,3,1,2,0,0
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,50,49,50,0,0
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,3774,953,1288,2044,388
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,96,43,44,82,25
UTTAR PRADESH,GORAKHPUR,GOLA,20,20,20,40,5
UTTAR PRADESH,HAMIRPUR,MAUDAHA,3662,1792,115,1755,0
UTTAR PRADESH,HAMIRPUR,MUSKARA,586,205,381,0,0
UTTAR PRADESH,HAMIRPUR,RATH,176,147,154,10,0
UTTAR PRADESH,HAMIRPUR,SARILA,14,0,14,0,0
UTTAR PRADESH,HAMIRPUR,SUMREPUR,708,269,276,163,6
UTTAR PRADESH,JALAUN,DAKOR,84,4,80,0,0
UTTAR PRADESH,JALAUN,ETKONCH,2,0,2,0,0
UTTAR PRADESH,JALAUN,KADAURA,1706,2,1697,20,6
UTTAR PRADESH,JALAUN,MADHO GANJ,4,0,4,0,0
UTTAR PRADESH,JALAUN,MAHEBA,136,20,116,0,0
UTTAR PRADESH,JALAUN,NADIGAON,77,14,63,0,0
UTTAR PRADESH,JALAUN,RAMPURA,4,0,4,0,0
UTTAR PRADESH,JAUNPUR,M.SHAHAR,14,10,9,0,0
UTTAR PRADESH,JAUNPUR,MADRIYAHU,3,3,2,0,0
UTTAR PRADESH,JAUNPUR,RAMPUR,11,7,11,0,0
