-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.9.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
RAJASTHAN,JAISALMER,JAISALMER,13,5,0,0,59,0,77
RAJASTHAN,JAISALMER,POKARAN,12,114,1,0,0,0,127
RAJASTHAN,JALORE,AHORE,1854,1312,28,1,745,1128,5068
RAJASTHAN,JALORE,BAGODA,2325,3746,88,0,43,163,6365
RAJASTHAN,JALORE,BHINMAL,3295,3791,164,0,1,87,7338
RAJASTHAN,JALORE,JALORE,3633,1389,26,1,47,419,5515
RAJASTHAN,JALORE,RANIWARA,3630,3982,7,0,58,403,8080
RAJASTHAN,JALORE,SANCHORE,3360,9664,29,2,212,305,13572
RAJASTHAN,JALORE,SAYLA,2733,3736,0,0,16,45,6530
RAJASTHAN,JHALAWAR,AKLERA,308,7980,85,0,901,76,9350
RAJASTHAN,JHALAWAR,GANGADHAR,2109,5882,13,0,150,87,8241
RAJASTHAN,JHALAWAR,JHALARA PATAN,5377,8390,18,1,412,218,14416
RAJASTHAN,JHALAWAR,KHANPUR,638,3912,4,0,68,22,4644
RAJASTHAN,JHALAWAR,MANOHAR THANA,420,3988,8,1,3880,74,8371
RAJASTHAN,JHALAWAR,PACHPAHAR,6367,1000,23,0,19,13,7422
RAJASTHAN,JHALAWAR,PIRAWA,5861,4657,30,0,562,191,11301
RAJASTHAN,JHUNJHUNU,BUHANA,3179,16,0,0,0,0,3195
RAJASTHAN,JHUNJHUNU,CIDAWA,10550,32,0,0,1,0,10583
RAJASTHAN,JHUNJHUNU,JHUNJHUNU,4328,643,0,0,7,4,4982
RAJASTHAN,JHUNJHUNU,KHETDI,2700,1558,0,2,5,10,4275
RAJASTHAN,JHUNJHUNU,NAWALGARH,6128,198,1,0,1,7,6335
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,6031,1459,4,0,2,6,7502
RAJASTHAN,JODHPUR,BHOPAL GARH,1158,876,73,0,14,25,2146
RAJASTHAN,JODHPUR,BILADA,837,1939,24,5,8,273,3086
RAJASTHAN,JODHPUR,JODHPUR,548,201,1,0,9,4,763
RAJASTHAN,JODHPUR,LUNI,343,253,0,1,84,46,727
RAJASTHAN,JODHPUR,ONSIA,79,80,0,1,1,14,175
RAJASTHAN,JODHPUR,PHALODI,0,19,1,0,3,77,100
RAJASTHAN,JODHPUR,SHER GARH,325,48,0,0,23,0,396
RAJASTHAN,KAROLI,HINDON,4245,2560,1,0,411,0,7217
RAJASTHAN,KAROLI,KAROLI,1796,4888,6,0,19,2553,9262
RAJASTHAN,KAROLI,MANDRAYAL,26,585,0,0,34,9,654
RAJASTHAN,KAROLI,NADOTI,564,1998,10,1,183,630,3386
RAJASTHAN,KAROLI,SAPOTRA,1140,2797,6,1,150,3,4097
RAJASTHAN,KAROLI,TODA BHIM,1141,4658,3,0,0,1,5803
RAJASTHAN,KOTA,DIGOD,417,363,4,3,250,1,1038
RAJASTHAN,KOTA,LADPURA,929,1865,10,0,399,9,3212
RAJASTHAN,KOTA,PIPALLDA,17,228,1,0,4,4,254
RAJASTHAN,KOTA,RAMGANJMANDI,3174,2706,63,0,18,4,5965
RAJASTHAN,KOTA,SANGOD,1399,2980,3,0,29,10,4421
RAJASTHAN,NAGAUR,DEEDWANA,3910,50,0,0,3,101,4064
RAJASTHAN,NAGAUR,DEGANA,3071,1527,8,4,28,815,5453
RAJASTHAN,NAGAUR,JAYAL,491,35,11,0,20,2,559
RAJASTHAN,NAGAUR,KHEEVSAR,34,0,0,0,0,0,34
RAJASTHAN,NAGAUR,LADNU,45,11,0,0,0,0,56
RAJASTHAN,NAGAUR,MAKRANA,1852,77,1,0,8,442,2380
RAJASTHAN,NAGAUR,MERTA,1319,1321,9,0,1,6,2656
RAJASTHAN,NAGAUR,NAGAUR,1109,179,0,0,4,88,1380
RAJASTHAN,NAGAUR,NAWA,8412,483,3,1,76,221,9196
RAJASTHAN,NAGAUR,PARBATSAR,3518,933,4,1,103,1349,5908
RAJASTHAN,PALI,BALI,3009,2020,31,1,890,102,6053
RAJASTHAN,PALI,DESURI,3666,3910,67,8,445,592,8688
RAJASTHAN,PALI,JAITARAN,1544,1312,31,2,728,7,3624
RAJASTHAN,PALI,MARWAR JUNCTION,2662,1635,3,0,619,598,5517
RAJASTHAN,PALI,PALI,969,3378,61,0,198,785,5391
RAJASTHAN,PALI,RAIPUR,1387,1657,115,2,1468,38,4667
RAJASTHAN,PALI,ROHAT,195,1197,39,0,685,147,2263
RAJASTHAN,PALI,SOJAT,1712,1508,32,7,393,1075,4727
RAJASTHAN,PALI,SUMERPUR,2480,1635,3,1,72,110,4301
RAJASTHAN,RAJSAMAND,AMET,647,757,21,8,5609,28,7070
RAJASTHAN,RAJSAMAND,BHIM,117,1830,12,3,5221,42,7225
RAJASTHAN,RAJSAMAND,DEVGARH,301,1280,13,0,2862,12,4468
RAJASTHAN,RAJSAMAND,KUMBHALGARH,35,142,21,1,6235,50,6484
RAJASTHAN,RAJSAMAND,NATHDWARA,1479,1337,16,3,4095,18,6948
RAJASTHAN,RAJSAMAND,RAILMAGRA,1674,568,15,11,4795,152,7215
RAJASTHAN,RAJSAMAND,RAJSAMAND,1243,1710,23,3,5460,29,8468
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,749,3748,15,1,501,22,5036
RAJASTHAN,SAWAI MADHOPUR,BAOLI,502,4025,1,0,4,14,4546
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,258,3498,56,0,52,4,3868
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,1987,4323,13,1,57,35,6416
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,242,2291,5,0,70,6,2614
RAJASTHAN,SAWAI MADHOPUR,MALARNA DOONGAR,123,2342,1,0,12,0,2478
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,945,6442,7,1,120,90,7605
RAJASTHAN,SIKAR,DATARAM GARH,11360,563,10,2,962,48,12945
RAJASTHAN,SIKAR,FATEHPUR,594,236,0,0,0,3,833
RAJASTHAN,SIKAR,LAXMAN GARH,3609,11,0,2,1066,8,4696
RAJASTHAN,SIKAR,NEEM KA THANA,3793,2835,7,2,787,28,7452
RAJASTHAN,SIKAR,SHRI MADHOPUR,13342,1553,56,11,1455,187,16604
RAJASTHAN,SIKAR,SIKAR,9421,91,2,0,373,435,10322
RAJASTHAN,SIROHI,ABUROAD,616,1678,11,2,139,88,2534
RAJASTHAN,SIROHI,PINDWARA,1626,1348,43,1,242,174,3434
RAJASTHAN,SIROHI,REVDAR,2848,3536,10,0,18,166,6578
RAJASTHAN,SIROHI,SHIVGANJ,1904,545,1,0,22,20,2492
RAJASTHAN,SIROHI,SIROHI,1804,1229,2,0,27,62,3124
RAJASTHAN,TONK,DEOLI,752,6854,23,0,62,562,8253
RAJASTHAN,TONK,MALPURA,821,4897,10,0,1814,27,7569
RAJASTHAN,TONK,NIWAI,2193,6540,26,1,195,516,9471
RAJASTHAN,TONK,PEEPLU,111,5111,65,0,475,209,5971
RAJASTHAN,TONK,TODARAI SINGH,149,4237,3,11,275,642,5317
RAJASTHAN,TONK,TONK,1405,3482,70,1,519,413,5890
RAJASTHAN,TONK,UNIYARA,599,4834,6,1,569,6,6015
RAJASTHAN,UDAIPUR,DHARIYAVAD,541,2867,18,1,2021,370,5818
RAJASTHAN,UDAIPUR,GIRWA,3488,1773,110,7,4159,336,9873
RAJASTHAN,UDAIPUR,GOGUNDA,469,466,33,0,4013,78,5059
RAJASTHAN,UDAIPUR,JHADOL,744,1643,24,0,686,97,3194
RAJASTHAN,UDAIPUR,KHERWADA,292,1472,4,0,245,73,2086
RAJASTHAN,UDAIPUR,KOTRA,60,1470,3,0,620,71,2224
RAJASTHAN,UDAIPUR,MAWLI,3200,1398,85,0,5531,122,10336
RAJASTHAN,UDAIPUR,SALUMBER,654,2276,9,1,1943,1025,5908
RAJASTHAN,UDAIPUR,SARADA,445,2090,3,2,1656,151,4347
RAJASTHAN,UDAIPUR,VALLABH NAGAR,3802,1261,29,4,8181,246,13523
TAMIL NADU,COIMBATORE,ANAMALAI,4622,263,0,0,26,52,4963
TAMIL NADU,COIMBATORE,ANNUR,5313,104,9,39,11,385,5861
TAMIL NADU,COIMBATORE,AVINASHI,6237,524,1,0,28,485,7275
TAMIL NADU,COIMBATORE,KINATHUKADAVU,7242,127,7,0,64,143,7583
TAMIL NADU,COIMBATORE,KUDIMANGALAM,6842,211,0,0,0,0,7053
TAMIL NADU,COIMBATORE,MADATTHUKULAM,3533,347,0,3,7,3,3893
TAMIL NADU,COIMBATORE,MADUKKARAI,3871,39,19,1,77,659,4666
TAMIL NADU,COIMBATORE,METTUPALAYAM,6366,62,0,0,6,522,6956
TAMIL NADU,COIMBATORE,PALLADAM,6365,65,3,1,58,588,7080
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,2808,14,2,0,0,462,3286
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,6288,325,3,3,66,52,6737
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,4627,197,2,0,29,108,4963
TAMIL NADU,COIMBATORE,PONGALUR,6419,72,22,1,22,0,6536
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,1920,9,6,0,5,419,2359
TAMIL NADU,COIMBATORE,SOOLUR,3370,2,103,0,35,957,4467
TAMIL NADU,COIMBATORE,SULTHANPET,6083,60,0,1,77,388,6609
TAMIL NADU,COIMBATORE,THIRUPPUR,4682,150,74,2,250,10,5168
TAMIL NADU,COIMBATORE,THONDAMUTHUR,3266,8,3,0,28,998,4303
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,7172,480,22,1,2,6,7683
TAMIL NADU,CUDDALORE,ANNAGRAMAM,101,0,2,0,0,0,103
TAMIL NADU,CUDDALORE,BHUVANAGIRI,1,0,0,0,0,0,1
TAMIL NADU,CUDDALORE,CUDDALORE,80,43,0,0,0,0,123
TAMIL NADU,CUDDALORE,KAMMAPURAM,12,70,0,0,0,0,82
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,194,89,0,0,0,0,283
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,205,37,0,0,0,0,242
TAMIL NADU,CUDDALORE,KUMARATCHI,19,6,0,0,0,0,25
TAMIL NADU,CUDDALORE,KURINJIPADY,130,374,0,0,0,0,504
TAMIL NADU,CUDDALORE,MANGALORE,4824,1672,6,1,18,1,6522
TAMIL NADU,CUDDALORE,NALLUR,1508,434,8,0,1,1,1952
TAMIL NADU,CUDDALORE,PANRUTI,25,1,0,0,0,0,26
TAMIL NADU,CUDDALORE,PARANGIPETTAI,398,27,0,0,101,0,526
TAMIL NADU,CUDDALORE,VRIDHACHALAM,1085,458,0,0,0,0,1543
TAMIL NADU,DHARMAPURI,BARUGUR,4690,2074,1794,0,1,12,8571
TAMIL NADU,DHARMAPURI,DHARMAPURI,1791,0,1392,20,0,30,3233
TAMIL NADU,DHARMAPURI,HARUR,5459,1739,478,0,0,30,7706
TAMIL NADU,DHARMAPURI,HOSUR,861,880,90,2,0,3,1836
TAMIL NADU,DHARMAPURI,KARIMANGALAM,0,5486,6209,0,0,11,11706
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,3215,4139,509,1,73,43,7980
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),1316,2710,59,0,0,103,4188
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,2162,3129,908,0,0,25,6224
TAMIL NADU,DHARMAPURI,MATHUR,2562,1236,131,9,16,5,3959
TAMIL NADU,DHARMAPURI,MORAPPUR,3577,1359,359,0,0,32,5327
TAMIL NADU,DHARMAPURI,NALLAMPALLI,3324,0,3133,2,0,41,6500
TAMIL NADU,DHARMAPURI,PALACODE,0,5050,6235,0,0,45,11330
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,10192,2243,708,0,0,52,13195
TAMIL NADU,DHARMAPURI,PENNAGARAM,3211,6472,483,0,0,5,10171
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,1120,4337,301,4,0,204,5966
TAMIL NADU,DHARMAPURI,THALLY,772,1682,38,0,0,211,2703
TAMIL NADU,DHARMAPURI,UTHANGARAI,6926,2432,932,0,0,39,10329
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,1664,2309,495,0,0,2,4470
TAMIL NADU,DINDIGUL,ATHOOR,5324,308,18,0,3,4,5657
TAMIL NADU,DINDIGUL,BATLAGUNDU,4052,796,32,5,197,173,5255
TAMIL NADU,DINDIGUL,DINDIGUL,5505,374,8,0,126,262,6275
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,4386,438,7,2,277,600,5710
TAMIL NADU,DINDIGUL,KODAIKANAL,1,2,0,0,0,0,3
TAMIL NADU,DINDIGUL,NATHAM,4329,2241,29,1,67,64,6731
TAMIL NADU,DINDIGUL,NILAKOTTAI,5940,1914,36,3,558,254,8705
TAMIL NADU,DINDIGUL,ODDANCHATRAM,10299,1097,6,7,78,87,11574
TAMIL NADU,DINDIGUL,PALANI,5252,643,13,0,42,61,6011
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,7379,802,26,2,160,229,8598
TAMIL NADU,DINDIGUL,SHANARPATTI,4693,1502,17,2,165,613,6992
TAMIL NADU,DINDIGUL,THOPPAMPATTI,8198,1778,41,3,221,27,10268
TAMIL NADU,DINDIGUL,VADAMADURAI,5252,1151,6,7,574,666,7656
TAMIL NADU,DINDIGUL,VEDASANDUR,6336,802,9,4,43,698,7892
TAMIL NADU,ERODE,AMMAPETTAI,5605,366,2,0,14,342,6329
TAMIL NADU,ERODE,ANTHIYUR,4030,136,0,0,0,144,4310
TAMIL NADU,ERODE,BHAVANI,5001,219,0,0,2,135,5357
TAMIL NADU,ERODE,BHAVANISAGAR,3599,140,12,0,14,503,4268
TAMIL NADU,ERODE,CHENNIMALAI,4004,1518,22,1,110,594,6249
TAMIL NADU,ERODE,DHARAPURAM,6978,1715,2,0,11,275,8981
TAMIL NADU,ERODE,ERODE,3124,687,1,0,1,28,3841
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,4821,391,2,0,101,367,5682
TAMIL NADU,ERODE,KANGEYAM,5475,1263,5,0,8,315,7066
TAMIL NADU,ERODE,KODUMUDI,6254,1769,3,1,10,60,8097
TAMIL NADU,ERODE,KUMDADAM,8787,1557,10,1,40,387,10782
TAMIL NADU,ERODE,MODAKURICHI,10402,1872,7,7,10,136,12434
TAMIL NADU,ERODE,MOOLANUR,6046,973,4,4,16,681,7724
TAMIL NADU,ERODE,NAMBIYUR,4630,279,1,1,10,553,5474
TAMIL NADU,ERODE,PERUNTHURAI,4837,895,66,0,7,376,6181
TAMIL NADU,ERODE,SATHYAMANGALAM,4509,491,27,1,5,318,5351
TAMIL NADU,ERODE,THALAVADI,727,707,0,0,5,268,1707
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,3140,207,2,0,2,166,3517
TAMIL NADU,ERODE,UTHUKULI,2965,148,25,0,13,894,4045
TAMIL NADU,ERODE,VELLAKOIL,5212,1069,6,0,0,515,6802
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,4819,869,0,0,102,3,5793
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,4714,678,0,0,17,17,5426
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,2799,99,19,0,1,9,2927
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,3334,396,1,0,19,22,3772
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,543,132,0,1,6,30,712
TAMIL NADU,KANCHEEPURAM,LATHORE,2998,276,1,1,1,24,3301
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,6351,966,0,2,24,36,7379
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,755,69,1,0,1,11,837
TAMIL NADU,KANCHEEPURAM,TAMBARAM,784,93,7,0,0,1,885
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,3243,637,14,0,0,6,3900
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,3169,306,3,0,7,63,3548
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,6075,1377,11,2,16,73,7554
TAMIL NADU,KANCHEEPURAM,WALAJABAD,1966,89,0,0,2,12,2069
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,638,510,3,0,3,3,1157
TAMIL NADU,KANYAKUMARI,KILLIYOOR,22,0,0,0,0,0,22
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,427,8,1,0,1,0,437
TAMIL NADU,KANYAKUMARI,MELPURAM,42,0,0,0,0,0,42
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,50,7,0,0,0,0,57
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,961,239,6,0,0,0,1206
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,1,0,0,0,0,0,1
TAMIL NADU,KANYAKUMARI,THOVALAI,269,2,1,0,1,0,273
TAMIL NADU,KANYAKUMARI,THUCKALAY,1,4,0,0,0,0,5
TAMIL NADU,KARUR,ARAVAKURICHI,5519,270,72,1,108,4,5974
TAMIL NADU,KARUR,K.PARAMATHI,4330,2287,143,4,962,5,7731
TAMIL NADU,KARUR,KADAVUR,6454,532,42,17,242,909,8196
TAMIL NADU,KARUR,KARUR,3912,710,30,4,8,157,4821
TAMIL NADU,KARUR,KRISHNARAYAPURAM,5205,656,39,3,96,826,6825
TAMIL NADU,KARUR,KULITHALAI,1634,228,21,1,23,139,2046
TAMIL NADU,KARUR,THANTHONI,5084,1121,74,11,273,159,6722
TAMIL NADU,KARUR,THOGAMALAI,4687,400,115,3,242,209,5656
TAMIL NADU,MADURAI,ALANGANALLUR,3142,945,39,0,41,65,4232
TAMIL NADU,MADURAI,CHELLAMPATTI,5342,155,31,43,848,1144,7563
TAMIL NADU,MADURAI,KALLIKUDI,1470,636,10,3,116,1150,3385
TAMIL NADU,MADURAI,KALLUPATTI(T),2033,150,16,4,1240,17,3460
TAMIL NADU,MADURAI,KOTTAMPATTI,2051,1359,15,3,571,8,4007
TAMIL NADU,MADURAI,MADURAI EAST,537,576,23,4,25,223,1388
TAMIL NADU,MADURAI,MADURAI WEST,789,624,7,1,6,137,1564
TAMIL NADU,MADURAI,MELUR,2671,1467,5,2,462,34,4641
TAMIL NADU,MADURAI,SEDAPATTI,5397,141,48,9,1527,7,7129
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,2281,439,21,2,215,111,3069
TAMIL NADU,MADURAI,TIRUMANGALAM,3229,681,37,6,385,762,5100
TAMIL NADU,MADURAI,USILAMPATTI,4391,101,29,13,12,399,4945
TAMIL NADU,MADURAI,VADIPATTI,2376,711,52,1,9,42,3191
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,17,0,0,0,0,0,17
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,20,181,0,0,0,0,201
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,5101,357,0,0,0,0,5458
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,3589,70,3,0,31,71,3764
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,3643,1429,2,0,339,180,5593
TAMIL NADU,NAMAKKAL,KABILARMALAI,2852,2098,101,0,33,43,5127
TAMIL NADU,NAMAKKAL,KOLLIHILLS,75,99,0,0,15,0,189
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,3898,444,2,0,80,80,4504
TAMIL NADU,NAMAKKAL,MOHANUR,3533,1351,0,1,93,114,5092
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,6278,114,1,0,35,73,6501
TAMIL NADU,NAMAKKAL,NAMAKKAL,3002,455,0,0,180,104,3741
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,1838,197,0,0,269,21,2325
TAMIL NADU,NAMAKKAL,PARAMATHI,2801,719,11,0,148,994,4673
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,3209,230,0,0,480,280,4199
TAMIL NADU,NAMAKKAL,RASIPURAM,3048,34,0,0,0,1,3083
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,3512,137,4,1,282,19,3955
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,3729,279,26,1,31,7,4073
TAMIL NADU,NAMAKKAL,VENNANDHUR,3836,35,0,0,13,161,4045
TAMIL NADU,NILGIRIS,COONOOR,89,40,0,0,0,0,129
TAMIL NADU,NILGIRIS,GUDALUR,178,9,0,0,0,0,187
TAMIL NADU,NILGIRIS,KOTAGIRI,227,9,0,0,0,0,236
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,345,81,0,0,0,2,428
TAMIL NADU,PERAMBALUR,ALATHUR,5600,1203,12,0,133,476,7424
TAMIL NADU,PERAMBALUR,ANDIMADAM,298,1199,4,0,371,120,1992
TAMIL NADU,PERAMBALUR,ARIYALUR,733,488,8,0,41,598,1868
TAMIL NADU,PERAMBALUR,JAYANKONDAM,274,530,3,0,139,143,1089
TAMIL NADU,PERAMBALUR,PERAMBALUR,7858,1758,21,9,172,1219,11037
TAMIL NADU,PERAMBALUR,SENDURAI,159,280,5,0,229,960,1633
TAMIL NADU,PERAMBALUR,THIRUMANUR,857,502,1,2,14,88,1464
TAMIL NADU,PERAMBALUR,TPALUR,473,501,7,1,124,51,1157
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,9885,2577,42,4,37,1573,14118
TAMIL NADU,PERAMBALUR,VEPPUR,2763,912,22,2,73,1971,5743
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,3654,1031,22,0,159,533,5399
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,596,593,22,2,749,177,2139
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,616,124,0,0,6,103,849
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,1298,418,55,11,1153,89,3024
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,457,553,16,3,417,1754,3200
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,3999,594,24,2,123,294,5036
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,8,9,0,0,0,0,17
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,3911,627,30,2,86,977,5633
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,1533,683,74,13,740,912,3955
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,2182,233,12,0,156,49,2632
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,1402,313,13,3,905,2174,4810
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,5094,993,170,6,182,233,6678
TAMIL NADU,RAMANATHAPURAM,BOGALUR,37,33,1,0,0,2,73
TAMIL NADU,RAMANATHAPURAM,KADALADI,285,127,10,0,20,1,443
TAMIL NADU,RAMANATHAPURAM,KAMUDI,766,69,16,0,121,2,974
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,538,1629,9,7,269,8,2460
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,12,8,1,0,0,0,21
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,47,43,1,0,1,4,96
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,228,18,4,0,1,0,251
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,21,87,2,0,2,1,113
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,128,278,1,0,37,1,445
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,1159,1516,8,2,295,4,2984
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,30,15,1,1,0,0,47
TAMIL NADU,SALEM,ATTUR,9329,479,2,0,0,353,10163
TAMIL NADU,SALEM,AYODYAPATTANAM,5918,548,3,0,85,97,6651
TAMIL NADU,SALEM,EDAPPADI,3503,171,1,1,0,167,3843
TAMIL NADU,SALEM,GANGAVALLI,7783,527,2,1,26,217,8556
TAMIL NADU,SALEM,KADAYAMPATTI,3708,1619,74,5,327,450,6183
TAMIL NADU,SALEM,KOLATHUR,3284,651,18,0,0,226,4179
TAMIL NADU,SALEM,KONGANAPURAM,2314,99,0,1,1,139,2554
TAMIL NADU,SALEM,MAGUDANCHAVADI,2491,486,2,0,96,196,3271
TAMIL NADU,SALEM,MECHERI,1650,259,0,0,793,54,2756
TAMIL NADU,SALEM,NANGAVALLI,1795,216,2,1,283,7,2304
TAMIL NADU,SALEM,OMALUR,4468,1517,156,0,993,132,7266
TAMIL NADU,SALEM,PANAMARATHUPATTI,3103,231,25,0,147,174,3680
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,6791,596,1,0,19,192,7599
TAMIL NADU,SALEM,SALEM,2152,233,0,0,103,32,2520
TAMIL NADU,SALEM,SANKARI,3540,1429,1,0,14,298,5282
TAMIL NADU,SALEM,THALAIVASAL,10352,657,12,1,2,304,11328
TAMIL NADU,SALEM,THARAMANGALAM,1927,913,6,0,338,254,3438
TAMIL NADU,SALEM,VALAPPADY,5997,293,1,5,73,210,6579
TAMIL NADU,SALEM,VEERAPANDI,3182,276,85,1,1,29,3574
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,152,71,1,0,4,38,266
TAMIL NADU,SIVAGANGA,ILAYANGUDI,339,141,1,0,145,2,628
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,1330,1011,37,2,233,32,2645
TAMIL NADU,SIVAGANGA,KALLAL,421,218,0,0,95,13,747
TAMIL NADU,SIVAGANGA,KANNANGUDI,61,4,0,1,0,8,74
TAMIL NADU,SIVAGANGA,MANAMADURAI,1065,179,48,0,289,9,1590
TAMIL NADU,SIVAGANGA,S. PUDUR,1321,826,1,1,291,0,2440
TAMIL NADU,SIVAGANGA,SAKKOTTAI,141,61,0,0,52,0,254
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,1324,117,0,0,68,17,1526
TAMIL NADU,SIVAGANGA,SIVAGANGA,2866,1015,4,1,87,94,4067
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,1439,326,0,0,284,56,2105
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,1935,246,3,0,35,200,2419
TAMIL NADU,THANJAVUR,AMMAPETTAI,1,1,0,0,0,0,2
TAMIL NADU,THANJAVUR,BUDHALUR,326,239,2,1,2,3,573
TAMIL NADU,THANJAVUR,KUMBAKONAM,1,1,0,0,8,0,10
TAMIL NADU,THANJAVUR,MADHUKUR,16,6,4,0,0,0,26
TAMIL NADU,THANJAVUR,ORATHANADU,259,558,41,17,145,7,1027
TAMIL NADU,THANJAVUR,PATTUKOTTAI,46,25,0,0,1,0,72
TAMIL NADU,THANJAVUR,PERAVURANI,228,137,0,0,12,2,379
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,142,201,1,0,54,0,398
TAMIL NADU,THANJAVUR,THANJAVUR,575,316,1,0,1,0,893
TAMIL NADU,THANJAVUR,THIRUPANANDAL,68,6,0,0,0,0,74
TAMIL NADU,THANJAVUR,THIRUVAIYARU,6,12,0,0,0,0,18
TAMIL NADU,THANJAVUR,THIRUVONAM,485,552,43,2,284,0,1366
TAMIL NADU,THENI,ANDIPATTI,5057,19,0,0,0,0,5076
TAMIL NADU,THENI,BODI,2653,77,0,0,1,0,2731
TAMIL NADU,THENI,CHINNAMANNUR,3097,0,0,0,0,0,3097
TAMIL NADU,THENI,CUMBUM,1958,0,0,0,0,0,1958
