-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
KERALA,THRISSUR,KODAKARA,1122,375,377,728,383,1863
KERALA,THRISSUR,KODUNGALLUR,188,0,0,255,0,256
KERALA,THRISSUR,MALA,2310,0,909,909,1401,3218
KERALA,THRISSUR,MATHILAKOM,349,29,29,292,158,507
KERALA,THRISSUR,MULLASSERY,268,268,268,0,268,804
KERALA,THRISSUR,OLLUKKARA,374,56,55,323,179,613
KERALA,THRISSUR,PAZHAYANNUR,1025,772,764,210,980,2726
KERALA,THRISSUR,PUZHAKKAL,834,620,713,212,905,2451
KERALA,THRISSUR,THALIKULAM,145,0,0,141,50,191
KERALA,THRISSUR,THRISSUR CORPORATION,14,0,0,14,0,14
KERALA,THRISSUR,VADAKKANCHERRY,279,226,227,29,132,614
KERALA,THRISSUR,VELLANGALLUR,298,175,183,173,329,860
KERALA,WAYANAD,KALPETTA,1895,888,843,1009,283,3023
KERALA,WAYANAD,KALPETTA MUNI,132,0,0,2,132,134
KERALA,WAYANAD,MANANTHAVADI,2116,1023,1009,1091,0,3123
KERALA,WAYANAD,SULTHANBATHERI,2007,1611,1437,10,395,3452
MADHYA PRADESH,BALAGHAT,BAIHAR,165,94,72,0,0,166
MADHYA PRADESH,BALAGHAT,BALAGHAT,168,108,66,0,0,174
MADHYA PRADESH,BALAGHAT,BIRSA,54,45,14,0,0,60
MADHYA PRADESH,BALAGHAT,KATANGI,57,57,0,0,0,57
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,2221,2201,27,0,0,2228
MADHYA PRADESH,BALAGHAT,KIRNAPUR,524,366,172,0,0,537
MADHYA PRADESH,BALAGHAT,LALBURRA,128,115,16,0,0,131
MADHYA PRADESH,BALAGHAT,LANJI,1062,1034,65,22,0,1121
MADHYA PRADESH,BALAGHAT,PARASWADA,71,65,30,0,0,95
MADHYA PRADESH,BALAGHAT,WARASEONI,389,363,55,0,0,418
MADHYA PRADESH,BARWANI,BARWANI,2484,1523,976,0,0,2499
MADHYA PRADESH,BARWANI,NIWALI,192,138,94,0,0,232
MADHYA PRADESH,BARWANI,PANSEMAL,73,18,56,0,0,74
MADHYA PRADESH,BARWANI,PATI,1169,446,755,0,0,1201
MADHYA PRADESH,BARWANI,RAJPUR,2635,1601,1322,2,0,2925
MADHYA PRADESH,BARWANI,SENDHWA,2228,1258,1119,0,0,2376
MADHYA PRADESH,BARWANI,THIKRI,2405,1590,882,19,0,2491
MADHYA PRADESH,BETUL,AMLA,1565,4,1565,13,0,1582
MADHYA PRADESH,BETUL,ATHNER,217,53,213,0,0,266
MADHYA PRADESH,BETUL,BETUL,1269,28,1288,22,0,1338
MADHYA PRADESH,BETUL,BHAINSDEHI,958,0,959,4,0,963
MADHYA PRADESH,BETUL,BHIMPURA,722,0,722,1,0,722
MADHYA PRADESH,BETUL,CHICHOLI,662,14,656,2,0,672
MADHYA PRADESH,BETUL,GHODA DONGRI,1589,34,1624,3,0,1661
MADHYA PRADESH,BETUL,MULTAI,154,2,154,0,0,156
MADHYA PRADESH,BETUL,PRABHAT PATTAN,813,5,809,2,0,816
MADHYA PRADESH,BETUL,SHAHPUR,1590,150,1464,1,0,1615
MADHYA PRADESH,BHIND,BHIND,142,0,142,0,0,142
MADHYA PRADESH,BHIND,GOHAD,2758,1071,1767,98,0,2936
MADHYA PRADESH,BHIND,LAHAR,8024,197,7957,0,0,8154
MADHYA PRADESH,BHIND,MEHAGOAN,221,45,176,0,0,221
MADHYA PRADESH,BHIND,ROUN(MIHONA),145,0,147,0,0,147
MADHYA PRADESH,BHOPAL,BERASIA,4891,21,4891,0,0,4912
MADHYA PRADESH,BHOPAL,FUNDA,3204,563,3166,0,0,3729
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,6306,0,6308,0,0,6308
MADHYA PRADESH,CHHATARPUR,BIJAWAR,7928,0,7928,0,0,7928
MADHYA PRADESH,CHHATARPUR,BUXWAHA,1220,0,1220,0,0,1220
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,2440,0,2495,0,0,2495
MADHYA PRADESH,CHHATARPUR,GAURIHAR,1802,0,1829,0,0,1829
MADHYA PRADESH,CHHATARPUR,LAUNDI,1113,0,1116,0,0,1116
MADHYA PRADESH,CHHATARPUR,NOWGONG,4111,100,3985,30,0,4115
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,1064,0,1064,0,0,1064
MADHYA PRADESH,CHHINDWARA,BICHHUA,2,0,2,0,0,2
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,584,285,354,0,0,639
MADHYA PRADESH,CHHINDWARA,CHOURAI,7,0,7,2,0,9
MADHYA PRADESH,CHHINDWARA,PARASIA,426,0,427,0,0,427
MADHYA PRADESH,CHHINDWARA,TAMIA,181,0,181,0,0,181
MADHYA PRADESH,DAMOH,BATIYAGHAR,2124,34,2136,16,1,2187
MADHYA PRADESH,DAMOH,DAMOH,5139,7,5147,0,0,5154
MADHYA PRADESH,DAMOH,HATTA,2898,0,2904,0,0,2904
MADHYA PRADESH,DAMOH,JABERA,4224,0,4228,2,0,4230
MADHYA PRADESH,DAMOH,PATERA,3932,2,3937,3,0,3942
MADHYA PRADESH,DAMOH,PATHARIA,3753,0,3761,0,0,3761
MADHYA PRADESH,DAMOH,TENDUKHEDA,5165,8,5299,5,0,5312
MADHYA PRADESH,DATIA,BHANDER,903,1,902,0,0,903
MADHYA PRADESH,DATIA,DATIA,3215,1,3227,0,0,3228
MADHYA PRADESH,DEWAS,BAGLEE,636,74,548,20,0,642
MADHYA PRADESH,DEWAS,DEWAS,212,0,212,0,0,212
MADHYA PRADESH,DEWAS,KANNOD,2081,67,2018,0,0,2085
MADHYA PRADESH,DEWAS,KHATEGAON,1527,16,1572,0,0,1588
MADHYA PRADESH,DEWAS,SONKUCH,247,0,236,14,0,250
MADHYA PRADESH,DEWAS,TONKHURD,296,0,297,0,0,297
MADHYA PRADESH,DHAR,BADNAWER,406,356,59,0,0,415
MADHYA PRADESH,DHAR,BAGH,606,287,416,1,0,704
MADHYA PRADESH,DHAR,DAHI,138,65,74,0,0,138
MADHYA PRADESH,DHAR,DHAR,12,6,6,0,0,12
MADHYA PRADESH,DHAR,DHARAMPURI,28493,21354,7162,2,0,28518
MADHYA PRADESH,DHAR,GANDHWANI,692,225,675,2,0,903
MADHYA PRADESH,DHAR,KUKSHI,949,631,389,3,2,1024
MADHYA PRADESH,DHAR,MANAWAR,6744,3873,2990,14,0,6877
MADHYA PRADESH,DHAR,NALACHHA,1389,56,1334,0,0,1390
MADHYA PRADESH,DHAR,NISARPUR,3803,2725,1306,7,0,4038
MADHYA PRADESH,DHAR,SARDARPUR,6323,1573,4820,9,3,6405
MADHYA PRADESH,DHAR,TIRLA,234,2,235,0,0,237
MADHYA PRADESH,DHAR,UMARBAN,292,162,131,0,0,293
MADHYA PRADESH,DINDORI,DINDORI,39,0,43,0,14,57
MADHYA PRADESH,DINDORI,SAMNAPUR,42,0,124,0,2,126
MADHYA PRADESH,DINDORI,SHAHPURA,86,0,86,0,0,86
MADHYA PRADESH,GUNA,ARON,761,12,767,1,1,781
MADHYA PRADESH,GUNA,ASHOKNAGAR,15219,0,15222,0,0,15222
MADHYA PRADESH,GUNA,BAMORI,3113,6,3110,0,0,3116
MADHYA PRADESH,GUNA,CHANCHODA,886,0,886,0,0,886
MADHYA PRADESH,GUNA,CHANDERI,2033,9,2047,0,9,2065
MADHYA PRADESH,GUNA,EHSAGADH,3904,0,3909,0,0,3909
MADHYA PRADESH,GUNA,GUNA,1849,0,1920,3,0,1924
MADHYA PRADESH,GUNA,MUNGAWALI,8327,0,8334,0,0,8334
MADHYA PRADESH,GUNA,RAGHOGARH,5244,0,5250,0,0,5250
MADHYA PRADESH,GWALIOR,BHITARWAR,408,244,257,0,0,501
MADHYA PRADESH,GWALIOR,DABRA,2151,680,1598,151,0,2429
MADHYA PRADESH,GWALIOR,GHATIGAWAN,4687,1531,3241,0,0,4772
MADHYA PRADESH,GWALIOR,MORAR,485,132,444,0,0,577
MADHYA PRADESH,HARDA,HARDA,8220,2,8298,1,0,8301
MADHYA PRADESH,HARDA,KHIRKIYA,2681,0,2865,0,0,2865
MADHYA PRADESH,HARDA,TIMARNI,2039,0,2040,0,0,2040
MADHYA PRADESH,HOSHANGABAD,BABAI,1391,0,1395,0,0,1395
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,193,0,195,0,0,195
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,2155,1,2198,3,0,2202
MADHYA PRADESH,HOSHANGABAD,KESLA,3166,6,3167,1,0,3174
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,864,6,867,0,0,873
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,4168,265,4262,11,0,4538
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,2396,4,2400,0,0,2404
MADHYA PRADESH,INDORE,DEPAL PUR,1521,0,2679,40,0,2719
MADHYA PRADESH,INDORE,INDORE,1193,0,1193,0,0,1193
MADHYA PRADESH,INDORE,MHOW,500,0,535,27,2,563
MADHYA PRADESH,INDORE,SANWER,2501,5,2643,0,0,2647
MADHYA PRADESH,JABALPUR,BARGI,4706,1034,3907,8,89,5039
MADHYA PRADESH,JABALPUR,KUNDAM,935,29,1016,0,0,1045
MADHYA PRADESH,JABALPUR,MAJHOLI,2986,142,3033,20,20,3215
MADHYA PRADESH,JABALPUR,PANAGAR,1617,57,1610,0,0,1667
MADHYA PRADESH,JABALPUR,PATAN,2867,272,2674,47,0,2994
MADHYA PRADESH,JABALPUR,SHAHPURA,668,1,666,6,0,673
MADHYA PRADESH,JABALPUR,SIHORA,2210,173,2085,7,1,2266
MADHYA PRADESH,JHABUA,ALIRAJPUR,1328,44,1285,0,0,1329
MADHYA PRADESH,JHABUA,BHABHARA,267,6,267,0,0,273
MADHYA PRADESH,JHABUA,JHABUA,1113,35,1083,0,0,1118
MADHYA PRADESH,JHABUA,JOBAT,237,24,207,10,0,241
MADHYA PRADESH,JHABUA,KATTHIWADA,201,0,201,0,0,201
MADHYA PRADESH,JHABUA,MEGHNAGAR,1913,125,1850,0,0,1974
MADHYA PRADESH,JHABUA,PETLAWAD,1605,949,707,0,0,1656
MADHYA PRADESH,JHABUA,RAMA,817,7,817,0,3,827
MADHYA PRADESH,JHABUA,SONDWA,973,570,799,0,12,1382
MADHYA PRADESH,JHABUA,THANDLA,840,338,538,0,0,876
MADHYA PRADESH,JHABUA,UDAIGARH,2330,493,1859,0,1,2353
MADHYA PRADESH,KATNI,BADWARA,1056,37,1043,0,0,1080
MADHYA PRADESH,KATNI,BAHORIBAND,8561,2728,7042,0,10,9780
MADHYA PRADESH,KATNI,DHIMAR KHERA,2107,63,2107,7,1,2177
MADHYA PRADESH,KATNI,KATNI,5621,401,5458,10,0,5869
MADHYA PRADESH,KATNI,RITHI,2522,52,2531,0,1,2584
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,3784,219,3852,5,0,4076
MADHYA PRADESH,KHANDWA,BALADI,1016,346,668,0,11,1025
MADHYA PRADESH,KHANDWA,BURHANPUR,655,178,222,288,4,692
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,286,209,134,0,0,343
MADHYA PRADESH,KHANDWA,HARSOOD,2635,750,1997,14,0,2761
MADHYA PRADESH,KHANDWA,KHAKNAR,1159,370,350,514,22,1256
MADHYA PRADESH,KHANDWA,KHALWA,1324,207,1159,2,1,1367
MADHYA PRADESH,KHANDWA,KHANDWA,1275,653,678,14,0,1345
MADHYA PRADESH,KHANDWA,PANDHANA,1248,540,745,0,0,1284
MADHYA PRADESH,KHANDWA,PUNASA,742,383,391,0,0,774
MADHYA PRADESH,KHARGONE,BARWAHA,5413,3893,1653,0,0,5546
MADHYA PRADESH,KHARGONE,BHAGWANPURA,1248,713,585,10,0,1308
MADHYA PRADESH,KHARGONE,BHIKANGAON,2768,2282,972,0,0,3254
MADHYA PRADESH,KHARGONE,GOGAWA,1474,954,543,1,0,1498
MADHYA PRADESH,KHARGONE,KASRAWAD,6602,3903,2667,330,21,6921
MADHYA PRADESH,KHARGONE,KHARGONE,1486,1147,591,0,0,1738
MADHYA PRADESH,KHARGONE,MAHESHWAR,5175,3409,2406,65,0,5880
MADHYA PRADESH,KHARGONE,SEGOAN,1477,1041,562,7,0,1609
MADHYA PRADESH,KHARGONE,ZIRNYA,1568,997,636,0,0,1633
MADHYA PRADESH,MANDLA,BICHHIA,36,0,36,0,0,36
MADHYA PRADESH,MANDLA,BIJADANDI,71,0,71,0,0,71
MADHYA PRADESH,MANDLA,GHUGHRI,6,0,6,0,0,6
MADHYA PRADESH,MANDLA,MANDLA,316,120,186,18,0,324
MADHYA PRADESH,MANDLA,MOHGAON,37,6,20,12,0,37
MADHYA PRADESH,MANDLA,NAINPUR,35,16,21,0,0,37
MADHYA PRADESH,MANDLA,NARAYANGANJ,187,0,187,0,0,187
MADHYA PRADESH,MANDLA,NIVAS,41,0,41,0,0,41
MADHYA PRADESH,MANDSAUR,BHANPURA,403,3,400,3,0,406
MADHYA PRADESH,MANDSAUR,GAROTH,220,1,220,0,0,221
MADHYA PRADESH,MANDSAUR,MALHARGAR,571,9,563,3,0,575
MADHYA PRADESH,MANDSAUR,MANDSAUR,1864,5,1863,0,0,1868
MADHYA PRADESH,MANDSAUR,SITAMAU,1265,93,1253,3,2,1351
MADHYA PRADESH,MORENA,JOURA,60,0,60,0,0,60
MADHYA PRADESH,MORENA,KAILARAS,25,13,16,0,2,31
MADHYA PRADESH,MORENA,MORENA,446,0,446,0,0,446
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,135,10,116,0,8,135
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,551,23,550,6,0,578
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,1258,0,1268,9,0,1277
MADHYA PRADESH,NARSINGHPUR,KARELI,429,0,429,0,0,429
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,2853,10,2879,0,0,2889
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,537,0,558,0,0,558
MADHYA PRADESH,NEEMUCH,JAWAD,156,4,156,0,0,159
MADHYA PRADESH,NEEMUCH,MANASA,212,0,213,0,0,213
MADHYA PRADESH,NEEMUCH,NEEMUCH,695,0,695,0,0,695
MADHYA PRADESH,PANNA,AJAYGARH,1856,421,1769,0,0,2190
MADHYA PRADESH,PANNA,GUNOUR,15139,1,15148,0,0,15149
MADHYA PRADESH,PANNA,PANNA,6235,71,6274,4,0,6349
MADHYA PRADESH,PANNA,PAWAI,9350,76,9360,0,0,9436
MADHYA PRADESH,PANNA,SHAHNAGAR,4158,5,4372,0,0,4377
MADHYA PRADESH,RAISEN,ABDULLA GANJ,10807,0,10807,0,0,10807
MADHYA PRADESH,RAISEN,BADI,3971,0,3971,0,0,3971
MADHYA PRADESH,RAISEN,BEGAMGANJ,5517,0,5528,0,0,5528
MADHYA PRADESH,RAISEN,GAIRATGANJ,3190,0,3198,0,0,3198
MADHYA PRADESH,RAISEN,SANCHI,12064,0,12065,0,0,12065
MADHYA PRADESH,RAISEN,SILVANI,3935,0,3935,0,0,3935
MADHYA PRADESH,RAISEN,UDAYPURA,4527,0,4530,0,0,4530
MADHYA PRADESH,RAJGARH,BIAORA,2373,14,2387,0,0,2401
MADHYA PRADESH,RAJGARH,KHILCHIPUR,428,5,431,2,0,437
MADHYA PRADESH,RAJGARH,NARSINGARH,1179,2,1186,0,0,1188
MADHYA PRADESH,RAJGARH,RAJGARH,812,2,811,0,0,813
MADHYA PRADESH,RAJGARH,SARANGPUR,2926,90,3355,0,0,3445
MADHYA PRADESH,RAJGARH,ZEERAPUR],151,0,151,0,0,151
MADHYA PRADESH,RATLAM,ALOT,466,3,463,0,13,479
MADHYA PRADESH,RATLAM,BAJNA,1474,426,613,83,372,1494
MADHYA PRADESH,RATLAM,JAORA,517,51,462,1,6,520
MADHYA PRADESH,RATLAM,PIPLODA,11,0,11,0,0,11
MADHYA PRADESH,RATLAM,RATLAM,191,125,52,0,14,191
MADHYA PRADESH,RATLAM,SAILANA,885,461,566,0,28,1055
MADHYA PRADESH,REWA,GANGEO,2185,1168,1849,5,0,3022
MADHYA PRADESH,REWA,HANUMANA,6770,1695,5104,0,10,6809
MADHYA PRADESH,REWA,JAWA,3391,2303,2379,4,0,4685
MADHYA PRADESH,REWA,MAUGANJ,2869,1370,1624,0,0,2995
MADHYA PRADESH,REWA,NAIGARHI,2518,1532,989,0,0,2521
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,1030,658,672,51,0,1380
MADHYA PRADESH,REWA,REWA,2176,1721,1607,71,2,3402
MADHYA PRADESH,REWA,SIRMOUR,5471,4257,4244,29,0,8531
MADHYA PRADESH,REWA,TEONTHER,3235,1854,2757,10,0,4621
MADHYA PRADESH,SAGAR,BANDA,3259,2,3259,1,0,3261
MADHYA PRADESH,SAGAR,BINA,4335,0,4335,0,0,4335
MADHYA PRADESH,SAGAR,DEORI,3689,0,3689,12,0,3701
MADHYA PRADESH,SAGAR,JAISINAGAR,3909,2,3909,6,0,3917
MADHYA PRADESH,SAGAR,KESLI,2047,0,2047,1,0,2048
MADHYA PRADESH,SAGAR,KHURAI,4769,7,4769,0,0,4775
MADHYA PRADESH,SAGAR,MALTHONE,3888,5,3888,86,0,3979
MADHYA PRADESH,SAGAR,RAHATGARH,5883,4,5883,8,0,5895
MADHYA PRADESH,SAGAR,REHLI,4959,45,4959,0,0,5003
MADHYA PRADESH,SAGAR,SAGAR,2388,5,2388,1,0,2394
MADHYA PRADESH,SAGAR,SHAHGARH,1428,0,1428,2,0,1430
MADHYA PRADESH,SATNA,AMARPATAN,936,24,902,13,10,949
MADHYA PRADESH,SATNA,MAIHAR,5036,0,5044,66,0,5110
MADHYA PRADESH,SATNA,MAJHAGAWAN,3761,0,3763,0,0,3763
MADHYA PRADESH,SATNA,NAGOD,4997,65,4936,1,0,5002
MADHYA PRADESH,SATNA,RAMNAGER,931,0,931,0,0,931
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,3739,0,3739,3,0,3742
MADHYA PRADESH,SATNA,SOHAWAL,4526,0,4528,0,0,4528
MADHYA PRADESH,SATNA,UCHEHARA,2498,0,2497,0,1,2498
MADHYA PRADESH,SEHORE,ASHTA,2565,87,2362,143,0,2592
MADHYA PRADESH,SEHORE,BUDHNI,1322,0,1571,0,0,1571
MADHYA PRADESH,SEHORE,ICHAWAR,171,2,165,4,0,171
MADHYA PRADESH,SEHORE,NASRULLAGANJ,843,0,869,0,0,869
MADHYA PRADESH,SEONI,BARGHAT,326,272,67,0,0,340
MADHYA PRADESH,SEONI,CHHAPARA,1297,0,1133,165,0,1299
MADHYA PRADESH,SEONI,DHANORA,247,5,249,0,0,254
MADHYA PRADESH,SEONI,GHANSOR,37,0,37,0,0,37
MADHYA PRADESH,SEONI,KURAI,1853,501,1356,2,0,1859
MADHYA PRADESH,SEONI,LAKHNADON,638,2,633,6,0,641
MADHYA PRADESH,SEONI,SEONI,2579,87,2950,2,0,3040
MADHYA PRADESH,SHAHDOL,ANUPPUR,464,1,478,0,0,479
MADHYA PRADESH,SHAHDOL,BEOHARI,2359,0,2359,0,0,2359
MADHYA PRADESH,SHAHDOL,BURHAR,504,28,504,20,20,572
MADHYA PRADESH,SHAHDOL,GOHPARU,7819,4371,3448,0,0,7819
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,3376,0,3379,0,0,3379
MADHYA PRADESH,SHAHDOL,JAITHARI,2367,906,1460,0,1,2367
MADHYA PRADESH,SHAHDOL,KOTMA,645,112,564,0,0,676
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,13,0,13,0,0,13
MADHYA PRADESH,SHAHDOL,SOHAGPUR,1765,3,1788,0,0,1791
MADHYA PRADESH,SHAJAPUR,AGAR,936,0,936,0,0,936
MADHYA PRADESH,SHAJAPUR,BAROD,788,0,788,0,0,788
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,1211,20,1191,0,0,1211
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,1093,2,1093,0,0,1095
MADHYA PRADESH,SHAJAPUR,NALKHEDA,200,0,200,0,0,200
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,1246,2,1247,0,0,1249
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,783,0,783,0,0,783
MADHYA PRADESH,SHAJAPUR,SUSNER,504,3,504,0,0,507
MADHYA PRADESH,SHEOPUR,KARHAL,5370,0,5372,0,0,5372
MADHYA PRADESH,SHEOPUR,SHEOPUR,23365,2,23372,0,0,23374
MADHYA PRADESH,SHEOPUR,VIJAYPUR,461,0,461,0,0,461
MADHYA PRADESH,SHIVPURI,BADARWAS,1565,0,1674,0,0,1674
MADHYA PRADESH,SHIVPURI,KARERA,408,0,409,0,0,409
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,274,0,274,0,0,274
MADHYA PRADESH,SHIVPURI,KOLARAS,1752,0,1822,0,0,1822
MADHYA PRADESH,SHIVPURI,NARWAR,1008,0,1009,0,0,1009
MADHYA PRADESH,SHIVPURI,PICHHORE,18040,0,18040,0,0,18040
MADHYA PRADESH,SHIVPURI,POHARI,1313,0,1332,2,0,1334
MADHYA PRADESH,SHIVPURI,SHIVPURI,2185,0,2363,2,0,2365
MADHYA PRADESH,SIDHI,CHITRANGI,1825,0,1833,0,1833,3666
MADHYA PRADESH,SIDHI,DEOSAR,1572,0,1573,0,1680,3253
MADHYA PRADESH,SIDHI,KUSMI,439,0,439,0,439,877
MADHYA PRADESH,SIDHI,MAJHOULI,1156,10,1146,0,1157,2314
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,1038,0,1048,0,1048,2096
MADHYA PRADESH,SIDHI,SIDHI,1647,0,1657,2,1657,3315
MADHYA PRADESH,SIDHI,SIHAWAL,217,0,217,0,217,435
MADHYA PRADESH,SIDHI,WAIDHAN,2357,0,2387,4,2405,4796
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,1661,335,1603,0,0,1938
MADHYA PRADESH,TIKAMGARH,JATARA,1349,0,1545,0,0,1545
MADHYA PRADESH,TIKAMGARH,NIWARI,226,25,211,0,0,236
MADHYA PRADESH,TIKAMGARH,PALERA,634,83,604,0,0,687
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,3846,573,3758,54,1,4387
MADHYA PRADESH,UJJAIN,BARNAGAR,437,0,449,0,0,449
MADHYA PRADESH,UJJAIN,GHATTIA,1753,0,1828,0,3,1831
MADHYA PRADESH,UJJAIN,KHACHROD,3173,1,3200,0,0,3201
MADHYA PRADESH,UJJAIN,MEHIDPUR,920,289,788,0,0,1077
MADHYA PRADESH,UJJAIN,TARANA,1156,0,1159,0,0,1159
MADHYA PRADESH,UJJAIN,UJJAIN,1159,62,1106,4,0,1172
MADHYA PRADESH,UMARIA,KARKELI,3609,8,3604,5,0,3617
MADHYA PRADESH,UMARIA,MANPUR,3161,0,3161,0,0,3161
MADHYA PRADESH,UMARIA,PALI,1256,806,839,0,0,1646
MADHYA PRADESH,VIDISHA,BASODA,16314,0,16335,0,0,16335
MADHYA PRADESH,VIDISHA,GYARASPUR,6466,54,6502,0,0,6556
MADHYA PRADESH,VIDISHA,KURWAI,9635,0,9660,0,0,9660
MADHYA PRADESH,VIDISHA,LATERI,1473,0,1483,0,0,1483
MADHYA PRADESH,VIDISHA,NATERAN,16685,0,16710,0,0,16710
MADHYA PRADESH,VIDISHA,SIRONJ,9426,0,9427,0,0,9427
MADHYA PRADESH,VIDISHA,VIDISHA,10325,0,10326,0,0,10326
MAHARASHTRA,AHMEDNAGAR,AKOLA,285,285,242,136,28,690
MAHARASHTRA,AHMEDNAGAR,KARJAT,407,122,267,94,0,484
MAHARASHTRA,AHMEDNAGAR,NAGAR,201,3,198,0,0,201
MAHARASHTRA,AHMEDNAGAR,NEVASA,38,0,0,38,0,38
MAHARASHTRA,AHMEDNAGAR,PARNER,3347,2252,2531,82,364,5229
MAHARASHTRA,AHMEDNAGAR,RAHURI,26,3,26,0,0,29
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,9,6,3,0,0,9
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,453,66,171,116,111,464
MAHARASHTRA,AKOLA,AKOLA,1076,362,749,26,0,1137
MAHARASHTRA,AKOLA,BALAPUR,41,0,33,8,0,41
MAHARASHTRA,AKOLA,MURTIJAPUR,505,299,323,11,0,633
MAHARASHTRA,AKOLA,PATUR,185,7,170,11,0,188
MAHARASHTRA,AKOLA,TELHARA,67,45,27,0,0,72
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,260,107,85,80,5,277
MAHARASHTRA,AMRAVATI,DARYAPUR,65,0,65,1,0,66
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,138,80,35,24,3,142
MAHARASHTRA,AMRAVATI,DHARNI,669,181,450,44,1,676
MAHARASHTRA,AMRAVATI,MORSHI,91,49,29,13,0,91
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,13,4,9,1,0,14
MAHARASHTRA,AMRAVATI,WARUD,58,9,26,22,1,58
MAHARASHTRA,AURANGABAD,PAITHAN,2735,16,2720,13,0,2748
MAHARASHTRA,BEED,PARLI,830,50,382,376,768,1576
MAHARASHTRA,BEED,PATODA,60,57,37,0,94,188
MAHARASHTRA,BEED,SHIRUR (KASAR),13,10,3,0,13,25
MAHARASHTRA,BHANDARA,BHANDARA,2038,1837,563,0,131,2531
MAHARASHTRA,BHANDARA,LAKHANDUR,481,320,11,32,372,735
MAHARASHTRA,BHANDARA,LAKHANI,10,10,7,0,0,17
MAHARASHTRA,BHANDARA,MOHADI,177,167,36,0,9,212
MAHARASHTRA,BHANDARA,PAVANI,100,100,50,0,0,150
MAHARASHTRA,BHANDARA,TUMSAR,0,20,0,0,0,20
MAHARASHTRA,BULDANA,CHIKHLI,195,69,126,0,0,195
MAHARASHTRA,BULDANA,DEULGAON RAJA,628,375,249,6,0,630
MAHARASHTRA,BULDANA,JALGAON JAMOD,7,3,4,0,0,7
MAHARASHTRA,BULDANA,MALKAPUR,142,5,137,0,0,142
MAHARASHTRA,BULDANA,MEHKAR,478,271,220,0,0,491
MAHARASHTRA,BULDANA,MOTALA,96,31,58,6,1,96
MAHARASHTRA,BULDANA,SHEGAON,45,45,0,0,0,45
MAHARASHTRA,CHANDRAPUR,BALLARPUR,106,94,41,2,0,137
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,545,463,85,5,24,578
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,246,246,17,0,0,263
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,387,260,146,4,24,434
MAHARASHTRA,CHANDRAPUR,CHIMUR,1780,1626,280,16,0,1922
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,328,272,67,0,0,339
MAHARASHTRA,CHANDRAPUR,KORPANA,1055,993,495,262,2,1752
MAHARASHTRA,CHANDRAPUR,POMBHURNA,134,134,0,0,0,134
MAHARASHTRA,CHANDRAPUR,RAJURA,1306,1084,194,521,1,1800
MAHARASHTRA,CHANDRAPUR,SAWALI,807,807,0,0,0,807
