-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Shallow Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,20,20,20,0,0,39
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,106,71,95,0,1,167
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,27,26,26,0,0,52
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,1057,1002,596,0,0,1599
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,67,64,47,8,0,119
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,742,733,599,19,20,1371
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,881,794,587,18,15,1414
ANDHRA PRADESH,KARIMNAGAR,KORATLA,112,76,36,4,28,145
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,372,311,72,0,0,383
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO,78,78,35,0,0,113
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,58,57,47,0,0,104
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,48,48,48,0,0,96
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,505,499,341,2,0,843
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,301,289,195,0,0,484
ANDHRA PRADESH,KARIMNAGAR,METPALLE,818,802,327,16,20,1165
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,688,604,424,0,21,1049
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,123,123,61,0,0,184
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,1,1,1,0,0,3
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,14,13,7,0,0,21
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,118,86,53,27,0,165
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,2460,2400,1728,6,0,4134
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,194,174,160,14,1,350
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,563,521,374,2,1,898
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,3361,3200,2967,4,13,6184
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,82,61,51,0,0,112
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,375,336,76,0,0,412
ANDHRA PRADESH,KHAMMAM,BAYYARAM,47,42,25,0,0,67
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,61,61,5,0,0,66
ANDHRA PRADESH,KHAMMAM,BONAKAL,37,37,0,0,0,37
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,77,57,59,0,0,116
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,101,101,0,0,0,101
ANDHRA PRADESH,KHAMMAM,CHERLA,472,472,357,0,0,830
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,1397,1348,262,0,0,1610
ANDHRA PRADESH,KHAMMAM,ENKURU,398,357,66,0,0,423
ANDHRA PRADESH,KHAMMAM,JULURPAD,122,122,0,0,0,122
ANDHRA PRADESH,KHAMMAM,KALLURU,50,50,0,0,0,50
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,119,100,19,0,0,119
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,50,48,13,0,0,61
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,65,65,28,0,0,93
ANDHRA PRADESH,KHAMMAM,KONIJERLA,9,9,0,0,0,9
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,184,174,29,0,0,203
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,191,180,163,0,0,343
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,864,808,501,0,0,1309
ANDHRA PRADESH,KHAMMAM,MADHIRA,372,372,29,0,0,402
ANDHRA PRADESH,KHAMMAM,MANUGURU,265,254,85,0,0,339
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,368,307,97,0,0,404
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,297,202,125,0,0,327
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,62,62,17,0,0,79
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,373,362,34,0,0,396
ANDHRA PRADESH,KHAMMAM,PENUBALLI,785,782,108,0,0,890
ANDHRA PRADESH,KHAMMAM,PINAPAKA,1816,1812,10,0,0,1822
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,531,525,125,0,0,651
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,24,24,20,0,0,44
ANDHRA PRADESH,KHAMMAM,THALLADA,59,59,4,0,0,63
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,646,511,219,0,0,729
ANDHRA PRADESH,KHAMMAM,VEMSOOR,1958,1911,286,0,0,2197
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,105,101,104,0,0,205
ANDHRA PRADESH,KHAMMAM,WAZEED,404,370,284,0,0,654
ANDHRA PRADESH,KHAMMAM,WYRA,61,56,9,0,0,65
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,584,583,23,0,0,605
ANDHRA PRADESH,KRISHNA,A KONDURU,10,7,7,0,0,14
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,61,18,22,27,3,71
ANDHRA PRADESH,KRISHNA,AVANIGADDA,444,207,248,50,92,597
ANDHRA PRADESH,KRISHNA,BAPULAPADU,32,22,22,9,0,54
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,761,214,42,27,574,857
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,721,519,0,217,8,744
ANDHRA PRADESH,KRISHNA,CHATRAI,505,317,89,69,87,563
ANDHRA PRADESH,KRISHNA,G KONDURU,632,584,13,39,1,637
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,506,475,201,4,0,680
ANDHRA PRADESH,KRISHNA,GANNAVARAM,340,193,149,98,57,497
ANDHRA PRADESH,KRISHNA,GHANTASALA,533,430,137,3,0,570
ANDHRA PRADESH,KRISHNA,GUDIVADA,259,261,57,0,22,340
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,98,98,0,0,0,98
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,1296,660,345,784,5,1795
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,100,97,0,3,0,100
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,325,281,84,42,0,407
ANDHRA PRADESH,KRISHNA,KANKIPADU,2190,1565,2,616,36,2219
ANDHRA PRADESH,KRISHNA,KODURU,114,114,98,0,2,214
ANDHRA PRADESH,KRISHNA,MOPIDEVI,1042,436,203,3,633,1274
ANDHRA PRADESH,KRISHNA,MOVVA,593,320,13,21,356,710
ANDHRA PRADESH,KRISHNA,MUSUNURU,214,43,98,19,55,214
ANDHRA PRADESH,KRISHNA,MYLAVARAM,95,54,21,32,6,114
ANDHRA PRADESH,KRISHNA,NANDIGAMA,649,498,229,114,48,889
ANDHRA PRADESH,KRISHNA,PAMARRU,556,425,150,18,83,676
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,1927,2021,687,41,59,2808
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,1768,30,1740,0,3,1774
ANDHRA PRADESH,KRISHNA,PENAMALURU,2842,2317,439,58,924,3738
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,266,139,40,121,8,309
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,170,100,50,71,0,222
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,3434,1138,197,42,3022,4400
ANDHRA PRADESH,KRISHNA,TIRUVURU,215,187,142,0,25,354
ANDHRA PRADESH,KRISHNA,UNGUTURU,1189,1228,0,4,61,1293
ANDHRA PRADESH,KRISHNA,VATSAVAI,15,13,7,2,0,22
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,103,89,53,0,0,142
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,1049,690,222,194,205,1310
ANDHRA PRADESH,KRISHNA,VISSANNAPET,666,589,57,135,0,781
ANDHRA PRADESH,KRISHNA,VUYYURU,2366,1407,39,8,1026,2480
ANDHRA PRADESH,KURNOOL,ADONI,1240,986,754,0,0,1740
ANDHRA PRADESH,KURNOOL,ALLAGADDA,423,363,86,60,0,509
ANDHRA PRADESH,KURNOOL,ALUR,651,531,441,18,4,994
ANDHRA PRADESH,KURNOOL,ASPARI,722,644,374,0,0,1018
ANDHRA PRADESH,KURNOOL,ATMAKUR,71,68,29,0,0,97
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,2294,2243,1249,69,21,3581
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,964,866,815,92,0,1773
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,1643,1332,1078,254,17,2681
ANDHRA PRADESH,KURNOOL,C.BELAGAL,6,6,6,0,0,13
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,2,2,2,0,0,4
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,120,113,60,0,0,173
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,975,961,800,0,0,1761
ANDHRA PRADESH,KURNOOL,DHONE,643,597,418,7,8,1031
ANDHRA PRADESH,KURNOOL,GADIVEMULA,1044,1006,761,0,0,1767
ANDHRA PRADESH,KURNOOL,GONEGANDLA,473,467,401,0,0,868
ANDHRA PRADESH,KURNOOL,GOSPADU,137,136,60,0,0,196
ANDHRA PRADESH,KURNOOL,GUDUR,75,61,44,0,0,105
ANDHRA PRADESH,KURNOOL,HALAHARVI,73,73,63,0,0,136
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,435,419,291,0,0,710
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,202,175,104,0,0,279
ANDHRA PRADESH,KURNOOL,KALLUR,1775,1627,1429,0,0,3056
ANDHRA PRADESH,KURNOOL,KODUMUR,683,617,519,21,0,1157
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,194,183,73,0,0,255
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,795,771,418,0,0,1189
ANDHRA PRADESH,KURNOOL,KOSIGI,64,64,64,0,0,128
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,65,65,3,0,0,68
ANDHRA PRADESH,KURNOOL,KOWTHALAM,779,745,784,0,0,1529
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,522,317,242,0,0,559
ANDHRA PRADESH,KURNOOL,KURNOOL,522,462,345,34,0,841
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,102,67,35,0,0,102
ANDHRA PRADESH,KURNOOL,MAHANANDI,1259,1098,789,165,0,2051
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,69,69,54,0,0,123
ANDHRA PRADESH,KURNOOL,MIDTHUR,564,367,265,0,0,632
ANDHRA PRADESH,KURNOOL,NANDAVARAM,118,118,67,0,0,185
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,297,248,162,0,0,410
ANDHRA PRADESH,KURNOOL,NANDYAL,400,341,73,1,0,416
ANDHRA PRADESH,KURNOOL,ORVAKAL,1448,1440,1114,170,0,2724
ANDHRA PRADESH,KURNOOL,OWK,862,843,440,0,0,1283
ANDHRA PRADESH,KURNOOL,PAGIDYALA,29,29,19,0,0,48
ANDHRA PRADESH,KURNOOL,PAMULAPADU,23,23,5,0,0,28
ANDHRA PRADESH,KURNOOL,PANYAM,1456,1463,1020,0,0,2483
ANDHRA PRADESH,KURNOOL,PATTIKANDA,283,262,163,10,18,453
ANDHRA PRADESH,KURNOOL,PEAPALLY,1177,1145,1112,0,0,2257
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,401,352,314,0,0,666
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,671,625,470,0,0,1095
ANDHRA PRADESH,KURNOOL,SANJAMALA,813,811,154,0,0,965
ANDHRA PRADESH,KURNOOL,SIRVEL,595,606,396,0,0,1002
ANDHRA PRADESH,KURNOOL,TUGGALI,241,203,140,0,0,343
ANDHRA PRADESH,KURNOOL,UYYALAWADA,133,133,9,0,0,142
ANDHRA PRADESH,KURNOOL,VELDURTHI,369,358,337,0,0,696
ANDHRA PRADESH,KURNOOL,VELGODU,20,19,19,0,0,38
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,562,563,358,0,0,921
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,979,803,446,0,0,1249
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,1827,1700,1139,0,1,2840
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,973,937,497,0,0,1434
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,308,330,205,1,8,545
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,1256,3538,3076,275,0,6889
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,346,354,138,32,0,523
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,280,244,191,0,0,435
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,5308,6250,2471,737,0,9459
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,1161,891,528,47,2,1467
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,1616,1526,987,0,2,2515
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,3298,4861,2468,1610,0,8938
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,1423,1450,935,1,0,2386
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,1484,1403,840,1,0,2244
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,1163,1127,911,41,10,2089
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,977,1035,728,0,0,1763
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,897,855,535,1,0,1391
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,1095,1010,771,1,0,1782
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,3803,3049,2159,2,0,5210
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,546,527,453,0,0,980
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,1314,1136,654,202,31,2023
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,1194,1285,746,38,5,2073
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,2171,1958,1397,5,0,3360
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,1157,1061,844,0,3,1907
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,352,221,181,96,0,499
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,4107,3076,1980,265,4,5323
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,3603,2828,1962,1,1,4792
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,2315,1738,1015,24,131,2908
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,824,709,338,38,0,1085
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,507,494,340,1,0,835
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,1987,1838,1098,5,10,2950
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,62,44,30,0,1,76
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,1866,1371,872,9,19,2270
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,1041,976,544,36,5,1562
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,2217,1843,979,5,6,2832
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,1455,1428,1340,59,2,2829
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,1609,963,682,14,70,1728
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,624,639,74,0,0,713
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,1486,1315,610,21,7,1952
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,928,933,486,0,0,1419
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,1448,1319,648,22,0,1990
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,275,233,50,48,0,331
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,4123,3867,7782,7,16,11672
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,1348,1298,968,40,0,2306
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,1346,1118,459,2,18,1596
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,1151,923,637,26,10,1598
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,1806,1706,1249,0,54,3009
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,824,822,447,74,34,1378
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,182,171,53,9,0,233
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,492,449,228,0,17,694
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,1283,1277,1153,2,0,2432
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,1907,1213,975,2,60,2250
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,2727,4277,2734,3,2,7016
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,1610,1571,1318,49,1,2940
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,1322,1088,670,0,1,1758
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,1763,1310,790,27,35,2162
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,539,405,326,2,0,733
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,1283,714,595,6,2,1318
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,183,167,139,0,0,307
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,1464,1057,557,2,3,1619
ANDHRA PRADESH,MEDAK,ALLADURG,871,692,472,96,0,1260
ANDHRA PRADESH,MEDAK,ANDOLE,2261,789,371,1409,3,2572
ANDHRA PRADESH,MEDAK,CHEGUNTA,3434,3151,1520,16,3,4691
ANDHRA PRADESH,MEDAK,CHINNA KODUR,1043,787,621,0,0,1408
ANDHRA PRADESH,MEDAK,DOULTABAD,2316,2108,1451,16,0,3576
ANDHRA PRADESH,MEDAK,DUBBAK,3455,3456,3118,0,1,6574
ANDHRA PRADESH,MEDAK,GAJWEL,1775,1752,1003,0,3,2758
ANDHRA PRADESH,MEDAK,HATHNOORA,2495,2416,1727,16,0,4159
ANDHRA PRADESH,MEDAK,JAGDEVPUR,1529,1565,1255,0,19,2839
ANDHRA PRADESH,MEDAK,JHARASANGAM,513,201,184,280,3,667
ANDHRA PRADESH,MEDAK,JINNARAM,1885,1800,1441,64,61,3365
ANDHRA PRADESH,MEDAK,KALHER,2069,2067,1564,0,0,3632
ANDHRA PRADESH,MEDAK,KANGTI,365,351,266,2,0,619
ANDHRA PRADESH,MEDAK,KOHIR,46,5,11,32,0,48
ANDHRA PRADESH,MEDAK,KONDAPAK,3286,3344,2119,472,16,5951
ANDHRA PRADESH,MEDAK,KONDAPUR,1387,1054,368,386,19,1828
ANDHRA PRADESH,MEDAK,KOWDIPALLE,2787,2804,1845,133,2,4784
ANDHRA PRADESH,MEDAK,KULCHARAM,2409,2367,1202,29,14,3612
ANDHRA PRADESH,MEDAK,MANOOR,439,228,223,51,18,521
ANDHRA PRADESH,MEDAK,MEDAK,3630,3591,2130,4,0,5725
ANDHRA PRADESH,MEDAK,MIRDODDI,3468,3006,1809,143,3,4960
ANDHRA PRADESH,MEDAK,MULUG,2665,1835,1143,3,0,2981
ANDHRA PRADESH,MEDAK,MUNPALLE,577,416,189,141,1,748
ANDHRA PRADESH,MEDAK,NANGANUR,1536,1355,935,1,0,2292
ANDHRA PRADESH,MEDAK,NARAYANKHED,827,762,387,0,0,1149
ANDHRA PRADESH,MEDAK,NARSAPUR,2217,1975,1610,15,7,3607
ANDHRA PRADESH,MEDAK,NYALKAL,672,114,296,322,15,747
ANDHRA PRADESH,MEDAK,PAPANNAPET,1402,1398,769,35,55,2257
ANDHRA PRADESH,MEDAK,PATANCHERU,1750,1668,1075,133,0,2876
ANDHRA PRADESH,MEDAK,PULKAL,2530,872,396,1599,9,2876
ANDHRA PRADESH,MEDAK,RAIKODE,239,192,104,40,4,340
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,863,846,489,0,0,1336
ANDHRA PRADESH,MEDAK,RAMAYAMPET,3282,2704,1705,72,87,4568
ANDHRA PRADESH,MEDAK,REGODE,498,457,244,41,16,758
ANDHRA PRADESH,MEDAK,SADASIVPET,1696,1254,835,94,102,2285
ANDHRA PRADESH,MEDAK,SANGAREDDY,1830,1468,724,541,14,2748
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),696,618,480,35,0,1134
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),1868,1427,1035,0,0,2462
ANDHRA PRADESH,MEDAK,SHIVAMPET,2534,2074,1382,405,1,3861
ANDHRA PRADESH,MEDAK,SIDDIPET,1748,1748,1653,0,0,3400
ANDHRA PRADESH,MEDAK,TEKMAL,1380,1377,396,107,51,1931
ANDHRA PRADESH,MEDAK,TUPRAN,2428,2267,1101,189,1,3558
ANDHRA PRADESH,MEDAK,WARGAL,2756,1482,1659,46,16,3203
ANDHRA PRADESH,MEDAK,YELDURTHY,1950,1603,930,101,12,2647
ANDHRA PRADESH,MEDAK,ZAHIRABAD,1291,429,415,967,0,1811
ANDHRA PRADESH,NALGONDA,ALAIR,1359,1096,656,148,1,1901
ANDHRA PRADESH,NALGONDA,ANUMULA,562,464,202,14,0,680
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),885,860,420,0,0,1281
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),1376,1201,920,2,0,2123
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,2886,2852,1495,121,2,4471
ANDHRA PRADESH,NALGONDA,BIBINAGAR,650,648,394,0,0,1042
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,487,481,132,0,0,613
ANDHRA PRADESH,NALGONDA,CHANDAM PET,626,398,324,48,0,769
ANDHRA PRADESH,NALGONDA,CHANDUR,1232,871,630,232,2,1735
ANDHRA PRADESH,NALGONDA,CHILKUR,26,26,24,0,0,49
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,753,514,413,0,12,939
ANDHRA PRADESH,NALGONDA,CHITYALA,2519,1915,1287,80,1,3283
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,306,263,113,0,0,376
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,1358,1097,900,0,7,2004
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,511,508,265,130,34,938
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,1078,1368,644,0,0,2011
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,96,104,73,3,18,198
ANDHRA PRADESH,NALGONDA,GUNDALA,1467,1264,969,0,36,2269
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,805,636,347,16,0,999
ANDHRA PRADESH,NALGONDA,GURRAMPODE,1914,885,776,442,448,2550
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,37,35,31,0,0,66
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,1089,748,536,98,1,1382
ANDHRA PRADESH,NALGONDA,KANGAL,1636,1065,911,111,6,2093
ANDHRA PRADESH,NALGONDA,KATTANGOOR,545,477,403,14,4,899
ANDHRA PRADESH,NALGONDA,KETHEPALLE,187,144,151,19,0,314
ANDHRA PRADESH,NALGONDA,KODAD,302,231,53,71,0,355
ANDHRA PRADESH,NALGONDA,M TURKAPALLE,1177,978,489,231,29,1727
ANDHRA PRADESH,NALGONDA,MARRI GUDA,1081,1000,348,33,0,1380
ANDHRA PRADESH,NALGONDA,MATTAMPALLE,289,266,180,0,0,445
ANDHRA PRADESH,NALGONDA,MELLACHERVU,565,555,212,8,17,793
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,349,332,274,17,0,623
ANDHRA PRADESH,NALGONDA,MOTHEY,1282,1238,1190,13,0,2441
ANDHRA PRADESH,NALGONDA,MOTHKUR,1165,947,796,1,5,1748
ANDHRA PRADESH,NALGONDA,MUNAGALA,129,116,71,0,0,188
ANDHRA PRADESH,NALGONDA,MUNUGODE,969,926,651,117,74,1769
ANDHRA PRADESH,NALGONDA,NADIGUDEM,311,187,164,118,0,469
ANDHRA PRADESH,NALGONDA,NAKREKAL,298,288,143,4,7,441
ANDHRA PRADESH,NALGONDA,NALGONDA,2439,2056,1762,321,0,4140
ANDHRA PRADESH,NALGONDA,NAMPALLE,1307,1298,731,8,0,2037
ANDHRA PRADESH,NALGONDA,NARAYANAPUR,1568,1381,1307,0,0,2687
ANDHRA PRADESH,NALGONDA,NARKETPALLE,861,726,524,16,0,1266
ANDHRA PRADESH,NALGONDA,NERED CHERLA,1,0,0,0,0,1
ANDHRA PRADESH,NALGONDA,NIDAMANUR,478,360,314,56,63,794
ANDHRA PRADESH,NALGONDA,NUTHANKAL,467,435,276,64,48,823
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLAPALLE,1776,1005,455,596,0,2056
ANDHRA PRADESH,NALGONDA,PEDDAVURA,1150,674,351,490,0,1515
ANDHRA PRADESH,NALGONDA,PENPAHAD,596,519,389,111,31,1051
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,1264,1053,894,50,16,2013
ANDHRA PRADESH,NALGONDA,RAJAPET,867,508,369,0,0,877
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,1082,800,642,110,0,1551
ANDHRA PRADESH,NALGONDA,SALIGOURARAM,268,268,268,0,0,536
ANDHRA PRADESH,NALGONDA,SURYAPET,295,282,259,0,0,541
ANDHRA PRADESH,NALGONDA,THIPPARTHI,587,476,375,15,38,904
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,1253,1219,947,1,0,2167
ANDHRA PRADESH,NALGONDA,THRIPURARAM,418,425,385,0,0,810
ANDHRA PRADESH,NALGONDA,THUNGA THURTHI,1006,677,378,331,4,1390
ANDHRA PRADESH,NALGONDA,VALIGONDA,1790,1724,1176,31,1,2932
ANDHRA PRADESH,NALGONDA,VEMULAPALLE,1211,1135,828,0,0,1963
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,1222,1039,621,0,0,1660
ANDHRA PRADESH,NELLORE,ALLUR,137,46,60,31,0,137
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,568,308,331,14,0,652
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,73,47,51,0,0,98
ANDHRA PRADESH,NELLORE,ATMAKUR,943,108,741,143,0,992
ANDHRA PRADESH,NELLORE,BALAYAPALLE,486,15,49,0,436,500
ANDHRA PRADESH,NELLORE,BOGOLE,360,207,292,0,0,499
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,1447,975,920,444,12,2351
ANDHRA PRADESH,NELLORE,CHEJERLA,1167,273,563,289,229,1354
ANDHRA PRADESH,NELLORE,CHILLAKUR,404,30,204,21,178,433
ANDHRA PRADESH,NELLORE,CHITTAMUR,2150,656,1919,128,0,2702
ANDHRA PRADESH,NELLORE,DAGADARTHI,757,515,234,157,0,906
